CED_NAME21	CountryOfBirth	persons
La Trobe	IRQ	124
La Trobe	ITA	572
La Trobe	JPN	94
La Trobe	KHM	222
La Trobe	KOR	252
La Trobe	LBN	169
La Trobe	LKA	5572
La Trobe	MKD	62
La Trobe	MLT	131
La Trobe	MMR	380
La Trobe	MUS	929
La Trobe	MYS	699
La Trobe	NLD	755
La Trobe	NPL	189
La Trobe	NZL	2936
La Trobe	PAK	1117
La Trobe	PHL	2063
La Trobe	PNG	56
La Trobe	POL	263
La Trobe	SGP	348
La Trobe	THA	323
La Trobe	TUR	120
La Trobe	TWN	210
La Trobe	USA	373
La Trobe	VNM	325
La Trobe	WSM	248
La Trobe	ZAF	1158
La Trobe	ZWE	405
Lalor		21491
Lalor	AFG	223
Lalor	AUS	99417
Lalor	BGD	1903
Lalor	BIH	263
Lalor	BRA	135
Lalor	CAN	172
Lalor	CHL	322
Lalor	CHN	2903
Lalor	DEU	411
Lalor	EGY	320
Lalor	FJI	865
Lalor	FRA	84
Lalor	GBR	3944
Lalor	GRC	420
Lalor	HKG	373
Lalor	HRV	342
Lalor	IDN	895
Lalor	IND	33148
Lalor	IRL	247
Lalor	IRN	363
Lalor	IRQ	229
Lalor	ITA	1427
Lalor	JPN	173
Lalor	KHM	124
Lalor	KOR	318
Lalor	LBN	885
Lalor	LKA	2044
Lalor	MKD	491
Lalor	MLT	777
Lalor	MMR	2537
Lalor	MUS	367
Lalor	MYS	1383
Lalor	NLD	195
Lalor	NPL	987
Lalor	NZL	6194
Lalor	PAK	2851
Lalor	PHL	5308
Lalor	PNG	72
Lalor	POL	379
Lalor	SGP	724
Lalor	THA	1863
Lalor	TUR	140
Lalor	TWN	176
Lalor	USA	432
Lalor	VNM	1513
Lalor	WSM	648
Lalor	ZAF	619
Lalor	ZWE	223
Macnamara		20813
Macnamara	AFG	93
Macnamara	AUS	95504
Macnamara	BGD	111
Macnamara	BIH	164
Macnamara	BRA	941
Macnamara	CAN	684
Macnamara	CHL	424
Macnamara	CHN	5246
Macnamara	DEU	1118
Macnamara	EGY	294
Macnamara	FJI	185
Macnamara	FRA	1101
Macnamara	GBR	8141
Macnamara	GRC	1393
Macnamara	HKG	871
Macnamara	HRV	227
Macnamara	IDN	1139
Macnamara	IND	5358
Macnamara	IRL	1875
Macnamara	IRN	729
Macnamara	IRQ	79
Macnamara	ITA	1305
Macnamara	JPN	717
Macnamara	KHM	77
Macnamara	KOR	876
Macnamara	LBN	119
Macnamara	LKA	629
Macnamara	MKD	147
Macnamara	MLT	120
Macnamara	MMR	73
Macnamara	MUS	271
Macnamara	MYS	2100
Macnamara	NLD	383
Macnamara	NPL	432
Macnamara	NZL	4053
Macnamara	PAK	215
Macnamara	PHL	1329
Macnamara	PNG	104
Macnamara	POL	1014
Macnamara	SGP	772
Macnamara	THA	682
Macnamara	TUR	321
Macnamara	TWN	429
Macnamara	USA	2027
Macnamara	VNM	951
Macnamara	WSM	14
Macnamara	ZAF	2216
Macnamara	ZWE	216
Mallee		15934
Mallee	AFG	362
Mallee	AUS	135141
Mallee	BGD	62
Mallee	BIH	14
Mallee	BRA	24
Mallee	CAN	119
Mallee	CHL	33
Mallee	CHN	469
Mallee	DEU	359
Mallee	EGY	40
Mallee	FJI	170
Mallee	FRA	67
Mallee	GBR	3031
Mallee	GRC	206
Mallee	HKG	99
Mallee	HRV	105
Mallee	IDN	176
Mallee	IND	1375
Mallee	IRL	125
Mallee	IRN	44
Mallee	IRQ	56
Mallee	ITA	850
Mallee	JPN	49
Mallee	KHM	124
Mallee	KOR	72
Mallee	LBN	26
Mallee	LKA	177
Mallee	MKD	18
Mallee	MLT	82
Mallee	MMR	223
Mallee	MUS	40
Mallee	MYS	1950
Mallee	NLD	415
Mallee	NPL	211
Mallee	NZL	1190
Mallee	PAK	118
Mallee	PHL	1225
Mallee	PNG	50
Mallee	POL	58
Mallee	SGP	50
Mallee	THA	546
Mallee	TUR	310
Mallee	TWN	268
Mallee	USA	208
Mallee	VNM	741
Mallee	WSM	141
Mallee	ZAF	393
Mallee	ZWE	103
Maribyrnong		12436
Maribyrnong	AFG	37
Maribyrnong	AUS	103645
Maribyrnong	BGD	117
Maribyrnong	BIH	196
Maribyrnong	BRA	215
Maribyrnong	CAN	318
Maribyrnong	CHL	297
Maribyrnong	CHN	2108
Maribyrnong	DEU	559
Maribyrnong	EGY	683
Maribyrnong	FJI	239
Maribyrnong	FRA	176
Maribyrnong	GBR	3393
Maribyrnong	GRC	1699
Maribyrnong	HKG	513
Maribyrnong	HRV	692
Maribyrnong	IDN	336
Maribyrnong	IND	3447
Maribyrnong	IRL	538
Maribyrnong	IRN	560
Maribyrnong	IRQ	369
Maribyrnong	ITA	5353
Maribyrnong	JPN	303
Maribyrnong	KHM	79
Maribyrnong	KOR	273
Maribyrnong	LBN	690
Maribyrnong	LKA	982
Maribyrnong	MKD	367
Maribyrnong	MLT	842
Maribyrnong	MMR	52
Maribyrnong	MUS	175
Maribyrnong	MYS	1041
Maribyrnong	NLD	221
Maribyrnong	NPL	674
Maribyrnong	NZL	2009
Maribyrnong	PAK	349
Maribyrnong	PHL	1163
Maribyrnong	PNG	57
Maribyrnong	POL	385
Maribyrnong	SGP	354
Maribyrnong	THA	450
Maribyrnong	TUR	727
Maribyrnong	TWN	172
Maribyrnong	USA	583
Maribyrnong	VNM	2961
Maribyrnong	WSM	111
Maribyrnong	ZAF	372
Maribyrnong	ZWE	82
McEwen		9838
McEwen	AFG	27
McEwen	AUS	122561
McEwen	BGD	109
McEwen	BIH	39
McEwen	BRA	60
McEwen	CAN	195
McEwen	CHL	66
McEwen	CHN	510
McEwen	DEU	557
McEwen	EGY	266
McEwen	FJI	215
McEwen	FRA	110
McEwen	GBR	5592
McEwen	GRC	394
McEwen	HKG	130
McEwen	HRV	208
McEwen	IDN	134
McEwen	IND	6001
McEwen	IRL	366
McEwen	IRN	617
McEwen	IRQ	397
McEwen	ITA	1140
McEwen	JPN	88
McEwen	KHM	47
McEwen	KOR	102
McEwen	LBN	245
McEwen	LKA	1038
McEwen	MKD	473
McEwen	MLT	429
McEwen	MMR	13
McEwen	MUS	166
McEwen	MYS	474
McEwen	NLD	331
McEwen	NPL	409
McEwen	NZL	2110
McEwen	PAK	438
McEwen	PHL	1041
McEwen	PNG	60
McEwen	POL	139
McEwen	SGP	280
McEwen	THA	316
McEwen	TUR	206
McEwen	TWN	65
McEwen	USA	442
McEwen	VNM	279
McEwen	WSM	135
McEwen	ZAF	660
McEwen	ZWE	371
Melbourne		23580
Melbourne	AFG	128
Melbourne	AUS	98288
Melbourne	BGD	267
Melbourne	BIH	135
Melbourne	BRA	692
Melbourne	CAN	749
Melbourne	CHL	396
Melbourne	CHN	15376
Melbourne	DEU	838
Melbourne	EGY	274
Melbourne	FJI	179
Melbourne	FRA	809
Melbourne	GBR	6797
Melbourne	GRC	1170
Melbourne	HKG	1881
Melbourne	HRV	218
Melbourne	IDN	2872
Melbourne	IND	8312
Melbourne	IRL	914
Melbourne	IRN	740
Melbourne	IRQ	130
Melbourne	ITA	1637
Melbourne	JPN	1032
Melbourne	KHM	237
Melbourne	KOR	2116
Melbourne	LBN	178
Melbourne	LKA	963
Melbourne	MKD	153
Melbourne	MLT	111
Melbourne	MMR	404
Melbourne	MUS	275
Melbourne	MYS	5824
Melbourne	NLD	359
Melbourne	NPL	783
Melbourne	NZL	4805
Melbourne	PAK	373
Melbourne	PHL	2287
Melbourne	PNG	95
Melbourne	POL	313
Melbourne	SGP	1380
Melbourne	THA	2175
Melbourne	TUR	503
Melbourne	TWN	1325
Melbourne	USA	2142
Melbourne	VNM	4658
Melbourne	WSM	29
Melbourne	ZAF	866
Melbourne	ZWE	188
Menzies		9873
Menzies	AFG	52
Menzies	AUS	93770
Menzies	BGD	116
Menzies	BIH	89
Menzies	BRA	113
Menzies	CAN	247
Menzies	CHL	109
Menzies	CHN	20377
Menzies	DEU	649
Menzies	EGY	864
Menzies	FJI	250
Menzies	FRA	133
Menzies	GBR	3888
Menzies	GRC	3240
Menzies	HKG	4542
Menzies	HRV	365
Menzies	IDN	888
Menzies	IND	4095
Menzies	IRL	237
Menzies	IRN	3429
Menzies	IRQ	167
Menzies	ITA	3258
Menzies	JPN	351
Menzies	KHM	275
Menzies	KOR	1250
Menzies	LBN	478
Menzies	LKA	1303
Menzies	MKD	296
Menzies	MLT	221
Menzies	MMR	107
Menzies	MUS	141
Menzies	MYS	6328
Menzies	NLD	356
Menzies	NPL	234
Menzies	NZL	1620
Menzies	PAK	747
Menzies	PHL	992
Menzies	PNG	71
Menzies	POL	291
Menzies	SGP	1227
Menzies	THA	402
Menzies	TUR	257
Menzies	TWN	1181
Menzies	USA	620
Menzies	VNM	1888
Menzies	WSM	9
Menzies	ZAF	1275
Menzies	ZWE	174
Monash		12088
Monash	AFG	8
Monash	AUS	117092
Monash	BGD	10
Monash	BIH	56
Monash	BRA	33
Monash	CAN	188
Monash	CHL	79
Monash	CHN	321
Monash	DEU	825
Monash	EGY	56
Monash	FJI	82
Monash	FRA	73
Monash	GBR	6745
Monash	GRC	161
Monash	HKG	70
Monash	HRV	126
Monash	IDN	113
Monash	IND	700
Monash	IRL	289
Monash	IRN	26
Monash	IRQ	21
Monash	ITA	670
Monash	JPN	81
Monash	KHM	47
Monash	KOR	45
Monash	LBN	24
Monash	LKA	284
Monash	MKD	23
Monash	MLT	263
Monash	MMR	37
Monash	MUS	138
Monash	MYS	147
Monash	NLD	1101
Monash	NPL	46
Monash	NZL	1786
Monash	PAK	44
Monash	PHL	641
Monash	PNG	71
Monash	POL	142
Monash	SGP	55
Monash	THA	218
Monash	TUR	36
Monash	TWN	132
Monash	USA	374
Monash	VNM	184
Monash	WSM	44
Monash	ZAF	439
Monash	ZWE	92
Nicholls		14631
Nicholls	AFG	745
Nicholls	AUS	126983
Nicholls	BGD	53
Nicholls	BIH	18
Nicholls	BRA	22
Nicholls	CAN	122
Nicholls	CHL	26
Nicholls	CHN	506
Nicholls	DEU	394
Nicholls	EGY	78
Nicholls	FJI	143
Nicholls	FRA	77
Nicholls	GBR	3205
Nicholls	GRC	228
Nicholls	HKG	76
Nicholls	HRV	99
Nicholls	IDN	127
Nicholls	IND	2376
Nicholls	IRL	205
Nicholls	IRN	131
Nicholls	IRQ	537
Nicholls	ITA	1167
Nicholls	JPN	35
Nicholls	KHM	43
Nicholls	KOR	46
Nicholls	LBN	28
Nicholls	LKA	305
Nicholls	MKD	96
Nicholls	MLT	102
Nicholls	MMR	27
Nicholls	MUS	31
Nicholls	MYS	1034
Nicholls	NLD	479
Nicholls	NPL	169
Nicholls	NZL	1672
Nicholls	PAK	308
Nicholls	PHL	1330
Nicholls	PNG	69
Nicholls	POL	57
Nicholls	SGP	43
Nicholls	THA	332
Nicholls	TUR	271
Nicholls	TWN	223
Nicholls	USA	214
Nicholls	VNM	164
Nicholls	WSM	140
Nicholls	ZAF	256
Nicholls	ZWE	69
Scullin		14651
Scullin	AFG	297
Scullin	AUS	92633
Scullin	BGD	359
Scullin	BIH	407
Scullin	BRA	136
Scullin	CAN	116
Scullin	CHL	160
Scullin	CHN	3601
Scullin	DEU	296
Scullin	EGY	806
Scullin	FJI	658
Scullin	FRA	87
Scullin	GBR	1777
Scullin	GRC	3585
Scullin	HKG	333
Scullin	HRV	558
Scullin	IDN	440
Scullin	IND	12475
Scullin	IRL	238
Scullin	IRN	1869
Scullin	IRQ	2742
Scullin	ITA	5207
Scullin	JPN	119
Scullin	KHM	290
Scullin	KOR	214
Scullin	LBN	1832
Scullin	LKA	2940
Scullin	MKD	5450
Scullin	MLT	778
Scullin	MMR	59
Scullin	MUS	372
Scullin	MYS	1173
Scullin	NLD	107
Scullin	NPL	1502
Scullin	NZL	1809
Scullin	PAK	1239
Scullin	PHL	2433
Scullin	PNG	34
Scullin	POL	219
Scullin	SGP	373
Scullin	THA	371
Scullin	TUR	791
Scullin	TWN	144
Scullin	USA	267
Scullin	VNM	3515
Scullin	WSM	401
Scullin	ZAF	310
Scullin	ZWE	223
Wannon		12092
Wannon	AFG	42
Wannon	AUS	129664
Wannon	BGD	28
Wannon	BIH	7
Wannon	BRA	26
Wannon	CAN	158
Wannon	CHL	22
Wannon	CHN	539
Wannon	DEU	422
Wannon	EGY	62
Wannon	FJI	62
Wannon	FRA	85
Wannon	GBR	3819
Wannon	GRC	82
Wannon	HKG	43
Wannon	HRV	47
Wannon	IDN	124
Wannon	IND	642
Wannon	IRL	275
Wannon	IRN	27
Wannon	IRQ	12
Wannon	ITA	193
Wannon	JPN	66
Wannon	KHM	26
Wannon	KOR	82
Wannon	LBN	19
Wannon	LKA	211
Wannon	MKD	21
Wannon	MLT	112
Wannon	MMR	21
Wannon	MUS	25
Wannon	MYS	150
Wannon	NLD	565
Wannon	NPL	144
Wannon	NZL	2068
Wannon	PAK	59
Wannon	PHL	827
Wannon	PNG	54
Wannon	POL	61
Wannon	SGP	45
Wannon	THA	215
Wannon	TUR	32
Wannon	TWN	266
Wannon	USA	299
Wannon	VNM	209
Wannon	WSM	72
Wannon	ZAF	364
Wannon	ZWE	84
Wills		12041
Wills	AFG	102
Wills	AUS	98820
Wills	BGD	532
Wills	BIH	139
Wills	BRA	331
Wills	CAN	389
Wills	CHL	237
Wills	CHN	1872
Wills	DEU	592
Wills	EGY	523
Wills	FJI	220
Wills	FRA	330
Wills	GBR	3889
Wills	GRC	2944
Wills	HKG	315
Wills	HRV	342
Wills	IDN	511
Wills	IND	3855
Wills	IRL	498
Wills	IRN	526
Wills	IRQ	565
Wills	ITA	6280
Wills	JPN	353
Wills	KHM	45
Wills	KOR	262
Wills	LBN	2551
Wills	LKA	924
Wills	MKD	170
Wills	MLT	632
Wills	MMR	69
Wills	MUS	160
Wills	MYS	998
Wills	NLD	194
Wills	NPL	3616
Wills	NZL	2811
Wills	PAK	2495
Wills	PHL	1310
Wills	PNG	65
Wills	POL	345
Wills	SGP	365
Wills	THA	405
Wills	TUR	1832
Wills	TWN	182
Wills	USA	985
Wills	VNM	1177
Wills	WSM	43
Wills	ZAF	408
Wills	ZWE	97
No usual address (Vic.)		3649
No usual address (Vic.)	AFG	8
No usual address (Vic.)	AUS	4283
No usual address (Vic.)	BRA	7
No usual address (Vic.)	CAN	21
No usual address (Vic.)	CHL	18
No usual address (Vic.)	CHN	57
No usual address (Vic.)	DEU	33
No usual address (Vic.)	EGY	5
No usual address (Vic.)	FJI	4
No usual address (Vic.)	FRA	12
No usual address (Vic.)	GBR	202
No usual address (Vic.)	GRC	10
No usual address (Vic.)	HKG	9
No usual address (Vic.)	HRV	12
No usual address (Vic.)	IDN	15
No usual address (Vic.)	IND	90
No usual address (Vic.)	IRL	27
No usual address (Vic.)	IRN	24
No usual address (Vic.)	IRQ	11
No usual address (Vic.)	ITA	13
No usual address (Vic.)	JPN	6
No usual address (Vic.)	KHM	6
No usual address (Vic.)	KOR	10
No usual address (Vic.)	LBN	14
No usual address (Vic.)	LKA	33
No usual address (Vic.)	MKD	3
No usual address (Vic.)	MLT	5
No usual address (Vic.)	MMR	4
No usual address (Vic.)	MUS	3
No usual address (Vic.)	MYS	74
No usual address (Vic.)	NLD	22
No usual address (Vic.)	NPL	8
No usual address (Vic.)	NZL	157
No usual address (Vic.)	PAK	22
No usual address (Vic.)	PHL	46
No usual address (Vic.)	PNG	4
No usual address (Vic.)	POL	10
No usual address (Vic.)	SGP	12
No usual address (Vic.)	THA	13
No usual address (Vic.)	TUR	25
No usual address (Vic.)	TWN	15
No usual address (Vic.)	USA	36
No usual address (Vic.)	VNM	38
No usual address (Vic.)	WSM	6
No usual address (Vic.)	ZAF	28
No usual address (Vic.)	ZWE	5
Migratory - Offshore - Shipping (Vic.)		27
Migratory - Offshore - Shipping (Vic.)	AUS	9
Migratory - Offshore - Shipping (Vic.)	PHL	5
Blair		14392
Blair	AFG	91
Blair	AUS	146810
Blair	BGD	129
Blair	BIH	38
Blair	BRA	162
Blair	CAN	194
Blair	CHL	85
Blair	CHN	417
Blair	DEU	540
Blair	EGY	44
Blair	FJI	485
Blair	FRA	104
Blair	GBR	6128
Blair	GRC	30
Blair	HKG	141
Blair	HRV	53
Blair	IDN	158
Blair	IND	2710
Blair	IRL	251
Blair	IRN	103
Blair	IRQ	26
Blair	ITA	102
Blair	JPN	137
Blair	KHM	23
Blair	KOR	219
Blair	LBN	14
Blair	LKA	257
Blair	MKD	11
Blair	MLT	77
Blair	MMR	23
Blair	MUS	37
Blair	MYS	377
Blair	NLD	500
Blair	NPL	190
Blair	NZL	8039
Blair	PAK	156
Blair	PHL	2239
Blair	PNG	401
Blair	POL	122
Blair	SGP	150
Blair	THA	286
Blair	TUR	36
Blair	TWN	137
Blair	USA	473
Blair	VNM	482
Blair	WSM	1060
Blair	ZAF	1037
Blair	ZWE	281
Bonner		9642
Bonner	AFG	132
Bonner	AUS	108700
Bonner	BGD	135
Bonner	BIH	276
Bonner	BRA	294
Bonner	CAN	452
Bonner	CHL	109
Bonner	CHN	5513
Bonner	DEU	571
Bonner	EGY	119
Bonner	FJI	869
Bonner	FRA	256
Bonner	GBR	6690
Bonner	GRC	383
Bonner	HKG	1253
Bonner	HRV	173
Bonner	IDN	426
Bonner	IND	3576
Bonner	IRL	772
Bonner	IRN	508
Bonner	IRQ	123
Bonner	ITA	550
Bonner	JPN	382
Bonner	KHM	54
Bonner	KOR	1695
Bonner	LBN	111
Bonner	LKA	1073
Bonner	MKD	54
Bonner	MLT	44
Bonner	MMR	76
Bonner	MUS	63
Bonner	MYS	1212
Bonner	NLD	318
Bonner	NPL	142
Bonner	NZL	6680
Bonner	PAK	332
Bonner	PHL	1708
Bonner	PNG	669
Bonner	POL	267
Bonner	SGP	449
Bonner	THA	420
Bonner	TUR	84
Bonner	TWN	1181
Bonner	USA	649
Bonner	VNM	977
Bonner	WSM	113
Bonner	ZAF	2368
Bonner	ZWE	272
Bowman		8660
Bowman	AFG	28
Bowman	AUS	116956
Bowman	BGD	11
Bowman	BIH	63
Bowman	BRA	99
Bowman	CAN	325
Bowman	CHL	64
Bowman	CHN	698
Bowman	DEU	778
Bowman	EGY	69
Bowman	FJI	334
Bowman	FRA	191
Bowman	GBR	11786
Bowman	GRC	112
Bowman	HKG	175
Bowman	HRV	148
Bowman	IDN	190
Bowman	IND	1017
Bowman	IRL	603
Bowman	IRN	113
Bowman	IRQ	16
Bowman	ITA	293
Bowman	JPN	164
Bowman	KHM	35
Bowman	KOR	154
Bowman	LBN	47
Bowman	LKA	210
Bowman	MKD	20
Bowman	MLT	102
Bowman	MMR	35
Bowman	MUS	50
Bowman	MYS	286
Bowman	NLD	694
Bowman	NPL	87
Bowman	NZL	8036
Bowman	PAK	46
Bowman	PHL	1081
Bowman	PNG	447
Bowman	POL	221
Bowman	SGP	143
Bowman	THA	330
Bowman	TUR	40
Bowman	TWN	179
Bowman	USA	574
Bowman	VNM	206
Bowman	WSM	79
Bowman	ZAF	2881
Bowman	ZWE	358
Brisbane		16463
Brisbane	AFG	50
Brisbane	AUS	120712
Brisbane	BGD	168
Brisbane	BIH	99
Brisbane	BRA	1648
Brisbane	CAN	898
Brisbane	CHL	228
Brisbane	CHN	3363
Brisbane	DEU	712
Brisbane	EGY	125
Brisbane	FJI	352
Brisbane	FRA	615
Brisbane	GBR	7901
Brisbane	GRC	106
Brisbane	HKG	975
Brisbane	HRV	95
Brisbane	IDN	504
Brisbane	IND	3657
Brisbane	IRL	867
Brisbane	IRN	681
Brisbane	IRQ	64
Brisbane	ITA	1171
Brisbane	JPN	933
Brisbane	KHM	50
Brisbane	KOR	1506
Brisbane	LBN	74
Brisbane	LKA	539
Brisbane	MKD	52
Brisbane	MLT	43
Brisbane	MMR	111
Brisbane	MUS	64
Brisbane	MYS	1000
Brisbane	NLD	347
Brisbane	NPL	1406
Brisbane	NZL	5540
Brisbane	PAK	200
Brisbane	PHL	1741
Brisbane	PNG	731
Brisbane	POL	333
Brisbane	SGP	673
Brisbane	THA	1063
Brisbane	TUR	152
Brisbane	TWN	866
Brisbane	USA	1439
Brisbane	VNM	900
Brisbane	WSM	66
Brisbane	ZAF	1640
Brisbane	ZWE	325
Capricornia		17151
Capricornia	AFG	38
Capricornia	AUS	127976
Capricornia	BGD	120
Capricornia	BIH	6
Capricornia	BRA	203
Capricornia	CAN	193
Capricornia	CHL	28
Capricornia	CHN	530
Capricornia	DEU	312
Capricornia	EGY	25
Capricornia	FJI	197
Capricornia	FRA	75
Capricornia	GBR	2870
Capricornia	GRC	23
Capricornia	HKG	55
Capricornia	HRV	27
Capricornia	IDN	84
Capricornia	IND	810
Capricornia	IRL	185
Capricornia	IRN	45
Capricornia	IRQ	10
Capricornia	ITA	92
Capricornia	JPN	66
Capricornia	KHM	11
Capricornia	KOR	68
Capricornia	LBN	10
Capricornia	LKA	269
Capricornia	MKD	10
Capricornia	MLT	111
Capricornia	MMR	93
Capricornia	MUS	16
Capricornia	MYS	124
Capricornia	NLD	220
Capricornia	NPL	257
Capricornia	NZL	3095
Capricornia	PAK	81
Capricornia	PHL	1811
Capricornia	PNG	268
Capricornia	POL	23
Capricornia	SGP	58
Capricornia	THA	245
Capricornia	TUR	7
Capricornia	TWN	53
Capricornia	USA	271
Capricornia	VNM	369
Capricornia	WSM	31
Capricornia	ZAF	902
Capricornia	ZWE	239
Dawson		16514
Dawson	AFG	10
Dawson	AUS	125227
Dawson	BGD	60
Dawson	BIH	15
Dawson	BRA	95
Dawson	CAN	333
Dawson	CHL	97
Dawson	CHN	490
Dawson	DEU	523
Dawson	EGY	56
Dawson	FJI	209
Dawson	FRA	195
Dawson	GBR	4336
Dawson	GRC	43
Dawson	HKG	78
Dawson	HRV	32
Dawson	IDN	180
Dawson	IND	1088
Dawson	IRL	273
Dawson	IRN	52
Dawson	IRQ	18
Dawson	ITA	515
Dawson	JPN	120
Dawson	KHM	17
Dawson	KOR	293
Dawson	LBN	10
Dawson	LKA	251
Dawson	MKD	5
Dawson	MLT	206
Dawson	MMR	42
Dawson	MUS	24
Dawson	MYS	251
Dawson	NLD	325
Dawson	NPL	132
Dawson	NZL	3901
Dawson	PAK	59
Dawson	PHL	2177
Dawson	PNG	366
Dawson	POL	97
Dawson	SGP	81
Dawson	THA	379
Dawson	TUR	21
Dawson	TWN	147
Dawson	USA	368
Dawson	VNM	247
Dawson	WSM	54
Dawson	ZAF	1602
Dawson	ZWE	443
Dickson		7750
Dickson	AFG	40
Dickson	AUS	122552
Dickson	BGD	34
Dickson	BIH	43
Dickson	BRA	181
Dickson	CAN	337
Dickson	CHL	44
Dickson	CHN	562
Dickson	DEU	597
Dickson	EGY	76
Dickson	FJI	657
Dickson	FRA	157
Dickson	GBR	8037
Dickson	GRC	42
Dickson	HKG	187
Dickson	HRV	51
Dickson	IDN	164
Dickson	IND	1651
Dickson	IRL	458
Dickson	IRN	239
Dickson	IRQ	214
Dickson	ITA	371
Dickson	JPN	172
Dickson	KHM	21
Dickson	KOR	155
Dickson	LBN	31
Dickson	LKA	291
Dickson	MKD	25
Dickson	MLT	46
Dickson	MMR	176
Dickson	MUS	51
Dickson	MYS	354
Dickson	NLD	449
Dickson	NPL	201
Dickson	NZL	6240
Dickson	PAK	56
Dickson	PHL	1540
Dickson	PNG	596
Dickson	POL	192
Dickson	SGP	158
Dickson	THA	370
Dickson	TUR	15
Dickson	TWN	117
Dickson	USA	548
Dickson	VNM	179
Dickson	WSM	254
Dickson	ZAF	2520
Dickson	ZWE	402
Fadden		16489
Fadden	AFG	95
Fadden	AUS	123332
Fadden	BGD	214
Fadden	BIH	416
Fadden	BRA	405
Fadden	CAN	509
Fadden	CHL	167
Fadden	CHN	3090
Fadden	DEU	918
Fadden	EGY	227
Fadden	FJI	409
Fadden	FRA	246
Fadden	GBR	12133
Fadden	GRC	157
Fadden	HKG	500
Fadden	HRV	264
Fadden	IDN	440
Fadden	IND	2652
Fadden	IRL	437
Fadden	IRN	421
Fadden	IRQ	144
Fadden	ITA	423
Fadden	JPN	974
Fadden	KHM	60
Fadden	KOR	1136
Fadden	LBN	98
Fadden	LKA	279
Fadden	MKD	66
Fadden	MLT	181
Fadden	MMR	62
Fadden	MUS	141
Fadden	MYS	529
Fadden	NLD	536
Fadden	NPL	263
Fadden	NZL	16801
Fadden	PAK	363
Fadden	PHL	1986
Fadden	PNG	318
Fadden	POL	319
Fadden	SGP	326
Fadden	THA	649
Fadden	TUR	205
Fadden	TWN	414
Fadden	USA	756
Fadden	VNM	460
Fadden	WSM	202
Fadden	ZAF	2980
Fadden	ZWE	417
Fairfax		11414
Fairfax	AFG	21
Fairfax	AUS	125461
Fairfax	BGD	22
Fairfax	BIH	20
Fairfax	BRA	490
Fairfax	CAN	734
Fairfax	CHL	72
Fairfax	CHN	365
Fairfax	DEU	1028
Fairfax	EGY	54
Fairfax	FJI	183
Fairfax	FRA	284
Fairfax	GBR	11586
Fairfax	GRC	63
Fairfax	HKG	143
Fairfax	HRV	109
Fairfax	IDN	205
Fairfax	IND	1039
Fairfax	IRL	411
Fairfax	IRN	85
Fairfax	IRQ	13
Fairfax	ITA	319
Fairfax	JPN	227
Fairfax	KHM	28
Fairfax	KOR	321
Fairfax	LBN	19
Fairfax	LKA	139
Fairfax	MKD	14
Fairfax	MLT	89
Fairfax	MMR	23
Fairfax	MUS	60
Fairfax	MYS	252
Fairfax	NLD	658
Fairfax	NPL	410
Fairfax	NZL	6968
Fairfax	PAK	71
Fairfax	PHL	793
Fairfax	PNG	389
Fairfax	POL	217
Fairfax	SGP	159
Fairfax	THA	436
Fairfax	TUR	21
Fairfax	TWN	111
Fairfax	USA	978
Fairfax	VNM	199
Fairfax	WSM	40
Fairfax	ZAF	2256
Fairfax	ZWE	451
Fisher		11848
Fisher	AFG	3
Fisher	AUS	128350
Fisher	BGD	18
Fisher	BIH	29
Fisher	BRA	365
Fisher	CAN	663
Fisher	CHL	67
Fisher	CHN	379
Fisher	DEU	903
Fisher	EGY	67
Fisher	FJI	183
Fisher	FRA	242
Fisher	GBR	11168
Fisher	GRC	58
Fisher	HKG	137
Fisher	HRV	83
Fisher	IDN	155
Fisher	IND	1294
Fisher	IRL	473
Fisher	IRN	76
Fisher	IRQ	13
Fisher	ITA	349
Fisher	JPN	212
Fisher	KHM	16
Fisher	KOR	285
Fisher	LBN	25
Fisher	LKA	143
Fisher	MKD	21
Fisher	MLT	101
Fisher	MMR	47
Fisher	MUS	69
Fisher	MYS	258
Fisher	NLD	642
Fisher	NPL	421
Fisher	NZL	7566
Fisher	PAK	54
Fisher	PHL	785
Fisher	PNG	360
Fisher	POL	179
Fisher	SGP	149
Fisher	THA	320
Fisher	TUR	46
Fisher	TWN	147
Fisher	USA	882
Fisher	VNM	217
Fisher	WSM	41
Fisher	ZAF	1898
Fisher	ZWE	352
Flynn		16451
Flynn	AFG	9
Flynn	AUS	126176
Flynn	BGD	45
Flynn	BIH	10
Flynn	BRA	55
Flynn	CAN	196
Flynn	CHL	29
Flynn	CHN	336
Flynn	DEU	395
Flynn	EGY	46
Flynn	FJI	210
Flynn	FRA	95
Flynn	GBR	3610
Flynn	GRC	23
Flynn	HKG	34
Flynn	HRV	39
Flynn	IDN	159
Flynn	IND	654
Flynn	IRL	155
Flynn	IRN	34
Flynn	IRQ	13
Flynn	ITA	123
Flynn	JPN	63
Flynn	KHM	43
Flynn	KOR	86
Flynn	LBN	5
Flynn	LKA	144
Flynn	MKD	5
Flynn	MLT	36
Flynn	MMR	45
Flynn	MUS	19
Flynn	MYS	174
Flynn	NLD	310
Flynn	NPL	191
Flynn	NZL	3997
Flynn	PAK	83
Flynn	PHL	1740
Flynn	PNG	276
Flynn	POL	67
Flynn	SGP	62
Flynn	THA	316
Flynn	TUR	12
Flynn	TWN	54
Flynn	USA	341
