CED_NAME16	DwellingStructure	DwellingSubtype	NumberBedrooms.min	occupied_private_dwellings
Makin	Flat/apartment	1 or 2 storey block	3	329
Makin	Flat/apartment	1 or 2 storey block	4	7
Makin	Flat/apartment	3 storey block		4
Makin	Flat/apartment	3 storey block	1	10
Makin	Flat/apartment	3 storey block	2	268
Makin	Flat/apartment	3 storey block	3	76
Makin	Flat/apartment	4-8 storey block		6
Makin	Flat/apartment	4-8 storey block	1	16
Makin	Flat/apartment	4-8 storey block	2	274
Makin	Flat/apartment	4-8 storey block	3	34
Makin	Flat/apartment	Attached to a house		3
Makin	Flat/apartment	Attached to a house	1	9
Makin	Flat/apartment	Attached to a house	2	7
Makin	Flat/apartment	Attached to a house	3	4
Makin	Flat/apartment	Attached to a house	4	4
Makin	Flat/apartment	Attached to a house	5	5
Makin	Separate house			505
Makin	Separate house		0	28
Makin	Separate house		1	219
Makin	Separate house		2	2420
Makin	Separate house		3	35056
Makin	Separate house		4	15159
Makin	Separate house		5	2330
Makin	Separate house		6	355
Mayo				12
Mayo			0	6
Mayo			1	35
Mayo			2	39
Mayo			3	50
Mayo			4	28
Mayo			5	5
Mayo			6	5
Mayo		1 storey		43
Mayo		1 storey	0	9
Mayo		1 storey	1	270
Mayo		1 storey	2	1526
Mayo		1 storey	3	654
Mayo		1 storey	4	41
Mayo		1 storey	5	4
Mayo		2 storeys or more	1	11
Mayo		2 storeys or more	2	83
Mayo		2 storeys or more	3	231
Mayo		2 storeys or more	4	53
Mayo		2 storeys or more	5	8
Mayo		2 storeys or more	6	3
Mayo	(Other)			21
Mayo	(Other)		0	48
Mayo	(Other)		1	210
Mayo	(Other)		2	91
Mayo	(Other)		3	40
Mayo	(Other)		4	10
Mayo	(Other)		5	3
Mayo	Flat/apartment	1 or 2 storey block		13
Mayo	Flat/apartment	1 or 2 storey block	0	4
Mayo	Flat/apartment	1 or 2 storey block	1	106
Mayo	Flat/apartment	1 or 2 storey block	2	258
Mayo	Flat/apartment	1 or 2 storey block	3	81
Mayo	Flat/apartment	1 or 2 storey block	4	5
Mayo	Flat/apartment	3 storey block	1	20
Mayo	Flat/apartment	3 storey block	2	40
Mayo	Flat/apartment	3 storey block	3	14
Mayo	Flat/apartment	3 storey block	4	6
Mayo	Flat/apartment	4-8 storey block	2	7
Mayo	Flat/apartment	4-8 storey block	3	3
Mayo	Flat/apartment	Attached to a house	1	9
Mayo	Flat/apartment	Attached to a house	2	8
Mayo	Flat/apartment	Attached to a house	4	5
Mayo	Separate house			618
Mayo	Separate house		0	112
Mayo	Separate house		1	883
Mayo	Separate house		2	6572
Mayo	Separate house		3	30450
Mayo	Separate house		4	19668
Mayo	Separate house		5	3275
Mayo	Separate house		6	635
Spence				13
Spence			0	5
Spence			1	35
Spence			2	15
Spence			3	56
Spence			4	32
Spence			6	4
Spence		1 storey		244
Spence		1 storey	0	60
Spence		1 storey	1	657
Spence		1 storey	2	2962
Spence		1 storey	3	4501
Spence		1 storey	4	292
Spence		1 storey	5	39
Spence		1 storey	6	16
Spence		2 storeys or more		15
Spence		2 storeys or more	1	37
Spence		2 storeys or more	2	334
Spence		2 storeys or more	3	484
Spence		2 storeys or more	4	33
Spence		2 storeys or more	5	4
Spence	(Other)			15
Spence	(Other)		0	44
Spence	(Other)		1	147
Spence	(Other)		2	50
Spence	(Other)		3	17
Spence	Flat/apartment	1 or 2 storey block		47
Spence	Flat/apartment	1 or 2 storey block	0	22
Spence	Flat/apartment	1 or 2 storey block	1	371
Spence	Flat/apartment	1 or 2 storey block	2	653
Spence	Flat/apartment	1 or 2 storey block	3	81
Spence	Flat/apartment	1 or 2 storey block	4	6
Spence	Flat/apartment	3 storey block	1	15
Spence	Flat/apartment	3 storey block	2	46
Spence	Flat/apartment	3 storey block	3	3
Spence	Flat/apartment	Attached to a house	1	3
Spence	Flat/apartment	Attached to a house	3	3
Spence	Separate house			766
Spence	Separate house		0	56
Spence	Separate house		1	259
Spence	Separate house		2	2867
Spence	Separate house		3	34464
Spence	Separate house		4	15320
Spence	Separate house		5	2224
Spence	Separate house		6	422
Sturt				4
Sturt			0	10
Sturt			1	33
Sturt			2	56
Sturt			3	51
Sturt			4	24
Sturt			6	7
Sturt		1 storey		111
Sturt		1 storey	0	11
Sturt		1 storey	1	703
Sturt		1 storey	2	4936
Sturt		1 storey	3	3852
Sturt		1 storey	4	523
Sturt		1 storey	5	51
Sturt		1 storey	6	4
Sturt		2 storeys or more		31
Sturt		2 storeys or more	0	4
Sturt		2 storeys or more	1	244
Sturt		2 storeys or more	2	1382
Sturt		2 storeys or more	3	2449
Sturt		2 storeys or more	4	373
Sturt		2 storeys or more	5	49
Sturt		2 storeys or more	6	8
Sturt	(Other)			4
Sturt	(Other)		0	14
Sturt	(Other)		1	40
Sturt	(Other)		2	21
Sturt	(Other)		3	21
Sturt	(Other)		4	7
Sturt	Flat/apartment	1 or 2 storey block		101
Sturt	Flat/apartment	1 or 2 storey block	0	48
Sturt	Flat/apartment	1 or 2 storey block	1	1244
Sturt	Flat/apartment	1 or 2 storey block	2	4894
Sturt	Flat/apartment	1 or 2 storey block	3	802
Sturt	Flat/apartment	1 or 2 storey block	4	43
Sturt	Flat/apartment	1 or 2 storey block	5	11
Sturt	Flat/apartment	1 or 2 storey block	6	7
Sturt	Flat/apartment	3 storey block		14
Sturt	Flat/apartment	3 storey block	1	58
Sturt	Flat/apartment	3 storey block	2	315
Sturt	Flat/apartment	3 storey block	3	29
Sturt	Flat/apartment	4-8 storey block	1	80
Sturt	Flat/apartment	4-8 storey block	2	301
Sturt	Flat/apartment	4-8 storey block	3	53
Sturt	Flat/apartment	9 or more storey block	1	33
Sturt	Flat/apartment	9 or more storey block	2	56
Sturt	Flat/apartment	9 or more storey block	3	19
Sturt	Flat/apartment	Attached to a house	1	5
Sturt	Flat/apartment	Attached to a house	2	4
Sturt	Flat/apartment	Attached to a house	3	6
Sturt	Flat/apartment	Attached to a house	4	6
Sturt	Flat/apartment	Attached to a house	5	3
Sturt	Separate house			367
Sturt	Separate house		0	21
Sturt	Separate house		1	276
Sturt	Separate house		2	4330
Sturt	Separate house		3	27835
Sturt	Separate house		4	14328
Sturt	Separate house		5	2781
Sturt	Separate house		6	505
Brand				10
Brand			1	7
Brand			2	6
Brand			3	10
Brand			4	25
Brand			5	4
Brand		1 storey		73
Brand		1 storey	0	4
Brand		1 storey	1	269
Brand		1 storey	2	1103
Brand		1 storey	3	1114
Brand		1 storey	4	68
Brand		1 storey	6	3
Brand		2 storeys or more		11
Brand		2 storeys or more	0	3
Brand		2 storeys or more	1	64
Brand		2 storeys or more	2	282
Brand		2 storeys or more	3	277
Brand		2 storeys or more	4	35
Brand		2 storeys or more	5	5
Brand	(Other)			9
Brand	(Other)		0	23
Brand	(Other)		1	129
Brand	(Other)		2	103
Brand	(Other)		3	7
Brand	(Other)		4	7
Brand	Flat/apartment	1 or 2 storey block		49
Brand	Flat/apartment	1 or 2 storey block	0	4
Brand	Flat/apartment	1 or 2 storey block	1	167
Brand	Flat/apartment	1 or 2 storey block	2	830
Brand	Flat/apartment	1 or 2 storey block	3	286
Brand	Flat/apartment	1 or 2 storey block	4	24
Brand	Flat/apartment	3 storey block		6
Brand	Flat/apartment	3 storey block	1	46
Brand	Flat/apartment	3 storey block	2	283
Brand	Flat/apartment	3 storey block	3	54
Brand	Flat/apartment	4-8 storey block		3
Brand	Flat/apartment	4-8 storey block	1	52
Brand	Flat/apartment	4-8 storey block	2	169
Brand	Flat/apartment	4-8 storey block	3	61
Brand	Flat/apartment	9 or more storey block	2	15
Brand	Flat/apartment	9 or more storey block	3	14
Brand	Flat/apartment	Attached to a house	1	12
Brand	Flat/apartment	Attached to a house	2	9
Brand	Flat/apartment	Attached to a house	3	12
Brand	Flat/apartment	Attached to a house	4	12
Brand	Flat/apartment	Attached to a house	5	4
Brand	Separate house			751
Brand	Separate house		0	40
Brand	Separate house		1	315
Brand	Separate house		2	1956
Brand	Separate house		3	18420
Brand	Separate house		4	33099
Brand	Separate house		5	3276
Brand	Separate house		6	487
Burt				6
Burt			1	8
Burt			2	17
Burt			3	10
Burt			4	13
Burt		1 storey		119
Burt		1 storey	0	11
Burt		1 storey	1	466
Burt		1 storey	2	1489
Burt		1 storey	3	3237
Burt		1 storey	4	186
Burt		1 storey	5	17
Burt		1 storey	6	7
Burt		2 storeys or more		9
Burt		2 storeys or more	1	51
Burt		2 storeys or more	2	245
Burt		2 storeys or more	3	194
Burt		2 storeys or more	4	12
Burt	(Other)			15
Burt	(Other)		0	28
Burt	(Other)		1	124
Burt	(Other)		2	27
Burt	(Other)		3	27
Burt	(Other)		4	25
Burt	(Other)		5	3
Burt	(Other)		6	4
Burt	Flat/apartment	1 or 2 storey block		18
Burt	Flat/apartment	1 or 2 storey block	0	3
Burt	Flat/apartment	1 or 2 storey block	1	88
Burt	Flat/apartment	1 or 2 storey block	2	226
Burt	Flat/apartment	1 or 2 storey block	3	184
Burt	Flat/apartment	1 or 2 storey block	4	5
Burt	Flat/apartment	1 or 2 storey block	6	4
Burt	Flat/apartment	3 storey block		4
Burt	Flat/apartment	3 storey block	1	57
Burt	Flat/apartment	3 storey block	2	200
Burt	Flat/apartment	3 storey block	3	50
Burt	Flat/apartment	Attached to a house	1	15
Burt	Flat/apartment	Attached to a house	2	31
Burt	Flat/apartment	Attached to a house	3	13
Burt	Flat/apartment	Attached to a house	4	6
Burt	Flat/apartment	Attached to a house	5	3
Burt	Flat/apartment	Attached to a house	6	5
Burt	Separate house			745
Burt	Separate house		0	44
Burt	Separate house		1	236
Burt	Separate house		2	1738
Burt	Separate house		3	23572
Burt	Separate house		4	26271
Burt	Separate house		5	2768
Burt	Separate house		6	493
Canning				11
Canning			1	6
Canning			2	25
Canning			3	18
Canning			4	19
Canning		1 storey		124
Canning		1 storey	0	7
Canning		1 storey	1	444
Canning		1 storey	2	1664
Canning		1 storey	3	1615
Canning		1 storey	4	82
Canning		1 storey	5	6
Canning		1 storey	6	8
Canning		2 storeys or more		8
Canning		2 storeys or more	0	3
Canning		2 storeys or more	1	46
Canning		2 storeys or more	2	313
Canning		2 storeys or more	3	639
Canning		2 storeys or more	4	66
Canning		2 storeys or more	5	7
Canning	(Other)			57
Canning	(Other)		0	47
Canning	(Other)		1	255
Canning	(Other)		2	262
Canning	(Other)		3	93
Canning	(Other)		4	17
Canning	(Other)		5	4
Canning	(Other)		6	3
Canning	Flat/apartment	1 or 2 storey block		18
Canning	Flat/apartment	1 or 2 storey block	1	103
Canning	Flat/apartment	1 or 2 storey block	2	234
Canning	Flat/apartment	1 or 2 storey block	3	108
Canning	Flat/apartment	3 storey block	1	5
Canning	Flat/apartment	3 storey block	2	56
Canning	Flat/apartment	3 storey block	3	119
Canning	Flat/apartment	3 storey block	4	12
Canning	Flat/apartment	3 storey block	5	4
Canning	Flat/apartment	4-8 storey block		8
Canning	Flat/apartment	4-8 storey block	1	7
Canning	Flat/apartment	4-8 storey block	2	66
Canning	Flat/apartment	4-8 storey block	3	115
Canning	Flat/apartment	9 or more storey block	2	48
Canning	Flat/apartment	9 or more storey block	3	103
Canning	Flat/apartment	Attached to a house		4
Canning	Flat/apartment	Attached to a house	1	22
Canning	Flat/apartment	Attached to a house	2	35
Canning	Flat/apartment	Attached to a house	3	11
Canning	Flat/apartment	Attached to a house	4	6
Canning	Flat/apartment	Attached to a house	6	4
Canning	Separate house			663
Canning	Separate house		0	70
Canning	Separate house		1	514
Canning	Separate house		2	3105
Canning	Separate house		3	15844
Canning	Separate house		4	27821
Canning	Separate house		5	3408
Canning	Separate house		6	707
Cowan				5
Cowan			1	3
Cowan			2	9
Cowan			3	21
Cowan			4	5
Cowan		1 storey		230
Cowan		1 storey	0	7
Cowan		1 storey	1	922
Cowan		1 storey	2	2905
Cowan		1 storey	3	7398
Cowan		1 storey	4	424
Cowan		1 storey	5	39
Cowan		1 storey	6	14
Cowan		2 storeys or more		27
Cowan		2 storeys or more	1	144
Cowan		2 storeys or more	2	429
Cowan		2 storeys or more	3	828
Cowan		2 storeys or more	4	114
Cowan		2 storeys or more	5	8
Cowan	Flat/apartment	1 or 2 storey block		15
Cowan	Flat/apartment	1 or 2 storey block	1	176
Cowan	Flat/apartment	1 or 2 storey block	2	366
Cowan	Flat/apartment	1 or 2 storey block	3	112
Cowan	Flat/apartment	1 or 2 storey block	4	4
Cowan	Flat/apartment	4-8 storey block	2	14
Cowan	Flat/apartment	Attached to a house	1	19
Cowan	Flat/apartment	Attached to a house	2	22
Cowan	Flat/apartment	Attached to a house	3	6
Cowan	Flat/apartment	Attached to a house	4	6
Cowan	Separate house			664
Cowan	Separate house		0	23
Cowan	Separate house		1	204
Cowan	Separate house		2	1457
Cowan	Separate house		3	24031
Cowan	Separate house		4	22175
Cowan	Separate house		5	3266
Cowan	Separate house		6	528
Curtin				8
Curtin			1	11
Curtin			2	16
Curtin			3	14
Curtin			4	4
Curtin		1 storey		105
Curtin		1 storey	0	11
Curtin		1 storey	1	477
Curtin		1 storey	2	2822
Curtin		1 storey	3	4312
Curtin		1 storey	4	410
Curtin		1 storey	5	40
Curtin		1 storey	6	10
Curtin		2 storeys or more		54
Curtin		2 storeys or more	0	12
Curtin		2 storeys or more	1	413
Curtin		2 storeys or more	2	1770
Curtin		2 storeys or more	3	3739
Curtin		2 storeys or more	4	779
Curtin		2 storeys or more	5	57
Curtin		2 storeys or more	6	6
Curtin	(Other)		1	9
Curtin	(Other)		2	4
Curtin	(Other)		3	4
Curtin	(Other)		4	7
Curtin	Flat/apartment	1 or 2 storey block		60
Curtin	Flat/apartment	1 or 2 storey block	0	27
Curtin	Flat/apartment	1 or 2 storey block	1	889
Curtin	Flat/apartment	1 or 2 storey block	2	2654
Curtin	Flat/apartment	1 or 2 storey block	3	405
Curtin	Flat/apartment	1 or 2 storey block	4	21
Curtin	Flat/apartment	1 or 2 storey block	6	8
Curtin	Flat/apartment	3 storey block		52
Curtin	Flat/apartment	3 storey block	0	102
Curtin	Flat/apartment	3 storey block	1	1264
Curtin	Flat/apartment	3 storey block	2	2050
Curtin	Flat/apartment	3 storey block	3	411
Curtin	Flat/apartment	3 storey block	4	24
Curtin	Flat/apartment	3 storey block	5	3
Curtin	Flat/apartment	3 storey block	6	4
Curtin	Flat/apartment	4-8 storey block		36
Curtin	Flat/apartment	4-8 storey block	0	33
Curtin	Flat/apartment	4-8 storey block	1	1176
Curtin	Flat/apartment	4-8 storey block	2	1796
Curtin	Flat/apartment	4-8 storey block	3	518
Curtin	Flat/apartment	4-8 storey block	4	14
Curtin	Flat/apartment	9 or more storey block		10
Curtin	Flat/apartment	9 or more storey block	1	84
Curtin	Flat/apartment	9 or more storey block	2	587
Curtin	Flat/apartment	9 or more storey block	3	206
Curtin	Flat/apartment	9 or more storey block	4	15
Curtin	Flat/apartment	Attached to a house	1	12
Curtin	Flat/apartment	Attached to a house	2	5
Curtin	Flat/apartment	Attached to a house	3	9
Curtin	Flat/apartment	Attached to a house	4	6
Curtin	Separate house			266
Curtin	Separate house		0	25
Curtin	Separate house		1	205
Curtin	Separate house		2	2892
Curtin	Separate house		3	14850
Curtin	Separate house		4	15363
Curtin	Separate house		5	4385
Curtin	Separate house		6	761
Durack				95
Durack			0	45
Durack			1	164
Durack			2	131
Durack			3	122
Durack			4	80
Durack			5	22
Durack			6	37
Durack		1 storey		135
Durack		1 storey	0	34
Durack		1 storey	1	617
Durack		1 storey	2	1996
Durack		1 storey	3	1389
Durack		1 storey	4	202
Durack		1 storey	5	18
Durack		1 storey	6	11
Durack		2 storeys or more		26
Durack		2 storeys or more	0	14
Durack		2 storeys or more	1	112
Durack		2 storeys or more	2	335
Durack		2 storeys or more	3	439
Durack		2 storeys or more	4	188
Durack		2 storeys or more	5	31
Durack		2 storeys or more	6	3
Durack	(Other)			186
Durack	(Other)		0	264
Durack	(Other)		1	680
Durack	(Other)		2	238
Durack	(Other)		3	203
Durack	(Other)		4	157
Durack	(Other)		5	39
Durack	(Other)		6	22
Durack	Flat/apartment	1 or 2 storey block		46
Durack	Flat/apartment	1 or 2 storey block	0	15
Durack	Flat/apartment	1 or 2 storey block	1	323
Durack	Flat/apartment	1 or 2 storey block	2	491
Durack	Flat/apartment	1 or 2 storey block	3	205
Durack	Flat/apartment	1 or 2 storey block	4	19
Durack	Flat/apartment	1 or 2 storey block	6	10
Durack	Flat/apartment	3 storey block		3
Durack	Flat/apartment	3 storey block	1	55
Durack	Flat/apartment	3 storey block	2	102
Durack	Flat/apartment	3 storey block	3	23
Durack	Flat/apartment	4-8 storey block		3
Durack	Flat/apartment	4-8 storey block	1	37
Durack	Flat/apartment	4-8 storey block	2	57
Durack	Flat/apartment	4-8 storey block	3	25
Durack	Flat/apartment	9 or more storey block	1	61
Durack	Flat/apartment	9 or more storey block	2	65
Durack	Flat/apartment	9 or more storey block	3	5
Durack	Flat/apartment	Attached to a house	1	10
Durack	Flat/apartment	Attached to a house	2	9
Durack	Flat/apartment	Attached to a house	3	3
Durack	Separate house			1026
Durack	Separate house		0	171
Durack	Separate house		1	1177
Durack	Separate house		2	5172
Durack	Separate house		3	23749
Durack	Separate house		4	19999
Durack	Separate house		5	2639
Durack	Separate house		6	652
Forrest				23
Forrest			0	8
Forrest			1	15
Forrest			2	29
Forrest			3	22
Forrest			4	27
Forrest			5	6
Forrest			6	5
Forrest		1 storey		141
Forrest		1 storey	0	13
Forrest		1 storey	1	506
Forrest		1 storey	2	1740
Forrest		1 storey	3	1719
Forrest		1 storey	4	204
Forrest		1 storey	5	16
Forrest		1 storey	6	11
Forrest		2 storeys or more		15
Forrest		2 storeys or more	1	61
Forrest		2 storeys or more	2	162
Forrest		2 storeys or more	3	402
Forrest		2 storeys or more	4	101
Forrest		2 storeys or more	5	16
Forrest	(Other)			52
Forrest	(Other)		0	64
Forrest	(Other)		1	288
Forrest	(Other)		2	234
Forrest	(Other)		3	65
Forrest	(Other)		4	38
Forrest	(Other)		5	3
Forrest	Flat/apartment		0	3
Forrest	Flat/apartment	1 or 2 storey block		16
Forrest	Flat/apartment	1 or 2 storey block	0	4
Forrest	Flat/apartment	1 or 2 storey block	1	137
Forrest	Flat/apartment	1 or 2 storey block	2	245
Forrest	Flat/apartment	1 or 2 storey block	3	114
Forrest	Flat/apartment	1 or 2 storey block	4	12
Forrest	Flat/apartment	3 storey block	1	10
Forrest	Flat/apartment	3 storey block	2	64
Forrest	Flat/apartment	3 storey block	3	26
Forrest	Flat/apartment	4-8 storey block	1	4
Forrest	Flat/apartment	4-8 storey block	2	26
Forrest	Flat/apartment	4-8 storey block	3	6
Forrest	Flat/apartment	9 or more storey block	2	10
Forrest	Flat/apartment	9 or more storey block	3	20
Forrest	Flat/apartment	Attached to a house	1	16
Forrest	Flat/apartment	Attached to a house	2	9
Forrest	Flat/apartment	Attached to a house	3	9
Forrest	Flat/apartment	Attached to a house	4	11
Forrest	Separate house			651
Forrest	Separate house		0	83
Forrest	Separate house		1	563
Forrest	Separate house		2	3183
Forrest	Separate house		3	18815
Forrest	Separate house		4	24950
Forrest	Separate house		5	2673
Forrest	Separate house		6	495
Fremantle				17
Fremantle			1	12
Fremantle			2	20
Fremantle			3	20
Fremantle			4	10
Fremantle		1 storey		123
Fremantle		1 storey	0	15
Fremantle		1 storey	1	579
Fremantle		1 storey	2	2670
Fremantle		1 storey	3	3278
Fremantle		1 storey	4	414
Fremantle		1 storey	5	36
Fremantle		1 storey	6	3
Fremantle		2 storeys or more		42
Fremantle		2 storeys or more	0	14
Fremantle		2 storeys or more	1	279
Fremantle		2 storeys or more	2	895
Fremantle		2 storeys or more	3	1354
Fremantle		2 storeys or more	4	220
Fremantle		2 storeys or more	5	19
Fremantle		2 storeys or more	6	3
Fremantle	(Other)			8
Fremantle	(Other)		0	24
Fremantle	(Other)		1	119
Fremantle	(Other)		2	179
Fremantle	(Other)		3	46
Fremantle	(Other)		4	10
Fremantle	(Other)		5	5
Fremantle	Flat/apartment		0	10
Fremantle	Flat/apartment	1 or 2 storey block		22
Fremantle	Flat/apartment	1 or 2 storey block	0	8
Fremantle	Flat/apartment	1 or 2 storey block	1	320
Fremantle	Flat/apartment	1 or 2 storey block	2	726
Fremantle	Flat/apartment	1 or 2 storey block	3	141
Fremantle	Flat/apartment	1 or 2 storey block	4	12
Fremantle	Flat/apartment	1 or 2 storey block	5	3
Fremantle	Flat/apartment	1 or 2 storey block	6	3
Fremantle	Flat/apartment	3 storey block		19
Fremantle	Flat/apartment	3 storey block	0	9
Fremantle	Flat/apartment	3 storey block	1	389
Fremantle	Flat/apartment	3 storey block	2	953
Fremantle	Flat/apartment	3 storey block	3	286
Fremantle	Flat/apartment	3 storey block	4	8
Fremantle	Flat/apartment	4-8 storey block		27
Fremantle	Flat/apartment	4-8 storey block	0	45
Fremantle	Flat/apartment	4-8 storey block	1	661
Fremantle	Flat/apartment	4-8 storey block	2	1229
Fremantle	Flat/apartment	4-8 storey block	3	313
Fremantle	Flat/apartment	4-8 storey block	4	29
Fremantle	Flat/apartment	9 or more storey block		3
Fremantle	Flat/apartment	9 or more storey block	1	91
Fremantle	Flat/apartment	9 or more storey block	2	257
Fremantle	Flat/apartment	9 or more storey block	3	32
Fremantle	Flat/apartment	Attached to a house	1	31
Fremantle	Flat/apartment	Attached to a house	2	31
Fremantle	Flat/apartment	Attached to a house	3	22
Fremantle	Flat/apartment	Attached to a house	4	17
Fremantle	Flat/apartment	Attached to a house	5	8
Fremantle	Flat/apartment	Attached to a house	6	3
Fremantle	Separate house			430
Fremantle	Separate house		0	48
Fremantle	Separate house		1	376
Fremantle	Separate house		2	2563
Fremantle	Separate house		3	18197
