CED_NAME16	CountryOfBirth	Sex	persons
Warringah	FJI	M	78
Warringah	FRA	F	591
Warringah	FRA	M	572
Warringah	GBR	F	7141
Warringah	GBR	M	7757
Warringah	GRC	F	131
Warringah	GRC	M	115
Warringah	HKG	F	526
Warringah	HKG	M	422
Warringah	HRV	F	175
Warringah	HRV	M	130
Warringah	IDN	F	195
Warringah	IDN	M	120
Warringah	IND	F	533
Warringah	IND	M	577
Warringah	IRL	F	551
Warringah	IRL	M	565
Warringah	IRN	F	213
Warringah	IRN	M	199
Warringah	IRQ	F	22
Warringah	IRQ	M	22
Warringah	ITA	F	642
Warringah	ITA	M	656
Warringah	JPN	F	536
Warringah	JPN	M	215
Warringah	KHM	F	25
Warringah	KHM	M	24
Warringah	KOR	F	282
Warringah	KOR	M	164
Warringah	LBN	F	73
Warringah	LBN	M	62
Warringah	LKA	F	106
Warringah	LKA	M	95
Warringah	MKD	F	48
Warringah	MKD	M	43
Warringah	MLT	F	29
Warringah	MLT	M	17
Warringah	MMR	F	12
Warringah	MMR	M	9
Warringah	MUS	F	25
Warringah	MUS	M	16
Warringah	MYS	F	341
Warringah	MYS	M	227
Warringah	NLD	F	342
Warringah	NLD	M	327
Warringah	NPL	F	170
Warringah	NPL	M	245
Warringah	NZL	F	1868
Warringah	NZL	M	1840
Warringah	PAK	F	25
Warringah	PAK	M	48
Warringah	PHL	F	629
Warringah	PHL	M	314
Warringah	PNG	F	109
Warringah	PNG	M	88
Warringah	POL	F	296
Warringah	POL	M	176
Warringah	SGP	F	309
Warringah	SGP	M	235
Warringah	THA	F	388
Warringah	THA	M	142
Warringah	TUR	F	106
Warringah	TUR	M	115
Warringah	TWN	F	148
Warringah	TWN	M	93
Warringah	USA	F	1301
Warringah	USA	M	1066
Warringah	VNM	F	219
Warringah	VNM	M	137
Warringah	WSM	F	17
Warringah	WSM	M	9
Warringah	ZAF	F	1275
Warringah	ZAF	M	1287
Warringah	ZWE	F	120
Warringah	ZWE	M	127
Watson		F	10214
Watson		M	10708
Watson	AFG	F	40
Watson	AFG	M	79
Watson	AUS	F	40867
Watson	AUS	M	41585
Watson	BGD	F	2578
Watson	BGD	M	3267
Watson	BIH	F	66
Watson	BIH	M	60
Watson	BRA	F	218
Watson	BRA	M	233
Watson	CAN	F	58
Watson	CAN	M	55
Watson	CHL	F	129
Watson	CHL	M	115
Watson	CHN	F	6406
Watson	CHN	M	5849
Watson	DEU	F	134
Watson	DEU	M	121
Watson	EGY	F	553
Watson	EGY	M	654
Watson	FJI	F	692
Watson	FJI	M	573
Watson	FRA	F	69
Watson	FRA	M	68
Watson	GBR	F	615
Watson	GBR	M	788
Watson	GRC	F	1941
Watson	GRC	M	1604
Watson	HKG	F	750
Watson	HKG	M	652
Watson	HRV	F	156
Watson	HRV	M	133
Watson	IDN	F	1354
Watson	IDN	M	1111
Watson	IND	F	1746
Watson	IND	M	3036
Watson	IRL	F	163
Watson	IRL	M	217
Watson	IRN	F	78
Watson	IRN	M	118
Watson	IRQ	F	282
Watson	IRQ	M	341
Watson	ITA	F	1308
Watson	ITA	M	1173
Watson	JPN	F	158
Watson	JPN	M	56
Watson	KHM	F	114
Watson	KHM	M	93
Watson	KOR	F	1873
Watson	KOR	M	1714
Watson	LBN	F	5521
Watson	LBN	M	5585
Watson	LKA	F	300
Watson	LKA	M	295
Watson	MKD	F	139
Watson	MKD	M	145
Watson	MLT	F	95
Watson	MLT	M	65
Watson	MMR	F	369
Watson	MMR	M	841
Watson	MUS	F	146
Watson	MUS	M	124
Watson	MYS	F	832
Watson	MYS	M	1291
Watson	NLD	F	33
Watson	NLD	M	32
Watson	NPL	F	1594
Watson	NPL	M	2074
Watson	NZL	F	846
Watson	NZL	M	887
Watson	PAK	F	1123
Watson	PAK	M	2031
Watson	PHL	F	1758
Watson	PHL	M	1066
Watson	PNG	F	48
Watson	PNG	M	39
Watson	POL	F	124
Watson	POL	M	105
Watson	SGP	F	156
Watson	SGP	M	134
Watson	THA	F	612
Watson	THA	M	277
Watson	TUR	F	208
Watson	TUR	M	236
Watson	TWN	F	171
Watson	TWN	M	150
Watson	USA	F	153
Watson	USA	M	171
Watson	VNM	F	3266
Watson	VNM	M	2586
Watson	WSM	F	100
Watson	WSM	M	95
Watson	ZAF	F	171
Watson	ZAF	M	153
Watson	ZWE	F	31
Watson	ZWE	M	31
Wentworth		F	9171
Wentworth		M	8010
Wentworth	AFG	F	3
Wentworth	AFG	M	4
Wentworth	AUS	F	43494
Wentworth	AUS	M	40726
Wentworth	BGD	F	27
Wentworth	BGD	M	31
Wentworth	BIH	F	33
Wentworth	BIH	M	28
Wentworth	BRA	F	899
Wentworth	BRA	M	843
Wentworth	CAN	F	474
Wentworth	CAN	M	327
Wentworth	CHL	F	274
Wentworth	CHL	M	281
Wentworth	CHN	F	1308
Wentworth	CHN	M	776
Wentworth	DEU	F	652
Wentworth	DEU	M	470
Wentworth	EGY	F	130
Wentworth	EGY	M	149
Wentworth	FJI	F	103
Wentworth	FJI	M	70
Wentworth	FRA	F	746
Wentworth	FRA	M	696
Wentworth	GBR	F	5548
Wentworth	GBR	M	6178
Wentworth	GRC	F	255
Wentworth	GRC	M	194
Wentworth	HKG	F	536
Wentworth	HKG	M	422
Wentworth	HRV	F	78
Wentworth	HRV	M	54
Wentworth	IDN	F	235
Wentworth	IDN	M	167
Wentworth	IND	F	369
Wentworth	IND	M	391
Wentworth	IRL	F	865
Wentworth	IRL	M	902
Wentworth	IRN	F	177
Wentworth	IRN	M	146
Wentworth	IRQ	F	39
Wentworth	IRQ	M	53
Wentworth	ITA	F	656
Wentworth	ITA	M	749
Wentworth	JPN	F	385
Wentworth	JPN	M	164
Wentworth	KHM	F	10
Wentworth	KHM	M	12
Wentworth	KOR	F	246
Wentworth	KOR	M	116
Wentworth	LBN	F	92
Wentworth	LBN	M	117
Wentworth	LKA	F	75
Wentworth	LKA	M	79
Wentworth	MKD	F	31
Wentworth	MKD	M	25
Wentworth	MLT	F	54
Wentworth	MLT	M	60
Wentworth	MMR	F	22
Wentworth	MMR	M	16
Wentworth	MUS	F	34
Wentworth	MUS	M	21
Wentworth	MYS	F	342
Wentworth	MYS	M	251
Wentworth	NLD	F	214
Wentworth	NLD	M	184
Wentworth	NPL	F	34
Wentworth	NPL	M	62
Wentworth	NZL	F	1874
Wentworth	NZL	M	1834
Wentworth	PAK	F	26
Wentworth	PAK	M	36
Wentworth	PHL	F	620
Wentworth	PHL	M	331
Wentworth	PNG	F	67
Wentworth	PNG	M	63
Wentworth	POL	F	369
Wentworth	POL	M	245
Wentworth	SGP	F	340
Wentworth	SGP	M	268
Wentworth	THA	F	345
Wentworth	THA	M	124
Wentworth	TUR	F	93
Wentworth	TUR	M	119
Wentworth	TWN	F	114
Wentworth	TWN	M	72
Wentworth	USA	F	1364
Wentworth	USA	M	1138
Wentworth	VNM	F	208
Wentworth	VNM	M	127
Wentworth	WSM	F	9
Wentworth	WSM	M	7
Wentworth	ZAF	F	2916
Wentworth	ZAF	M	2784
Wentworth	ZWE	F	107
Wentworth	ZWE	M	96
Werriwa		F	11583
Werriwa		M	11325
Werriwa	AFG	F	134
Werriwa	AFG	M	141
Werriwa	AUS	F	49898
Werriwa	AUS	M	50810
Werriwa	BGD	F	1238
Werriwa	BGD	M	1222
Werriwa	BIH	F	455
Werriwa	BIH	M	438
Werriwa	BRA	F	48
Werriwa	BRA	M	36
Werriwa	CAN	F	57
Werriwa	CAN	M	65
Werriwa	CHL	F	608
Werriwa	CHL	M	547
Werriwa	CHN	F	1419
Werriwa	CHN	M	1137
Werriwa	DEU	F	192
Werriwa	DEU	M	155
Werriwa	EGY	F	537
Werriwa	EGY	M	550
Werriwa	FJI	F	3338
Werriwa	FJI	M	2931
Werriwa	FRA	F	43
Werriwa	FRA	M	43
Werriwa	GBR	F	875
Werriwa	GBR	M	833
Werriwa	GRC	F	294
Werriwa	GRC	M	302
Werriwa	HKG	F	199
Werriwa	HKG	M	195
Werriwa	HRV	F	546
Werriwa	HRV	M	562
Werriwa	IDN	F	524
Werriwa	IDN	M	373
Werriwa	IND	F	2663
Werriwa	IND	M	2771
Werriwa	IRL	F	75
Werriwa	IRL	M	106
Werriwa	IRN	F	370
Werriwa	IRN	M	398
Werriwa	IRQ	F	5754
Werriwa	IRQ	M	5800
Werriwa	ITA	F	915
Werriwa	ITA	M	1050
Werriwa	JPN	F	54
Werriwa	JPN	M	22
Werriwa	KHM	F	1365
Werriwa	KHM	M	1147
Werriwa	KOR	F	113
Werriwa	KOR	M	92
Werriwa	LBN	F	1939
Werriwa	LBN	M	2196
Werriwa	LKA	F	245
Werriwa	LKA	M	251
Werriwa	MKD	F	482
Werriwa	MKD	M	445
Werriwa	MLT	F	264
Werriwa	MLT	M	237
Werriwa	MMR	F	60
Werriwa	MMR	M	57
Werriwa	MUS	F	191
Werriwa	MUS	M	170
Werriwa	MYS	F	240
Werriwa	MYS	M	218
Werriwa	NLD	F	47
Werriwa	NLD	M	42
Werriwa	NPL	F	1256
Werriwa	NPL	M	1278
Werriwa	NZL	F	1797
Werriwa	NZL	M	1745
Werriwa	PAK	F	879
Werriwa	PAK	M	1011
Werriwa	PHL	F	2378
Werriwa	PHL	M	1761
Werriwa	PNG	F	19
Werriwa	PNG	M	21
Werriwa	POL	F	300
Werriwa	POL	M	235
Werriwa	SGP	F	89
Werriwa	SGP	M	94
Werriwa	THA	F	513
Werriwa	THA	M	285
Werriwa	TUR	F	374
Werriwa	TUR	M	372
Werriwa	TWN	F	63
Werriwa	TWN	M	40
Werriwa	USA	F	146
Werriwa	USA	M	157
Werriwa	VNM	F	4755
Werriwa	VNM	M	3919
Werriwa	WSM	F	769
Werriwa	WSM	M	729
Werriwa	ZAF	F	222
Werriwa	ZAF	M	199
Werriwa	ZWE	F	183
Werriwa	ZWE	M	146
Whitlam		F	5894
Whitlam		M	5794
Whitlam	AFG	F	4
Whitlam	AFG	M	8
Whitlam	AUS	F	67075
Whitlam	AUS	M	64158
Whitlam	BGD	F	28
Whitlam	BGD	M	30
Whitlam	BIH	F	88
Whitlam	BIH	M	87
Whitlam	BRA	F	55
Whitlam	BRA	M	29
Whitlam	CAN	F	147
Whitlam	CAN	M	107
Whitlam	CHL	F	198
Whitlam	CHL	M	178
Whitlam	CHN	F	260
Whitlam	CHN	M	182
Whitlam	DEU	F	556
Whitlam	DEU	M	453
Whitlam	EGY	F	84
Whitlam	EGY	M	91
Whitlam	FJI	F	97
Whitlam	FJI	M	81
Whitlam	FRA	F	82
Whitlam	FRA	M	71
Whitlam	GBR	F	4828
Whitlam	GBR	M	4447
Whitlam	GRC	F	132
Whitlam	GRC	M	138
Whitlam	HKG	F	67
Whitlam	HKG	M	64
Whitlam	HRV	F	164
Whitlam	HRV	M	174
Whitlam	IDN	F	86
Whitlam	IDN	M	39
Whitlam	IND	F	469
Whitlam	IND	M	532
Whitlam	IRL	F	162
Whitlam	IRL	M	201
Whitlam	IRN	F	58
Whitlam	IRN	M	47
Whitlam	IRQ	F	50
Whitlam	IRQ	M	56
Whitlam	ITA	F	440
Whitlam	ITA	M	514
Whitlam	JPN	F	50
Whitlam	JPN	M	18
Whitlam	KHM	F	41
Whitlam	KHM	M	22
Whitlam	KOR	F	73
Whitlam	KOR	M	73
Whitlam	LBN	F	177
Whitlam	LBN	M	193
Whitlam	LKA	F	75
Whitlam	LKA	M	64
Whitlam	MKD	F	875
Whitlam	MKD	M	838
Whitlam	MLT	F	195
Whitlam	MLT	M	238
Whitlam	MMR	F	33
Whitlam	MMR	M	27
Whitlam	MUS	F	22
Whitlam	MUS	M	27
Whitlam	MYS	F	98
Whitlam	MYS	M	75
Whitlam	NLD	F	272
Whitlam	NLD	M	253
Whitlam	NPL	F	214
Whitlam	NPL	M	241
Whitlam	NZL	F	941
Whitlam	NZL	M	930
Whitlam	PAK	F	63
Whitlam	PAK	M	88
Whitlam	PHL	F	744
Whitlam	PHL	M	308
Whitlam	PNG	F	47
Whitlam	PNG	M	22
Whitlam	POL	F	153
Whitlam	POL	M	112
Whitlam	SGP	F	60
Whitlam	SGP	M	49
Whitlam	THA	F	311
Whitlam	THA	M	85
Whitlam	TUR	F	158
Whitlam	TUR	M	160
Whitlam	TWN	F	49
Whitlam	TWN	M	31
Whitlam	USA	F	250
Whitlam	USA	M	215
Whitlam	VNM	F	189
Whitlam	VNM	M	140
Whitlam	WSM	F	12
Whitlam	WSM	M	18
Whitlam	ZAF	F	320
Whitlam	ZAF	M	307
Whitlam	ZWE	F	51
Whitlam	ZWE	M	43
No usual address (NSW)		F	1593
No usual address (NSW)		M	2219
No usual address (NSW)	AFG	M	7
No usual address (NSW)	AUS	F	2601
No usual address (NSW)	AUS	M	3314
No usual address (NSW)	BRA	F	12
No usual address (NSW)	CAN	F	15
No usual address (NSW)	CAN	M	11
No usual address (NSW)	CHL	F	9
No usual address (NSW)	CHL	M	10
No usual address (NSW)	CHN	F	53
No usual address (NSW)	CHN	M	33
No usual address (NSW)	DEU	F	14
No usual address (NSW)	DEU	M	15
No usual address (NSW)	EGY	F	7
No usual address (NSW)	EGY	M	9
No usual address (NSW)	FJI	F	14
No usual address (NSW)	FJI	M	14
No usual address (NSW)	FRA	F	23
No usual address (NSW)	FRA	M	35
No usual address (NSW)	GBR	F	151
No usual address (NSW)	GBR	M	205
No usual address (NSW)	GRC	F	4
No usual address (NSW)	GRC	M	8
No usual address (NSW)	HKG	F	16
No usual address (NSW)	HKG	M	20
No usual address (NSW)	HRV	F	5
No usual address (NSW)	IDN	F	16
No usual address (NSW)	IDN	M	19
No usual address (NSW)	IND	F	25
No usual address (NSW)	IND	M	46
No usual address (NSW)	IRL	F	20
No usual address (NSW)	IRL	M	12
No usual address (NSW)	IRN	F	16
No usual address (NSW)	IRN	M	20
No usual address (NSW)	IRQ	F	5
No usual address (NSW)	IRQ	M	13
No usual address (NSW)	ITA	F	16
No usual address (NSW)	ITA	M	16
No usual address (NSW)	JPN	F	13
No usual address (NSW)	JPN	M	5
No usual address (NSW)	KHM	F	6
No usual address (NSW)	KOR	F	11
No usual address (NSW)	KOR	M	7
No usual address (NSW)	LBN	F	9
No usual address (NSW)	LBN	M	11
No usual address (NSW)	LKA	F	7
No usual address (NSW)	LKA	M	5
No usual address (NSW)	MKD	M	3
No usual address (NSW)	MLT	F	6
No usual address (NSW)	MLT	M	4
No usual address (NSW)	MUS	M	3
No usual address (NSW)	MYS	F	41
No usual address (NSW)	MYS	M	32
No usual address (NSW)	NLD	F	17
No usual address (NSW)	NLD	M	22
No usual address (NSW)	NPL	F	9
No usual address (NSW)	NPL	M	10
No usual address (NSW)	NZL	F	92
No usual address (NSW)	NZL	M	105
No usual address (NSW)	PAK	F	3
No usual address (NSW)	PAK	M	6
No usual address (NSW)	PHL	F	32
No usual address (NSW)	PHL	M	26
No usual address (NSW)	PNG	F	11
No usual address (NSW)	PNG	M	6
No usual address (NSW)	POL	F	3
No usual address (NSW)	POL	M	3
No usual address (NSW)	SGP	F	6
No usual address (NSW)	SGP	M	3
No usual address (NSW)	THA	F	14
No usual address (NSW)	TUR	M	5
No usual address (NSW)	TWN	F	34
No usual address (NSW)	TWN	M	13
No usual address (NSW)	USA	F	30
No usual address (NSW)	USA	M	33
No usual address (NSW)	VNM	F	18
No usual address (NSW)	VNM	M	19
No usual address (NSW)	WSM	F	4
No usual address (NSW)	ZAF	F	28
No usual address (NSW)	ZAF	M	26
No usual address (NSW)	ZWE	F	7
No usual address (NSW)	ZWE	M	4
Aston		F	4537
Aston		M	4230
Aston	AFG	F	128
Aston	AFG	M	116
Aston	AUS	F	51021
Aston	AUS	M	50800
Aston	BGD	F	53
Aston	BGD	M	50
Aston	BIH	F	52
Aston	BIH	M	45
Aston	BRA	F	43
Aston	BRA	M	28
Aston	CAN	F	82
Aston	CAN	M	83
Aston	CHL	F	95
Aston	CHL	M	86
Aston	CHN	F	4640
Aston	CHN	M	3821
Aston	DEU	F	561
Aston	DEU	M	485
Aston	EGY	F	261
Aston	EGY	M	282
Aston	FJI	F	168
Aston	FJI	M	125
Aston	FRA	F	52
Aston	FRA	M	62
Aston	GBR	F	2944
Aston	GBR	M	2869
Aston	GRC	F	277
Aston	GRC	M	312
Aston	HKG	F	884
Aston	HKG	M	763
Aston	HRV	F	123
Aston	HRV	M	126
Aston	IDN	F	416
Aston	IDN	M	291
Aston	IND	F	2567
Aston	IND	M	2599
Aston	IRL	F	190
Aston	IRL	M	182
Aston	IRN	F	465
Aston	IRN	M	496
Aston	IRQ	F	89
Aston	IRQ	M	62
Aston	ITA	F	514
Aston	ITA	M	554
Aston	JPN	F	118
Aston	JPN	M	48
Aston	KHM	F	316
Aston	KHM	M	256
Aston	KOR	F	403
Aston	KOR	M	358
Aston	LBN	F	104
Aston	LBN	M	100
Aston	LKA	F	1894
Aston	LKA	M	1892
Aston	MKD	F	32
Aston	MKD	M	39
Aston	MLT	F	89
Aston	MLT	M	69
Aston	MMR	F	94
Aston	MMR	M	103
Aston	MUS	F	197
Aston	MUS	M	165
Aston	MYS	F	2112
Aston	MYS	M	1845
Aston	NLD	F	354
Aston	NLD	M	343
Aston	NPL	F	112
Aston	NPL	M	113
Aston	NZL	F	979
Aston	NZL	M	938
Aston	PAK	F	154
Aston	PAK	M	180
Aston	PHL	F	959
Aston	PHL	M	566
Aston	PNG	F	51
Aston	PNG	M	21
Aston	POL	F	284
Aston	POL	M	210
Aston	SGP	F	546
Aston	SGP	M	515
Aston	THA	F	328
Aston	THA	M	107
Aston	TUR	F	63
Aston	TUR	M	68
Aston	TWN	F	211
Aston	TWN	M	129
Aston	USA	F	228
Aston	USA	M	198
Aston	VNM	F	757
Aston	VNM	M	606
Aston	WSM	F	35
Aston	WSM	M	20
Aston	ZAF	F	547
Aston	ZAF	M	505
Aston	ZWE	F	51
Aston	ZWE	M	63
Ballarat		F	5114
Ballarat		M	5009
Ballarat	AFG	F	3
Ballarat	AFG	M	13
Ballarat	AUS	F	64941
Ballarat	AUS	M	61542
Ballarat	BGD	F	49
Ballarat	BGD	M	52
Ballarat	BIH	F	18
Ballarat	BIH	M	21
Ballarat	BRA	F	35
Ballarat	BRA	M	15
Ballarat	CAN	F	102
Ballarat	CAN	M	99
Ballarat	CHL	F	24
Ballarat	CHL	M	25
Ballarat	CHN	F	409
Ballarat	CHN	M	317
Ballarat	DEU	F	290
Ballarat	DEU	M	232
Ballarat	EGY	F	24
Ballarat	EGY	M	40
Ballarat	FJI	F	42
Ballarat	FJI	M	34
Ballarat	FRA	F	45
Ballarat	FRA	M	42
Ballarat	GBR	F	2307
Ballarat	GBR	M	2276
Ballarat	GRC	F	37
Ballarat	GRC	M	56
Ballarat	HKG	F	43
Ballarat	HKG	M	49
Ballarat	HRV	F	85
Ballarat	HRV	M	97
Ballarat	IDN	F	71
Ballarat	IDN	M	42
Ballarat	IND	F	875
Ballarat	IND	M	1054
Ballarat	IRL	F	126
Ballarat	IRL	M	142
Ballarat	IRN	F	40
Ballarat	IRN	M	36
Ballarat	IRQ	F	23
Ballarat	IRQ	M	32
Ballarat	ITA	F	94
Ballarat	ITA	M	164
Ballarat	JPN	F	85
Ballarat	JPN	M	26
Ballarat	KHM	F	19
Ballarat	KHM	M	8
Ballarat	KOR	F	41
Ballarat	KOR	M	28
Ballarat	LBN	F	4
Ballarat	LBN	M	16
Ballarat	LKA	F	135
Ballarat	LKA	M	154
Ballarat	MKD	F	12
Ballarat	MKD	M	28
Ballarat	MLT	F	69
Ballarat	MLT	M	90
Ballarat	MMR	F	8
Ballarat	MMR	M	8
Ballarat	MUS	F	19
Ballarat	MUS	M	30
Ballarat	MYS	F	169
Ballarat	MYS	M	134
Ballarat	NLD	F	380
Ballarat	NLD	M	335
Ballarat	NPL	F	114
Ballarat	NPL	M	132
Ballarat	NZL	F	744
Ballarat	NZL	M	681
Ballarat	PAK	F	75
Ballarat	PAK	M	120
Ballarat	PHL	F	458
Ballarat	PHL	M	261
Ballarat	PNG	F	31
Ballarat	PNG	M	17
Ballarat	POL	F	54
Ballarat	POL	M	38
Ballarat	SGP	F	51
Ballarat	SGP	M	49
Ballarat	THA	F	144
Ballarat	THA	M	59
Ballarat	TUR	F	10
Ballarat	TUR	M	11
Ballarat	TWN	F	39
Ballarat	TWN	M	22
Ballarat	USA	F	234
Ballarat	USA	M	214
Ballarat	VNM	F	120
Ballarat	VNM	M	70
Ballarat	WSM	F	12
Ballarat	WSM	M	7
Ballarat	ZAF	F	179
Ballarat	ZAF	M	183
Ballarat	ZWE	F	60
Ballarat	ZWE	M	47
Bendigo		F	5252
Bendigo		M	5133
Bendigo	AFG	F	46
Bendigo	AFG	M	45
Bendigo	AUS	F	65648
Bendigo	AUS	M	62001
Bendigo	BGD	F	34
Bendigo	BGD	M	37
Bendigo	BIH	F	7
Bendigo	BRA	F	19
Bendigo	BRA	M	30
Bendigo	CAN	F	98
Bendigo	CAN	M	79
Bendigo	CHL	F	6
Bendigo	CHL	M	6
Bendigo	CHN	F	252
Bendigo	CHN	M	168
Bendigo	DEU	F	200
Bendigo	DEU	M	197
Bendigo	EGY	F	37
Bendigo	EGY	M	62
Bendigo	FJI	F	37
Bendigo	FJI	M	30
Bendigo	FRA	F	49
Bendigo	FRA	M	47
Bendigo	GBR	F	1964
Bendigo	GBR	M	2004
Bendigo	GRC	F	51
Bendigo	GRC	M	50
Bendigo	HKG	F	39
Bendigo	HKG	M	38
Bendigo	HRV	F	46
Bendigo	HRV	M	37
Bendigo	IDN	F	83
Bendigo	IDN	M	39
Bendigo	IND	F	604
Bendigo	IND	M	739
Bendigo	IRL	F	85
Bendigo	IRL	M	114
Bendigo	IRN	F	29
Bendigo	IRN	M	37
Bendigo	IRQ	F	10
Bendigo	IRQ	M	12
Bendigo	ITA	F	93
Bendigo	ITA	M	138
Bendigo	JPN	F	49
Bendigo	JPN	M	18
Bendigo	KHM	F	23
Bendigo	KHM	M	9
Bendigo	KOR	F	46
Bendigo	KOR	M	32
Bendigo	LBN	F	11
Bendigo	LBN	M	25
Bendigo	LKA	F	143
Bendigo	LKA	M	170
Bendigo	MKD	F	13
Bendigo	MKD	M	11
Bendigo	MLT	F	37
Bendigo	MLT	M	60
Bendigo	MMR	F	411
Bendigo	MMR	M	379
Bendigo	MUS	F	21
Bendigo	MUS	M	20
Bendigo	MYS	F	184
Bendigo	MYS	M	172
Bendigo	NLD	F	188
Bendigo	NLD	M	197
Bendigo	NPL	F	62
Bendigo	NPL	M	69
Bendigo	NZL	F	667
Bendigo	NZL	M	681
Bendigo	PAK	F	51
Bendigo	PAK	M	70
Bendigo	PHL	F	487
Bendigo	PHL	M	268
Bendigo	PNG	F	63
Bendigo	PNG	M	36
Bendigo	POL	F	29
Bendigo	POL	M	32
Bendigo	SGP	F	31
Bendigo	SGP	M	29
Bendigo	THA	F	445
Bendigo	THA	M	364
Bendigo	TUR	F	13
Bendigo	TUR	M	22
Bendigo	TWN	F	63
Bendigo	TWN	M	70
Bendigo	USA	F	189
Bendigo	USA	M	157
Bendigo	VNM	F	98
Bendigo	VNM	M	106
Bendigo	WSM	M	9
Bendigo	ZAF	F	203
Bendigo	ZAF	M	187
Bendigo	ZWE	F	43
Bendigo	ZWE	M	41
Bruce		F	9716
Bruce		M	9905
Bruce	AFG	F	3672
Bruce	AFG	M	5187
Bruce	AUS	F	43380
Bruce	AUS	M	44309
Bruce	BGD	F	223
Bruce	BGD	M	208
Bruce	BIH	F	757
Bruce	BIH	M	730
Bruce	BRA	F	35
Bruce	BRA	M	19
Bruce	CAN	F	58
Bruce	CAN	M	56
Bruce	CHL	F	344
Bruce	CHL	M	317
Bruce	CHN	F	2513
Bruce	CHN	M	1973
Bruce	DEU	F	308
Bruce	DEU	M	285
Bruce	EGY	F	417
Bruce	EGY	M	414
Bruce	FJI	F	566
Bruce	FJI	M	468
Bruce	FRA	F	61
Bruce	FRA	M	66
Bruce	GBR	F	2118
Bruce	GBR	M	2130
Bruce	GRC	F	680
Bruce	GRC	M	621
Bruce	HKG	F	211
Bruce	HKG	M	201
Bruce	HRV	F	655
Bruce	HRV	M	643
Bruce	IDN	F	422
Bruce	IDN	M	306
Bruce	IND	F	4894
Bruce	IND	M	5450
Bruce	IRL	F	136
Bruce	IRL	M	150
Bruce	IRN	F	647
Bruce	IRN	M	705
Bruce	IRQ	F	264
Bruce	IRQ	M	283
Bruce	ITA	F	840
Bruce	ITA	M	884
Bruce	JPN	F	67
Bruce	JPN	M	32
Bruce	KHM	F	630
Bruce	KHM	M	448
Bruce	KOR	F	288
Bruce	KOR	M	259
Bruce	LBN	F	434
Bruce	LBN	M	413
Bruce	LKA	F	3928
Bruce	LKA	M	4378
Bruce	MKD	F	226
Bruce	MKD	M	214
Bruce	MLT	F	117
Bruce	MLT	M	107
Bruce	MMR	F	115
Bruce	MMR	M	116
Bruce	MUS	F	717
Bruce	MUS	M	694
Bruce	MYS	F	831
Bruce	MYS	M	764
Bruce	NLD	F	323
Bruce	NLD	M	271
Bruce	NPL	F	75
Bruce	NPL	M	86
Bruce	NZL	F	1395
Bruce	NZL	M	1447
Bruce	PAK	F	1254
Bruce	PAK	M	1562
Bruce	PHL	F	1491
Bruce	PHL	M	918
Bruce	PNG	F	17
Bruce	PNG	M	23
Bruce	POL	F	618
Bruce	POL	M	511
Bruce	SGP	F	270
Bruce	SGP	M	254
Bruce	THA	F	328
Bruce	THA	M	122
Bruce	TUR	F	306
Bruce	TUR	M	296
Bruce	TWN	F	129
Bruce	TWN	M	102
Bruce	USA	F	141
Bruce	USA	M	170
Bruce	VNM	F	1334
Bruce	VNM	M	1078
Bruce	WSM	F	267
Bruce	WSM	M	236
Bruce	ZAF	F	509
Bruce	ZAF	M	469
Bruce	ZWE	F	84
Bruce	ZWE	M	61
Calwell		F	10254
Calwell		M	10343
Calwell	AFG	F	195
Calwell	AFG	M	235
Calwell	AUS	F	46632
Calwell	AUS	M	46655
Calwell	BGD	F	212
Calwell	BGD	M	236
Calwell	BIH	F	145
Calwell	BIH	M	132
Calwell	BRA	F	26
Calwell	BRA	M	22
Calwell	CAN	F	78
Calwell	CAN	M	50
Calwell	CHL	F	64
Calwell	CHL	M	68
Calwell	CHN	F	431
Calwell	CHN	M	322
Calwell	DEU	F	142
Calwell	DEU	M	126
Calwell	EGY	F	441
Calwell	EGY	M	417
Calwell	FJI	F	542
Calwell	FJI	M	463
Calwell	FRA	F	29
Calwell	FRA	M	31
Calwell	GBR	F	758
Calwell	GBR	M	791
Calwell	GRC	F	413
Calwell	GRC	M	399
Calwell	HKG	F	80
Calwell	HKG	M	51
Calwell	HRV	F	227
Calwell	HRV	M	228
Calwell	IDN	F	194
Calwell	IDN	M	115
Calwell	IND	F	7124
Calwell	IND	M	8217
Calwell	IRL	F	53
Calwell	IRL	M	77
Calwell	IRN	F	360
Calwell	IRN	M	472
Calwell	IRQ	F	7656
Calwell	IRQ	M	7639
Calwell	ITA	F	1178
Calwell	ITA	M	1247
Calwell	JPN	F	38
Calwell	JPN	M	13
Calwell	KHM	F	25
Calwell	KHM	M	30
Calwell	KOR	F	76
Calwell	KOR	M	43
Calwell	LBN	F	1849
Calwell	LBN	M	2045
Calwell	LKA	F	1706
Calwell	LKA	M	1800
Calwell	MKD	F	185
Calwell	MKD	M	195
Calwell	MLT	F	412
Calwell	MLT	M	387
Calwell	MMR	F	44
Calwell	MMR	M	30
Calwell	MUS	F	97
Calwell	MUS	M	113
Calwell	MYS	F	245
Calwell	MYS	M	213
Calwell	NLD	F	49
Calwell	NLD	M	43
Calwell	NPL	F	1121
Calwell	NPL	M	1272
Calwell	NZL	F	1433
Calwell	NZL	M	1430
Calwell	PAK	F	1509
Calwell	PAK	M	2257
Calwell	PHL	F	1708
Calwell	PHL	M	1176
