CED_NAME16	Age5yr	Indigenous	persons
Mayo	10-14	1	283
Mayo	15-19		366
Mayo	15-19	0	9356
Mayo	15-19	1	217
Mayo	20-24		334
Mayo	20-24	0	7515
Mayo	20-24	1	186
Mayo	25-29		334
Mayo	25-29	0	6909
Mayo	25-29	1	118
Mayo	30-34		378
Mayo	30-34	0	7998
Mayo	30-34	1	128
Mayo	35-39		419
Mayo	35-39	0	9207
Mayo	35-39	1	112
Mayo	40-44		376
Mayo	40-44	0	9392
Mayo	40-44	1	107
Mayo	45-49		447
Mayo	45-49	0	10661
Mayo	45-49	1	109
Mayo	50-54		504
Mayo	50-54	0	11380
Mayo	50-54	1	119
Mayo	55-59		543
Mayo	55-59	0	11420
Mayo	55-59	1	89
Mayo	60-64		538
Mayo	60-64	0	12171
Mayo	60-64	1	69
Mayo	65+		1827
Mayo	65+	0	40440
Mayo	65+	1	138
Spence	0-4		586
Spence	0-4	0	11504
Spence	0-4	1	871
Spence	5-9		681
Spence	5-9	0	12351
Spence	5-9	1	883
Spence	10-14		628
Spence	10-14	0	11865
Spence	10-14	1	836
Spence	15-19		528
Spence	15-19	0	10506
Spence	15-19	1	639
Spence	20-24		617
Spence	20-24	0	11608
Spence	20-24	1	604
Spence	25-29		722
Spence	25-29	0	12936
Spence	25-29	1	571
Spence	30-34		685
Spence	30-34	0	12572
Spence	30-34	1	433
Spence	35-39		679
Spence	35-39	0	12336
Spence	35-39	1	365
Spence	40-44		557
Spence	40-44	0	10255
Spence	40-44	1	264
Spence	45-49		524
Spence	45-49	0	10195
Spence	45-49	1	267
Spence	50-54		517
Spence	50-54	0	10552
Spence	50-54	1	268
Spence	55-59		476
Spence	55-59	0	10726
Spence	55-59	1	211
Spence	60-64		385
Spence	60-64	0	9786
Spence	60-64	1	182
Spence	65+		1263
Spence	65+	0	25524
Spence	65+	1	300
Sturt	0-4		226
Sturt	0-4	0	8679
Sturt	0-4	1	126
Sturt	5-9		225
Sturt	5-9	0	10333
Sturt	5-9	1	121
Sturt	10-14		241
Sturt	10-14	0	10353
Sturt	10-14	1	153
Sturt	15-19		237
Sturt	15-19	0	10227
Sturt	15-19	1	168
Sturt	20-24		280
Sturt	20-24	0	11258
Sturt	20-24	1	157
Sturt	25-29		362
Sturt	25-29	0	11558
Sturt	25-29	1	131
Sturt	30-34		358
Sturt	30-34	0	11876
Sturt	30-34	1	114
Sturt	35-39		345
Sturt	35-39	0	12567
Sturt	35-39	1	87
Sturt	40-44		311
Sturt	40-44	0	11775
Sturt	40-44	1	79
Sturt	45-49		340
Sturt	45-49	0	11481
Sturt	45-49	1	79
Sturt	50-54		285
Sturt	50-54	0	11563
Sturt	50-54	1	102
Sturt	55-59		265
Sturt	55-59	0	10904
Sturt	55-59	1	66
Sturt	60-64		236
Sturt	60-64	0	10321
Sturt	60-64	1	61
Sturt	65+		1155
Sturt	65+	0	38051
Sturt	65+	1	97
No usual address (SA)	0-4		21
No usual address (SA)	0-4	0	91
No usual address (SA)	0-4	1	29
No usual address (SA)	5-9		27
No usual address (SA)	5-9	0	94
No usual address (SA)	5-9	1	23
No usual address (SA)	10-14		25
No usual address (SA)	10-14	0	77
No usual address (SA)	10-14	1	24
No usual address (SA)	15-19		30
No usual address (SA)	15-19	0	135
No usual address (SA)	15-19	1	30
No usual address (SA)	20-24		28
No usual address (SA)	20-24	0	154
No usual address (SA)	20-24	1	24
No usual address (SA)	25-29		54
No usual address (SA)	25-29	0	217
No usual address (SA)	25-29	1	37
No usual address (SA)	30-34		56
No usual address (SA)	30-34	0	223
No usual address (SA)	30-34	1	32
No usual address (SA)	35-39		48
No usual address (SA)	35-39	0	194
No usual address (SA)	35-39	1	51
No usual address (SA)	40-44		39
No usual address (SA)	40-44	0	161
No usual address (SA)	40-44	1	33
No usual address (SA)	45-49		36
No usual address (SA)	45-49	0	159
No usual address (SA)	45-49	1	37
No usual address (SA)	50-54		36
No usual address (SA)	50-54	0	181
No usual address (SA)	50-54	1	28
No usual address (SA)	55-59		48
No usual address (SA)	55-59	0	177
No usual address (SA)	55-59	1	24
No usual address (SA)	60-64		38
No usual address (SA)	60-64	0	213
No usual address (SA)	60-64	1	17
No usual address (SA)	65+		65
No usual address (SA)	65+	0	361
No usual address (SA)	65+	1	7
Migratory - Offshore - Shipping (SA)	45-49		4
Migratory - Offshore - Shipping (SA)	50-54	0	3
Brand	0-4		518
Brand	0-4	0	11793
Brand	0-4	1	654
Brand	5-9		558
Brand	5-9	0	12239
Brand	5-9	1	697
Brand	10-14		603
Brand	10-14	0	12141
Brand	10-14	1	651
Brand	15-19		496
Brand	15-19	0	10416
Brand	15-19	1	494
Brand	20-24		684
Brand	20-24	0	9915
Brand	20-24	1	537
Brand	25-29		814
Brand	25-29	0	11058
Brand	25-29	1	546
Brand	30-34		835
Brand	30-34	0	12497
Brand	30-34	1	440
Brand	35-39		827
Brand	35-39	0	12790
Brand	35-39	1	354
Brand	40-44		663
Brand	40-44	0	11159
Brand	40-44	1	297
Brand	45-49		652
Brand	45-49	0	10974
Brand	45-49	1	266
Brand	50-54		587
Brand	50-54	0	10878
Brand	50-54	1	204
Brand	55-59		525
Brand	55-59	0	10036
Brand	55-59	1	160
Brand	60-64		411
Brand	60-64	0	8437
Brand	60-64	1	123
Brand	65+		1052
Brand	65+	0	22382
Brand	65+	1	207
Burt	0-4		540
Burt	0-4	0	12637
Burt	0-4	1	698
Burt	5-9		650
Burt	5-9	0	12973
Burt	5-9	1	692
Burt	10-14		569
Burt	10-14	0	11537
Burt	10-14	1	618
Burt	15-19		471
Burt	15-19	0	9704
Burt	15-19	1	476
Burt	20-24		552
Burt	20-24	0	10312
Burt	20-24	1	495
Burt	25-29		665
Burt	25-29	0	11466
Burt	25-29	1	442
Burt	30-34		730
Burt	30-34	0	13397
Burt	30-34	1	379
Burt	35-39		795
Burt	35-39	0	15039
Burt	35-39	1	304
Burt	40-44		613
Burt	40-44	0	12438
Burt	40-44	1	256
Burt	45-49		591
Burt	45-49	0	10488
Burt	45-49	1	239
Burt	50-54		554
Burt	50-54	0	9673
Burt	50-54	1	234
Burt	55-59		421
Burt	55-59	0	8719
Burt	55-59	1	200
Burt	60-64		375
Burt	60-64	0	7974
Burt	60-64	1	150
Burt	65+		943
Burt	65+	0	22042
Burt	65+	1	284
Canning	0-4		334
Canning	0-4	0	8517
Canning	0-4	1	560
Canning	5-9		412
Canning	5-9	0	9333
Canning	5-9	1	559
Canning	10-14		479
Canning	10-14	0	9609
Canning	10-14	1	589
Canning	15-19		390
Canning	15-19	0	8362
Canning	15-19	1	474
Canning	20-24		439
Canning	20-24	0	7234
Canning	20-24	1	340
Canning	25-29		444
Canning	25-29	0	7496
Canning	25-29	1	281
Canning	30-34		544
Canning	30-34	0	8616
Canning	30-34	1	288
Canning	35-39		591
Canning	35-39	0	9120
Canning	35-39	1	254
Canning	40-44		561
Canning	40-44	0	8366
Canning	40-44	1	193
Canning	45-49		612
Canning	45-49	0	8979
Canning	45-49	1	172
Canning	50-54		598
Canning	50-54	0	9601
Canning	50-54	1	184
Canning	55-59		564
Canning	55-59	0	9765
Canning	55-59	1	169
Canning	60-64		449
Canning	60-64	0	9660
Canning	60-64	1	111
Canning	65+		1506
Canning	65+	0	32990
Canning	65+	1	201
Cowan	0-4		454
Cowan	0-4	0	10269
Cowan	0-4	1	430
Cowan	5-9		521
Cowan	5-9	0	10298
Cowan	5-9	1	423
Cowan	10-14		432
Cowan	10-14	0	9490
Cowan	10-14	1	449
Cowan	15-19		351
Cowan	15-19	0	9224
Cowan	15-19	1	407
Cowan	20-24		473
Cowan	20-24	0	10783
Cowan	20-24	1	335
Cowan	25-29		611
Cowan	25-29	0	11903
Cowan	25-29	1	290
Cowan	30-34		632
Cowan	30-34	0	13144
Cowan	30-34	1	239
Cowan	35-39		702
Cowan	35-39	0	13024
Cowan	35-39	1	224
Cowan	40-44		534
Cowan	40-44	0	10707
Cowan	40-44	1	183
Cowan	45-49		528
Cowan	45-49	0	10469
Cowan	45-49	1	176
Cowan	50-54		401
Cowan	50-54	0	10536
Cowan	50-54	1	161
Cowan	55-59		397
Cowan	55-59	0	10352
Cowan	55-59	1	185
Cowan	60-64		359
Cowan	60-64	0	9885
Cowan	60-64	1	160
Cowan	65+		1102
Cowan	65+	0	28734
Cowan	65+	1	194
Curtin	0-4		237
Curtin	0-4	0	8261
Curtin	0-4	1	112
Curtin	5-9		233
Curtin	5-9	0	9572
Curtin	5-9	1	103
Curtin	10-14		263
Curtin	10-14	0	10867
Curtin	10-14	1	137
Curtin	15-19		286
Curtin	15-19	0	10645
Curtin	15-19	1	184
Curtin	20-24		377
Curtin	20-24	0	10176
Curtin	20-24	1	143
Curtin	25-29		630
Curtin	25-29	0	10444
Curtin	25-29	1	115
Curtin	30-34		638
Curtin	30-34	0	11569
Curtin	30-34	1	93
Curtin	35-39		548
Curtin	35-39	0	11566
Curtin	35-39	1	68
Curtin	40-44		438
Curtin	40-44	0	10907
Curtin	40-44	1	56
Curtin	45-49		320
Curtin	45-49	0	11113
Curtin	45-49	1	83
Curtin	50-54		399
Curtin	50-54	0	10953
Curtin	50-54	1	62
Curtin	55-59		331
Curtin	55-59	0	9666
Curtin	55-59	1	52
Curtin	60-64		335
Curtin	60-64	0	8969
Curtin	60-64	1	24
Curtin	65+		1500
Curtin	65+	0	30503
Curtin	65+	1	60
Durack	0-4		1317
Durack	0-4	0	8770
Durack	0-4	1	3052
Durack	5-9		1762
Durack	5-9	0	9433
Durack	5-9	1	3257
Durack	10-14		1506
Durack	10-14	0	8734
Durack	10-14	1	3239
Durack	15-19		1195
Durack	15-19	0	6846
Durack	15-19	1	2824
Durack	20-24		1477
Durack	20-24	0	6743
Durack	20-24	1	2404
Durack	25-29		2045
Durack	25-29	0	9438
Durack	25-29	1	2258
Durack	30-34		2293
Durack	30-34	0	11131
Durack	30-34	1	2304
Durack	35-39		2217
Durack	35-39	0	11264
Durack	35-39	1	2051
Durack	40-44		1896
Durack	40-44	0	9795
Durack	40-44	1	1822
Durack	45-49		1893
Durack	45-49	0	10091
Durack	45-49	1	1656
Durack	50-54		1871
Durack	50-54	0	10431
Durack	50-54	1	1585
Durack	55-59		1773
Durack	55-59	0	10336
Durack	55-59	1	1348
Durack	60-64		1423
Durack	60-64	0	9630
Durack	60-64	1	1131
Durack	65+		2735
Durack	65+	0	22682
Durack	65+	1	1765
Forrest	0-4		384
Forrest	0-4	0	7886
Forrest	0-4	1	481
Forrest	5-9		481
Forrest	5-9	0	9482
Forrest	5-9	1	513
Forrest	10-14		547
Forrest	10-14	0	10212
Forrest	10-14	1	510
Forrest	15-19		409
Forrest	15-19	0	8379
Forrest	15-19	1	470
Forrest	20-24		374
Forrest	20-24	0	5993
Forrest	20-24	1	355
Forrest	25-29		565
Forrest	25-29	0	7000
Forrest	25-29	1	320
Forrest	30-34		537
Forrest	30-34	0	8484
Forrest	30-34	1	264
Forrest	35-39		614
Forrest	35-39	0	9467
Forrest	35-39	1	229
Forrest	40-44		590
Forrest	40-44	0	9566
Forrest	40-44	1	227
Forrest	45-49		629
Forrest	45-49	0	9830
Forrest	45-49	1	237
Forrest	50-54		660
Forrest	50-54	0	9921
Forrest	50-54	1	203
Forrest	55-59		581
Forrest	55-59	0	9504
Forrest	55-59	1	176
Forrest	60-64		554
Forrest	60-64	0	9997
Forrest	60-64	1	129
Forrest	65+		1785
Forrest	65+	0	29230
Forrest	65+	1	225
Fremantle	0-4		309
Fremantle	0-4	0	9855
Fremantle	0-4	1	340
Fremantle	5-9		332
Fremantle	5-9	0	9529
Fremantle	5-9	1	319
Fremantle	10-14		308
Fremantle	10-14	0	9098
Fremantle	10-14	1	346
Fremantle	15-19		294
Fremantle	15-19	0	8321
Fremantle	15-19	1	294
Fremantle	20-24		428
Fremantle	20-24	0	9398
Fremantle	20-24	1	270
Fremantle	25-29		547
Fremantle	25-29	0	10613
Fremantle	25-29	1	229
Fremantle	30-34		668
Fremantle	30-34	0	12371
Fremantle	30-34	1	234
Fremantle	35-39		628
Fremantle	35-39	0	12578
Fremantle	35-39	1	189
Fremantle	40-44		534
Fremantle	40-44	0	11259
Fremantle	40-44	1	126
Fremantle	45-49		485
Fremantle	45-49	0	10729
Fremantle	45-49	1	146
Fremantle	50-54		492
Fremantle	50-54	0	10533
Fremantle	50-54	1	138
Fremantle	55-59		420
Fremantle	55-59	0	9655
Fremantle	55-59	1	116
Fremantle	60-64		331
Fremantle	60-64	0	8769
Fremantle	60-64	1	83
Fremantle	65+		1133
Fremantle	65+	0	24182
Fremantle	65+	1	148
Hasluck	0-4		317
Hasluck	0-4	0	10850
Hasluck	0-4	1	631
Hasluck	5-9		395
Hasluck	5-9	0	11248
Hasluck	5-9	1	616
Hasluck	10-14		406
Hasluck	10-14	0	11077
Hasluck	10-14	1	620
Hasluck	15-19		349
Hasluck	15-19	0	9883
Hasluck	15-19	1	554
Hasluck	20-24		381
Hasluck	20-24	0	9092
Hasluck	20-24	1	499
Hasluck	25-29		502
Hasluck	25-29	0	9812
Hasluck	25-29	1	569
Hasluck	30-34		608
Hasluck	30-34	0	11980
Hasluck	30-34	1	502
Hasluck	35-39		577
Hasluck	35-39	0	12422
Hasluck	35-39	1	379
Hasluck	40-44		526
Hasluck	40-44	0	11158
Hasluck	40-44	1	306
Hasluck	45-49		525
Hasluck	45-49	0	10782
Hasluck	45-49	1	292
Hasluck	50-54		522
Hasluck	50-54	0	10946
Hasluck	50-54	1	262
Hasluck	55-59		464
Hasluck	55-59	0	9858
Hasluck	55-59	1	191
Hasluck	60-64		357
Hasluck	60-64	0	8689
Hasluck	60-64	1	145
Hasluck	65+		1021
Hasluck	65+	0	24222
Hasluck	65+	1	206
Moore	0-4		133
Moore	0-4	0	8338
Moore	0-4	1	142
Moore	5-9		182
Moore	5-9	0	10216
Moore	5-9	1	158
Moore	10-14		191
Moore	10-14	0	11220
Moore	10-14	1	168
Moore	15-19		201
Moore	15-19	0	10213
Moore	15-19	1	111
Moore	20-24		241
Moore	20-24	0	8866
Moore	20-24	1	85
Moore	25-29		287
Moore	25-29	0	7036
Moore	25-29	1	84
Moore	30-34		312
Moore	30-34	0	8329
Moore	30-34	1	99
Moore	35-39		334
Moore	35-39	0	10333
Moore	35-39	1	84
Moore	40-44		332
Moore	40-44	0	10604
Moore	40-44	1	76
Moore	45-49		355
Moore	45-49	0	11164
Moore	45-49	1	76
Moore	50-54		359
Moore	50-54	0	11425
Moore	50-54	1	62
Moore	55-59		353
Moore	55-59	0	11044
Moore	55-59	1	48
Moore	60-64		299
Moore	60-64	0	10683
Moore	60-64	1	49
Moore	65+		952
Moore	65+	0	28777
Moore	65+	1	77
O'Connor	0-4		754
O'Connor	0-4	0	8362
O'Connor	0-4	1	960
O'Connor	5-9		961
O'Connor	5-9	0	9222
O'Connor	5-9	1	979
O'Connor	10-14		1061
O'Connor	10-14	0	9080
O'Connor	10-14	1	1092
O'Connor	15-19		813
O'Connor	15-19	0	7820
O'Connor	15-19	1	1012
O'Connor	20-24		894
O'Connor	20-24	0	6810
O'Connor	20-24	1	769
O'Connor	25-29		1075
O'Connor	25-29	0	8139
O'Connor	25-29	1	741
O'Connor	30-34		1076
O'Connor	30-34	0	8851
O'Connor	30-34	1	588
O'Connor	35-39		1096
O'Connor	35-39	0	9172
O'Connor	35-39	1	583
O'Connor	40-44		1097
O'Connor	40-44	0	8739
O'Connor	40-44	1	556
O'Connor	45-49		1118
O'Connor	45-49	0	9517
O'Connor	45-49	1	552
O'Connor	50-54		1243
O'Connor	50-54	0	10449
O'Connor	50-54	1	557
O'Connor	55-59		1160
O'Connor	55-59	0	11090
O'Connor	55-59	1	521
O'Connor	60-64		1067
O'Connor	60-64	0	11199
O'Connor	60-64	1	398
O'Connor	65+		2818
O'Connor	65+	0	31372
O'Connor	65+	1	713
Pearce	0-4		342
Pearce	0-4	0	12013
Pearce	0-4	1	440
Pearce	5-9		442
Pearce	5-9	0	12996
Pearce	5-9	1	451
Pearce	10-14		398
Pearce	10-14	0	12610
Pearce	10-14	1	374
Pearce	15-19		368
Pearce	15-19	0	11232
Pearce	15-19	1	306
Pearce	20-24		420
Pearce	20-24	0	10551
Pearce	20-24	1	230
Pearce	25-29		508
Pearce	25-29	0	10757
Pearce	25-29	1	249
Pearce	30-34		581
Pearce	30-34	0	12529
Pearce	30-34	1	226
Pearce	35-39		595
Pearce	35-39	0	13384
Pearce	35-39	1	180
Pearce	40-44		494
Pearce	40-44	0	11894
Pearce	40-44	1	126
Pearce	45-49		526
Pearce	45-49	0	11891
Pearce	45-49	1	120
Pearce	50-54		519
Pearce	50-54	0	11486
Pearce	50-54	1	112
Pearce	55-59		422
Pearce	55-59	0	9488
Pearce	55-59	1	99
Pearce	60-64		322
Pearce	60-64	0	7504
Pearce	60-64	1	68
Pearce	65+		697
Pearce	65+	0	19463
Pearce	65+	1	93
Perth	0-4		314
Perth	0-4	0	9184
Perth	0-4	1	174
Perth	5-9		346
Perth	5-9	0	7800
Perth	5-9	1	156
Perth	10-14		244
Perth	10-14	0	7175
Perth	10-14	1	189
Perth	15-19		275
Perth	15-19	0	6636
Perth	15-19	1	170
Perth	20-24		736
Perth	20-24	0	11301
Perth	20-24	1	281
Perth	25-29		1195
Perth	25-29	0	16438
Perth	25-29	1	227
Perth	30-34		1141
Perth	30-34	0	18110
Perth	30-34	1	198
Perth	35-39		921
Perth	35-39	0	15972
Perth	35-39	1	151
Perth	40-44		691
Perth	40-44	0	12149
Perth	40-44	1	113
Perth	45-49		617
Perth	45-49	0	10897
Perth	45-49	1	140
Perth	50-54		545
Perth	50-54	0	10381
Perth	50-54	1	121
Perth	55-59		514
Perth	55-59	0	9700
Perth	55-59	1	112
Perth	60-64		404
Perth	60-64	0	8822
Perth	60-64	1	70
Perth	65+		1375
Perth	65+	0	25807
Perth	65+	1	143
Swan	0-4		413
Swan	0-4	0	10394
Swan	0-4	1	371
Swan	5-9		419
Swan	5-9	0	9346
Swan	5-9	1	411
Swan	10-14		389
Swan	10-14	0	8528
Swan	10-14	1	437
Swan	15-19		365
Swan	15-19	0	8487
Swan	15-19	1	451
Swan	20-24		801
Swan	20-24	0	14020
Swan	20-24	1	411
Swan	25-29		1069
Swan	25-29	0	16491
Swan	25-29	1	372
Swan	30-34		1029
Swan	30-34	0	16596
Swan	30-34	1	304
Swan	35-39		851
Swan	35-39	0	14867
Swan	35-39	1	213
Swan	40-44		662
Swan	40-44	0	11818
Swan	40-44	1	212
Swan	45-49		591
Swan	45-49	0	10460
Swan	45-49	1	200
Swan	50-54		582
Swan	50-54	0	10122
Swan	50-54	1	215
Swan	55-59		560
Swan	55-59	0	9506
Swan	55-59	1	181
Swan	60-64		434
Swan	60-64	0	9022
Swan	60-64	1	134
Swan	65+		1235
Swan	65+	0	26676
Swan	65+	1	227
Tangney	0-4		159
Tangney	0-4	0	8603
Tangney	0-4	1	150
Tangney	5-9		204
Tangney	5-9	0	11330
Tangney	5-9	1	143
Tangney	10-14		232
Tangney	10-14	0	12553
Tangney	10-14	1	177
Tangney	15-19		225
Tangney	15-19	0	11868
Tangney	15-19	1	227
Tangney	20-24		280
Tangney	20-24	0	11126
Tangney	20-24	1	203
Tangney	25-29		332
Tangney	25-29	0	8932
Tangney	25-29	1	213
Tangney	30-34		320
Tangney	30-34	0	9587
Tangney	30-34	1	168
Tangney	35-39		374
Tangney	35-39	0	11986
Tangney	35-39	1	142
Tangney	40-44		353
Tangney	40-44	0	12529
Tangney	40-44	1	115
Tangney	45-49		360
Tangney	45-49	0	12254
Tangney	45-49	1	101
Tangney	50-54		343
Tangney	50-54	0	11732
Tangney	50-54	1	105
Tangney	55-59		322
Tangney	55-59	0	11036
Tangney	55-59	1	83
Tangney	60-64		319
Tangney	60-64	0	10511
Tangney	60-64	1	54
Tangney	65+		1102
Tangney	65+	0	33018
Tangney	65+	1	81
No usual address (WA)	0-4		42
No usual address (WA)	0-4	0	188
No usual address (WA)	0-4	1	69
No usual address (WA)	5-9		20
No usual address (WA)	5-9	0	193
No usual address (WA)	5-9	1	48
No usual address (WA)	10-14		25
No usual address (WA)	10-14	0	159
No usual address (WA)	10-14	1	30
No usual address (WA)	15-19		31
No usual address (WA)	15-19	0	166
No usual address (WA)	15-19	1	68
No usual address (WA)	20-24		93
No usual address (WA)	20-24	0	344
No usual address (WA)	20-24	1	119
No usual address (WA)	25-29		137
No usual address (WA)	25-29	0	497
No usual address (WA)	25-29	1	115
No usual address (WA)	30-34		123
No usual address (WA)	30-34	0	518
No usual address (WA)	30-34	1	127
No usual address (WA)	35-39		109
No usual address (WA)	35-39	0	500
No usual address (WA)	35-39	1	155
No usual address (WA)	40-44		107
No usual address (WA)	40-44	0	467
No usual address (WA)	40-44	1	202
No usual address (WA)	45-49		116
No usual address (WA)	45-49	0	400
No usual address (WA)	45-49	1	165
No usual address (WA)	50-54		92
No usual address (WA)	50-54	0	392
No usual address (WA)	50-54	1	145
No usual address (WA)	55-59		94
No usual address (WA)	55-59	0	387
No usual address (WA)	55-59	1	69
No usual address (WA)	60-64		101
No usual address (WA)	60-64	0	407
No usual address (WA)	60-64	1	80
No usual address (WA)	65+		150
No usual address (WA)	65+	0	715
No usual address (WA)	65+	1	84
Migratory - Offshore - Shipping (WA)	15-19		5
Migratory - Offshore - Shipping (WA)	15-19	0	6
Migratory - Offshore - Shipping (WA)	20-24		15
Migratory - Offshore - Shipping (WA)	20-24	0	15
Migratory - Offshore - Shipping (WA)	25-29		21
Migratory - Offshore - Shipping (WA)	25-29	0	32
Migratory - Offshore - Shipping (WA)	30-34		22
Migratory - Offshore - Shipping (WA)	30-34	0	32
Migratory - Offshore - Shipping (WA)	35-39		39
Migratory - Offshore - Shipping (WA)	35-39	0	45
Migratory - Offshore - Shipping (WA)	35-39	1	5
Migratory - Offshore - Shipping (WA)	40-44		36
Migratory - Offshore - Shipping (WA)	40-44	0	44
Migratory - Offshore - Shipping (WA)	45-49		23
Migratory - Offshore - Shipping (WA)	45-49	0	35
Migratory - Offshore - Shipping (WA)	50-54		18
Migratory - Offshore - Shipping (WA)	50-54	0	30
Migratory - Offshore - Shipping (WA)	50-54	1	4
Migratory - Offshore - Shipping (WA)	55-59		11
Migratory - Offshore - Shipping (WA)	55-59	0	15
Migratory - Offshore - Shipping (WA)	60-64		14
Migratory - Offshore - Shipping (WA)	60-64	0	22
Migratory - Offshore - Shipping (WA)	65+		8
Migratory - Offshore - Shipping (WA)	65+	0	10
Bass	0-4		266
Bass	0-4	0	4966
Bass	0-4	1	412
Bass	5-9		263
Bass	5-9	0	5424
Bass	5-9	1	476
Bass	10-14		280
Bass	10-14	0	5813
Bass	10-14	1	539
Bass	15-19		275
Bass	15-19	0	5536
Bass	15-19	1	398
Bass	20-24		373
Bass	20-24	0	5794
Bass	20-24	1	388
Bass	25-29		372
Bass	25-29	0	7209
Bass	25-29	1	306
Bass	30-34		328
Bass	30-34	0	6492
Bass	30-34	1	248
Bass	35-39		297
Bass	35-39	0	6010
Bass	35-39	1	265
Bass	40-44		302
Bass	40-44	0	5636
Bass	40-44	1	205
Bass	45-49		275
Bass	45-49	0	6043
Bass	45-49	1	206
Bass	50-54		302
Bass	50-54	0	6558
Bass	50-54	1	265
Bass	55-59		312
Bass	55-59	0	6648
Bass	55-59	1	173
Bass	60-64		307
Bass	60-64	0	6847
Bass	60-64	1	182
Bass	65+		1109
Bass	65+	0	21576
Bass	65+	1	300
Braddon	0-4		269
Braddon	0-4	0	4416
Braddon	0-4	1	903
Braddon	5-9		319
Braddon	5-9	0	4880
Braddon	5-9	1	979
Braddon	10-14		360
Braddon	10-14	0	5277
Braddon	10-14	1	1058
Braddon	15-19		319
Braddon	15-19	0	4751
Braddon	15-19	1	925
Braddon	20-24		279
Braddon	20-24	0	4596
Braddon	20-24	1	691
Braddon	25-29		316
Braddon	25-29	0	5527
Braddon	25-29	1	622
Braddon	30-34		340
Braddon	30-34	0	5359
Braddon	30-34	1	563
Braddon	35-39		352
Braddon	35-39	0	5146
Braddon	35-39	1	534
Braddon	40-44		294
Braddon	40-44	0	4970
Braddon	40-44	1	458
Braddon	45-49		350
Braddon	45-49	0	5689
Braddon	45-49	1	489
Braddon	50-54		400
Braddon	50-54	0	6525
Braddon	50-54	1	509
Braddon	55-59		368
Braddon	55-59	0	7017
Braddon	55-59	1	451
Braddon	60-64		391
Braddon	60-64	0	7232
Braddon	60-64	1	388
Braddon	65+		1307
Braddon	65+	0	23140
Braddon	65+	1	803
Clark	0-4		179
Clark	0-4	0	4670
Clark	0-4	1	315
Clark	5-9		239
Clark	5-9	0	4987
Clark	5-9	1	339
Clark	10-14		208
Clark	10-14	0	5365
Clark	10-14	1	420
Clark	15-19		210
Clark	15-19	0	5372
Clark	15-19	1	354
Clark	20-24		269
Clark	20-24	0	6864
Clark	20-24	1	388
Clark	25-29		427
Clark	25-29	0	10105
Clark	25-29	1	287
Clark	30-34		400
Clark	30-34	0	9576
Clark	30-34	1	254
Clark	35-39		323
Clark	35-39	0	7284
Clark	35-39	1	227
Clark	40-44		232
Clark	40-44	0	6013
Clark	40-44	1	199
Clark	45-49		237
Clark	45-49	0	6122
Clark	45-49	1	191
Clark	50-54		284
Clark	50-54	0	6200
Clark	50-54	1	174
Clark	55-59		269
Clark	55-59	0	6089
Clark	55-59	1	173
Clark	60-64		226
Clark	60-64	0	6068
Clark	60-64	1	149
Clark	65+		899
Clark	65+	0	18925
Clark	65+	1	252
Franklin	0-4		178
Franklin	0-4	0	5277
Franklin	0-4	1	521
Franklin	5-9		238
Franklin	5-9	0	5766
Franklin	5-9	1	639
Franklin	10-14		266
Franklin	10-14	0	5995
Franklin	10-14	1	668
Franklin	15-19		218
Franklin	15-19	0	5166
Franklin	15-19	1	566
Franklin	20-24		209
Franklin	20-24	0	4919
Franklin	20-24	1	436
Franklin	25-29		255
Franklin	25-29	0	6425
Franklin	25-29	1	408
Franklin	30-34		255
Franklin	30-34	0	6878
Franklin	30-34	1	430
Franklin	35-39		250
Franklin	35-39	0	6970
Franklin	35-39	1	377
Franklin	40-44		219
Franklin	40-44	0	6198
Franklin	40-44	1	294
Franklin	45-49		251
Franklin	45-49	0	6346
Franklin	45-49	1	269
Franklin	50-54		234
Franklin	50-54	0	6382
Franklin	50-54	1	329
Franklin	55-59		265
Franklin	55-59	0	6499
Franklin	55-59	1	278
Franklin	60-64		277
Franklin	60-64	0	7071
Franklin	60-64	1	253
Franklin	65+		1095
Franklin	65+	0	21808
Franklin	65+	1	471
Lyons	0-4		313
Lyons	0-4	0	4833
Lyons	0-4	1	719
Lyons	5-9		384
Lyons	5-9	0	5443
Lyons	5-9	1	714
Lyons	10-14		391
Lyons	10-14	0	5745
Lyons	10-14	1	786
Lyons	15-19		372
Lyons	15-19	0	4903
Lyons	15-19	1	609
Lyons	20-24		321
Lyons	20-24	0	4841
Lyons	20-24	1	520
Lyons	25-29		347
Lyons	25-29	0	5590
Lyons	25-29	1	441
Lyons	30-34		398
Lyons	30-34	0	5839
Lyons	30-34	1	428
Lyons	35-39		388
Lyons	35-39	0	5827
Lyons	35-39	1	371
Lyons	40-44		330
Lyons	40-44	0	5474
Lyons	40-44	1	310
Lyons	45-49		355
Lyons	45-49	0	6021
Lyons	45-49	1	318
Lyons	50-54		424
Lyons	50-54	0	6932
Lyons	50-54	1	340
Lyons	55-59		452
Lyons	55-59	0	7610
Lyons	55-59	1	300
Lyons	60-64		473
Lyons	60-64	0	8119
Lyons	60-64	1	323
Lyons	65+		1335
Lyons	65+	0	22946
Lyons	65+	1	464
No usual address (Tas.)	0-4	0	37
No usual address (Tas.)	0-4	1	4
No usual address (Tas.)	5-9		12
No usual address (Tas.)	5-9	0	37
No usual address (Tas.)	5-9	1	4
