CED_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Ballarat	65-74		M	613
Ballarat	65-74	Did not go to school	F	32
Ballarat	65-74	Did not go to school	M	40
Ballarat	65-74	Year 8 or below	F	642
Ballarat	65-74	Year 8 or below	M	581
Ballarat	65-74	Year 9	F	966
Ballarat	65-74	Year 9	M	940
Ballarat	65-74	Year 10	F	2008
Ballarat	65-74	Year 10	M	1773
Ballarat	65-74	Year 11	F	1641
Ballarat	65-74	Year 11	M	1368
Ballarat	65-74	Year 12	F	3127
Ballarat	65-74	Year 12	M	3015
Ballarat	75-84		F	579
Ballarat	75-84		M	455
Ballarat	75-84	Did not go to school	F	12
Ballarat	75-84	Did not go to school	M	26
Ballarat	75-84	Year 8 or below	F	762
Ballarat	75-84	Year 8 or below	M	671
Ballarat	75-84	Year 9	F	599
Ballarat	75-84	Year 9	M	640
Ballarat	75-84	Year 10	F	1154
Ballarat	75-84	Year 10	M	869
Ballarat	75-84	Year 11	F	621
Ballarat	75-84	Year 11	M	391
Ballarat	75-84	Year 12	F	1047
Ballarat	75-84	Year 12	M	1147
Ballarat	85+		F	422
Ballarat	85+		M	233
Ballarat	85+	Did not go to school	F	23
Ballarat	85+	Did not go to school	M	9
Ballarat	85+	Year 8 or below	F	590
Ballarat	85+	Year 8 or below	M	309
Ballarat	85+	Year 9	F	296
Ballarat	85+	Year 9	M	152
Ballarat	85+	Year 10	F	395
Ballarat	85+	Year 10	M	242
Ballarat	85+	Year 11	F	147
Ballarat	85+	Year 11	M	89
Ballarat	85+	Year 12	F	362
Ballarat	85+	Year 12	M	268
Bendigo	15-19		F	231
Bendigo	15-19		M	220
Bendigo	15-19	Did not go to school	F	11
Bendigo	15-19	Did not go to school	M	5
Bendigo	15-19	Year 8 or below	F	29
Bendigo	15-19	Year 8 or below	M	50
Bendigo	15-19	Year 9	F	65
Bendigo	15-19	Year 9	M	106
Bendigo	15-19	Year 10	F	203
Bendigo	15-19	Year 10	M	384
Bendigo	15-19	Year 11	F	188
Bendigo	15-19	Year 11	M	265
Bendigo	15-19	Year 12	F	954
Bendigo	15-19	Year 12	M	774
Bendigo	20-24		F	214
Bendigo	20-24		M	243
Bendigo	20-24	Did not go to school	F	12
Bendigo	20-24	Did not go to school	M	26
Bendigo	20-24	Year 8 or below	F	36
Bendigo	20-24	Year 8 or below	M	39
Bendigo	20-24	Year 9	F	67
Bendigo	20-24	Year 9	M	94
Bendigo	20-24	Year 10	F	313
Bendigo	20-24	Year 10	M	510
Bendigo	20-24	Year 11	F	333
Bendigo	20-24	Year 11	M	524
Bendigo	20-24	Year 12	F	3115
Bendigo	20-24	Year 12	M	2735
Bendigo	25-34		F	569
Bendigo	25-34		M	597
Bendigo	25-34	Did not go to school	F	55
Bendigo	25-34	Did not go to school	M	61
Bendigo	25-34	Year 8 or below	F	117
Bendigo	25-34	Year 8 or below	M	151
Bendigo	25-34	Year 9	F	207
Bendigo	25-34	Year 9	M	331
Bendigo	25-34	Year 10	F	922
Bendigo	25-34	Year 10	M	1400
Bendigo	25-34	Year 11	F	739
Bendigo	25-34	Year 11	M	985
Bendigo	25-34	Year 12	F	6809
Bendigo	25-34	Year 12	M	5416
Bendigo	35-44		F	518
Bendigo	35-44		M	541
Bendigo	35-44	Did not go to school	F	60
Bendigo	35-44	Did not go to school	M	76
Bendigo	35-44	Year 8 or below	F	125
Bendigo	35-44	Year 8 or below	M	189
Bendigo	35-44	Year 9	F	203
Bendigo	35-44	Year 9	M	363
Bendigo	35-44	Year 10	F	985
Bendigo	35-44	Year 10	M	1520
Bendigo	35-44	Year 11	F	739
Bendigo	35-44	Year 11	M	859
Bendigo	35-44	Year 12	F	6888
Bendigo	35-44	Year 12	M	5182
Bendigo	45-54		F	563
Bendigo	45-54		M	640
Bendigo	45-54	Did not go to school	F	83
Bendigo	45-54	Did not go to school	M	69
Bendigo	45-54	Year 8 or below	F	150
Bendigo	45-54	Year 8 or below	M	224
Bendigo	45-54	Year 9	F	376
Bendigo	45-54	Year 9	M	543
Bendigo	45-54	Year 10	F	1345
Bendigo	45-54	Year 10	M	1850
Bendigo	45-54	Year 11	F	1558
Bendigo	45-54	Year 11	M	1606
Bendigo	45-54	Year 12	F	5811
Bendigo	45-54	Year 12	M	4303
Bendigo	55-64		F	616
Bendigo	55-64		M	647
Bendigo	55-64	Did not go to school	F	63
Bendigo	55-64	Did not go to school	M	71
Bendigo	55-64	Year 8 or below	F	294
Bendigo	55-64	Year 8 or below	M	356
Bendigo	55-64	Year 9	F	817
Bendigo	55-64	Year 9	M	818
Bendigo	55-64	Year 10	F	2135
Bendigo	55-64	Year 10	M	2418
Bendigo	55-64	Year 11	F	2314
Bendigo	55-64	Year 11	M	2102
Bendigo	55-64	Year 12	F	4363
Bendigo	55-64	Year 12	M	3083
Bendigo	65-74		F	657
Bendigo	65-74		M	647
Bendigo	65-74	Did not go to school	F	48
Bendigo	65-74	Did not go to school	M	50
Bendigo	65-74	Year 8 or below	F	710
Bendigo	65-74	Year 8 or below	M	652
Bendigo	65-74	Year 9	F	995
Bendigo	65-74	Year 9	M	987
Bendigo	65-74	Year 10	F	2164
Bendigo	65-74	Year 10	M	1987
Bendigo	65-74	Year 11	F	1633
Bendigo	65-74	Year 11	M	1380
Bendigo	65-74	Year 12	F	3258
Bendigo	65-74	Year 12	M	3169
Bendigo	75-84		F	693
Bendigo	75-84		M	513
Bendigo	75-84	Did not go to school	F	29
Bendigo	75-84	Did not go to school	M	31
Bendigo	75-84	Year 8 or below	F	862
Bendigo	75-84	Year 8 or below	M	756
Bendigo	75-84	Year 9	F	704
Bendigo	75-84	Year 9	M	757
Bendigo	75-84	Year 10	F	1182
Bendigo	75-84	Year 10	M	950
Bendigo	75-84	Year 11	F	641
Bendigo	75-84	Year 11	M	438
Bendigo	75-84	Year 12	F	1167
Bendigo	75-84	Year 12	M	1306
Bendigo	85+		F	607
Bendigo	85+		M	326
Bendigo	85+	Did not go to school	F	23
Bendigo	85+	Did not go to school	M	11
Bendigo	85+	Year 8 or below	F	564
Bendigo	85+	Year 8 or below	M	393
Bendigo	85+	Year 9	F	327
Bendigo	85+	Year 9	M	209
Bendigo	85+	Year 10	F	400
Bendigo	85+	Year 10	M	271
Bendigo	85+	Year 11	F	164
Bendigo	85+	Year 11	M	93
Bendigo	85+	Year 12	F	384
Bendigo	85+	Year 12	M	294
Bruce	15-19		F	244
Bruce	15-19		M	314
Bruce	15-19	Did not go to school	F	8
Bruce	15-19	Did not go to school	M	10
Bruce	15-19	Year 8 or below	F	25
Bruce	15-19	Year 8 or below	M	54
Bruce	15-19	Year 9	F	51
Bruce	15-19	Year 9	M	89
Bruce	15-19	Year 10	F	131
Bruce	15-19	Year 10	M	259
Bruce	15-19	Year 11	F	147
Bruce	15-19	Year 11	M	245
Bruce	15-19	Year 12	F	1363
Bruce	15-19	Year 12	M	1312
Bruce	20-24		F	301
Bruce	20-24		M	410
Bruce	20-24	Did not go to school	F	61
Bruce	20-24	Did not go to school	M	68
Bruce	20-24	Year 8 or below	F	50
Bruce	20-24	Year 8 or below	M	69
Bruce	20-24	Year 9	F	56
Bruce	20-24	Year 9	M	75
Bruce	20-24	Year 10	F	230
Bruce	20-24	Year 10	M	397
Bruce	20-24	Year 11	F	264
Bruce	20-24	Year 11	M	458
Bruce	20-24	Year 12	F	4738
Bruce	20-24	Year 12	M	4966
Bruce	25-34		F	820
Bruce	25-34		M	1087
Bruce	25-34	Did not go to school	F	283
Bruce	25-34	Did not go to school	M	493
Bruce	25-34	Year 8 or below	F	223
Bruce	25-34	Year 8 or below	M	317
Bruce	25-34	Year 9	F	166
Bruce	25-34	Year 9	M	284
Bruce	25-34	Year 10	F	646
Bruce	25-34	Year 10	M	1072
Bruce	25-34	Year 11	F	566
Bruce	25-34	Year 11	M	943
Bruce	25-34	Year 12	F	9920
Bruce	25-34	Year 12	M	9585
Bruce	35-44		F	683
Bruce	35-44		M	814
Bruce	35-44	Did not go to school	F	458
Bruce	35-44	Did not go to school	M	493
Bruce	35-44	Year 8 or below	F	321
Bruce	35-44	Year 8 or below	M	472
Bruce	35-44	Year 9	F	229
Bruce	35-44	Year 9	M	378
Bruce	35-44	Year 10	F	737
Bruce	35-44	Year 10	M	1140
Bruce	35-44	Year 11	F	580
Bruce	35-44	Year 11	M	813
Bruce	35-44	Year 12	F	9323
Bruce	35-44	Year 12	M	8505
Bruce	45-54		F	607
Bruce	45-54		M	627
Bruce	45-54	Did not go to school	F	420
Bruce	45-54	Did not go to school	M	460
Bruce	45-54	Year 8 or below	F	347
Bruce	45-54	Year 8 or below	M	442
Bruce	45-54	Year 9	F	392
Bruce	45-54	Year 9	M	494
Bruce	45-54	Year 10	F	1298
Bruce	45-54	Year 10	M	1608
Bruce	45-54	Year 11	F	1339
Bruce	45-54	Year 11	M	1564
Bruce	45-54	Year 12	F	7104
Bruce	45-54	Year 12	M	6198
Bruce	55-64		F	544
Bruce	55-64		M	576
Bruce	55-64	Did not go to school	F	391
Bruce	55-64	Did not go to school	M	304
Bruce	55-64	Year 8 or below	F	613
Bruce	55-64	Year 8 or below	M	488
Bruce	55-64	Year 9	F	623
Bruce	55-64	Year 9	M	628
Bruce	55-64	Year 10	F	1748
Bruce	55-64	Year 10	M	1915
Bruce	55-64	Year 11	F	1635
Bruce	55-64	Year 11	M	1537
Bruce	55-64	Year 12	F	5258
Bruce	55-64	Year 12	M	5020
Bruce	65-74		F	530
Bruce	65-74		M	476
Bruce	65-74	Did not go to school	F	283
Bruce	65-74	Did not go to school	M	238
Bruce	65-74	Year 8 or below	F	1014
Bruce	65-74	Year 8 or below	M	718
Bruce	65-74	Year 9	F	689
Bruce	65-74	Year 9	M	609
Bruce	65-74	Year 10	F	1493
Bruce	65-74	Year 10	M	1317
Bruce	65-74	Year 11	F	956
Bruce	65-74	Year 11	M	815
Bruce	65-74	Year 12	F	2919
Bruce	65-74	Year 12	M	3230
Bruce	75-84		F	437
Bruce	75-84		M	399
Bruce	75-84	Did not go to school	F	270
Bruce	75-84	Did not go to school	M	165
Bruce	75-84	Year 8 or below	F	1055
Bruce	75-84	Year 8 or below	M	798
Bruce	75-84	Year 9	F	419
Bruce	75-84	Year 9	M	401
Bruce	75-84	Year 10	F	706
Bruce	75-84	Year 10	M	539
Bruce	75-84	Year 11	F	271
Bruce	75-84	Year 11	M	226
Bruce	75-84	Year 12	F	1081
Bruce	75-84	Year 12	M	1278
Bruce	85+		F	296
Bruce	85+		M	160
Bruce	85+	Did not go to school	F	181
Bruce	85+	Did not go to school	M	68
Bruce	85+	Year 8 or below	F	597
Bruce	85+	Year 8 or below	M	322
Bruce	85+	Year 9	F	231
Bruce	85+	Year 9	M	125
Bruce	85+	Year 10	F	239
Bruce	85+	Year 10	M	173
Bruce	85+	Year 11	F	82
Bruce	85+	Year 11	M	50
Bruce	85+	Year 12	F	373
Bruce	85+	Year 12	M	302
Calwell	15-19		F	279
Calwell	15-19		M	373
Calwell	15-19	Did not go to school	F	12
Calwell	15-19	Did not go to school	M	13
Calwell	15-19	Year 8 or below	F	35
Calwell	15-19	Year 8 or below	M	61
Calwell	15-19	Year 9	F	49
Calwell	15-19	Year 9	M	109
Calwell	15-19	Year 10	F	163
Calwell	15-19	Year 10	M	374
Calwell	15-19	Year 11	F	166
Calwell	15-19	Year 11	M	277
Calwell	15-19	Year 12	F	1545
Calwell	15-19	Year 12	M	1411
Calwell	20-24		F	346
Calwell	20-24		M	449
Calwell	20-24	Did not go to school	F	44
Calwell	20-24	Did not go to school	M	66
Calwell	20-24	Year 8 or below	F	74
Calwell	20-24	Year 8 or below	M	118
Calwell	20-24	Year 9	F	83
Calwell	20-24	Year 9	M	156
Calwell	20-24	Year 10	F	274
Calwell	20-24	Year 10	M	487
Calwell	20-24	Year 11	F	279
Calwell	20-24	Year 11	M	461
Calwell	20-24	Year 12	F	5289
Calwell	20-24	Year 12	M	5137
Calwell	25-34		F	973
Calwell	25-34		M	1162
Calwell	25-34	Did not go to school	F	210
Calwell	25-34	Did not go to school	M	226
Calwell	25-34	Year 8 or below	F	363
Calwell	25-34	Year 8 or below	M	431
Calwell	25-34	Year 9	F	346
Calwell	25-34	Year 9	M	507
Calwell	25-34	Year 10	F	841
Calwell	25-34	Year 10	M	1245
Calwell	25-34	Year 11	F	785
Calwell	25-34	Year 11	M	977
Calwell	25-34	Year 12	F	12740
Calwell	25-34	Year 12	M	11374
Calwell	35-44		F	878
Calwell	35-44		M	982
Calwell	35-44	Did not go to school	F	326
Calwell	35-44	Did not go to school	M	331
Calwell	35-44	Year 8 or below	F	647
Calwell	35-44	Year 8 or below	M	723
Calwell	35-44	Year 9	F	458
Calwell	35-44	Year 9	M	571
Calwell	35-44	Year 10	F	860
Calwell	35-44	Year 10	M	1243
Calwell	35-44	Year 11	F	728
Calwell	35-44	Year 11	M	851
Calwell	35-44	Year 12	F	10715
Calwell	35-44	Year 12	M	10349
Calwell	45-54		F	602
Calwell	45-54		M	651
Calwell	45-54	Did not go to school	F	477
Calwell	45-54	Did not go to school	M	339
Calwell	45-54	Year 8 or below	F	833
Calwell	45-54	Year 8 or below	M	692
Calwell	45-54	Year 9	F	604
Calwell	45-54	Year 9	M	670
Calwell	45-54	Year 10	F	1222
Calwell	45-54	Year 10	M	1476
Calwell	45-54	Year 11	F	1182
Calwell	45-54	Year 11	M	1202
Calwell	45-54	Year 12	F	5998
Calwell	45-54	Year 12	M	5455
Calwell	55-64		F	517
Calwell	55-64		M	520
Calwell	55-64	Did not go to school	F	724
Calwell	55-64	Did not go to school	M	445
Calwell	55-64	Year 8 or below	F	992
Calwell	55-64	Year 8 or below	M	816
Calwell	55-64	Year 9	F	684
Calwell	55-64	Year 9	M	694
Calwell	55-64	Year 10	F	1339
Calwell	55-64	Year 10	M	1578
Calwell	55-64	Year 11	F	1279
Calwell	55-64	Year 11	M	1216
Calwell	55-64	Year 12	F	3375
Calwell	55-64	Year 12	M	3697
Calwell	65-74		F	388
Calwell	65-74		M	346
Calwell	65-74	Did not go to school	F	602
Calwell	65-74	Did not go to school	M	333
Calwell	65-74	Year 8 or below	F	1267
Calwell	65-74	Year 8 or below	M	887
Calwell	65-74	Year 9	F	543
Calwell	65-74	Year 9	M	520
Calwell	65-74	Year 10	F	878
Calwell	65-74	Year 10	M	805
Calwell	65-74	Year 11	F	419
Calwell	65-74	Year 11	M	447
Calwell	65-74	Year 12	F	1429
Calwell	65-74	Year 12	M	1776
Calwell	75-84		F	265
Calwell	75-84		M	203
Calwell	75-84	Did not go to school	F	445
Calwell	75-84	Did not go to school	M	242
Calwell	75-84	Year 8 or below	F	871
Calwell	75-84	Year 8 or below	M	737
Calwell	75-84	Year 9	F	205
Calwell	75-84	Year 9	M	224
Calwell	75-84	Year 10	F	325
Calwell	75-84	Year 10	M	303
Calwell	75-84	Year 11	F	98
Calwell	75-84	Year 11	M	96
Calwell	75-84	Year 12	F	391
Calwell	75-84	Year 12	M	535
Calwell	85+		F	127
Calwell	85+		M	75
Calwell	85+	Did not go to school	F	198
Calwell	85+	Did not go to school	M	86
Calwell	85+	Year 8 or below	F	305
Calwell	85+	Year 8 or below	M	206
Calwell	85+	Year 9	F	69
Calwell	85+	Year 9	M	40
Calwell	85+	Year 10	F	89
Calwell	85+	Year 10	M	64
Calwell	85+	Year 11	F	19
Calwell	85+	Year 11	M	14
Calwell	85+	Year 12	F	91
Calwell	85+	Year 12	M	98
Casey	15-19		F	159
Casey	15-19		M	182
Casey	15-19	Did not go to school	F	8
Casey	15-19	Did not go to school	M	4
Casey	15-19	Year 8 or below	F	21
Casey	15-19	Year 8 or below	M	22
Casey	15-19	Year 9	F	48
Casey	15-19	Year 9	M	110
Casey	15-19	Year 10	F	179
Casey	15-19	Year 10	M	404
Casey	15-19	Year 11	F	146
Casey	15-19	Year 11	M	321
Casey	15-19	Year 12	F	1049
Casey	15-19	Year 12	M	916
Casey	20-24		F	135
Casey	20-24		M	187
Casey	20-24	Did not go to school	F	14
Casey	20-24	Did not go to school	M	25
Casey	20-24	Year 8 or below	F	26
Casey	20-24	Year 8 or below	M	23
Casey	20-24	Year 9	F	36
Casey	20-24	Year 9	M	99
Casey	20-24	Year 10	F	246
Casey	20-24	Year 10	M	473
Casey	20-24	Year 11	F	297
Casey	20-24	Year 11	M	637
Casey	20-24	Year 12	F	3472
Casey	20-24	Year 12	M	3083
Casey	25-34		F	347
Casey	25-34		M	403
Casey	25-34	Did not go to school	F	46
Casey	25-34	Did not go to school	M	60
Casey	25-34	Year 8 or below	F	61
Casey	25-34	Year 8 or below	M	132
Casey	25-34	Year 9	F	135
Casey	25-34	Year 9	M	354
Casey	25-34	Year 10	F	678
Casey	25-34	Year 10	M	1442
Casey	25-34	Year 11	F	679
Casey	25-34	Year 11	M	1124
Casey	25-34	Year 12	F	7780
Casey	25-34	Year 12	M	6025
Casey	35-44		F	355
Casey	35-44		M	381
Casey	35-44	Did not go to school	F	60
Casey	35-44	Did not go to school	M	66
Casey	35-44	Year 8 or below	F	80
Casey	35-44	Year 8 or below	M	173
Casey	35-44	Year 9	F	199
Casey	35-44	Year 9	M	426
Casey	35-44	Year 10	F	905
Casey	35-44	Year 10	M	1478
Casey	35-44	Year 11	F	716
Casey	35-44	Year 11	M	1132
Casey	35-44	Year 12	F	8287
Casey	35-44	Year 12	M	6293
Casey	45-54		F	411
Casey	45-54		M	469
Casey	45-54	Did not go to school	F	56
Casey	45-54	Did not go to school	M	76
Casey	45-54	Year 8 or below	F	134
Casey	45-54	Year 8 or below	M	193
Casey	45-54	Year 9	F	317
Casey	45-54	Year 9	M	665
Casey	45-54	Year 10	F	1305
Casey	45-54	Year 10	M	2047
Casey	45-54	Year 11	F	1947
Casey	45-54	Year 11	M	2036
Casey	45-54	Year 12	F	6949
Casey	45-54	Year 12	M	5106
Casey	55-64		F	412
Casey	55-64		M	434
Casey	55-64	Did not go to school	F	42
Casey	55-64	Did not go to school	M	33
Casey	55-64	Year 8 or below	F	172
Casey	55-64	Year 8 or below	M	253
Casey	55-64	Year 9	F	608
Casey	55-64	Year 9	M	844
Casey	55-64	Year 10	F	1909
Casey	55-64	Year 10	M	2394
Casey	55-64	Year 11	F	2500
Casey	55-64	Year 11	M	2329
Casey	55-64	Year 12	F	4888
Casey	55-64	Year 12	M	3666
Casey	65-74		F	428
Casey	65-74		M	354
Casey	65-74	Did not go to school	F	40
Casey	65-74	Did not go to school	M	42
Casey	65-74	Year 8 or below	F	445
Casey	65-74	Year 8 or below	M	388
Casey	65-74	Year 9	F	851
Casey	65-74	Year 9	M	836
Casey	65-74	Year 10	F	2062
Casey	65-74	Year 10	M	1714
Casey	65-74	Year 11	F	1533
Casey	65-74	Year 11	M	1341
Casey	65-74	Year 12	F	3276
Casey	65-74	Year 12	M	3163
Casey	75-84		F	385
Casey	75-84		M	354
Casey	75-84	Did not go to school	F	36
Casey	75-84	Did not go to school	M	47
Casey	75-84	Year 8 or below	F	647
Casey	75-84	Year 8 or below	M	561
Casey	75-84	Year 9	F	556
Casey	75-84	Year 9	M	532
Casey	75-84	Year 10	F	1128
Casey	75-84	Year 10	M	868
Casey	75-84	Year 11	F	565
Casey	75-84	Year 11	M	427
Casey	75-84	Year 12	F	1132
Casey	75-84	Year 12	M	1374
Casey	85+		F	253
Casey	85+		M	156
Casey	85+	Did not go to school	F	31
Casey	85+	Did not go to school	M	19
Casey	85+	Year 8 or below	F	383
Casey	85+	Year 8 or below	M	236
Casey	85+	Year 9	F	211
Casey	85+	Year 9	M	120
Casey	85+	Year 10	F	290
Casey	85+	Year 10	M	191
Casey	85+	Year 11	F	134
Casey	85+	Year 11	M	82
Casey	85+	Year 12	F	300
Casey	85+	Year 12	M	301
Chisholm	15-19		F	148
Chisholm	15-19		M	167
Chisholm	15-19	Did not go to school	F	6
Chisholm	15-19	Did not go to school	M	9
Chisholm	15-19	Year 8 or below	F	4
Chisholm	15-19	Year 8 or below	M	20
Chisholm	15-19	Year 9	F	24
Chisholm	15-19	Year 9	M	30
Chisholm	15-19	Year 10	F	58
Chisholm	15-19	Year 10	M	103
Chisholm	15-19	Year 11	F	76
Chisholm	15-19	Year 11	M	136
Chisholm	15-19	Year 12	F	1830
Chisholm	15-19	Year 12	M	1718
Chisholm	20-24		F	366
Chisholm	20-24		M	491
Chisholm	20-24	Did not go to school	F	16
Chisholm	20-24	Did not go to school	M	32
Chisholm	20-24	Year 8 or below	F	15
Chisholm	20-24	Year 8 or below	M	26
Chisholm	20-24	Year 9	F	30
Chisholm	20-24	Year 9	M	49
Chisholm	20-24	Year 10	F	83
Chisholm	20-24	Year 10	M	167
Chisholm	20-24	Year 11	F	155
Chisholm	20-24	Year 11	M	287
Chisholm	20-24	Year 12	F	6501
Chisholm	20-24	Year 12	M	7237
Chisholm	25-34		F	672
Chisholm	25-34		M	866
Chisholm	25-34	Did not go to school	F	84
Chisholm	25-34	Did not go to school	M	109
Chisholm	25-34	Year 8 or below	F	43
Chisholm	25-34	Year 8 or below	M	76
Chisholm	25-34	Year 9	F	80
Chisholm	25-34	Year 9	M	111
Chisholm	25-34	Year 10	F	169
Chisholm	25-34	Year 10	M	367
Chisholm	25-34	Year 11	F	206
Chisholm	25-34	Year 11	M	436
Chisholm	25-34	Year 12	F	11054
Chisholm	25-34	Year 12	M	11741
Chisholm	35-44		F	439
Chisholm	35-44		M	533
Chisholm	35-44	Did not go to school	F	90
Chisholm	35-44	Did not go to school	M	92
Chisholm	35-44	Year 8 or below	F	69
Chisholm	35-44	Year 8 or below	M	101
Chisholm	35-44	Year 9	F	120
Chisholm	35-44	Year 9	M	142
Chisholm	35-44	Year 10	F	222
Chisholm	35-44	Year 10	M	343
Chisholm	35-44	Year 11	F	237
Chisholm	35-44	Year 11	M	325
Chisholm	35-44	Year 12	F	11317
Chisholm	35-44	Year 12	M	10211
Chisholm	45-54		F	384
Chisholm	45-54		M	395
Chisholm	45-54	Did not go to school	F	111
Chisholm	45-54	Did not go to school	M	82
Chisholm	45-54	Year 8 or below	F	166
Chisholm	45-54	Year 8 or below	M	132
Chisholm	45-54	Year 9	F	189
Chisholm	45-54	Year 9	M	221
Chisholm	45-54	Year 10	F	485
Chisholm	45-54	Year 10	M	672
Chisholm	45-54	Year 11	F	733
Chisholm	45-54	Year 11	M	898
Chisholm	45-54	Year 12	F	10216
Chisholm	45-54	Year 12	M	8721
Chisholm	55-64		F	384
Chisholm	55-64		M	318
Chisholm	55-64	Did not go to school	F	156
Chisholm	55-64	Did not go to school	M	105
Chisholm	55-64	Year 8 or below	F	270
Chisholm	55-64	Year 8 or below	M	181
Chisholm	55-64	Year 9	F	263
Chisholm	55-64	Year 9	M	254
Chisholm	55-64	Year 10	F	727
Chisholm	55-64	Year 10	M	828
Chisholm	55-64	Year 11	F	1075
Chisholm	55-64	Year 11	M	1069
Chisholm	55-64	Year 12	F	7444
Chisholm	55-64	Year 12	M	6747
Chisholm	65-74		F	397
Chisholm	65-74		M	363
Chisholm	65-74	Did not go to school	F	215
Chisholm	65-74	Did not go to school	M	142
Chisholm	65-74	Year 8 or below	F	772
Chisholm	65-74	Year 8 or below	M	441
Chisholm	65-74	Year 9	F	497
Chisholm	65-74	Year 9	M	358
Chisholm	65-74	Year 10	F	1182
Chisholm	65-74	Year 10	M	738
Chisholm	65-74	Year 11	F	993
Chisholm	65-74	Year 11	M	699
Chisholm	65-74	Year 12	F	4779
Chisholm	65-74	Year 12	M	4692
Chisholm	75-84		F	510
Chisholm	75-84		M	407
Chisholm	75-84	Did not go to school	F	224
Chisholm	75-84	Did not go to school	M	120
Chisholm	75-84	Year 8 or below	F	1146
Chisholm	75-84	Year 8 or below	M	702
Chisholm	75-84	Year 9	F	539
Chisholm	75-84	Year 9	M	425
Chisholm	75-84	Year 10	F	1325
Chisholm	75-84	Year 10	M	780
Chisholm	75-84	Year 11	F	821
Chisholm	75-84	Year 11	M	492
Chisholm	75-84	Year 12	F	2425
Chisholm	75-84	Year 12	M	2582
Chisholm	85+		F	618
Chisholm	85+		M	326
Chisholm	85+	Did not go to school	F	192
Chisholm	85+	Did not go to school	M	77
Chisholm	85+	Year 8 or below	F	749
Chisholm	85+	Year 8 or below	M	472
Chisholm	85+	Year 9	F	348
Chisholm	85+	Year 9	M	179
Chisholm	85+	Year 10	F	592
Chisholm	85+	Year 10	M	377
Chisholm	85+	Year 11	F	333
Chisholm	85+	Year 11	M	193
Chisholm	85+	Year 12	F	991
Chisholm	85+	Year 12	M	956
Cooper	15-19		F	149
Cooper	15-19		M	121
Cooper	15-19	Did not go to school	F	6
Cooper	15-19	Did not go to school	M	8
Cooper	15-19	Year 8 or below	F	4
Cooper	15-19	Year 8 or below	M	15
Cooper	15-19	Year 9	F	19
Cooper	15-19	Year 9	M	35
Cooper	15-19	Year 10	F	49
Cooper	15-19	Year 10	M	117
Cooper	15-19	Year 11	F	67
Cooper	15-19	Year 11	M	113
Cooper	15-19	Year 12	F	1049
Cooper	15-19	Year 12	M	867
Cooper	20-24		F	200
Cooper	20-24		M	308
Cooper	20-24	Did not go to school	F	17
Cooper	20-24	Did not go to school	M	26
Cooper	20-24	Year 8 or below	F	14
Cooper	20-24	Year 8 or below	M	21
Cooper	20-24	Year 9	F	31
Cooper	20-24	Year 9	M	42
Cooper	20-24	Year 10	F	111
Cooper	20-24	Year 10	M	172
Cooper	20-24	Year 11	F	143
Cooper	20-24	Year 11	M	210
Cooper	20-24	Year 12	F	4345
Cooper	20-24	Year 12	M	4194
Cooper	25-34		F	696
Cooper	25-34		M	727
Cooper	25-34	Did not go to school	F	54
Cooper	25-34	Did not go to school	M	44
Cooper	25-34	Year 8 or below	F	38
Cooper	25-34	Year 8 or below	M	93
Cooper	25-34	Year 9	F	87
Cooper	25-34	Year 9	M	140
Cooper	25-34	Year 10	F	336
Cooper	25-34	Year 10	M	542
Cooper	25-34	Year 11	F	401
Cooper	25-34	Year 11	M	627
Cooper	25-34	Year 12	F	13695
Cooper	25-34	Year 12	M	12332
Cooper	35-44		F	508
Cooper	35-44		M	574
Cooper	35-44	Did not go to school	F	51
Cooper	35-44	Did not go to school	M	61
Cooper	35-44	Year 8 or below	F	99
Cooper	35-44	Year 8 or below	M	97
Cooper	35-44	Year 9	F	109
Cooper	35-44	Year 9	M	155
Cooper	35-44	Year 10	F	399
Cooper	35-44	Year 10	M	586
Cooper	35-44	Year 11	F	357
Cooper	35-44	Year 11	M	561
Cooper	35-44	Year 12	F	11399
Cooper	35-44	Year 12	M	10339
Cooper	45-54		F	414
Cooper	45-54		M	454
Cooper	45-54	Did not go to school	F	101
Cooper	45-54	Did not go to school	M	71
Cooper	45-54	Year 8 or below	F	152
Cooper	45-54	Year 8 or below	M	156
Cooper	45-54	Year 9	F	178
Cooper	45-54	Year 9	M	262
Cooper	45-54	Year 10	F	609
Cooper	45-54	Year 10	M	885
Cooper	45-54	Year 11	F	824
Cooper	45-54	Year 11	M	1070
Cooper	45-54	Year 12	F	8728
Cooper	45-54	Year 12	M	7579
Cooper	55-64		F	389
Cooper	55-64		M	396
Cooper	55-64	Did not go to school	F	160
Cooper	55-64	Did not go to school	M	110
Cooper	55-64	Year 8 or below	F	328
Cooper	55-64	Year 8 or below	M	328
Cooper	55-64	Year 9	F	374
Cooper	55-64	Year 9	M	358
Cooper	55-64	Year 10	F	932
Cooper	55-64	Year 10	M	984
Cooper	55-64	Year 11	F	1185
Cooper	55-64	Year 11	M	1208
Cooper	55-64	Year 12	F	5035
Cooper	55-64	Year 12	M	4389
Cooper	65-74		F	395
