CED_NAME21	Age5yr	Indigenous	Sex	persons
Adelaide	10-14	0	F	4479
Adelaide	10-14	0	M	4564
Adelaide	10-14	1	F	130
Adelaide	10-14	1	M	119
Adelaide	15-19		F	197
Adelaide	15-19		M	167
Adelaide	15-19	0	F	4792
Adelaide	15-19	0	M	4622
Adelaide	15-19	1	F	149
Adelaide	15-19	1	M	124
Adelaide	20-24		F	313
Adelaide	20-24		M	321
Adelaide	20-24	0	F	8224
Adelaide	20-24	0	M	8346
Adelaide	20-24	1	F	146
Adelaide	20-24	1	M	152
Adelaide	25-29		F	308
Adelaide	25-29		M	415
Adelaide	25-29	0	F	9101
Adelaide	25-29	0	M	9622
Adelaide	25-29	1	F	129
Adelaide	25-29	1	M	141
Adelaide	30-34		F	288
Adelaide	30-34		M	306
Adelaide	30-34	0	F	8196
Adelaide	30-34	0	M	8434
Adelaide	30-34	1	F	99
Adelaide	30-34	1	M	120
Adelaide	35-39		F	231
Adelaide	35-39		M	324
Adelaide	35-39	0	F	7359
Adelaide	35-39	0	M	7576
Adelaide	35-39	1	F	78
Adelaide	35-39	1	M	99
Adelaide	40-44		F	218
Adelaide	40-44		M	283
Adelaide	40-44	0	F	5893
Adelaide	40-44	0	M	6175
Adelaide	40-44	1	F	72
Adelaide	40-44	1	M	72
Adelaide	45-49		F	182
Adelaide	45-49		M	247
Adelaide	45-49	0	F	5505
Adelaide	45-49	0	M	5677
Adelaide	45-49	1	F	84
Adelaide	45-49	1	M	79
Adelaide	50-54		F	178
Adelaide	50-54		M	248
Adelaide	50-54	0	F	5399
Adelaide	50-54	0	M	5418
Adelaide	50-54	1	F	91
Adelaide	50-54	1	M	77
Adelaide	55-59		F	177
Adelaide	55-59		M	210
Adelaide	55-59	0	F	5236
Adelaide	55-59	0	M	5070
Adelaide	55-59	1	F	62
Adelaide	55-59	1	M	52
Adelaide	60-64		F	148
Adelaide	60-64		M	197
Adelaide	60-64	0	F	5109
Adelaide	60-64	0	M	4798
Adelaide	60-64	1	F	57
Adelaide	60-64	1	M	44
Adelaide	65+		F	679
Adelaide	65+		M	532
Adelaide	65+	0	F	16459
Adelaide	65+	0	M	13167
Adelaide	65+	1	F	83
Adelaide	65+	1	M	61
Barker	0-4		F	205
Barker	0-4		M	198
Barker	0-4	0	F	3751
Barker	0-4	0	M	3861
Barker	0-4	1	F	285
Barker	0-4	1	M	272
Barker	5-9		F	255
Barker	5-9		M	282
Barker	5-9	0	F	4344
Barker	5-9	0	M	4481
Barker	5-9	1	F	272
Barker	5-9	1	M	293
Barker	10-14		F	324
Barker	10-14		M	314
Barker	10-14	0	F	4589
Barker	10-14	0	M	4958
Barker	10-14	1	F	282
Barker	10-14	1	M	320
Barker	15-19		F	285
Barker	15-19		M	310
Barker	15-19	0	F	4076
Barker	15-19	0	M	4585
Barker	15-19	1	F	213
Barker	15-19	1	M	257
Barker	20-24		F	206
Barker	20-24		M	274
Barker	20-24	0	F	3428
Barker	20-24	0	M	3956
Barker	20-24	1	F	192
Barker	20-24	1	M	213
Barker	25-29		F	235
Barker	25-29		M	283
Barker	25-29	0	F	4075
Barker	25-29	0	M	4205
Barker	25-29	1	F	175
Barker	25-29	1	M	181
Barker	30-34		F	240
Barker	30-34		M	303
Barker	30-34	0	F	4187
Barker	30-34	0	M	4383
Barker	30-34	1	F	151
Barker	30-34	1	M	158
Barker	35-39		F	245
Barker	35-39		M	268
Barker	35-39	0	F	4472
Barker	35-39	0	M	4449
Barker	35-39	1	F	126
Barker	35-39	1	M	145
Barker	40-44		F	262
Barker	40-44		M	279
Barker	40-44	0	F	4340
Barker	40-44	0	M	4316
Barker	40-44	1	F	126
Barker	40-44	1	M	125
Barker	45-49		F	329
Barker	45-49		M	340
Barker	45-49	0	F	4740
Barker	45-49	0	M	4704
Barker	45-49	1	F	144
Barker	45-49	1	M	122
Barker	50-54		F	302
Barker	50-54		M	355
Barker	50-54	0	F	5457
Barker	50-54	0	M	5501
Barker	50-54	1	F	131
Barker	50-54	1	M	124
Barker	55-59		F	313
Barker	55-59		M	382
Barker	55-59	0	F	5708
Barker	55-59	0	M	5609
Barker	55-59	1	F	104
Barker	55-59	1	M	118
Barker	60-64		F	336
Barker	60-64		M	340
Barker	60-64	0	F	5842
Barker	60-64	0	M	5868
Barker	60-64	1	F	89
Barker	60-64	1	M	100
Barker	65+		F	1257
Barker	65+		M	1153
Barker	65+	0	F	18824
Barker	65+	0	M	18026
Barker	65+	1	F	164
Barker	65+	1	M	188
Boothby	0-4		F	78
Boothby	0-4		M	86
Boothby	0-4	0	F	3996
Boothby	0-4	0	M	4127
Boothby	0-4	1	F	64
Boothby	0-4	1	M	88
Boothby	5-9		F	94
Boothby	5-9		M	97
Boothby	5-9	0	F	4259
Boothby	5-9	0	M	4658
Boothby	5-9	1	F	71
Boothby	5-9	1	M	72
Boothby	10-14		F	84
Boothby	10-14		M	114
Boothby	10-14	0	F	4478
Boothby	10-14	0	M	4560
Boothby	10-14	1	F	83
Boothby	10-14	1	M	92
Boothby	15-19		F	86
Boothby	15-19		M	109
Boothby	15-19	0	F	4505
Boothby	15-19	0	M	4655
Boothby	15-19	1	F	116
Boothby	15-19	1	M	92
Boothby	20-24		F	159
Boothby	20-24		M	166
Boothby	20-24	0	F	5468
Boothby	20-24	0	M	5232
Boothby	20-24	1	F	93
Boothby	20-24	1	M	99
Boothby	25-29		F	151
Boothby	25-29		M	186
Boothby	25-29	0	F	5485
Boothby	25-29	0	M	5407
Boothby	25-29	1	F	70
Boothby	25-29	1	M	78
Boothby	30-34		F	149
Boothby	30-34		M	171
Boothby	30-34	0	F	5785
Boothby	30-34	0	M	5448
Boothby	30-34	1	F	52
Boothby	30-34	1	M	67
Boothby	35-39		F	147
Boothby	35-39		M	155
Boothby	35-39	0	F	5967
Boothby	35-39	0	M	5390
Boothby	35-39	1	F	61
Boothby	35-39	1	M	34
Boothby	40-44		F	119
Boothby	40-44		M	157
Boothby	40-44	0	F	5528
Boothby	40-44	0	M	5220
Boothby	40-44	1	F	43
Boothby	40-44	1	M	37
Boothby	45-49		F	131
Boothby	45-49		M	167
Boothby	45-49	0	F	5526
Boothby	45-49	0	M	5238
Boothby	45-49	1	F	49
Boothby	45-49	1	M	40
Boothby	50-54		F	102
Boothby	50-54		M	137
Boothby	50-54	0	F	5408
Boothby	50-54	0	M	5023
Boothby	50-54	1	F	58
Boothby	50-54	1	M	52
Boothby	55-59		F	130
Boothby	55-59		M	142
Boothby	55-59	0	F	5437
Boothby	55-59	0	M	4911
Boothby	55-59	1	F	45
Boothby	55-59	1	M	33
Boothby	60-64		F	157
Boothby	60-64		M	139
Boothby	60-64	0	F	5653
Boothby	60-64	0	M	4965
Boothby	60-64	1	F	36
Boothby	60-64	1	M	32
Boothby	65+		F	676
Boothby	65+		M	525
Boothby	65+	0	F	20643
Boothby	65+	0	M	16282
Boothby	65+	1	F	52
Boothby	65+	1	M	62
Grey	0-4		F	253
Grey	0-4		M	265
Grey	0-4	0	F	3560
Grey	0-4	0	M	3709
Grey	0-4	1	F	667
Grey	0-4	1	M	676
Grey	5-9		F	334
Grey	5-9		M	349
Grey	5-9	0	F	3927
Grey	5-9	0	M	4181
Grey	5-9	1	F	663
Grey	5-9	1	M	666
Grey	10-14		F	354
Grey	10-14		M	383
Grey	10-14	0	F	4090
Grey	10-14	0	M	4424
Grey	10-14	1	F	693
Grey	10-14	1	M	637
Grey	15-19		F	286
Grey	15-19		M	325
Grey	15-19	0	F	3443
Grey	15-19	0	M	3809
Grey	15-19	1	F	562
Grey	15-19	1	M	611
Grey	20-24		F	248
Grey	20-24		M	318
Grey	20-24	0	F	3188
Grey	20-24	0	M	3496
Grey	20-24	1	F	476
Grey	20-24	1	M	468
Grey	25-29		F	298
Grey	25-29		M	360
Grey	25-29	0	F	3892
Grey	25-29	0	M	3982
Grey	25-29	1	F	486
Grey	25-29	1	M	488
Grey	30-34		F	320
Grey	30-34		M	361
Grey	30-34	0	F	4065
Grey	30-34	0	M	4111
Grey	30-34	1	F	481
Grey	30-34	1	M	454
Grey	35-39		F	325
Grey	35-39		M	367
Grey	35-39	0	F	4121
Grey	35-39	0	M	4059
Grey	35-39	1	F	389
Grey	35-39	1	M	390
Grey	40-44		F	292
Grey	40-44		M	366
Grey	40-44	0	F	3727
Grey	40-44	0	M	3729
Grey	40-44	1	F	323
Grey	40-44	1	M	317
Grey	45-49		F	365
Grey	45-49		M	385
Grey	45-49	0	F	4371
Grey	45-49	0	M	4273
Grey	45-49	1	F	343
Grey	45-49	1	M	296
Grey	50-54		F	335
Grey	50-54		M	492
Grey	50-54	0	F	5119
Grey	50-54	0	M	5096
Grey	50-54	1	F	355
Grey	50-54	1	M	330
Grey	55-59		F	356
Grey	55-59		M	460
Grey	55-59	0	F	5444
Grey	55-59	0	M	5782
Grey	55-59	1	F	323
Grey	55-59	1	M	276
Grey	60-64		F	379
Grey	60-64		M	447
Grey	60-64	0	F	5769
Grey	60-64	0	M	6048
Grey	60-64	1	F	257
Grey	60-64	1	M	262
Grey	65+		F	1184
Grey	65+		M	1215
Grey	65+	0	F	18152
Grey	65+	0	M	17858
Grey	65+	1	F	424
Grey	65+	1	M	345
Hindmarsh	0-4		F	133
Hindmarsh	0-4		M	103
Hindmarsh	0-4	0	F	4053
Hindmarsh	0-4	0	M	4273
Hindmarsh	0-4	1	F	158
Hindmarsh	0-4	1	M	182
Hindmarsh	5-9		F	102
Hindmarsh	5-9		M	139
Hindmarsh	5-9	0	F	3978
Hindmarsh	5-9	0	M	4257
Hindmarsh	5-9	1	F	184
Hindmarsh	5-9	1	M	166
Hindmarsh	10-14		F	138
Hindmarsh	10-14		M	134
Hindmarsh	10-14	0	F	3986
Hindmarsh	10-14	0	M	4113
Hindmarsh	10-14	1	F	174
Hindmarsh	10-14	1	M	175
Hindmarsh	15-19		F	106
Hindmarsh	15-19		M	131
Hindmarsh	15-19	0	F	3938
Hindmarsh	15-19	0	M	4153
Hindmarsh	15-19	1	F	150
Hindmarsh	15-19	1	M	180
Hindmarsh	20-24		F	168
Hindmarsh	20-24		M	175
Hindmarsh	20-24	0	F	4806
Hindmarsh	20-24	0	M	5063
Hindmarsh	20-24	1	F	163
Hindmarsh	20-24	1	M	149
Hindmarsh	25-29		F	190
Hindmarsh	25-29		M	216
Hindmarsh	25-29	0	F	5542
Hindmarsh	25-29	0	M	5512
Hindmarsh	25-29	1	F	123
Hindmarsh	25-29	1	M	134
Hindmarsh	30-34		F	198
Hindmarsh	30-34		M	225
Hindmarsh	30-34	0	F	5915
Hindmarsh	30-34	0	M	5700
Hindmarsh	30-34	1	F	114
Hindmarsh	30-34	1	M	113
Hindmarsh	35-39		F	191
Hindmarsh	35-39		M	201
Hindmarsh	35-39	0	F	5745
Hindmarsh	35-39	0	M	5438
Hindmarsh	35-39	1	F	113
Hindmarsh	35-39	1	M	92
Hindmarsh	40-44		F	156
Hindmarsh	40-44		M	165
Hindmarsh	40-44	0	F	5108
Hindmarsh	40-44	0	M	4955
Hindmarsh	40-44	1	F	92
Hindmarsh	40-44	1	M	75
Hindmarsh	45-49		F	153
Hindmarsh	45-49		M	177
Hindmarsh	45-49	0	F	5147
Hindmarsh	45-49	0	M	4980
Hindmarsh	45-49	1	F	93
Hindmarsh	45-49	1	M	81
Hindmarsh	50-54		F	157
Hindmarsh	50-54		M	204
Hindmarsh	50-54	0	F	5805
Hindmarsh	50-54	0	M	5452
Hindmarsh	50-54	1	F	98
Hindmarsh	50-54	1	M	84
Hindmarsh	55-59		F	168
Hindmarsh	55-59		M	192
Hindmarsh	55-59	0	F	5727
Hindmarsh	55-59	0	M	5467
Hindmarsh	55-59	1	F	86
Hindmarsh	55-59	1	M	62
Hindmarsh	60-64		F	146
Hindmarsh	60-64		M	190
Hindmarsh	60-64	0	F	5648
Hindmarsh	60-64	0	M	5290
Hindmarsh	60-64	1	F	64
Hindmarsh	60-64	1	M	71
Hindmarsh	65+		F	603
Hindmarsh	65+		M	490
Hindmarsh	65+	0	F	18740
Hindmarsh	65+	0	M	15011
Hindmarsh	65+	1	F	106
Hindmarsh	65+	1	M	85
Kingston	0-4		F	136
Kingston	0-4		M	122
Kingston	0-4	0	F	4103
Kingston	0-4	0	M	4347
Kingston	0-4	1	F	171
Kingston	0-4	1	M	190
Kingston	5-9		F	191
Kingston	5-9		M	173
Kingston	5-9	0	F	4498
Kingston	5-9	0	M	4830
Kingston	5-9	1	F	195
Kingston	5-9	1	M	206
Kingston	10-14		F	154
Kingston	10-14		M	176
Kingston	10-14	0	F	4564
Kingston	10-14	0	M	4877
Kingston	10-14	1	F	183
Kingston	10-14	1	M	210
Kingston	15-19		F	144
Kingston	15-19		M	152
Kingston	15-19	0	F	4319
Kingston	15-19	0	M	4633
Kingston	15-19	1	F	162
Kingston	15-19	1	M	173
Kingston	20-24		F	146
Kingston	20-24		M	171
Kingston	20-24	0	F	4406
Kingston	20-24	0	M	4558
Kingston	20-24	1	F	130
Kingston	20-24	1	M	133
Kingston	25-29		F	167
Kingston	25-29		M	185
Kingston	25-29	0	F	4832
Kingston	25-29	0	M	4768
Kingston	25-29	1	F	156
Kingston	25-29	1	M	105
Kingston	30-34		F	152
Kingston	30-34		M	200
Kingston	30-34	0	F	5248
Kingston	30-34	0	M	5041
Kingston	30-34	1	F	111
Kingston	30-34	1	M	101
Kingston	35-39		F	199
Kingston	35-39		M	212
Kingston	35-39	0	F	5589
Kingston	35-39	0	M	5336
Kingston	35-39	1	F	85
Kingston	35-39	1	M	76
Kingston	40-44		F	171
Kingston	40-44		M	182
Kingston	40-44	0	F	5132
Kingston	40-44	0	M	4815
Kingston	40-44	1	F	78
Kingston	40-44	1	M	43
Kingston	45-49		F	157
Kingston	45-49		M	199
Kingston	45-49	0	F	5057
Kingston	45-49	0	M	4983
Kingston	45-49	1	F	90
Kingston	45-49	1	M	68
Kingston	50-54		F	135
Kingston	50-54		M	179
Kingston	50-54	0	F	5364
Kingston	50-54	0	M	5008
Kingston	50-54	1	F	74
Kingston	50-54	1	M	52
Kingston	55-59		F	139
Kingston	55-59		M	193
Kingston	55-59	0	F	5345
Kingston	55-59	0	M	4889
Kingston	55-59	1	F	53
Kingston	55-59	1	M	34
Kingston	60-64		F	156
Kingston	60-64		M	165
Kingston	60-64	0	F	5409
Kingston	60-64	0	M	4737
Kingston	60-64	1	F	61
Kingston	60-64	1	M	40
Kingston	65+		F	541
Kingston	65+		M	472
Kingston	65+	0	F	16695
Kingston	65+	0	M	14279
Kingston	65+	1	F	76
Kingston	65+	1	M	64
Makin	0-4		F	111
Makin	0-4		M	117
Makin	0-4	0	F	4388
Makin	0-4	0	M	4758
Makin	0-4	1	F	140
Makin	0-4	1	M	181
Makin	5-9		F	145
Makin	5-9		M	128
Makin	5-9	0	F	4886
Makin	5-9	0	M	5181
Makin	5-9	1	F	164
Makin	5-9	1	M	172
Makin	10-14		F	136
Makin	10-14		M	149
Makin	10-14	0	F	4855
Makin	10-14	0	M	5258
Makin	10-14	1	F	153
Makin	10-14	1	M	174
Makin	15-19		F	129
Makin	15-19		M	144
Makin	15-19	0	F	4618
Makin	15-19	0	M	4971
Makin	15-19	1	F	123
Makin	15-19	1	M	142
Makin	20-24		F	98
Makin	20-24		M	152
Makin	20-24	0	F	4910
Makin	20-24	0	M	5713
Makin	20-24	1	F	135
Makin	20-24	1	M	137
Makin	25-29		F	158
Makin	25-29		M	199
Makin	25-29	0	F	5151
Makin	25-29	0	M	5797
Makin	25-29	1	F	122
Makin	25-29	1	M	136
Makin	30-34		F	146
Makin	30-34		M	164
Makin	30-34	0	F	5741
Makin	30-34	0	M	5489
Makin	30-34	1	F	143
Makin	30-34	1	M	104
Makin	35-39		F	154
Makin	35-39		M	167
Makin	35-39	0	F	6083
Makin	35-39	0	M	5936
Makin	35-39	1	F	99
Makin	35-39	1	M	106
Makin	40-44		F	146
Makin	40-44		M	184
Makin	40-44	0	F	5377
Makin	40-44	0	M	5464
Makin	40-44	1	F	77
Makin	40-44	1	M	84
Makin	45-49		F	118
Makin	45-49		M	167
Makin	45-49	0	F	5271
Makin	45-49	0	M	5153
Makin	45-49	1	F	80
Makin	45-49	1	M	78
Makin	50-54		F	123
Makin	50-54		M	162
Makin	50-54	0	F	5307
Makin	50-54	0	M	5259
Makin	50-54	1	F	82
Makin	50-54	1	M	54
Makin	55-59		F	117
Makin	55-59		M	125
Makin	55-59	0	F	5318
Makin	55-59	0	M	4938
Makin	55-59	1	F	72
Makin	55-59	1	M	54
Makin	60-64		F	120
Makin	60-64		M	120
Makin	60-64	0	F	4944
Makin	60-64	0	M	4512
Makin	60-64	1	F	48
Makin	60-64	1	M	41
Makin	65+		F	487
Makin	65+		M	405
Makin	65+	0	F	16884
Makin	65+	0	M	14006
Makin	65+	1	F	80
Makin	65+	1	M	58
Mayo	0-4		F	151
Mayo	0-4		M	184
Mayo	0-4	0	F	3866
Mayo	0-4	0	M	4092
Mayo	0-4	1	F	115
Mayo	0-4	1	M	130
Mayo	5-9		F	218
Mayo	5-9		M	210
Mayo	5-9	0	F	4723
Mayo	5-9	0	M	4830
Mayo	5-9	1	F	132
Mayo	5-9	1	M	151
Mayo	10-14		F	192
Mayo	10-14		M	203
Mayo	10-14	0	F	5007
Mayo	10-14	0	M	5339
Mayo	10-14	1	F	165
Mayo	10-14	1	M	120
Mayo	15-19		F	180
Mayo	15-19		M	186
Mayo	15-19	0	F	4636
Mayo	15-19	0	M	4716
Mayo	15-19	1	F	114
Mayo	15-19	1	M	105
Mayo	20-24		F	143
Mayo	20-24		M	191
Mayo	20-24	0	F	3602
Mayo	20-24	0	M	3908
Mayo	20-24	1	F	89
Mayo	20-24	1	M	101
Mayo	25-29		F	170
Mayo	25-29		M	162
Mayo	25-29	0	F	3521
Mayo	25-29	0	M	3384
Mayo	25-29	1	F	63
Mayo	25-29	1	M	53
Mayo	30-34		F	171
Mayo	30-34		M	204
Mayo	30-34	0	F	4148
Mayo	30-34	0	M	3854
Mayo	30-34	1	F	61
Mayo	30-34	1	M	68
Mayo	35-39		F	195
Mayo	35-39		M	223
Mayo	35-39	0	F	4874
Mayo	35-39	0	M	4332
Mayo	35-39	1	F	59
Mayo	35-39	1	M	51
Mayo	40-44		F	164
Mayo	40-44		M	211
Mayo	40-44	0	F	5006
Mayo	40-44	0	M	4391
Mayo	40-44	1	F	55
Mayo	40-44	1	M	57
Mayo	45-49		F	199
Mayo	45-49		M	241
Mayo	45-49	0	F	5585
Mayo	45-49	0	M	5075
Mayo	45-49	1	F	50
Mayo	45-49	1	M	56
Mayo	50-54		F	233
Mayo	50-54		M	270
Mayo	50-54	0	F	5816
Mayo	50-54	0	M	5562
Mayo	50-54	1	F	64
Mayo	50-54	1	M	59
Mayo	55-59		F	254
Mayo	55-59		M	289
Mayo	55-59	0	F	5920
Mayo	55-59	0	M	5505
Mayo	55-59	1	F	41
Mayo	55-59	1	M	46
Mayo	60-64		F	242
Mayo	60-64		M	293
Mayo	60-64	0	F	6344
Mayo	60-64	0	M	5827
Mayo	60-64	1	F	37
Mayo	60-64	1	M	34
Mayo	65+		F	921
Mayo	65+		M	897
Mayo	65+	0	F	21082
Mayo	65+	0	M	19363
Mayo	65+	1	F	62
Mayo	65+	1	M	79
Spence	0-4		F	308
Spence	0-4		M	280
Spence	0-4	0	F	5639
Spence	0-4	0	M	5863
Spence	0-4	1	F	411
Spence	0-4	1	M	459
Spence	5-9		F	341
Spence	5-9		M	332
Spence	5-9	0	F	6079
Spence	5-9	0	M	6270
Spence	5-9	1	F	421
Spence	5-9	1	M	456
Spence	10-14		F	288
Spence	10-14		M	336
Spence	10-14	0	F	5806
Spence	10-14	0	M	6055
Spence	10-14	1	F	391
Spence	10-14	1	M	441
Spence	15-19		F	256
Spence	15-19		M	268
Spence	15-19	0	F	5068
Spence	15-19	0	M	5437
Spence	15-19	1	F	289
Spence	15-19	1	M	346
Spence	20-24		F	309
Spence	20-24		M	311
Spence	20-24	0	F	5681
Spence	20-24	0	M	5928
Spence	20-24	1	F	310
Spence	20-24	1	M	297
Spence	25-29		F	360
Spence	25-29		M	362
Spence	25-29	0	F	6537
Spence	25-29	0	M	6396
Spence	25-29	1	F	281
Spence	25-29	1	M	284
Spence	30-34		F	343
Spence	30-34		M	343
Spence	30-34	0	F	6499
Spence	30-34	0	M	6072
Spence	30-34	1	F	243
Spence	30-34	1	M	185
Spence	35-39		F	309
Spence	35-39		M	370
Spence	35-39	0	F	6219
Spence	35-39	0	M	6119
Spence	35-39	1	F	193
Spence	35-39	1	M	166
Spence	40-44		F	235
Spence	40-44		M	324
Spence	40-44	0	F	5125
Spence	40-44	0	M	5130
Spence	40-44	1	F	148
Spence	40-44	1	M	119
Spence	45-49		F	247
Spence	45-49		M	275
Spence	45-49	0	F	5127
Spence	45-49	0	M	5067
Spence	45-49	1	F	158
Spence	45-49	1	M	108
Spence	50-54		F	235
Spence	50-54		M	282
Spence	50-54	0	F	5317
Spence	50-54	0	M	5238
Spence	50-54	1	F	136
Spence	50-54	1	M	127
Spence	55-59		F	207
Spence	55-59		M	266
Spence	55-59	0	F	5473
Spence	55-59	0	M	5259
Spence	55-59	1	F	123
Spence	55-59	1	M	85
Spence	60-64		F	177
Spence	60-64		M	205
Spence	60-64	0	F	4981
Spence	60-64	0	M	4803
Spence	60-64	1	F	99
Spence	60-64	1	M	79
Spence	65+		F	711
Spence	65+		M	551
Spence	65+	0	F	13767
Spence	65+	0	M	11759
Spence	65+	1	F	159
Spence	65+	1	M	140
Sturt	0-4		F	109
Sturt	0-4		M	112
Sturt	0-4	0	F	4186
Sturt	0-4	0	M	4492
Sturt	0-4	1	F	68
Sturt	0-4	1	M	59
Sturt	5-9		F	113
Sturt	5-9		M	112
Sturt	5-9	0	F	5051
Sturt	5-9	0	M	5278
Sturt	5-9	1	F	56
Sturt	5-9	1	M	61
Sturt	10-14		F	114
Sturt	10-14		M	126
Sturt	10-14	0	F	5088
Sturt	10-14	0	M	5266
Sturt	10-14	1	F	72
Sturt	10-14	1	M	88
Sturt	15-19		F	106
Sturt	15-19		M	128
Sturt	15-19	0	F	4792
Sturt	15-19	0	M	5436
Sturt	15-19	1	F	84
Sturt	15-19	1	M	84
Sturt	20-24		F	145
Sturt	20-24		M	144
Sturt	20-24	0	F	5453
Sturt	20-24	0	M	5804
Sturt	20-24	1	F	79
Sturt	20-24	1	M	75
Sturt	25-29		F	174
Sturt	25-29		M	192
Sturt	25-29	0	F	5670
Sturt	25-29	0	M	5888
Sturt	25-29	1	F	70
Sturt	25-29	1	M	60
Sturt	30-34		F	170
Sturt	30-34		M	185
Sturt	30-34	0	F	6153
Sturt	30-34	0	M	5724
Sturt	30-34	1	F	57
Sturt	30-34	1	M	53
Sturt	35-39		F	146
Sturt	35-39		M	201
Sturt	35-39	0	F	6491
Sturt	35-39	0	M	6078
Sturt	35-39	1	F	44
Sturt	35-39	1	M	45
Sturt	40-44		F	136
Sturt	40-44		M	178
Sturt	40-44	0	F	6063
Sturt	40-44	0	M	5710
Sturt	40-44	1	F	36
Sturt	40-44	1	M	43
Sturt	45-49		F	150
Sturt	45-49		M	190
Sturt	45-49	0	F	5891
Sturt	45-49	0	M	5594
Sturt	45-49	1	F	45
Sturt	45-49	1	M	37
Sturt	50-54		F	137
Sturt	50-54		M	148
Sturt	50-54	0	F	5989
Sturt	50-54	0	M	5573
Sturt	50-54	1	F	56
Sturt	50-54	1	M	40
Sturt	55-59		F	105
Sturt	55-59		M	164
Sturt	55-59	0	F	5646
Sturt	55-59	0	M	5255
Sturt	55-59	1	F	35
Sturt	55-59	1	M	28
Sturt	60-64		F	110
Sturt	60-64		M	121
Sturt	60-64	0	F	5565
Sturt	60-64	0	M	4757
Sturt	60-64	1	F	33
Sturt	60-64	1	M	25
Sturt	65+		F	662
Sturt	65+		M	488
Sturt	65+	0	F	21516
Sturt	65+	0	M	16539
Sturt	65+	1	F	49
Sturt	65+	1	M	51
No usual address (SA)	0-4		F	4
No usual address (SA)	0-4		M	16
No usual address (SA)	0-4	0	F	40
No usual address (SA)	0-4	0	M	48
No usual address (SA)	0-4	1	F	13
No usual address (SA)	0-4	1	M	18
No usual address (SA)	5-9		F	11
No usual address (SA)	5-9		M	17
No usual address (SA)	5-9	0	F	50
No usual address (SA)	5-9	0	M	43
No usual address (SA)	5-9	1	F	9
No usual address (SA)	5-9	1	M	17
No usual address (SA)	10-14		F	11
No usual address (SA)	10-14		M	11
No usual address (SA)	10-14	0	F	45
No usual address (SA)	10-14	0	M	30
No usual address (SA)	10-14	1	F	14
No usual address (SA)	10-14	1	M	11
No usual address (SA)	15-19		F	18
No usual address (SA)	15-19		M	14
No usual address (SA)	15-19	0	F	82
No usual address (SA)	15-19	0	M	50
No usual address (SA)	15-19	1	F	15
No usual address (SA)	15-19	1	M	14
No usual address (SA)	20-24		F	16
No usual address (SA)	20-24		M	16
No usual address (SA)	20-24	0	F	71
No usual address (SA)	20-24	0	M	85
No usual address (SA)	20-24	1	F	9
No usual address (SA)	20-24	1	M	15
No usual address (SA)	25-29		F	28
No usual address (SA)	25-29		M	30
No usual address (SA)	25-29	0	F	112
No usual address (SA)	25-29	0	M	108
No usual address (SA)	25-29	1	F	19
No usual address (SA)	25-29	1	M	20
No usual address (SA)	30-34		F	24
No usual address (SA)	30-34		M	28
No usual address (SA)	30-34	0	F	101
No usual address (SA)	30-34	0	M	122
No usual address (SA)	30-34	1	F	21
No usual address (SA)	30-34	1	M	15
No usual address (SA)	35-39		F	25
No usual address (SA)	35-39		M	24
No usual address (SA)	35-39	0	F	92
No usual address (SA)	35-39	0	M	108
No usual address (SA)	35-39	1	F	28
No usual address (SA)	35-39	1	M	24
No usual address (SA)	40-44		F	18
No usual address (SA)	40-44		M	20
No usual address (SA)	40-44	0	F	65
No usual address (SA)	40-44	0	M	99
No usual address (SA)	40-44	1	F	16
No usual address (SA)	40-44	1	M	20
No usual address (SA)	45-49		F	11
No usual address (SA)	45-49		M	25
No usual address (SA)	45-49	0	F	54
No usual address (SA)	45-49	0	M	106
No usual address (SA)	45-49	1	F	11
No usual address (SA)	45-49	1	M	26
No usual address (SA)	50-54		F	11
No usual address (SA)	50-54		M	24
No usual address (SA)	50-54	0	F	66
No usual address (SA)	50-54	0	M	114
No usual address (SA)	50-54	1	F	19
No usual address (SA)	50-54	1	M	11
No usual address (SA)	55-59		F	14
No usual address (SA)	55-59		M	36
No usual address (SA)	55-59	0	F	76
No usual address (SA)	55-59	0	M	104
No usual address (SA)	55-59	1	F	9
No usual address (SA)	55-59	1	M	12
No usual address (SA)	60-64		F	10
No usual address (SA)	60-64		M	24
No usual address (SA)	60-64	0	F	86
No usual address (SA)	60-64	0	M	127
No usual address (SA)	60-64	1	F	7
No usual address (SA)	60-64	1	M	12
No usual address (SA)	65+		F	21
No usual address (SA)	65+		M	44
No usual address (SA)	65+	0	F	152
No usual address (SA)	65+	0	M	215
No usual address (SA)	65+	1	M	6
Migratory - Offshore - Shipping (SA)	45-49		M	4
Migratory - Offshore - Shipping (SA)	50-54	0	M	3
Brand	0-4		F	240
Brand	0-4		M	271
Brand	0-4	0	F	5644
Brand	0-4	0	M	6149
Brand	0-4	1	F	324
Brand	0-4	1	M	325
Brand	5-9		F	275
Brand	5-9		M	283
Brand	5-9	0	F	5982
Brand	5-9	0	M	6259
Brand	5-9	1	F	329
Brand	5-9	1	M	371
Brand	10-14		F	294
Brand	10-14		M	301
Brand	10-14	0	F	5901
Brand	10-14	0	M	6240
Brand	10-14	1	F	309
Brand	10-14	1	M	342
Brand	15-19		F	227
Brand	15-19		M	265
Brand	15-19	0	F	5012
Brand	15-19	0	M	5401
Brand	15-19	1	F	242
Brand	15-19	1	M	254
Brand	20-24		F	262
Brand	20-24		M	422
