LGA_NAME16	Age	UsualResidence	persons
Broken Hill	45-54	Visitor from NSW	91
Broken Hill	45-54	Visitor from SA	23
Broken Hill	45-54	Visitor from VIC	5
Broken Hill	55-64	Home	2411
Broken Hill	55-64	Visitor from NSW	154
Broken Hill	55-64	Visitor from QLD	11
Broken Hill	55-64	Visitor from SA	32
Broken Hill	55-64	Visitor from VIC	10
Broken Hill	55-64	Visitor same SA2	8
Broken Hill	65-74	Home	2068
Broken Hill	65-74	Visitor from ACT	6
Broken Hill	65-74	Visitor from NSW	114
Broken Hill	65-74	Visitor from QLD	9
Broken Hill	65-74	Visitor from SA	44
Broken Hill	65-74	Visitor from TAS	3
Broken Hill	65-74	Visitor from VIC	18
Broken Hill	65-74	Visitor from WA	7
Broken Hill	65-74	Visitor same SA2	19
Broken Hill	75-84	Home	1207
Broken Hill	75-84	Visitor from NSW	34
Broken Hill	75-84	Visitor from SA	12
Broken Hill	75-84	Visitor same SA2	13
Broken Hill	85+	Home	572
Broken Hill	85+	Visitor from NSW	11
Burwood	0-14	Home	4726
Burwood	0-14	Visitor from NSW	81
Burwood	0-14	Visitor from QLD	5
Burwood	15-24	Home	6688
Burwood	15-24	Visitor from NSW	124
Burwood	15-24	Visitor from QLD	4
Burwood	15-24	Visitor from VIC	7
Burwood	15-24	Visitor same SA2	6
Burwood	25-34	Home	8583
Burwood	25-34	Visitor from NSW	187
Burwood	25-34	Visitor from QLD	5
Burwood	25-34	Visitor from VIC	6
Burwood	25-34	Visitor from WA	6
Burwood	25-34	Visitor same SA2	3
Burwood	35-44	Home	4906
Burwood	35-44	Visitor from NSW	109
Burwood	35-44	Visitor from SA	4
Burwood	45-54	Home	4376
Burwood	45-54	Visitor from NSW	78
Burwood	45-54	Visitor from QLD	4
Burwood	55-64	Home	4018
Burwood	55-64	Visitor from NSW	64
Burwood	65-74	Home	2971
Burwood	65-74	Visitor from NSW	46
Burwood	65-74	Visitor same SA2	3
Burwood	75-84	Home	1906
Burwood	75-84	Visitor from NSW	32
Burwood	85+	Home	1139
Burwood	85+	Visitor from NSW	16
Byron	0-14	Home	5686
Byron	0-14	Visitor from NSW	180
Byron	0-14	Visitor from QLD	10
Byron	0-14	Visitor from VIC	14
Byron	0-14	Visitor same SA2	4
Byron	15-24	Home	2992
Byron	15-24	Visitor from ACT	4
Byron	15-24	Visitor from NSW	187
Byron	15-24	Visitor from QLD	26
Byron	15-24	Visitor from SA	9
Byron	15-24	Visitor from VIC	27
Byron	15-24	Visitor same SA2	7
Byron	25-34	Home	4614
Byron	25-34	Visitor from NSW	253
Byron	25-34	Visitor from QLD	41
Byron	25-34	Visitor from SA	4
Byron	25-34	Visitor from VIC	45
Byron	25-34	Visitor from WA	3
Byron	25-34	Visitor same SA2	10
Byron	35-44	Home	4876
Byron	35-44	Visitor from NSW	208
Byron	35-44	Visitor from QLD	29
Byron	35-44	Visitor from TAS	3
Byron	35-44	Visitor from VIC	23
Byron	35-44	Visitor from WA	7
Byron	35-44	Visitor same SA2	4
Byron	45-54	Home	4950
Byron	45-54	Visitor from ACT	3
Byron	45-54	Visitor from NSW	212
Byron	45-54	Visitor from QLD	19
Byron	45-54	Visitor from VIC	32
Byron	45-54	Visitor same SA2	10
Byron	55-64	Home	4869
Byron	55-64	Visitor from ACT	12
Byron	55-64	Visitor from NSW	272
Byron	55-64	Visitor from QLD	31
Byron	55-64	Visitor from SA	9
Byron	55-64	Visitor from VIC	65
Byron	55-64	Visitor same SA2	11
Byron	65-74	Home	4195
Byron	65-74	Visitor from ACT	10
Byron	65-74	Visitor from NSW	177
Byron	65-74	Visitor from QLD	14
Byron	65-74	Visitor from SA	9
Byron	65-74	Visitor from TAS	9
Byron	65-74	Visitor from VIC	78
Byron	65-74	Visitor from WA	8
Byron	65-74	Visitor same SA2	15
Byron	75-84	Home	1555
Byron	75-84	Visitor from NSW	68
Byron	75-84	Visitor from SA	4
Byron	75-84	Visitor from VIC	41
Byron	75-84	Visitor from WA	5
Byron	75-84	Visitor same SA2	6
Byron	85+	Home	560
Byron	85+	Visitor from NSW	15
Byron	85+	Visitor from SA	4
Byron	85+	Visitor from VIC	3
Byron	85+	Visitor same SA2	4
Cabonne	0-14	Home	2723
Cabonne	0-14	Visitor from NSW	68
Cabonne	0-14	Visitor same SA2	8
Cabonne	15-24	Home	1364
Cabonne	15-24	Visitor from ACT	4
Cabonne	15-24	Visitor from NSW	98
Cabonne	15-24	Visitor same SA2	3
Cabonne	25-34	Home	1080
Cabonne	25-34	Visitor from NSW	43
Cabonne	25-34	Visitor same SA2	8
Cabonne	35-44	Home	1485
Cabonne	35-44	Visitor from NSW	45
Cabonne	35-44	Visitor from VIC	3
Cabonne	35-44	Visitor same SA2	4
Cabonne	45-54	Home	1761
Cabonne	45-54	Visitor from NSW	50
Cabonne	45-54	Visitor same SA2	3
Cabonne	55-64	Home	1905
Cabonne	55-64	Visitor from NSW	63
Cabonne	55-64	Visitor from QLD	3
Cabonne	55-64	Visitor same SA2	3
Cabonne	65-74	Home	1610
Cabonne	65-74	Visitor from ACT	4
Cabonne	65-74	Visitor from NSW	49
Cabonne	65-74	Visitor from QLD	3
Cabonne	65-74	Visitor from VIC	6
Cabonne	65-74	Visitor same SA2	4
Cabonne	75-84	Home	926
Cabonne	75-84	Visitor from NSW	23
Cabonne	75-84	Visitor from QLD	6
Cabonne	75-84	Visitor same SA2	7
Cabonne	85+	Home	318
Cabonne	85+	Visitor from NSW	17
Camden	0-14	Home	29679
Camden	0-14	Visitor from NSW	272
Camden	0-14	Visitor same SA2	10
Camden	15-24	Home	14115
Camden	15-24	Visitor from ACT	11
Camden	15-24	Visitor from NSW	273
Camden	15-24	Visitor from QLD	5
Camden	15-24	Visitor same SA2	9
Camden	25-34	Home	19046
Camden	25-34	Visitor from NSW	298
Camden	25-34	Visitor from QLD	5
Camden	25-34	Visitor same SA2	4
Camden	35-44	Home	18611
Camden	35-44	Visitor from ACT	3
Camden	35-44	Visitor from NSW	184
Camden	35-44	Visitor from QLD	5
Camden	35-44	Visitor same SA2	9
Camden	45-54	Home	14058
Camden	45-54	Visitor from NSW	159
Camden	45-54	Visitor from QLD	4
Camden	45-54	Visitor from VIC	5
Camden	45-54	Visitor same SA2	4
Camden	55-64	Home	10142
Camden	55-64	Visitor from NSW	119
Camden	55-64	Visitor from QLD	10
Camden	55-64	Visitor from VIC	11
Camden	65-74	Home	6984
Camden	65-74	Visitor from NSW	138
Camden	65-74	Visitor from QLD	8
Camden	65-74	Visitor from SA	3
Camden	65-74	Visitor from VIC	3
Camden	65-74	Visitor same SA2	8
Camden	75-84	Home	3342
Camden	75-84	Visitor from NSW	87
Camden	75-84	Visitor from VIC	3
Camden	75-84	Visitor same SA2	11
Camden	85+	Home	1172
Camden	85+	Visitor from NSW	39
Camden	85+	Visitor same SA2	4
Campbelltown (NSW)	0-14	Home	38267
Campbelltown (NSW)	0-14	Visitor from NSW	531
Campbelltown (NSW)	0-14	Visitor from QLD	15
Campbelltown (NSW)	0-14	Visitor from VIC	4
Campbelltown (NSW)	0-14	Visitor same SA2	17
Campbelltown (NSW)	15-24	Home	21655
Campbelltown (NSW)	15-24	Visitor from NSW	492
Campbelltown (NSW)	15-24	Visitor from QLD	12
Campbelltown (NSW)	15-24	Visitor from SA	3
Campbelltown (NSW)	15-24	Visitor from VIC	3
Campbelltown (NSW)	15-24	Visitor same SA2	27
Campbelltown (NSW)	25-34	Home	24934
Campbelltown (NSW)	25-34	Visitor from NSW	611
Campbelltown (NSW)	25-34	Visitor from QLD	16
Campbelltown (NSW)	25-34	Visitor from VIC	8
Campbelltown (NSW)	25-34	Visitor from WA	3
Campbelltown (NSW)	25-34	Visitor same SA2	23
Campbelltown (NSW)	35-44	Home	26142
Campbelltown (NSW)	35-44	Visitor from NSW	378
Campbelltown (NSW)	35-44	Visitor from QLD	10
Campbelltown (NSW)	35-44	Visitor from VIC	3
Campbelltown (NSW)	35-44	Visitor same SA2	23
Campbelltown (NSW)	45-54	Home	19890
Campbelltown (NSW)	45-54	Visitor from ACT	4
Campbelltown (NSW)	45-54	Visitor from NSW	306
Campbelltown (NSW)	45-54	Visitor from QLD	7
Campbelltown (NSW)	45-54	Visitor from VIC	5
Campbelltown (NSW)	45-54	Visitor same SA2	21
Campbelltown (NSW)	55-64	Home	19054
Campbelltown (NSW)	55-64	Visitor from ACT	6
Campbelltown (NSW)	55-64	Visitor from NSW	248
Campbelltown (NSW)	55-64	Visitor from QLD	14
Campbelltown (NSW)	55-64	Visitor from VIC	6
Campbelltown (NSW)	55-64	Visitor same SA2	27
Campbelltown (NSW)	65-74	Home	14427
Campbelltown (NSW)	65-74	Visitor from ACT	4
Campbelltown (NSW)	65-74	Visitor from NSW	242
Campbelltown (NSW)	65-74	Visitor from QLD	15
Campbelltown (NSW)	65-74	Visitor from TAS	3
Campbelltown (NSW)	65-74	Visitor from VIC	7
Campbelltown (NSW)	65-74	Visitor same SA2	39
Campbelltown (NSW)	75-84	Home	6466
Campbelltown (NSW)	75-84	Visitor from NSW	172
Campbelltown (NSW)	75-84	Visitor same SA2	23
Campbelltown (NSW)	85+	Home	1855
Campbelltown (NSW)	85+	Visitor from NSW	77
Campbelltown (NSW)	85+	Visitor same SA2	5
Canada Bay	0-14	Home	13869
Canada Bay	0-14	Visitor from NSW	211
Canada Bay	0-14	Visitor same SA2	5
Canada Bay	15-24	Home	9170
Canada Bay	15-24	Visitor from ACT	6
Canada Bay	15-24	Visitor from NSW	172
Canada Bay	15-24	Visitor from QLD	6
Canada Bay	15-24	Visitor from VIC	3
Canada Bay	15-24	Visitor from WA	3
Canada Bay	25-34	Home	14484
Canada Bay	25-34	Visitor from NSW	310
Canada Bay	25-34	Visitor from QLD	6
Canada Bay	25-34	Visitor from SA	3
Canada Bay	25-34	Visitor from VIC	9
Canada Bay	25-34	Visitor same SA2	6
Canada Bay	35-44	Home	13397
Canada Bay	35-44	Visitor from ACT	3
Canada Bay	35-44	Visitor from NSW	202
Canada Bay	35-44	Visitor from QLD	3
Canada Bay	35-44	Visitor from WA	5
Canada Bay	35-44	Visitor same SA2	6
Canada Bay	45-54	Home	11542
Canada Bay	45-54	Visitor from ACT	3
Canada Bay	45-54	Visitor from NSW	191
Canada Bay	45-54	Visitor from QLD	3
Canada Bay	45-54	Visitor from WA	3
Canada Bay	45-54	Visitor same SA2	8
Canada Bay	55-64	Home	9974
Canada Bay	55-64	Visitor from NSW	202
Canada Bay	55-64	Visitor from QLD	11
Canada Bay	55-64	Visitor from VIC	9
Canada Bay	55-64	Visitor same SA2	9
Canada Bay	65-74	Home	7869
Canada Bay	65-74	Visitor from ACT	5
Canada Bay	65-74	Visitor from NSW	205
Canada Bay	65-74	Visitor from QLD	13
Canada Bay	65-74	Visitor from VIC	3
Canada Bay	65-74	Visitor same SA2	17
Canada Bay	75-84	Home	4633
Canada Bay	75-84	Visitor from NSW	200
Canada Bay	75-84	Visitor from QLD	7
Canada Bay	75-84	Visitor from VIC	4
Canada Bay	75-84	Visitor same SA2	29
Canada Bay	85+	Home	2093
Canada Bay	85+	Visitor from NSW	153
Canada Bay	85+	Visitor same SA2	55
Canterbury-Bankstown	0-14	Home	72428
Canterbury-Bankstown	0-14	Visitor from NSW	734
Canterbury-Bankstown	0-14	Visitor from QLD	3
Canterbury-Bankstown	0-14	Visitor from VIC	5
Canterbury-Bankstown	0-14	Visitor from WA	4
Canterbury-Bankstown	0-14	Visitor same SA2	53
Canterbury-Bankstown	15-24	Home	46819
Canterbury-Bankstown	15-24	Visitor from ACT	6
Canterbury-Bankstown	15-24	Visitor from NSW	663
Canterbury-Bankstown	15-24	Visitor from QLD	17
Canterbury-Bankstown	15-24	Visitor from SA	3
Canterbury-Bankstown	15-24	Visitor from VIC	8
Canterbury-Bankstown	15-24	Visitor from WA	5
Canterbury-Bankstown	15-24	Visitor same SA2	24
Canterbury-Bankstown	25-34	Home	53984
Canterbury-Bankstown	25-34	Visitor from ACT	9
Canterbury-Bankstown	25-34	Visitor from NSW	990
Canterbury-Bankstown	25-34	Visitor from QLD	14
Canterbury-Bankstown	25-34	Visitor from SA	6
Canterbury-Bankstown	25-34	Visitor from TAS	3
Canterbury-Bankstown	25-34	Visitor from VIC	17
Canterbury-Bankstown	25-34	Visitor same SA2	68
Canterbury-Bankstown	35-44	Home	50073
Canterbury-Bankstown	35-44	Visitor from NSW	628
Canterbury-Bankstown	35-44	Visitor from QLD	10
Canterbury-Bankstown	35-44	Visitor from TAS	4
Canterbury-Bankstown	35-44	Visitor from VIC	10
Canterbury-Bankstown	35-44	Visitor from WA	4
Canterbury-Bankstown	35-44	Visitor same SA2	51
Canterbury-Bankstown	45-54	Home	44841
Canterbury-Bankstown	45-54	Visitor from ACT	5
Canterbury-Bankstown	45-54	Visitor from NSW	601
Canterbury-Bankstown	45-54	Visitor from QLD	5
Canterbury-Bankstown	45-54	Visitor from SA	3
Canterbury-Bankstown	45-54	Visitor from VIC	7
Canterbury-Bankstown	45-54	Visitor from WA	4
Canterbury-Bankstown	45-54	Visitor same SA2	46
Canterbury-Bankstown	55-64	Home	41084
Canterbury-Bankstown	55-64	Visitor from ACT	4
Canterbury-Bankstown	55-64	Visitor from NSW	575
Canterbury-Bankstown	55-64	Visitor from QLD	25
Canterbury-Bankstown	55-64	Visitor from SA	3
Canterbury-Bankstown	55-64	Visitor from VIC	22
Canterbury-Bankstown	55-64	Visitor same SA2	47
Canterbury-Bankstown	65-74	Home	29042
Canterbury-Bankstown	65-74	Visitor from ACT	6
Canterbury-Bankstown	65-74	Visitor from NSW	394
Canterbury-Bankstown	65-74	Visitor from QLD	21
Canterbury-Bankstown	65-74	Visitor from SA	3
Canterbury-Bankstown	65-74	Visitor from VIC	13
Canterbury-Bankstown	65-74	Visitor same SA2	68
Canterbury-Bankstown	75-84	Home	16952
Canterbury-Bankstown	75-84	Visitor from ACT	6
Canterbury-Bankstown	75-84	Visitor from NSW	272
Canterbury-Bankstown	75-84	Visitor from QLD	3
Canterbury-Bankstown	75-84	Visitor from VIC	4
Canterbury-Bankstown	75-84	Visitor same SA2	81
Canterbury-Bankstown	85+	Home	7913
Canterbury-Bankstown	85+	Visitor from NSW	239
Canterbury-Bankstown	85+	Visitor same SA2	76
Carrathool	0-14	Home	540
Carrathool	0-14	Visitor from NSW	26
Carrathool	15-24	Home	268
Carrathool	15-24	Visitor from NSW	45
Carrathool	15-24	Visitor from VIC	8
Carrathool	15-24	Visitor same SA2	5
Carrathool	25-34	Home	438
Carrathool	25-34	Visitor from NSW	58
Carrathool	25-34	Visitor from QLD	3
Carrathool	25-34	Visitor from VIC	13
Carrathool	35-44	Home	327
Carrathool	35-44	Visitor from NSW	27
Carrathool	35-44	Visitor from QLD	3
Carrathool	35-44	Visitor same SA2	7
Carrathool	45-54	Home	351
Carrathool	45-54	Visitor from NSW	25
Carrathool	45-54	Visitor from QLD	3
Carrathool	45-54	Visitor from VIC	4
Carrathool	45-54	Visitor same SA2	6
Carrathool	55-64	Home	369
Carrathool	55-64	Visitor from NSW	31
Carrathool	55-64	Visitor from QLD	5
Carrathool	55-64	Visitor from VIC	4
Carrathool	65-74	Home	231
Carrathool	65-74	Visitor from NSW	24
Carrathool	65-74	Visitor from VIC	4
Carrathool	75-84	Home	123
Carrathool	75-84	Visitor from NSW	9
Carrathool	85+	Home	57
Central Coast (NSW)	0-14	Home	61113
Central Coast (NSW)	0-14	Visitor from ACT	3
Central Coast (NSW)	0-14	Visitor from NSW	1270
Central Coast (NSW)	0-14	Visitor from QLD	21
Central Coast (NSW)	0-14	Visitor from VIC	4
Central Coast (NSW)	0-14	Visitor same SA2	44
Central Coast (NSW)	15-24	Home	37360
Central Coast (NSW)	15-24	Visitor from ACT	12
Central Coast (NSW)	15-24	Visitor from NSW	1346
Central Coast (NSW)	15-24	Visitor from QLD	40
Central Coast (NSW)	15-24	Visitor from TAS	3
Central Coast (NSW)	15-24	Visitor from VIC	10
Central Coast (NSW)	15-24	Visitor from WA	9
Central Coast (NSW)	15-24	Visitor same SA2	46
Central Coast (NSW)	25-34	Home	36888
Central Coast (NSW)	25-34	Visitor from ACT	5
Central Coast (NSW)	25-34	Visitor from NSW	1113
Central Coast (NSW)	25-34	Visitor from NT	3
Central Coast (NSW)	25-34	Visitor from QLD	34
Central Coast (NSW)	25-34	Visitor from VIC	8
Central Coast (NSW)	25-34	Visitor from WA	9
Central Coast (NSW)	25-34	Visitor same SA2	26
Central Coast (NSW)	35-44	Home	40333
Central Coast (NSW)	35-44	Visitor from ACT	5
Central Coast (NSW)	35-44	Visitor from NSW	899
Central Coast (NSW)	35-44	Visitor from NT	4
Central Coast (NSW)	35-44	Visitor from QLD	18
Central Coast (NSW)	35-44	Visitor from SA	3
Central Coast (NSW)	35-44	Visitor from TAS	3
Central Coast (NSW)	35-44	Visitor from VIC	13
Central Coast (NSW)	35-44	Visitor same SA2	38
Central Coast (NSW)	45-54	Home	42984
Central Coast (NSW)	45-54	Visitor from ACT	3
Central Coast (NSW)	45-54	Visitor from NSW	1021
Central Coast (NSW)	45-54	Visitor from QLD	31
Central Coast (NSW)	45-54	Visitor from TAS	4
Central Coast (NSW)	45-54	Visitor from VIC	8
Central Coast (NSW)	45-54	Visitor from WA	6
Central Coast (NSW)	45-54	Visitor same SA2	42
Central Coast (NSW)	55-64	Home	43420
Central Coast (NSW)	55-64	Visitor from ACT	9
Central Coast (NSW)	55-64	Visitor from NSW	1028
Central Coast (NSW)	55-64	Visitor from QLD	42
Central Coast (NSW)	55-64	Visitor from SA	5
Central Coast (NSW)	55-64	Visitor from TAS	10
Central Coast (NSW)	55-64	Visitor from VIC	20
Central Coast (NSW)	55-64	Visitor from WA	5
Central Coast (NSW)	55-64	Visitor same SA2	68
Central Coast (NSW)	65-74	Home	39204
Central Coast (NSW)	65-74	Visitor from ACT	4
Central Coast (NSW)	65-74	Visitor from NSW	927
Central Coast (NSW)	65-74	Visitor from QLD	48
Central Coast (NSW)	65-74	Visitor from SA	8
Central Coast (NSW)	65-74	Visitor from TAS	8
Central Coast (NSW)	65-74	Visitor from VIC	18
Central Coast (NSW)	65-74	Visitor same SA2	106
Central Coast (NSW)	75-84	Home	24914
Central Coast (NSW)	75-84	Visitor from NSW	531
Central Coast (NSW)	75-84	Visitor from QLD	13
Central Coast (NSW)	75-84	Visitor from TAS	4
Central Coast (NSW)	75-84	Visitor from VIC	11
Central Coast (NSW)	75-84	Visitor from WA	7
Central Coast (NSW)	75-84	Visitor same SA2	78
Central Coast (NSW)	85+	Home	10092
Central Coast (NSW)	85+	Visitor from NSW	345
Central Coast (NSW)	85+	Visitor from QLD	3
Central Coast (NSW)	85+	Visitor same SA2	52
Central Darling	0-14	Home	298
Central Darling	0-14	Visitor from NSW	14
Central Darling	0-14	Visitor same SA2	4
Central Darling	15-24	Home	182
Central Darling	15-24	Visitor from NSW	28
Central Darling	15-24	Visitor from VIC	3
Central Darling	25-34	Home	208
Central Darling	25-34	Visitor from NSW	32
Central Darling	25-34	Visitor from SA	4
Central Darling	25-34	Visitor from VIC	6
Central Darling	35-44	Home	170
Central Darling	35-44	Visitor from NSW	20
Central Darling	35-44	Visitor from SA	4
Central Darling	35-44	Visitor from VIC	7
Central Darling	45-54	Home	204
Central Darling	45-54	Visitor from NSW	47
Central Darling	45-54	Visitor from SA	5
Central Darling	45-54	Visitor from VIC	11
Central Darling	45-54	Visitor same SA2	9
Central Darling	55-64	Home	226
Central Darling	55-64	Visitor from ACT	5
Central Darling	55-64	Visitor from NSW	64
Central Darling	55-64	Visitor from QLD	6
Central Darling	55-64	Visitor from SA	3
Central Darling	55-64	Visitor from VIC	3
Central Darling	65-74	Home	212
Central Darling	65-74	Visitor from ACT	4
Central Darling	65-74	Visitor from NSW	52
Central Darling	65-74	Visitor from SA	5
Central Darling	65-74	Visitor from VIC	9
Central Darling	75-84	Home	98
Central Darling	75-84	Visitor from ACT	6
Central Darling	75-84	Visitor from NSW	20
Central Darling	85+	Home	24
Central Darling	85+	Visitor from NSW	3
Cessnock	0-14	Home	12489
Cessnock	0-14	Visitor from NSW	365
Cessnock	0-14	Visitor from QLD	3
Cessnock	0-14	Visitor same SA2	12
Cessnock	15-24	Home	7247
Cessnock	15-24	Visitor from NSW	296
Cessnock	15-24	Visitor same SA2	16
Cessnock	25-34	Home	8785
Cessnock	25-34	Visitor from NSW	299
Cessnock	25-34	Visitor from QLD	10
Cessnock	25-34	Visitor same SA2	9
Cessnock	35-44	Home	7662
Cessnock	35-44	Visitor from NSW	236
Cessnock	35-44	Visitor from QLD	4
Cessnock	35-44	Visitor same SA2	8
Cessnock	45-54	Home	7495
Cessnock	45-54	Visitor from NSW	238
Cessnock	45-54	Visitor from QLD	9
Cessnock	45-54	Visitor from TAS	3
Cessnock	45-54	Visitor same SA2	16
Cessnock	55-64	Home	7281
Cessnock	55-64	Visitor from NSW	221
Cessnock	55-64	Visitor from QLD	12
Cessnock	55-64	Visitor from VIC	6
Cessnock	55-64	Visitor same SA2	25
Cessnock	65-74	Home	6258
Cessnock	65-74	Visitor from NSW	179
Cessnock	65-74	Visitor from QLD	4
Cessnock	65-74	Visitor from VIC	3
Cessnock	65-74	Visitor same SA2	27
Cessnock	75-84	Home	2980
Cessnock	75-84	Visitor from NSW	84
Cessnock	75-84	Visitor from QLD	3
Cessnock	75-84	Visitor same SA2	12
Cessnock	85+	Home	1118
Cessnock	85+	Visitor from NSW	36
Cessnock	85+	Visitor same SA2	3
Clarence Valley	0-14	Home	8474
Clarence Valley	0-14	Visitor from NSW	207
Clarence Valley	0-14	Visitor from QLD	9
Clarence Valley	0-14	Visitor from VIC	5
Clarence Valley	0-14	Visitor same SA2	10
Clarence Valley	15-24	Home	4786
Clarence Valley	15-24	Visitor from NSW	277
Clarence Valley	15-24	Visitor from QLD	24
Clarence Valley	15-24	Visitor from SA	6
Clarence Valley	15-24	Visitor from VIC	7
Clarence Valley	15-24	Visitor same SA2	18
Clarence Valley	25-34	Home	4951
Clarence Valley	25-34	Visitor from ACT	3
Clarence Valley	25-34	Visitor from NSW	243
Clarence Valley	25-34	Visitor from QLD	35
Clarence Valley	25-34	Visitor from VIC	7
Clarence Valley	25-34	Visitor same SA2	14
Clarence Valley	35-44	Home	5128
Clarence Valley	35-44	Visitor from NSW	236
Clarence Valley	35-44	Visitor from QLD	23
Clarence Valley	35-44	Visitor from TAS	5
Clarence Valley	35-44	Visitor from VIC	7
Clarence Valley	35-44	Visitor same SA2	22
Clarence Valley	45-54	Home	6258
Clarence Valley	45-54	Visitor from NSW	267
Clarence Valley	45-54	Visitor from QLD	31
Clarence Valley	45-54	Visitor from SA	8
Clarence Valley	45-54	Visitor from TAS	3
Clarence Valley	45-54	Visitor from VIC	20
Clarence Valley	45-54	Visitor same SA2	11
Clarence Valley	55-64	Home	7902
Clarence Valley	55-64	Visitor from ACT	10
Clarence Valley	55-64	Visitor from NSW	463
Clarence Valley	55-64	Visitor from QLD	36
Clarence Valley	55-64	Visitor from SA	3
Clarence Valley	55-64	Visitor from TAS	3
Clarence Valley	55-64	Visitor from VIC	58
Clarence Valley	55-64	Visitor from WA	8
Clarence Valley	55-64	Visitor same SA2	30
Clarence Valley	65-74	Home	7876
Clarence Valley	65-74	Visitor from ACT	18
Clarence Valley	65-74	Visitor from NSW	509
Clarence Valley	65-74	Visitor from QLD	41
Clarence Valley	65-74	Visitor from SA	8
Clarence Valley	65-74	Visitor from TAS	3
Clarence Valley	65-74	Visitor from VIC	186
Clarence Valley	65-74	Visitor from WA	3
Clarence Valley	65-74	Visitor same SA2	35
Clarence Valley	75-84	Home	4524
Clarence Valley	75-84	Visitor from ACT	6
Clarence Valley	75-84	Visitor from NSW	173
Clarence Valley	75-84	Visitor from QLD	13
Clarence Valley	75-84	Visitor from VIC	94
Clarence Valley	75-84	Visitor same SA2	41
Clarence Valley	85+	Home	1700
Clarence Valley	85+	Visitor from ACT	5
Clarence Valley	85+	Visitor from NSW	39
Clarence Valley	85+	Visitor from QLD	4
Clarence Valley	85+	Visitor from VIC	3
Clarence Valley	85+	Visitor same SA2	19
Cobar	0-14	Home	785
Cobar	0-14	Visitor from NSW	27
Cobar	0-14	Visitor same SA2	4
Cobar	15-24	Home	422
Cobar	15-24	Visitor from ACT	3
Cobar	15-24	Visitor from NSW	51
Cobar	15-24	Visitor from QLD	8
Cobar	15-24	Visitor same SA2	4
Cobar	25-34	Home	541
Cobar	25-34	Visitor from NSW	107
Cobar	25-34	Visitor from QLD	7
Cobar	25-34	Visitor from VIC	3
Cobar	35-44	Home	480
Cobar	35-44	Visitor from NSW	73
Cobar	35-44	Visitor from QLD	17
Cobar	35-44	Visitor from SA	11
Cobar	35-44	Visitor from VIC	4
