LGA_NAME16	Age	MaritalStatus	Sex	responses
Blue Mountains	85+	Married	M	367
Blue Mountains	85+	Separated	F	9
Blue Mountains	85+	Separated	M	7
Blue Mountains	85+	Widowed	F	723
Blue Mountains	85+	Widowed	M	178
Bogan	25-34	Divorced	F	3
Bogan	25-34	Divorced	M	3
Bogan	25-34	Married	F	67
Bogan	25-34	Married	M	51
Bogan	25-34	Separated	F	5
Bogan	25-34	Widowed	F	3
Bogan	35-44	Divorced	F	4
Bogan	35-44	Divorced	M	8
Bogan	35-44	Married	F	66
Bogan	35-44	Married	M	58
Bogan	35-44	Separated	F	6
Bogan	45-54	Divorced	F	13
Bogan	45-54	Divorced	M	12
Bogan	45-54	Married	F	104
Bogan	45-54	Married	M	97
Bogan	45-54	Separated	F	13
Bogan	45-54	Separated	M	9
Bogan	55-64	Divorced	F	23
Bogan	55-64	Divorced	M	31
Bogan	55-64	Married	F	87
Bogan	55-64	Married	M	97
Bogan	55-64	Separated	F	12
Bogan	55-64	Separated	M	9
Bogan	55-64	Widowed	F	11
Bogan	65-74	Divorced	F	11
Bogan	65-74	Divorced	M	16
Bogan	65-74	Married	F	54
Bogan	65-74	Married	M	74
Bogan	65-74	Separated	F	9
Bogan	65-74	Separated	M	4
Bogan	65-74	Widowed	F	23
Bogan	65-74	Widowed	M	11
Bogan	75-84	Divorced	F	6
Bogan	75-84	Divorced	M	12
Bogan	75-84	Married	F	44
Bogan	75-84	Married	M	54
Bogan	75-84	Widowed	F	52
Bogan	75-84	Widowed	M	13
Bogan	85+	Married	F	11
Bogan	85+	Married	M	12
Bogan	85+	Widowed	F	35
Bogan	85+	Widowed	M	7
Bourke	20-24	Married	M	5
Bourke	25-34	Divorced	F	7
Bourke	25-34	Married	F	72
Bourke	25-34	Married	M	48
Bourke	35-44	Divorced	F	3
Bourke	35-44	Divorced	M	4
Bourke	35-44	Married	F	66
Bourke	35-44	Married	M	65
Bourke	35-44	Separated	F	7
Bourke	35-44	Separated	M	9
Bourke	45-54	Divorced	F	26
Bourke	45-54	Divorced	M	15
Bourke	45-54	Married	F	65
Bourke	45-54	Married	M	72
Bourke	45-54	Separated	F	9
Bourke	45-54	Separated	M	6
Bourke	45-54	Widowed	M	3
Bourke	55-64	Divorced	F	19
Bourke	55-64	Divorced	M	19
Bourke	55-64	Married	F	79
Bourke	55-64	Married	M	88
Bourke	55-64	Separated	F	5
Bourke	55-64	Separated	M	12
Bourke	55-64	Widowed	F	10
Bourke	55-64	Widowed	M	4
Bourke	65-74	Divorced	F	5
Bourke	65-74	Divorced	M	9
Bourke	65-74	Married	F	57
Bourke	65-74	Married	M	62
Bourke	65-74	Separated	M	8
Bourke	65-74	Widowed	F	21
Bourke	65-74	Widowed	M	9
Bourke	75-84	Divorced	F	5
Bourke	75-84	Divorced	M	5
Bourke	75-84	Married	F	22
Bourke	75-84	Married	M	37
Bourke	75-84	Separated	F	3
Bourke	75-84	Separated	M	3
Bourke	75-84	Widowed	F	29
Bourke	75-84	Widowed	M	6
Bourke	85+	Married	F	3
Bourke	85+	Married	M	6
Bourke	85+	Widowed	F	15
Bourke	85+	Widowed	M	3
Brewarrina	20-24	Married	M	4
Brewarrina	25-34	Divorced	M	3
Brewarrina	25-34	Married	F	21
Brewarrina	25-34	Married	M	16
Brewarrina	35-44	Married	F	16
Brewarrina	35-44	Married	M	31
Brewarrina	45-54	Divorced	F	3
Brewarrina	45-54	Divorced	M	4
Brewarrina	45-54	Married	F	34
Brewarrina	45-54	Married	M	15
Brewarrina	45-54	Separated	F	3
Brewarrina	45-54	Separated	M	6
Brewarrina	55-64	Divorced	F	4
Brewarrina	55-64	Divorced	M	11
Brewarrina	55-64	Married	F	36
Brewarrina	55-64	Married	M	37
Brewarrina	55-64	Separated	F	11
Brewarrina	55-64	Separated	M	12
Brewarrina	55-64	Widowed	F	5
Brewarrina	65-74	Divorced	M	12
Brewarrina	65-74	Married	F	24
Brewarrina	65-74	Married	M	34
Brewarrina	65-74	Separated	F	4
Brewarrina	65-74	Separated	M	3
Brewarrina	65-74	Widowed	F	9
Brewarrina	65-74	Widowed	M	8
Brewarrina	75-84	Divorced	F	3
Brewarrina	75-84	Divorced	M	4
Brewarrina	75-84	Married	F	4
Brewarrina	75-84	Married	M	13
Brewarrina	75-84	Widowed	F	11
Brewarrina	75-84	Widowed	M	4
Brewarrina	85+	Widowed	F	10
Brewarrina	85+	Widowed	M	3
Broken Hill	20-24	Married	F	10
Broken Hill	20-24	Married	M	5
Broken Hill	25-34	Divorced	F	28
Broken Hill	25-34	Divorced	M	17
Broken Hill	25-34	Married	F	285
Broken Hill	25-34	Married	M	210
Broken Hill	25-34	Separated	F	34
Broken Hill	25-34	Separated	M	22
Broken Hill	35-44	Divorced	F	73
Broken Hill	35-44	Divorced	M	53
Broken Hill	35-44	Married	F	405
Broken Hill	35-44	Married	M	372
Broken Hill	35-44	Separated	F	71
Broken Hill	35-44	Separated	M	44
Broken Hill	35-44	Widowed	F	7
Broken Hill	45-54	Divorced	F	154
Broken Hill	45-54	Divorced	M	143
Broken Hill	45-54	Married	F	457
Broken Hill	45-54	Married	M	444
Broken Hill	45-54	Separated	F	70
Broken Hill	45-54	Separated	M	78
Broken Hill	45-54	Widowed	F	19
Broken Hill	45-54	Widowed	M	8
Broken Hill	55-64	Divorced	F	284
Broken Hill	55-64	Divorced	M	207
Broken Hill	55-64	Married	F	671
Broken Hill	55-64	Married	M	634
Broken Hill	55-64	Separated	F	78
Broken Hill	55-64	Separated	M	65
Broken Hill	55-64	Widowed	F	81
Broken Hill	55-64	Widowed	M	23
Broken Hill	65-74	Divorced	F	186
Broken Hill	65-74	Divorced	M	204
Broken Hill	65-74	Married	F	584
Broken Hill	65-74	Married	M	645
Broken Hill	65-74	Separated	F	47
Broken Hill	65-74	Separated	M	65
Broken Hill	65-74	Widowed	F	226
Broken Hill	65-74	Widowed	M	65
Broken Hill	75-84	Divorced	F	91
Broken Hill	75-84	Divorced	M	84
Broken Hill	75-84	Married	F	300
Broken Hill	75-84	Married	M	338
Broken Hill	75-84	Separated	F	20
Broken Hill	75-84	Separated	M	15
Broken Hill	75-84	Widowed	F	301
Broken Hill	75-84	Widowed	M	71
Broken Hill	85+	Divorced	F	24
Broken Hill	85+	Divorced	M	9
Broken Hill	85+	Married	F	53
Broken Hill	85+	Married	M	102
Broken Hill	85+	Separated	F	5
Broken Hill	85+	Separated	M	8
Broken Hill	85+	Widowed	F	298
Broken Hill	85+	Widowed	M	77
Burwood	15-19	Married	M	4
Burwood	20-24	Divorced	F	20
Burwood	20-24	Divorced	M	14
Burwood	20-24	Married	F	276
Burwood	20-24	Married	M	135
Burwood	20-24	Separated	F	16
Burwood	20-24	Separated	M	20
Burwood	25-34	Divorced	F	111
Burwood	25-34	Divorced	M	107
Burwood	25-34	Married	F	1599
Burwood	25-34	Married	M	1400
Burwood	25-34	Separated	F	94
Burwood	25-34	Separated	M	42
Burwood	25-34	Widowed	F	4
Burwood	25-34	Widowed	M	4
Burwood	35-44	Divorced	F	231
Burwood	35-44	Divorced	M	155
Burwood	35-44	Married	F	1548
Burwood	35-44	Married	M	1561
Burwood	35-44	Separated	F	94
Burwood	35-44	Separated	M	67
Burwood	35-44	Widowed	F	11
Burwood	45-54	Divorced	F	376
Burwood	45-54	Divorced	M	193
Burwood	45-54	Married	F	1533
Burwood	45-54	Married	M	1390
Burwood	45-54	Separated	F	110
Burwood	45-54	Separated	M	93
Burwood	45-54	Widowed	F	35
Burwood	45-54	Widowed	M	8
Burwood	55-64	Divorced	F	364
Burwood	55-64	Divorced	M	238
Burwood	55-64	Married	F	1305
Burwood	55-64	Married	M	1385
Burwood	55-64	Separated	F	92
Burwood	55-64	Separated	M	67
Burwood	55-64	Widowed	F	85
Burwood	55-64	Widowed	M	25
Burwood	65-74	Divorced	F	232
Burwood	65-74	Divorced	M	176
Burwood	65-74	Married	F	931
Burwood	65-74	Married	M	971
Burwood	65-74	Separated	F	47
Burwood	65-74	Separated	M	55
Burwood	65-74	Widowed	F	244
Burwood	65-74	Widowed	M	38
Burwood	75-84	Divorced	F	102
Burwood	75-84	Divorced	M	60
Burwood	75-84	Married	F	451
Burwood	75-84	Married	M	598
Burwood	75-84	Separated	F	29
Burwood	75-84	Separated	M	30
Burwood	75-84	Widowed	F	446
Burwood	75-84	Widowed	M	68
Burwood	85+	Divorced	F	24
Burwood	85+	Divorced	M	17
Burwood	85+	Married	F	110
Burwood	85+	Married	M	284
Burwood	85+	Separated	F	11
Burwood	85+	Separated	M	12
Burwood	85+	Widowed	F	486
Burwood	85+	Widowed	M	116
Byron	20-24	Married	F	8
Byron	20-24	Married	M	5
Byron	25-34	Divorced	F	34
Byron	25-34	Divorced	M	26
Byron	25-34	Married	F	422
Byron	25-34	Married	M	281
Byron	25-34	Separated	F	28
Byron	25-34	Separated	M	17
Byron	35-44	Divorced	F	206
Byron	35-44	Divorced	M	142
Byron	35-44	Married	F	1114
Byron	35-44	Married	M	933
Byron	35-44	Separated	F	108
Byron	35-44	Separated	M	56
Byron	35-44	Widowed	F	5
Byron	35-44	Widowed	M	3
Byron	45-54	Divorced	F	467
Byron	45-54	Divorced	M	272
Byron	45-54	Married	F	1213
Byron	45-54	Married	M	1108
Byron	45-54	Separated	F	153
Byron	45-54	Separated	M	119
Byron	45-54	Widowed	F	31
Byron	45-54	Widowed	M	16
Byron	55-64	Divorced	F	649
Byron	55-64	Divorced	M	458
Byron	55-64	Married	F	1231
Byron	55-64	Married	M	1215
Byron	55-64	Separated	F	118
Byron	55-64	Separated	M	105
Byron	55-64	Widowed	F	106
Byron	55-64	Widowed	M	32
Byron	65-74	Divorced	F	658
Byron	65-74	Divorced	M	573
Byron	65-74	Married	F	961
Byron	65-74	Married	M	1195
Byron	65-74	Separated	F	78
Byron	65-74	Separated	M	119
Byron	65-74	Widowed	F	223
Byron	65-74	Widowed	M	66
Byron	75-84	Divorced	F	181
Byron	75-84	Divorced	M	177
Byron	75-84	Married	F	314
Byron	75-84	Married	M	466
Byron	75-84	Separated	F	11
Byron	75-84	Separated	M	28
Byron	75-84	Widowed	F	283
Byron	75-84	Widowed	M	81
Byron	85+	Divorced	F	37
Byron	85+	Divorced	M	22
Byron	85+	Married	F	54
Byron	85+	Married	M	98
Byron	85+	Separated	F	4
Byron	85+	Separated	M	3
Byron	85+	Widowed	F	270
Byron	85+	Widowed	M	83
Cabonne	20-24	Married	F	20
Cabonne	20-24	Married	M	9
Cabonne	25-34	Divorced	F	15
Cabonne	25-34	Divorced	M	6
Cabonne	25-34	Married	F	289
Cabonne	25-34	Married	M	212
Cabonne	25-34	Separated	F	13
Cabonne	25-34	Separated	M	11
Cabonne	35-44	Divorced	F	59
Cabonne	35-44	Divorced	M	42
Cabonne	35-44	Married	F	545
Cabonne	35-44	Married	M	495
Cabonne	35-44	Separated	F	29
Cabonne	35-44	Separated	M	26
Cabonne	35-44	Widowed	F	5
Cabonne	45-54	Divorced	F	104
Cabonne	45-54	Divorced	M	91
Cabonne	45-54	Married	F	655
Cabonne	45-54	Married	M	597
Cabonne	45-54	Separated	F	42
Cabonne	45-54	Separated	M	49
Cabonne	45-54	Widowed	F	19
Cabonne	45-54	Widowed	M	10
Cabonne	55-64	Divorced	F	142
Cabonne	55-64	Divorced	M	125
Cabonne	55-64	Married	F	698
Cabonne	55-64	Married	M	672
Cabonne	55-64	Separated	F	45
Cabonne	55-64	Separated	M	49
Cabonne	55-64	Widowed	F	48
Cabonne	55-64	Widowed	M	21
Cabonne	65-74	Divorced	F	89
Cabonne	65-74	Divorced	M	157
Cabonne	65-74	Married	F	515
Cabonne	65-74	Married	M	578
Cabonne	65-74	Separated	F	12
Cabonne	65-74	Separated	M	29
Cabonne	65-74	Widowed	F	141
Cabonne	65-74	Widowed	M	49
Cabonne	75-84	Divorced	F	40
Cabonne	75-84	Divorced	M	48
Cabonne	75-84	Married	F	247
Cabonne	75-84	Married	M	320
Cabonne	75-84	Separated	F	13
Cabonne	75-84	Separated	M	14
Cabonne	75-84	Widowed	F	164
Cabonne	75-84	Widowed	M	71
Cabonne	85+	Divorced	F	8
Cabonne	85+	Divorced	M	10
Cabonne	85+	Married	F	35
Cabonne	85+	Married	M	70
Cabonne	85+	Separated	M	3
Cabonne	85+	Widowed	F	156
Cabonne	85+	Widowed	M	42
Camden	15-19	Married	F	10
Camden	15-19	Married	M	3
Camden	20-24	Divorced	F	3
Camden	20-24	Married	F	210
Camden	20-24	Married	M	82
Camden	20-24	Separated	F	15
Camden	20-24	Separated	M	3
Camden	20-24	Widowed	F	3
Camden	25-34	Divorced	F	241
Camden	25-34	Divorced	M	122
Camden	25-34	Married	F	5582
Camden	25-34	Married	M	4073
Camden	25-34	Separated	F	271
Camden	25-34	Separated	M	167
Camden	25-34	Widowed	F	10
Camden	25-34	Widowed	M	10
Camden	35-44	Divorced	F	706
Camden	35-44	Divorced	M	454
Camden	35-44	Married	F	6864
Camden	35-44	Married	M	6863
Camden	35-44	Separated	F	468
Camden	35-44	Separated	M	323
Camden	35-44	Widowed	F	41
Camden	35-44	Widowed	M	13
Camden	45-54	Divorced	F	1057
Camden	45-54	Divorced	M	698
Camden	45-54	Married	F	4757
Camden	45-54	Married	M	5234
Camden	45-54	Separated	F	456
Camden	45-54	Separated	M	321
Camden	45-54	Widowed	F	125
Camden	45-54	Widowed	M	31
Camden	55-64	Divorced	F	982
Camden	55-64	Divorced	M	632
Camden	55-64	Married	F	3423
Camden	55-64	Married	M	3563
Camden	55-64	Separated	F	335
Camden	55-64	Separated	M	230
Camden	55-64	Widowed	F	319
Camden	55-64	Widowed	M	76
Camden	65-74	Divorced	F	640
Camden	65-74	Divorced	M	354
Camden	65-74	Married	F	2268
Camden	65-74	Married	M	2623
Camden	65-74	Separated	F	124
Camden	65-74	Separated	M	111
Camden	65-74	Widowed	F	608
Camden	65-74	Widowed	M	181
Camden	75-84	Divorced	F	229
Camden	75-84	Divorced	M	107
Camden	75-84	Married	F	830
Camden	75-84	Married	M	1199
Camden	75-84	Separated	F	34
Camden	75-84	Separated	M	55
Camden	75-84	Widowed	F	704
Camden	75-84	Widowed	M	192
Camden	85+	Divorced	F	52
Camden	85+	Divorced	M	23
Camden	85+	Married	F	108
Camden	85+	Married	M	245
Camden	85+	Separated	M	6
Camden	85+	Widowed	F	608
Camden	85+	Widowed	M	131
Campbelltown (NSW)	15-19	Married	F	16
Campbelltown (NSW)	15-19	Married	M	9
Campbelltown (NSW)	15-19	Widowed	F	3
Campbelltown (NSW)	20-24	Divorced	F	8
Campbelltown (NSW)	20-24	Divorced	M	5
Campbelltown (NSW)	20-24	Married	F	354
Campbelltown (NSW)	20-24	Married	M	146
Campbelltown (NSW)	20-24	Separated	F	29
Campbelltown (NSW)	20-24	Separated	M	15
Campbelltown (NSW)	25-34	Divorced	F	298
Campbelltown (NSW)	25-34	Divorced	M	176
Campbelltown (NSW)	25-34	Married	F	6408
Campbelltown (NSW)	25-34	Married	M	4166
Campbelltown (NSW)	25-34	Separated	F	429
Campbelltown (NSW)	25-34	Separated	M	217
Campbelltown (NSW)	25-34	Widowed	F	13
Campbelltown (NSW)	25-34	Widowed	M	10
Campbelltown (NSW)	35-44	Divorced	F	875
Campbelltown (NSW)	35-44	Divorced	M	562
Campbelltown (NSW)	35-44	Married	F	8672
Campbelltown (NSW)	35-44	Married	M	8649
Campbelltown (NSW)	35-44	Separated	F	748
Campbelltown (NSW)	35-44	Separated	M	543
Campbelltown (NSW)	35-44	Widowed	F	79
Campbelltown (NSW)	35-44	Widowed	M	18
Campbelltown (NSW)	45-54	Divorced	F	1437
Campbelltown (NSW)	45-54	Divorced	M	963
Campbelltown (NSW)	45-54	Married	F	5899
Campbelltown (NSW)	45-54	Married	M	6281
Campbelltown (NSW)	45-54	Separated	F	755
Campbelltown (NSW)	45-54	Separated	M	604
Campbelltown (NSW)	45-54	Widowed	F	229
Campbelltown (NSW)	45-54	Widowed	M	63
Campbelltown (NSW)	55-64	Divorced	F	1845
Campbelltown (NSW)	55-64	Divorced	M	1227
Campbelltown (NSW)	55-64	Married	F	5999
Campbelltown (NSW)	55-64	Married	M	6205
Campbelltown (NSW)	55-64	Separated	F	639
Campbelltown (NSW)	55-64	Separated	M	539
Campbelltown (NSW)	55-64	Widowed	F	696
Campbelltown (NSW)	55-64	Widowed	M	200
Campbelltown (NSW)	65-74	Divorced	F	1455
Campbelltown (NSW)	65-74	Divorced	M	892
Campbelltown (NSW)	65-74	Married	F	4131
Campbelltown (NSW)	65-74	Married	M	4972
Campbelltown (NSW)	65-74	Separated	F	401
Campbelltown (NSW)	65-74	Separated	M	394
Campbelltown (NSW)	65-74	Widowed	F	1410
Campbelltown (NSW)	65-74	Widowed	M	376
Campbelltown (NSW)	75-84	Divorced	F	528
Campbelltown (NSW)	75-84	Divorced	M	330
Campbelltown (NSW)	75-84	Married	F	1409
Campbelltown (NSW)	75-84	Married	M	2120
Campbelltown (NSW)	75-84	Separated	F	75
Campbelltown (NSW)	75-84	Separated	M	116
Campbelltown (NSW)	75-84	Widowed	F	1424
Campbelltown (NSW)	75-84	Widowed	M	445
Campbelltown (NSW)	85+	Divorced	F	99
Campbelltown (NSW)	85+	Divorced	M	57
Campbelltown (NSW)	85+	Married	F	181
Campbelltown (NSW)	85+	Married	M	355
Campbelltown (NSW)	85+	Separated	F	22
Campbelltown (NSW)	85+	Separated	M	26
Campbelltown (NSW)	85+	Widowed	F	939
Campbelltown (NSW)	85+	Widowed	M	221
Canada Bay	15-19	Married	F	3
Canada Bay	20-24	Divorced	F	6
Canada Bay	20-24	Divorced	M	4
Canada Bay	20-24	Married	F	148
Canada Bay	20-24	Married	M	73
Canada Bay	20-24	Separated	F	10
Canada Bay	20-24	Separated	M	14
Canada Bay	25-34	Divorced	F	160
Canada Bay	25-34	Divorced	M	113
Canada Bay	25-34	Married	F	2984
Canada Bay	25-34	Married	M	2251
Canada Bay	25-34	Separated	F	94
Canada Bay	25-34	Separated	M	66
Canada Bay	25-34	Widowed	F	7
Canada Bay	25-34	Widowed	M	4
Canada Bay	35-44	Divorced	F	523
Canada Bay	35-44	Divorced	M	361
Canada Bay	35-44	Married	F	4467
Canada Bay	35-44	Married	M	4445
Canada Bay	35-44	Separated	F	219
Canada Bay	35-44	Separated	M	158
Canada Bay	35-44	Widowed	F	20
Canada Bay	35-44	Widowed	M	9
Canada Bay	45-54	Divorced	F	864
Canada Bay	45-54	Divorced	M	531
Canada Bay	45-54	Married	F	3911
Canada Bay	45-54	Married	M	3737
Canada Bay	45-54	Separated	F	276
Canada Bay	45-54	Separated	M	223
Canada Bay	45-54	Widowed	F	62
Canada Bay	45-54	Widowed	M	24
Canada Bay	55-64	Divorced	F	1068
Canada Bay	55-64	Divorced	M	596
Canada Bay	55-64	Married	F	3275
Canada Bay	55-64	Married	M	3266
Canada Bay	55-64	Separated	F	237
Canada Bay	55-64	Separated	M	185
Canada Bay	55-64	Widowed	F	214
Canada Bay	55-64	Widowed	M	64
Canada Bay	65-74	Divorced	F	670
Canada Bay	65-74	Divorced	M	466
Canada Bay	65-74	Married	F	2590
Canada Bay	65-74	Married	M	2718
Canada Bay	65-74	Separated	F	142
Canada Bay	65-74	Separated	M	93
Canada Bay	65-74	Widowed	F	587
Canada Bay	65-74	Widowed	M	137
Canada Bay	75-84	Divorced	F	275
Canada Bay	75-84	Divorced	M	184
Canada Bay	75-84	Married	F	1163
Canada Bay	75-84	Married	M	1625
Canada Bay	75-84	Separated	F	40
Canada Bay	75-84	Separated	M	48
Canada Bay	75-84	Widowed	F	963
Canada Bay	75-84	Widowed	M	182
Canada Bay	85+	Divorced	F	66
Canada Bay	85+	Divorced	M	28
Canada Bay	85+	Married	F	249
Canada Bay	85+	Married	M	523
Canada Bay	85+	Separated	F	13
Canada Bay	85+	Separated	M	8
Canada Bay	85+	Widowed	F	991
Canada Bay	85+	Widowed	M	240
Canterbury-Bankstown	15-19	Divorced	M	3
Canterbury-Bankstown	15-19	Married	F	60
Canterbury-Bankstown	15-19	Married	M	12
Canterbury-Bankstown	15-19	Separated	M	3
Canterbury-Bankstown	15-19	Widowed	F	4
Canterbury-Bankstown	15-19	Widowed	M	5
Canterbury-Bankstown	20-24	Divorced	F	79
Canterbury-Bankstown	20-24	Divorced	M	11
Canterbury-Bankstown	20-24	Married	F	1512
Canterbury-Bankstown	20-24	Married	M	570
Canterbury-Bankstown	20-24	Separated	F	90
Canterbury-Bankstown	20-24	Separated	M	43
Canterbury-Bankstown	20-24	Widowed	F	4
Canterbury-Bankstown	20-24	Widowed	M	5
Canterbury-Bankstown	25-34	Divorced	F	1023
Canterbury-Bankstown	25-34	Divorced	M	653
Canterbury-Bankstown	25-34	Married	F	13666
Canterbury-Bankstown	25-34	Married	M	10122
Canterbury-Bankstown	25-34	Separated	F	959
Canterbury-Bankstown	25-34	Separated	M	518
Canterbury-Bankstown	25-34	Widowed	F	45
Canterbury-Bankstown	25-34	Widowed	M	19
Canterbury-Bankstown	35-44	Divorced	F	2293
Canterbury-Bankstown	35-44	Divorced	M	1460
Canterbury-Bankstown	35-44	Married	F	17045
Canterbury-Bankstown	35-44	Married	M	17055
Canterbury-Bankstown	35-44	Separated	F	1467
Canterbury-Bankstown	35-44	Separated	M	993
Canterbury-Bankstown	35-44	Widowed	F	153
Canterbury-Bankstown	35-44	Widowed	M	41
Canterbury-Bankstown	45-54	Divorced	F	3631
Canterbury-Bankstown	45-54	Divorced	M	2353
Canterbury-Bankstown	45-54	Married	F	14559
Canterbury-Bankstown	45-54	Married	M	14969
Canterbury-Bankstown	45-54	Separated	F	1511
Canterbury-Bankstown	45-54	Separated	M	1070
Canterbury-Bankstown	45-54	Widowed	F	472
Canterbury-Bankstown	45-54	Widowed	M	109
Canterbury-Bankstown	55-64	Divorced	F	3993
Canterbury-Bankstown	55-64	Divorced	M	2835
Canterbury-Bankstown	55-64	Married	F	12466
Canterbury-Bankstown	55-64	Married	M	13753
Canterbury-Bankstown	55-64	Separated	F	1249
Canterbury-Bankstown	55-64	Separated	M	1128
Canterbury-Bankstown	55-64	Widowed	F	1326
Canterbury-Bankstown	55-64	Widowed	M	267
Canterbury-Bankstown	65-74	Divorced	F	2486
Canterbury-Bankstown	65-74	Divorced	M	1965
Canterbury-Bankstown	65-74	Married	F	8416
Canterbury-Bankstown	65-74	Married	M	9810
Canterbury-Bankstown	65-74	Separated	F	649
Canterbury-Bankstown	65-74	Separated	M	765
Canterbury-Bankstown	65-74	Widowed	F	2676
Canterbury-Bankstown	65-74	Widowed	M	557
Canterbury-Bankstown	75-84	Divorced	F	875
Canterbury-Bankstown	75-84	Divorced	M	718
Canterbury-Bankstown	75-84	Married	F	3924
Canterbury-Bankstown	75-84	Married	M	5869
Canterbury-Bankstown	75-84	Separated	F	204
Canterbury-Bankstown	75-84	Separated	M	308
Canterbury-Bankstown	75-84	Widowed	F	3855
Canterbury-Bankstown	75-84	Widowed	M	892
Canterbury-Bankstown	85+	Divorced	F	231
Canterbury-Bankstown	85+	Divorced	M	164
Canterbury-Bankstown	85+	Married	F	933
Canterbury-Bankstown	85+	Married	M	2094
Canterbury-Bankstown	85+	Separated	F	36
Canterbury-Bankstown	85+	Separated	M	50
Canterbury-Bankstown	85+	Widowed	F	3592
Canterbury-Bankstown	85+	Widowed	M	1016
Carrathool	20-24	Married	F	3
Carrathool	25-34	Married	F	77
Carrathool	25-34	Married	M	66
Carrathool	25-34	Separated	F	10
Carrathool	25-34	Separated	M	9
Carrathool	35-44	Divorced	F	13
Carrathool	35-44	Divorced	M	10
Carrathool	35-44	Married	F	97
Carrathool	35-44	Married	M	102
Carrathool	35-44	Separated	F	10
Carrathool	35-44	Separated	M	5
Carrathool	35-44	Widowed	F	3
Carrathool	45-54	Divorced	F	17
Carrathool	45-54	Divorced	M	28
Carrathool	45-54	Married	F	113
Carrathool	45-54	Married	M	121
Carrathool	45-54	Separated	F	7
Carrathool	45-54	Separated	M	13
Carrathool	45-54	Widowed	F	3
Carrathool	55-64	Divorced	F	30
Carrathool	55-64	Divorced	M	25
Carrathool	55-64	Married	F	111
Carrathool	55-64	Married	M	123
Carrathool	55-64	Separated	F	8
Carrathool	55-64	Separated	M	9
Carrathool	55-64	Widowed	F	8
Carrathool	55-64	Widowed	M	14
Carrathool	65-74	Divorced	F	13
Carrathool	65-74	Divorced	M	29
Carrathool	65-74	Married	F	60
Carrathool	65-74	Married	M	78
Carrathool	65-74	Separated	F	3
Carrathool	65-74	Separated	M	7
Carrathool	65-74	Widowed	F	24
Carrathool	65-74	Widowed	M	11
Carrathool	75-84	Divorced	F	8
Carrathool	75-84	Divorced	M	3
Carrathool	75-84	Married	F	34
Carrathool	75-84	Married	M	47
Carrathool	75-84	Separated	M	3
Carrathool	75-84	Widowed	F	22
Carrathool	75-84	Widowed	M	6
Carrathool	85+	Married	F	5
Carrathool	85+	Married	M	12
Carrathool	85+	Widowed	F	31
Carrathool	85+	Widowed	M	5
Central Coast (NSW)	15-19	Married	F	10
Central Coast (NSW)	15-19	Married	M	11
Central Coast (NSW)	15-19	Separated	F	6
Central Coast (NSW)	15-19	Separated	M	4
Central Coast (NSW)	15-19	Widowed	F	3
Central Coast (NSW)	15-19	Widowed	M	7
Central Coast (NSW)	20-24	Divorced	F	7
Central Coast (NSW)	20-24	Divorced	M	4
Central Coast (NSW)	20-24	Married	F	310
Central Coast (NSW)	20-24	Married	M	158
Central Coast (NSW)	20-24	Separated	F	27
Central Coast (NSW)	20-24	Separated	M	13
Central Coast (NSW)	20-24	Widowed	F	8
Central Coast (NSW)	25-34	Divorced	F	460
Central Coast (NSW)	25-34	Divorced	M	244
Central Coast (NSW)	25-34	Married	F	6790
Central Coast (NSW)	25-34	Married	M	4987
Central Coast (NSW)	25-34	Separated	F	595
Central Coast (NSW)	25-34	Separated	M	310
Central Coast (NSW)	25-34	Widowed	F	32
Central Coast (NSW)	25-34	Widowed	M	16
Central Coast (NSW)	35-44	Divorced	F	1859
Central Coast (NSW)	35-44	Divorced	M	1192
Central Coast (NSW)	35-44	Married	F	12325
Central Coast (NSW)	35-44	Married	M	11291
Central Coast (NSW)	35-44	Separated	F	1252
Central Coast (NSW)	35-44	Separated	M	889
Central Coast (NSW)	35-44	Widowed	F	106
Central Coast (NSW)	35-44	Widowed	M	49
Central Coast (NSW)	45-54	Divorced	F	3904
Central Coast (NSW)	45-54	Divorced	M	2664
Central Coast (NSW)	45-54	Married	F	12408
Central Coast (NSW)	45-54	Married	M	12115
Central Coast (NSW)	45-54	Separated	F	1598
Central Coast (NSW)	45-54	Separated	M	1305
