LGA_NAME16	Age5yr	Indigenous	persons
East Pilbara	20-24	0	364
East Pilbara	20-24	1	133
East Pilbara	25-29		299
East Pilbara	25-29	0	642
East Pilbara	25-29	1	155
East Pilbara	30-34		332
East Pilbara	30-34	0	744
East Pilbara	30-34	1	154
East Pilbara	35-39		295
East Pilbara	35-39	0	661
East Pilbara	35-39	1	170
East Pilbara	40-44		237
East Pilbara	40-44	0	548
East Pilbara	40-44	1	115
East Pilbara	45-49		223
East Pilbara	45-49	0	471
East Pilbara	45-49	1	76
East Pilbara	50-54		192
East Pilbara	50-54	0	441
East Pilbara	50-54	1	74
East Pilbara	55-59		170
East Pilbara	55-59	0	366
East Pilbara	55-59	1	55
East Pilbara	60-64		118
East Pilbara	60-64	0	262
East Pilbara	60-64	1	61
East Pilbara	65+		50
East Pilbara	65+	0	186
East Pilbara	65+	1	66
Esperance	0-4		74
Esperance	0-4	0	660
Esperance	0-4	1	80
Esperance	5-9		107
Esperance	5-9	0	773
Esperance	5-9	1	55
Esperance	10-14		120
Esperance	10-14	0	788
Esperance	10-14	1	65
Esperance	15-19		81
Esperance	15-19	0	661
Esperance	15-19	1	87
Esperance	20-24		77
Esperance	20-24	0	547
Esperance	20-24	1	43
Esperance	25-29		64
Esperance	25-29	0	637
Esperance	25-29	1	35
Esperance	30-34		77
Esperance	30-34	0	702
Esperance	30-34	1	28
Esperance	35-39		91
Esperance	35-39	0	728
Esperance	35-39	1	28
Esperance	40-44		85
Esperance	40-44	0	694
Esperance	40-44	1	24
Esperance	45-49		102
Esperance	45-49	0	783
Esperance	45-49	1	29
Esperance	50-54		102
Esperance	50-54	0	858
Esperance	50-54	1	26
Esperance	55-59		80
Esperance	55-59	0	856
Esperance	55-59	1	28
Esperance	60-64		87
Esperance	60-64	0	820
Esperance	60-64	1	27
Esperance	65+		269
Esperance	65+	0	2362
Esperance	65+	1	47
Exmouth	0-4		20
Exmouth	0-4	0	163
Exmouth	0-4	1	9
Exmouth	5-9		25
Exmouth	5-9	0	181
Exmouth	5-9	1	12
Exmouth	10-14		18
Exmouth	10-14	0	122
Exmouth	10-14	1	12
Exmouth	15-19		12
Exmouth	15-19	0	126
Exmouth	15-19	1	6
Exmouth	20-24		17
Exmouth	20-24	0	154
Exmouth	20-24	1	3
Exmouth	25-29		25
Exmouth	25-29	0	227
Exmouth	25-29	1	7
Exmouth	30-34		19
Exmouth	30-34	0	266
Exmouth	35-39		29
Exmouth	35-39	0	225
Exmouth	35-39	1	5
Exmouth	40-44		21
Exmouth	40-44	0	209
Exmouth	40-44	1	4
Exmouth	45-49		19
Exmouth	45-49	0	196
Exmouth	45-49	1	7
Exmouth	50-54		24
Exmouth	50-54	0	178
Exmouth	50-54	1	8
Exmouth	55-59		14
Exmouth	55-59	0	169
Exmouth	55-59	1	10
Exmouth	60-64		20
Exmouth	60-64	0	164
Exmouth	65+		30
Exmouth	65+	0	330
Exmouth	65+	1	4
Fremantle	0-4		71
Fremantle	0-4	0	1567
Fremantle	0-4	1	54
Fremantle	5-9		68
Fremantle	5-9	0	1322
Fremantle	5-9	1	52
Fremantle	10-14		63
Fremantle	10-14	0	1326
Fremantle	10-14	1	54
Fremantle	15-19		73
Fremantle	15-19	0	1306
Fremantle	15-19	1	55
Fremantle	20-24		107
Fremantle	20-24	0	1612
Fremantle	20-24	1	38
Fremantle	25-29		165
Fremantle	25-29	0	1948
Fremantle	25-29	1	41
Fremantle	30-34		160
Fremantle	30-34	0	2176
Fremantle	30-34	1	38
Fremantle	35-39		131
Fremantle	35-39	0	2220
Fremantle	35-39	1	37
Fremantle	40-44		128
Fremantle	40-44	0	1960
Fremantle	40-44	1	24
Fremantle	45-49		135
Fremantle	45-49	0	1907
Fremantle	45-49	1	35
Fremantle	50-54		140
Fremantle	50-54	0	2096
Fremantle	50-54	1	22
Fremantle	55-59		119
Fremantle	55-59	0	2169
Fremantle	55-59	1	27
Fremantle	60-64		90
Fremantle	60-64	0	1997
Fremantle	60-64	1	23
Fremantle	65+		278
Fremantle	65+	0	6039
Fremantle	65+	1	39
Gingin	0-4		19
Gingin	0-4	0	206
Gingin	0-4	1	16
Gingin	5-9		20
Gingin	5-9	0	215
Gingin	5-9	1	17
Gingin	10-14		22
Gingin	10-14	0	260
Gingin	10-14	1	16
Gingin	15-19		11
Gingin	15-19	0	236
Gingin	15-19	1	7
Gingin	20-24		29
Gingin	20-24	0	180
Gingin	20-24	1	10
Gingin	25-29		26
Gingin	25-29	0	244
Gingin	25-29	1	6
Gingin	30-34		22
Gingin	30-34	0	264
Gingin	30-34	1	7
Gingin	35-39		16
Gingin	35-39	0	255
Gingin	35-39	1	5
Gingin	40-44		32
Gingin	40-44	0	260
Gingin	40-44	1	3
Gingin	45-49		27
Gingin	45-49	0	313
Gingin	45-49	1	5
Gingin	50-54		50
Gingin	50-54	0	372
Gingin	50-54	1	8
Gingin	55-59		38
Gingin	55-59	0	425
Gingin	55-59	1	11
Gingin	60-64		29
Gingin	60-64	0	390
Gingin	60-64	1	5
Gingin	65+		116
Gingin	65+	0	1362
Gingin	65+	1	14
Gnowangerup	0-4		12
Gnowangerup	0-4	0	92
Gnowangerup	0-4	1	6
Gnowangerup	5-9		11
Gnowangerup	5-9	0	67
Gnowangerup	5-9	1	7
Gnowangerup	10-14		9
Gnowangerup	10-14	0	50
Gnowangerup	10-14	1	10
Gnowangerup	15-19		3
Gnowangerup	15-19	0	39
Gnowangerup	15-19	1	9
Gnowangerup	20-24		8
Gnowangerup	20-24	0	44
Gnowangerup	20-24	1	3
Gnowangerup	25-29		10
Gnowangerup	25-29	0	60
Gnowangerup	25-29	1	4
Gnowangerup	30-34		4
Gnowangerup	30-34	0	87
Gnowangerup	30-34	1	10
Gnowangerup	35-39		6
Gnowangerup	35-39	0	70
Gnowangerup	35-39	1	7
Gnowangerup	40-44		10
Gnowangerup	40-44	0	56
Gnowangerup	40-44	1	8
Gnowangerup	45-49		6
Gnowangerup	45-49	0	68
Gnowangerup	45-49	1	7
Gnowangerup	50-54		3
Gnowangerup	50-54	0	66
Gnowangerup	50-54	1	3
Gnowangerup	55-59		5
Gnowangerup	55-59	0	82
Gnowangerup	55-59	1	3
Gnowangerup	60-64		5
Gnowangerup	60-64	0	80
Gnowangerup	60-64	1	9
Gnowangerup	65+		15
Gnowangerup	65+	0	163
Gnowangerup	65+	1	8
Goomalling	0-4		5
Goomalling	0-4	0	38
Goomalling	5-9	0	53
Goomalling	5-9	1	11
Goomalling	10-14		3
Goomalling	10-14	0	50
Goomalling	10-14	1	5
Goomalling	15-19		10
Goomalling	15-19	0	28
Goomalling	20-24		8
Goomalling	20-24	0	29
Goomalling	25-29		5
Goomalling	25-29	0	36
Goomalling	25-29	1	7
Goomalling	30-34		4
Goomalling	30-34	0	23
Goomalling	35-39		5
Goomalling	35-39	0	58
Goomalling	40-44		7
Goomalling	40-44	0	46
Goomalling	40-44	1	3
Goomalling	45-49		7
Goomalling	45-49	0	48
Goomalling	50-54		7
Goomalling	50-54	0	53
Goomalling	55-59		6
Goomalling	55-59	0	65
Goomalling	60-64		6
Goomalling	60-64	0	72
Goomalling	60-64	1	3
Goomalling	65+		28
Goomalling	65+	0	214
Goomalling	65+	1	7
Gosnells	0-4		307
Gosnells	0-4	0	7832
Gosnells	0-4	1	373
Gosnells	5-9		377
Gosnells	5-9	0	8460
Gosnells	5-9	1	352
Gosnells	10-14		318
Gosnells	10-14	0	7892
Gosnells	10-14	1	346
Gosnells	15-19		274
Gosnells	15-19	0	7241
Gosnells	15-19	1	279
Gosnells	20-24		344
Gosnells	20-24	0	7770
Gosnells	20-24	1	342
Gosnells	25-29		393
Gosnells	25-29	0	7618
Gosnells	25-29	1	331
Gosnells	30-34		436
Gosnells	30-34	0	8564
Gosnells	30-34	1	277
Gosnells	35-39		463
Gosnells	35-39	0	9848
Gosnells	35-39	1	235
Gosnells	40-44		397
Gosnells	40-44	0	8717
Gosnells	40-44	1	201
Gosnells	45-49		390
Gosnells	45-49	0	7815
Gosnells	45-49	1	181
Gosnells	50-54		355
Gosnells	50-54	0	7329
Gosnells	50-54	1	153
Gosnells	55-59		237
Gosnells	55-59	0	6481
Gosnells	55-59	1	114
Gosnells	60-64		230
Gosnells	60-64	0	5797
Gosnells	60-64	1	82
Gosnells	65+		646
Gosnells	65+	0	16383
Gosnells	65+	1	180
Greater Geraldton	0-4		217
Greater Geraldton	0-4	0	1766
Greater Geraldton	0-4	1	380
Greater Geraldton	5-9		274
Greater Geraldton	5-9	0	2007
Greater Geraldton	5-9	1	425
Greater Geraldton	10-14		229
Greater Geraldton	10-14	0	2119
Greater Geraldton	10-14	1	449
Greater Geraldton	15-19		204
Greater Geraldton	15-19	0	1928
Greater Geraldton	15-19	1	375
Greater Geraldton	20-24		180
Greater Geraldton	20-24	0	1603
Greater Geraldton	20-24	1	299
Greater Geraldton	25-29		220
Greater Geraldton	25-29	0	1826
Greater Geraldton	25-29	1	268
Greater Geraldton	30-34		228
Greater Geraldton	30-34	0	1922
Greater Geraldton	30-34	1	222
Greater Geraldton	35-39		258
Greater Geraldton	35-39	0	1979
Greater Geraldton	35-39	1	211
Greater Geraldton	40-44		242
Greater Geraldton	40-44	0	1967
Greater Geraldton	40-44	1	200
Greater Geraldton	45-49		228
Greater Geraldton	45-49	0	2165
Greater Geraldton	45-49	1	202
Greater Geraldton	50-54		232
Greater Geraldton	50-54	0	2362
Greater Geraldton	50-54	1	186
Greater Geraldton	55-59		206
Greater Geraldton	55-59	0	2246
Greater Geraldton	55-59	1	172
Greater Geraldton	60-64		182
Greater Geraldton	60-64	0	2197
Greater Geraldton	60-64	1	156
Greater Geraldton	65+		529
Greater Geraldton	65+	0	6165
Greater Geraldton	65+	1	273
Halls Creek	0-4		18
Halls Creek	0-4	0	13
Halls Creek	0-4	1	281
Halls Creek	5-9		17
Halls Creek	5-9	0	10
Halls Creek	5-9	1	275
Halls Creek	10-14		21
Halls Creek	10-14	0	8
Halls Creek	10-14	1	252
Halls Creek	15-19		8
Halls Creek	15-19	0	16
Halls Creek	15-19	1	311
Halls Creek	20-24		20
Halls Creek	20-24	0	34
Halls Creek	20-24	1	258
Halls Creek	25-29		14
Halls Creek	25-29	0	56
Halls Creek	25-29	1	228
Halls Creek	30-34		28
Halls Creek	30-34	0	68
Halls Creek	30-34	1	206
Halls Creek	35-39		27
Halls Creek	35-39	0	41
Halls Creek	35-39	1	202
Halls Creek	40-44		14
Halls Creek	40-44	0	33
Halls Creek	40-44	1	186
Halls Creek	45-49		22
Halls Creek	45-49	0	34
Halls Creek	45-49	1	158
Halls Creek	50-54		37
Halls Creek	50-54	0	41
Halls Creek	50-54	1	133
Halls Creek	55-59		25
Halls Creek	55-59	0	53
Halls Creek	55-59	1	87
Halls Creek	60-64		8
Halls Creek	60-64	0	36
Halls Creek	60-64	1	63
Halls Creek	65+		38
Halls Creek	65+	0	60
Halls Creek	65+	1	137
Harvey	0-4		62
Harvey	0-4	0	1563
Harvey	0-4	1	91
Harvey	5-9		57
Harvey	5-9	0	1856
Harvey	5-9	1	101
Harvey	10-14		99
Harvey	10-14	0	2025
Harvey	10-14	1	107
Harvey	15-19		76
Harvey	15-19	0	1702
Harvey	15-19	1	94
Harvey	20-24		61
Harvey	20-24	0	1152
Harvey	20-24	1	62
Harvey	25-29		97
Harvey	25-29	0	1326
Harvey	25-29	1	56
Harvey	30-34		69
Harvey	30-34	0	1643
Harvey	30-34	1	47
Harvey	35-39		75
Harvey	35-39	0	1808
Harvey	35-39	1	46
Harvey	40-44		100
Harvey	40-44	0	1693
Harvey	40-44	1	46
Harvey	45-49		101
Harvey	45-49	0	1729
Harvey	45-49	1	47
Harvey	50-54		91
Harvey	50-54	0	1755
Harvey	50-54	1	26
Harvey	55-59		116
Harvey	55-59	0	1749
Harvey	55-59	1	43
Harvey	60-64		102
Harvey	60-64	0	1758
Harvey	60-64	1	24
Harvey	65+		246
Harvey	65+	0	4648
Harvey	65+	1	29
Irwin	0-4		12
Irwin	0-4	0	103
Irwin	0-4	1	19
Irwin	5-9		24
Irwin	5-9	0	142
Irwin	5-9	1	16
Irwin	10-14		18
Irwin	10-14	0	210
Irwin	10-14	1	8
Irwin	15-19		18
Irwin	15-19	0	143
Irwin	15-19	1	16
Irwin	20-24		9
Irwin	20-24	0	101
Irwin	20-24	1	10
Irwin	25-29		9
Irwin	25-29	0	90
Irwin	25-29	1	7
Irwin	30-34		21
Irwin	30-34	0	94
Irwin	30-34	1	8
Irwin	35-39		29
Irwin	35-39	0	142
Irwin	35-39	1	14
Irwin	40-44		24
Irwin	40-44	0	153
Irwin	40-44	1	3
Irwin	45-49		19
Irwin	45-49	0	209
Irwin	45-49	1	3
Irwin	50-54		28
Irwin	50-54	0	211
Irwin	50-54	1	10
Irwin	55-59		39
Irwin	55-59	0	263
Irwin	55-59	1	9
Irwin	60-64		34
Irwin	60-64	0	286
Irwin	60-64	1	8
Irwin	65+		98
Irwin	65+	0	1010
Irwin	65+	1	13
Jerramungup	0-4		4
Jerramungup	0-4	0	85
Jerramungup	0-4	1	5
Jerramungup	5-9		6
Jerramungup	5-9	0	73
Jerramungup	5-9	1	3
Jerramungup	10-14		6
Jerramungup	10-14	0	60
Jerramungup	10-14	1	5
Jerramungup	15-19		7
Jerramungup	15-19	0	24
Jerramungup	15-19	1	4
Jerramungup	20-24		7
Jerramungup	20-24	0	46
Jerramungup	25-29	0	61
Jerramungup	25-29	1	6
Jerramungup	30-34		8
Jerramungup	30-34	0	65
Jerramungup	35-39		6
Jerramungup	35-39	0	82
Jerramungup	35-39	1	3
Jerramungup	40-44		3
Jerramungup	40-44	0	54
Jerramungup	40-44	1	5
Jerramungup	45-49		14
Jerramungup	45-49	0	49
Jerramungup	50-54		4
Jerramungup	50-54	0	77
Jerramungup	50-54	1	3
Jerramungup	55-59		5
Jerramungup	55-59	0	81
Jerramungup	55-59	1	3
Jerramungup	60-64		12
Jerramungup	60-64	0	93
Jerramungup	65+		16
Jerramungup	65+	0	177
Jerramungup	65+	1	8
Joondalup	0-4		137
Joondalup	0-4	0	8259
Joondalup	0-4	1	141
Joondalup	5-9		193
Joondalup	5-9	0	9746
Joondalup	5-9	1	171
Joondalup	10-14		205
Joondalup	10-14	0	10818
Joondalup	10-14	1	178
Joondalup	15-19		199
Joondalup	15-19	0	9946
Joondalup	15-19	1	135
Joondalup	20-24		247
Joondalup	20-24	0	8678
Joondalup	20-24	1	94
Joondalup	25-29		274
Joondalup	25-29	0	7074
Joondalup	25-29	1	78
Joondalup	30-34		310
Joondalup	30-34	0	8452
Joondalup	30-34	1	102
Joondalup	35-39		343
Joondalup	35-39	0	10243
Joondalup	35-39	1	86
Joondalup	40-44		341
Joondalup	40-44	0	10249
Joondalup	40-44	1	78
Joondalup	45-49		352
Joondalup	45-49	0	10789
Joondalup	45-49	1	78
Joondalup	50-54		360
Joondalup	50-54	0	11123
Joondalup	50-54	1	58
Joondalup	55-59		337
Joondalup	55-59	0	10696
Joondalup	55-59	1	49
Joondalup	60-64		291
Joondalup	60-64	0	10317
Joondalup	60-64	1	47
Joondalup	65+		924
Joondalup	65+	0	27730
Joondalup	65+	1	79
Kalamunda	0-4		77
Kalamunda	0-4	0	3100
Kalamunda	0-4	1	141
Kalamunda	5-9		112
Kalamunda	5-9	0	3561
Kalamunda	5-9	1	167
Kalamunda	10-14		140
Kalamunda	10-14	0	3886
Kalamunda	10-14	1	181
Kalamunda	15-19		107
Kalamunda	15-19	0	3342
Kalamunda	15-19	1	162
Kalamunda	20-24		115
Kalamunda	20-24	0	2936
Kalamunda	20-24	1	106
Kalamunda	25-29		153
Kalamunda	25-29	0	2710
Kalamunda	25-29	1	89
Kalamunda	30-34		155
Kalamunda	30-34	0	3250
Kalamunda	30-34	1	87
Kalamunda	35-39		174
Kalamunda	35-39	0	3738
Kalamunda	35-39	1	85
Kalamunda	40-44		176
Kalamunda	40-44	0	3737
Kalamunda	40-44	1	62
Kalamunda	45-49		142
Kalamunda	45-49	0	3743
Kalamunda	45-49	1	65
Kalamunda	50-54		156
Kalamunda	50-54	0	3714
Kalamunda	50-54	1	66
Kalamunda	55-59		179
Kalamunda	55-59	0	3578
Kalamunda	55-59	1	39
Kalamunda	60-64		115
Kalamunda	60-64	0	3265
Kalamunda	60-64	1	43
Kalamunda	65+		352
Kalamunda	65+	0	10701
Kalamunda	65+	1	58
Kalgoorlie-Boulder	0-4		148
Kalgoorlie-Boulder	0-4	0	1833
Kalgoorlie-Boulder	0-4	1	247
Kalgoorlie-Boulder	5-9		190
Kalgoorlie-Boulder	5-9	0	1826
Kalgoorlie-Boulder	5-9	1	210
Kalgoorlie-Boulder	10-14		190
Kalgoorlie-Boulder	10-14	0	1581
Kalgoorlie-Boulder	10-14	1	263
Kalgoorlie-Boulder	15-19		112
Kalgoorlie-Boulder	15-19	0	1327
Kalgoorlie-Boulder	15-19	1	188
Kalgoorlie-Boulder	20-24		198
Kalgoorlie-Boulder	20-24	0	1603
Kalgoorlie-Boulder	20-24	1	186
Kalgoorlie-Boulder	25-29		265
Kalgoorlie-Boulder	25-29	0	1989
Kalgoorlie-Boulder	25-29	1	189
Kalgoorlie-Boulder	30-34		201
Kalgoorlie-Boulder	30-34	0	2011
Kalgoorlie-Boulder	30-34	1	165
Kalgoorlie-Boulder	35-39		209
Kalgoorlie-Boulder	35-39	0	2035
Kalgoorlie-Boulder	35-39	1	134
Kalgoorlie-Boulder	40-44		191
Kalgoorlie-Boulder	40-44	0	1701
Kalgoorlie-Boulder	40-44	1	134
Kalgoorlie-Boulder	45-49		155
Kalgoorlie-Boulder	45-49	0	1681
Kalgoorlie-Boulder	45-49	1	127
Kalgoorlie-Boulder	50-54		187
Kalgoorlie-Boulder	50-54	0	1654
Kalgoorlie-Boulder	50-54	1	113
Kalgoorlie-Boulder	55-59		167
Kalgoorlie-Boulder	55-59	0	1592
Kalgoorlie-Boulder	55-59	1	91
Kalgoorlie-Boulder	60-64		159
Kalgoorlie-Boulder	60-64	0	1328
Kalgoorlie-Boulder	60-64	1	85
Kalgoorlie-Boulder	65+		285
Kalgoorlie-Boulder	65+	0	2254
Kalgoorlie-Boulder	65+	1	115
Karratha	0-4		208
Karratha	0-4	0	1402
Karratha	0-4	1	269
Karratha	5-9		310
Karratha	5-9	0	1474
Karratha	5-9	1	267
Karratha	10-14		220
Karratha	10-14	0	1231
Karratha	10-14	1	260
Karratha	15-19		163
Karratha	15-19	0	809
Karratha	15-19	1	238
Karratha	20-24		209
Karratha	20-24	0	730
Karratha	20-24	1	222
Karratha	25-29		322
Karratha	25-29	0	1253
Karratha	25-29	1	228
Karratha	30-34		386
Karratha	30-34	0	1707
Karratha	30-34	1	215
Karratha	35-39		374
Karratha	35-39	0	1836
Karratha	35-39	1	189
Karratha	40-44		331
Karratha	40-44	0	1445
Karratha	40-44	1	168
Karratha	45-49		258
Karratha	45-49	0	1307
Karratha	45-49	1	170
Karratha	50-54		223
Karratha	50-54	0	1055
Karratha	50-54	1	119
Karratha	55-59		190
Karratha	55-59	0	801
Karratha	55-59	1	91
Karratha	60-64		133
Karratha	60-64	0	582
Karratha	60-64	1	68
Karratha	65+		112
Karratha	65+	0	510
Karratha	65+	1	98
Katanning	0-4		32
Katanning	0-4	0	205
Katanning	0-4	1	44
Katanning	5-9		34
Katanning	5-9	0	195
Katanning	5-9	1	30
Katanning	10-14		31
Katanning	10-14	0	186
Katanning	10-14	1	43
Katanning	15-19		28
Katanning	15-19	0	183
Katanning	15-19	1	49
Katanning	20-24		20
Katanning	20-24	0	198
Katanning	20-24	1	29
Katanning	25-29		18
Katanning	25-29	0	219
Katanning	25-29	1	28
Katanning	30-34		31
Katanning	30-34	0	208
Katanning	30-34	1	21
Katanning	35-39		22
Katanning	35-39	0	194
Katanning	35-39	1	16
Katanning	40-44		33
Katanning	40-44	0	202
Katanning	40-44	1	15
Katanning	45-49		18
Katanning	45-49	0	208
Katanning	45-49	1	20
Katanning	50-54		17
Katanning	50-54	0	201
Katanning	50-54	1	19
Katanning	55-59		28
Katanning	55-59	0	239
Katanning	55-59	1	17
Katanning	60-64		13
Katanning	60-64	0	209
Katanning	60-64	1	13
Katanning	65+		50
Katanning	65+	0	679
Katanning	65+	1	33
Kellerberrin	0-4		4
Kellerberrin	0-4	0	39
Kellerberrin	0-4	1	7
Kellerberrin	5-9		4
Kellerberrin	5-9	0	35
Kellerberrin	10-14		10
Kellerberrin	10-14	0	40
Kellerberrin	10-14	1	7
Kellerberrin	15-19		11
Kellerberrin	15-19	0	54
Kellerberrin	15-19	1	7
Kellerberrin	20-24		4
Kellerberrin	20-24	0	28
Kellerberrin	20-24	1	3
Kellerberrin	25-29		3
Kellerberrin	25-29	0	36
Kellerberrin	25-29	1	6
Kellerberrin	30-34		3
Kellerberrin	30-34	0	44
Kellerberrin	35-39	0	57
Kellerberrin	35-39	1	8
Kellerberrin	40-44		9
Kellerberrin	40-44	0	46
Kellerberrin	40-44	1	3
Kellerberrin	45-49		6
Kellerberrin	45-49	0	41
Kellerberrin	45-49	1	9
Kellerberrin	50-54		12
Kellerberrin	50-54	0	71
Kellerberrin	50-54	1	3
Kellerberrin	55-59		23
Kellerberrin	55-59	0	91
Kellerberrin	55-59	1	10
Kellerberrin	60-64		5
Kellerberrin	60-64	0	78
Kellerberrin	60-64	1	4
Kellerberrin	65+		29
Kellerberrin	65+	0	261
Kellerberrin	65+	1	16
Kent	0-4		4
Kent	0-4	0	42
Kent	5-9		10
Kent	5-9	0	41
Kent	10-14		3
Kent	10-14	0	30
Kent	15-19	0	21
Kent	20-24	0	24
Kent	25-29		4
Kent	25-29	0	22
Kent	30-34	0	29
Kent	35-39	0	27
Kent	40-44		8
Kent	40-44	0	43
Kent	45-49		4
Kent	45-49	0	37
Kent	50-54		4
Kent	50-54	0	34
Kent	55-59		4
Kent	55-59	0	29
Kent	60-64	0	15
Kent	65+		8
Kent	65+	0	43
Kojonup	0-4		7
Kojonup	0-4	0	90
Kojonup	0-4	1	12
Kojonup	5-9		3
Kojonup	5-9	0	131
Kojonup	5-9	1	14
Kojonup	10-14		7
Kojonup	10-14	0	96
Kojonup	10-14	1	9
Kojonup	15-19		3
Kojonup	15-19	0	51
Kojonup	15-19	1	8
Kojonup	20-24		3
Kojonup	20-24	0	62
Kojonup	20-24	1	4
Kojonup	25-29		4
Kojonup	25-29	0	84
Kojonup	25-29	1	6
Kojonup	30-34		10
Kojonup	30-34	0	73
Kojonup	30-34	1	3
Kojonup	35-39		10
Kojonup	35-39	0	120
Kojonup	35-39	1	9
Kojonup	40-44		7
Kojonup	40-44	0	104
Kojonup	45-49		9
Kojonup	45-49	0	84
Kojonup	45-49	1	4
Kojonup	50-54		9
Kojonup	50-54	0	112
Kojonup	50-54	1	8
Kojonup	55-59		12
Kojonup	55-59	0	133
Kojonup	55-59	1	10
Kojonup	60-64		15
Kojonup	60-64	0	129
Kojonup	60-64	1	3
Kojonup	65+		39
Kojonup	65+	0	385
Kondinin	0-4		6
Kondinin	0-4	0	38
Kondinin	0-4	1	3
Kondinin	5-9		6
Kondinin	5-9	0	37
Kondinin	5-9	1	11
Kondinin	10-14		5
Kondinin	10-14	0	29
Kondinin	10-14	1	9
Kondinin	15-19		3
Kondinin	15-19	0	19
Kondinin	15-19	1	4
Kondinin	20-24		5
Kondinin	20-24	0	36
Kondinin	20-24	1	4
Kondinin	25-29		3
Kondinin	25-29	0	30
Kondinin	30-34		4
Kondinin	30-34	0	39
Kondinin	35-39		4
Kondinin	35-39	0	44
Kondinin	35-39	1	4
Kondinin	40-44		9
Kondinin	40-44	0	48
Kondinin	45-49		5
Kondinin	45-49	0	53
Kondinin	45-49	1	5
Kondinin	50-54		4
Kondinin	50-54	0	58
Kondinin	50-54	1	9
Kondinin	55-59		9
Kondinin	55-59	0	52
Kondinin	55-59	1	6
Kondinin	60-64		10
Kondinin	60-64	0	56
Kondinin	60-64	1	3
Kondinin	65+		17
Kondinin	65+	0	154
Kondinin	65+	1	5
Koorda	0-4	0	18
Koorda	5-9	0	27
Koorda	10-14	0	18
Koorda	15-19	0	8
Koorda	20-24	0	4
Koorda	25-29	0	7
Koorda	30-34	0	19
Koorda	35-39	0	19
Koorda	40-44	0	22
Koorda	45-49	0	26
Koorda	50-54		4
Koorda	50-54	0	23
Koorda	55-59	0	25
Koorda	60-64	0	41
Koorda	65+	0	92
Kulin	0-4		5
Kulin	0-4	0	41
Kulin	0-4	1	3
Kulin	5-9		6
Kulin	5-9	0	52
Kulin	10-14		7
Kulin	10-14	0	44
Kulin	15-19	0	17
Kulin	15-19	1	5
Kulin	20-24		5
Kulin	20-24	0	19
Kulin	25-29		4
Kulin	25-29	0	32
Kulin	30-34		4
Kulin	30-34	0	28
Kulin	35-39		5
Kulin	35-39	0	43
Kulin	40-44		7
Kulin	40-44	0	47
Kulin	40-44	1	4
Kulin	45-49		7
Kulin	45-49	0	49
Kulin	50-54		7
Kulin	50-54	0	46
Kulin	55-59		6
Kulin	55-59	0	46
Kulin	55-59	1	3
Kulin	60-64		6
Kulin	60-64	0	50
Kulin	65+		12
Kulin	65+	0	137
Kulin	65+	1	3
Kwinana	0-4		160
Kwinana	0-4	0	3464
Kwinana	0-4	1	192
Kwinana	5-9		151
Kwinana	5-9	0	3198
Kwinana	5-9	1	193
Kwinana	10-14		143
Kwinana	10-14	0	2737
Kwinana	10-14	1	181
Kwinana	15-19		132
Kwinana	15-19	0	2316
Kwinana	15-19	1	172
Kwinana	20-24		119
Kwinana	20-24	0	2684
Kwinana	20-24	1	218
Kwinana	25-29		205
Kwinana	25-29	0	3246
Kwinana	25-29	1	252
Kwinana	30-34		205
Kwinana	30-34	0	3751
Kwinana	30-34	1	192
Kwinana	35-39		205
Kwinana	35-39	0	3954
Kwinana	35-39	1	154
Kwinana	40-44		153
Kwinana	40-44	0	3120
Kwinana	40-44	1	131
Kwinana	45-49		140
Kwinana	45-49	0	2719
Kwinana	45-49	1	112
Kwinana	50-54		124
Kwinana	50-54	0	2509
Kwinana	50-54	1	65
Kwinana	55-59		110
Kwinana	55-59	0	2113
Kwinana	55-59	1	49
Kwinana	60-64		85
Kwinana	60-64	0	1731
Kwinana	60-64	1	31
Kwinana	65+		171
Kwinana	65+	0	4202
Kwinana	65+	1	66
Lake Grace	0-4		5
Lake Grace	0-4	0	91
Lake Grace	5-9		4
Lake Grace	5-9	0	86
Lake Grace	5-9	1	5
Lake Grace	10-14	0	54
Lake Grace	15-19		4
Lake Grace	15-19	0	50
Lake Grace	15-19	1	3
Lake Grace	20-24		7
Lake Grace	20-24	0	50
Lake Grace	20-24	1	4
Lake Grace	25-29	0	51
Lake Grace	25-29	1	5
Lake Grace	30-34		5
Lake Grace	30-34	0	82
Lake Grace	35-39		9
Lake Grace	35-39	0	92
Lake Grace	40-44		7
Lake Grace	40-44	0	72
Lake Grace	45-49		4
Lake Grace	45-49	0	83
Lake Grace	45-49	1	4
Lake Grace	50-54		9
Lake Grace	50-54	0	69
Lake Grace	50-54	1	6
Lake Grace	55-59		7
Lake Grace	55-59	0	86
Lake Grace	60-64		9
Lake Grace	60-64	0	92
Lake Grace	60-64	1	4
Lake Grace	65+		10
Lake Grace	65+	0	192
Laverton	0-4		9
Laverton	0-4	0	16
Laverton	0-4	1	21
Laverton	5-9		10
Laverton	5-9	0	6
Laverton	5-9	1	35
Laverton	10-14		10
Laverton	10-14	0	8
Laverton	10-14	1	30
Laverton	15-19		8
Laverton	15-19	0	4
Laverton	15-19	1	29
Laverton	20-24		38
Laverton	20-24	0	31
Laverton	20-24	1	24
Laverton	25-29		67
Laverton	25-29	0	66
Laverton	25-29	1	32
Laverton	30-34		67
Laverton	30-34	0	69
Laverton	30-34	1	25
Laverton	35-39		43
