LGA_NAME16	FamilyHousehold	IncomeHousehold.max	households
Livingstone	1	42000	703
Livingstone	1	52500	544
Livingstone	1	65625	646
Livingstone	1	78750	680
Livingstone	1	91875	436
Livingstone	1	105000	541
Livingstone	1	131250	1175
Livingstone	1	157500	908
Livingstone	1	183750	782
Livingstone	1	210000	530
Livingstone	1	Inf	1278
Lockhart River	0		4
Lockhart River	0	7875	4
Lockhart River	0	15750	7
Lockhart River	0	42000	7
Lockhart River	0	91875	4
Lockhart River	1		11
Lockhart River	1	26250	8
Lockhart River	1	34125	8
Lockhart River	1	42000	11
Lockhart River	1	52500	10
Lockhart River	1	65625	15
Lockhart River	1	78750	12
Lockhart River	1	91875	8
Lockhart River	1	105000	9
Lockhart River	1	131250	7
Lockhart River	1	157500	3
Lockhart River	1	183750	6
Lockhart River	1	Inf	3
Lockyer Valley	0		286
Lockyer Valley	0	0	145
Lockyer Valley	0	7875	50
Lockyer Valley	0	15750	107
Lockyer Valley	0	21000	242
Lockyer Valley	0	26250	720
Lockyer Valley	0	34125	353
Lockyer Valley	0	42000	239
Lockyer Valley	0	52500	316
Lockyer Valley	0	65625	313
Lockyer Valley	0	78750	233
Lockyer Valley	0	91875	212
Lockyer Valley	0	105000	148
Lockyer Valley	0	131250	142
Lockyer Valley	0	157500	32
Lockyer Valley	0	183750	44
Lockyer Valley	0	210000	20
Lockyer Valley	0	Inf	61
Lockyer Valley	1		1041
Lockyer Valley	1	0	110
Lockyer Valley	1	7875	47
Lockyer Valley	1	15750	58
Lockyer Valley	1	21000	65
Lockyer Valley	1	26250	198
Lockyer Valley	1	34125	217
Lockyer Valley	1	42000	862
Lockyer Valley	1	52500	685
Lockyer Valley	1	65625	741
Lockyer Valley	1	78750	904
Lockyer Valley	1	91875	680
Lockyer Valley	1	105000	655
Lockyer Valley	1	131250	1484
Lockyer Valley	1	157500	940
Lockyer Valley	1	183750	683
Lockyer Valley	1	210000	388
Lockyer Valley	1	Inf	721
Logan	0		1483
Logan	0	0	891
Logan	0	7875	297
Logan	0	15750	693
Logan	0	21000	1615
Logan	0	26250	3865
Logan	0	34125	3080
Logan	0	42000	1832
Logan	0	52500	2674
Logan	0	65625	2898
Logan	0	78750	2105
Logan	0	91875	1571
Logan	0	105000	1072
Logan	0	131250	1445
Logan	0	157500	273
Logan	0	183750	278
Logan	0	210000	78
Logan	0	Inf	307
Logan	1		6733
Logan	1	0	843
Logan	1	7875	272
Logan	1	15750	369
Logan	1	21000	468
Logan	1	26250	1365
Logan	1	34125	1931
Logan	1	42000	5309
Logan	1	52500	5051
Logan	1	65625	5953
Logan	1	78750	7299
Logan	1	91875	5761
Logan	1	105000	5816
Logan	1	131250	12333
Logan	1	157500	8921
Logan	1	183750	6259
Logan	1	210000	3978
Logan	1	Inf	7541
Longreach	0		39
Longreach	0	0	14
Longreach	0	15750	6
Longreach	0	21000	20
Longreach	0	26250	77
Longreach	0	34125	48
Longreach	0	42000	37
Longreach	0	52500	43
Longreach	0	65625	46
Longreach	0	78750	35
Longreach	0	91875	32
Longreach	0	105000	31
Longreach	0	131250	41
Longreach	0	157500	6
Longreach	0	183750	16
Longreach	0	210000	3
Longreach	0	Inf	14
Longreach	1		132
Longreach	1	0	10
Longreach	1	7875	9
Longreach	1	21000	5
Longreach	1	26250	20
Longreach	1	34125	12
Longreach	1	42000	47
Longreach	1	52500	35
Longreach	1	65625	50
Longreach	1	78750	60
Longreach	1	91875	50
Longreach	1	105000	34
Longreach	1	131250	101
Longreach	1	157500	110
Longreach	1	183750	47
Longreach	1	210000	58
Longreach	1	Inf	71
Mackay	0		802
Mackay	0	0	369
Mackay	0	7875	123
Mackay	0	15750	389
Mackay	0	21000	723
Mackay	0	26250	1713
Mackay	0	34125	1104
Mackay	0	42000	670
Mackay	0	52500	897
Mackay	0	65625	1000
Mackay	0	78750	765
Mackay	0	91875	700
Mackay	0	105000	561
Mackay	0	131250	1066
Mackay	0	157500	119
Mackay	0	183750	274
Mackay	0	210000	52
Mackay	0	Inf	289
Mackay	1		4534
Mackay	1	0	323
Mackay	1	7875	135
Mackay	1	15750	123
Mackay	1	21000	142
Mackay	1	26250	497
Mackay	1	34125	530
Mackay	1	42000	1574
Mackay	1	52500	1285
Mackay	1	65625	1574
Mackay	1	78750	1805
Mackay	1	91875	1416
Mackay	1	105000	1731
Mackay	1	131250	3759
Mackay	1	157500	3102
Mackay	1	183750	2744
Mackay	1	210000	1774
Mackay	1	Inf	4300
McKinlay	0		3
McKinlay	0	21000	6
McKinlay	0	26250	15
McKinlay	0	34125	3
McKinlay	0	42000	5
McKinlay	0	52500	6
McKinlay	0	65625	13
McKinlay	0	78750	14
McKinlay	0	91875	6
McKinlay	0	105000	3
McKinlay	0	131250	7
McKinlay	0	183750	3
McKinlay	1		30
McKinlay	1	65625	12
McKinlay	1	78750	8
McKinlay	1	91875	6
McKinlay	1	105000	6
McKinlay	1	131250	21
McKinlay	1	157500	14
McKinlay	1	183750	21
McKinlay	1	Inf	20
Mapoon	0	21000	4
Mapoon	0	26250	5
Mapoon	0	42000	3
Mapoon	0	65625	3
Mapoon	1		11
Mapoon	1	26250	9
Mapoon	1	42000	10
Mapoon	1	52500	5
Mapoon	1	65625	12
Mapoon	1	78750	6
Mapoon	1	91875	4
Mapoon	1	105000	3
Mapoon	1	131250	4
Mapoon	1	183750	4
Maranoa	0		92
Maranoa	0	0	63
Maranoa	0	7875	19
Maranoa	0	15750	50
Maranoa	0	21000	98
Maranoa	0	26250	209
Maranoa	0	34125	117
Maranoa	0	42000	92
Maranoa	0	52500	135
Maranoa	0	65625	139
Maranoa	0	78750	102
Maranoa	0	91875	85
Maranoa	0	105000	80
Maranoa	0	131250	98
Maranoa	0	157500	10
Maranoa	0	183750	29
Maranoa	0	210000	8
Maranoa	0	Inf	31
Maranoa	1		479
Maranoa	1	0	57
Maranoa	1	7875	9
Maranoa	1	15750	22
Maranoa	1	21000	24
Maranoa	1	26250	52
Maranoa	1	34125	37
Maranoa	1	42000	158
Maranoa	1	52500	143
Maranoa	1	65625	161
Maranoa	1	78750	224
Maranoa	1	91875	164
Maranoa	1	105000	184
Maranoa	1	131250	415
Maranoa	1	157500	320
Maranoa	1	183750	255
Maranoa	1	210000	137
Maranoa	1	Inf	276
Mareeba	0		157
Mareeba	0	0	80
Mareeba	0	7875	39
Mareeba	0	15750	115
Mareeba	0	21000	209
Mareeba	0	26250	496
Mareeba	0	34125	262
Mareeba	0	42000	177
Mareeba	0	52500	231
Mareeba	0	65625	204
Mareeba	0	78750	116
Mareeba	0	91875	102
Mareeba	0	105000	65
Mareeba	0	131250	82
Mareeba	0	157500	19
Mareeba	0	183750	23
Mareeba	0	210000	12
Mareeba	0	Inf	36
Mareeba	1		674
Mareeba	1	0	54
Mareeba	1	7875	49
Mareeba	1	15750	33
Mareeba	1	21000	41
Mareeba	1	26250	130
Mareeba	1	34125	133
Mareeba	1	42000	426
Mareeba	1	52500	337
Mareeba	1	65625	432
Mareeba	1	78750	457
Mareeba	1	91875	320
Mareeba	1	105000	347
Mareeba	1	131250	627
Mareeba	1	157500	464
Mareeba	1	183750	311
Mareeba	1	210000	210
Mareeba	1	Inf	357
Moreton Bay	0		2148
Moreton Bay	0	0	1205
Moreton Bay	0	7875	442
Moreton Bay	0	15750	1080
Moreton Bay	0	21000	2695
Moreton Bay	0	26250	7328
Moreton Bay	0	34125	5459
Moreton Bay	0	42000	3003
Moreton Bay	0	52500	3924
Moreton Bay	0	65625	4154
Moreton Bay	0	78750	3002
Moreton Bay	0	91875	2375
Moreton Bay	0	105000	1699
Moreton Bay	0	131250	2498
Moreton Bay	0	157500	384
Moreton Bay	0	183750	498
Moreton Bay	0	210000	105
Moreton Bay	0	Inf	666
Moreton Bay	1		9730
Moreton Bay	1	0	1002
Moreton Bay	1	7875	471
Moreton Bay	1	15750	449
Moreton Bay	1	21000	571
Moreton Bay	1	26250	1920
Moreton Bay	1	34125	2511
Moreton Bay	1	42000	8026
Moreton Bay	1	52500	7404
Moreton Bay	1	65625	8791
Moreton Bay	1	78750	10116
Moreton Bay	1	91875	7737
Moreton Bay	1	105000	8163
Moreton Bay	1	131250	17370
Moreton Bay	1	157500	12913
Moreton Bay	1	183750	10193
Moreton Bay	1	210000	6395
Moreton Bay	1	Inf	14597
Mornington	0	0	6
Mornington	0	15750	17
Mornington	0	21000	10
Mornington	0	26250	4
Mornington	0	34125	3
Mornington	0	78750	3
Mornington	0	91875	3
Mornington	0	105000	4
Mornington	0	131250	7
Mornington	0	183750	6
Mornington	0	Inf	6
Mornington	1		35
Mornington	1	0	10
Mornington	1	7875	3
Mornington	1	15750	15
Mornington	1	26250	15
Mornington	1	34125	7
Mornington	1	42000	9
Mornington	1	52500	18
Mornington	1	65625	10
Mornington	1	78750	12
Mornington	1	91875	6
Mornington	1	105000	3
Mornington	1	131250	5
Mornington	1	157500	11
Mornington	1	183750	6
Mornington	1	210000	3
Mornington	1	Inf	11
Mount Isa	0		186
Mount Isa	0	0	66
Mount Isa	0	7875	25
Mount Isa	0	15750	92
Mount Isa	0	21000	100
Mount Isa	0	26250	119
Mount Isa	0	34125	82
Mount Isa	0	42000	83
Mount Isa	0	52500	109
Mount Isa	0	65625	165
Mount Isa	0	78750	151
Mount Isa	0	91875	145
Mount Isa	0	105000	149
Mount Isa	0	131250	364
Mount Isa	0	157500	26
Mount Isa	0	183750	74
Mount Isa	0	210000	22
Mount Isa	0	Inf	91
Mount Isa	1		474
Mount Isa	1	0	37
Mount Isa	1	7875	8
Mount Isa	1	15750	17
Mount Isa	1	21000	22
Mount Isa	1	26250	68
Mount Isa	1	34125	83
Mount Isa	1	42000	124
Mount Isa	1	52500	114
Mount Isa	1	65625	157
Mount Isa	1	78750	203
Mount Isa	1	91875	171
Mount Isa	1	105000	183
Mount Isa	1	131250	518
Mount Isa	1	157500	470
Mount Isa	1	183750	531
Mount Isa	1	210000	330
Mount Isa	1	Inf	856
Murweh	0		42
Murweh	0	0	21
Murweh	0	7875	7
Murweh	0	15750	17
Murweh	0	21000	40
Murweh	0	26250	117
Murweh	0	34125	49
Murweh	0	42000	29
Murweh	0	52500	55
Murweh	0	65625	59
Murweh	0	78750	37
Murweh	0	91875	36
Murweh	0	105000	22
Murweh	0	131250	31
Murweh	0	157500	3
Murweh	0	183750	5
Murweh	0	Inf	8
Murweh	1		159
Murweh	1	0	14
Murweh	1	7875	6
Murweh	1	15750	10
Murweh	1	21000	4
Murweh	1	26250	30
Murweh	1	34125	27
Murweh	1	42000	53
Murweh	1	52500	53
Murweh	1	65625	66
Murweh	1	78750	85
Murweh	1	91875	46
Murweh	1	105000	73
Murweh	1	131250	93
Murweh	1	157500	82
Murweh	1	183750	65
Murweh	1	210000	28
Murweh	1	Inf	65
Napranum	0		12
Napranum	0	0	14
Napranum	0	15750	3
Napranum	0	42000	3
Napranum	0	65625	4
Napranum	0	91875	4
Napranum	1		81
Napranum	1	0	14
Napranum	1	7875	3
Napranum	1	15750	3
Napranum	1	21000	5
Napranum	1	26250	4
Napranum	1	34125	10
Napranum	1	42000	9
Napranum	1	52500	3
Napranum	1	65625	3
Napranum	1	78750	9
Napranum	1	91875	7
Napranum	1	105000	3
Napranum	1	131250	6
Napranum	1	157500	3
Napranum	1	210000	3
Napranum	1	Inf	3
Noosa	0		328
Noosa	0	0	209
Noosa	0	7875	84
Noosa	0	15750	203
Noosa	0	21000	395
Noosa	0	26250	1063
Noosa	0	34125	775
Noosa	0	42000	471
Noosa	0	52500	549
Noosa	0	65625	486
Noosa	0	78750	370
Noosa	0	91875	284
Noosa	0	105000	246
Noosa	0	131250	318
Noosa	0	157500	58
Noosa	0	183750	93
Noosa	0	210000	15
Noosa	0	Inf	201
Noosa	1		1419
Noosa	1	0	218
Noosa	1	7875	126
Noosa	1	15750	73
Noosa	1	21000	67
Noosa	1	26250	280
Noosa	1	34125	297
Noosa	1	42000	1006
Noosa	1	52500	956
Noosa	1	65625	1215
Noosa	1	78750	1458
Noosa	1	91875	930
Noosa	1	105000	1017
Noosa	1	131250	1857
Noosa	1	157500	1254
Noosa	1	183750	982
Noosa	1	210000	585
Noosa	1	Inf	1985
North Burnett	0		109
North Burnett	0	0	31
North Burnett	0	7875	23
North Burnett	0	15750	53
North Burnett	0	21000	125
North Burnett	0	26250	317
North Burnett	0	34125	165
North Burnett	0	42000	90
North Burnett	0	52500	147
North Burnett	0	65625	95
North Burnett	0	78750	64
North Burnett	0	91875	35
North Burnett	0	105000	32
North Burnett	0	131250	44
North Burnett	0	157500	7
North Burnett	0	183750	14
North Burnett	0	Inf	32
North Burnett	1		317
North Burnett	1	0	42
North Burnett	1	7875	26
North Burnett	1	15750	28
North Burnett	1	21000	15
North Burnett	1	26250	87
North Burnett	1	34125	76
North Burnett	1	42000	292
North Burnett	1	52500	197
North Burnett	1	65625	231
North Burnett	1	78750	246
North Burnett	1	91875	112
North Burnett	1	105000	154
North Burnett	1	131250	264
North Burnett	1	157500	162
North Burnett	1	183750	115
North Burnett	1	210000	51
North Burnett	1	Inf	109
Northern Peninsula Area	0		11
Northern Peninsula Area	0	0	3
Northern Peninsula Area	0	7875	8
Northern Peninsula Area	0	15750	7
Northern Peninsula Area	0	21000	9
Northern Peninsula Area	0	26250	19
Northern Peninsula Area	0	34125	13
Northern Peninsula Area	0	42000	12
Northern Peninsula Area	0	52500	11
Northern Peninsula Area	0	65625	11
Northern Peninsula Area	0	78750	12
Northern Peninsula Area	0	91875	9
Northern Peninsula Area	0	105000	3
Northern Peninsula Area	0	131250	17
Northern Peninsula Area	0	183750	3
Northern Peninsula Area	0	210000	3
Northern Peninsula Area	0	Inf	3
Northern Peninsula Area	1		99
Northern Peninsula Area	1	0	5
Northern Peninsula Area	1	15750	10
Northern Peninsula Area	1	21000	12
Northern Peninsula Area	1	26250	17
Northern Peninsula Area	1	34125	17
Northern Peninsula Area	1	42000	36
Northern Peninsula Area	1	52500	32
Northern Peninsula Area	1	65625	44
Northern Peninsula Area	1	78750	39
Northern Peninsula Area	1	91875	36
Northern Peninsula Area	1	105000	24
Northern Peninsula Area	1	131250	49
Northern Peninsula Area	1	157500	39
Northern Peninsula Area	1	183750	24
Northern Peninsula Area	1	210000	13
Northern Peninsula Area	1	Inf	24
Palm Island	0	0	6
Palm Island	0	15750	23
Palm Island	0	21000	19
Palm Island	0	26250	17
Palm Island	0	34125	6
Palm Island	0	42000	10
Palm Island	0	52500	7
Palm Island	0	65625	5
Palm Island	0	78750	3
Palm Island	0	91875	5
Palm Island	0	105000	7
Palm Island	0	131250	5
Palm Island	0	Inf	4
Palm Island	1		37
Palm Island	1	15750	5
Palm Island	1	21000	3
Palm Island	1	26250	24
Palm Island	1	34125	31
Palm Island	1	42000	44
Palm Island	1	52500	42
Palm Island	1	65625	32
Palm Island	1	78750	25
Palm Island	1	91875	29
Palm Island	1	105000	17
Palm Island	1	131250	38
Palm Island	1	157500	20
Palm Island	1	183750	11
Palm Island	1	210000	3
Palm Island	1	Inf	10
Paroo	0		15
Paroo	0	0	11
Paroo	0	15750	9
Paroo	0	21000	41
Paroo	0	26250	78
Paroo	0	34125	26
Paroo	0	42000	9
Paroo	0	52500	23
Paroo	0	65625	22
Paroo	0	78750	14
Paroo	0	91875	19
Paroo	0	105000	3
Paroo	0	131250	11
Paroo	0	Inf	3
Paroo	1		56
Paroo	1	0	9
Paroo	1	7875	5
Paroo	1	15750	4
Paroo	1	21000	7
Paroo	1	26250	13
Paroo	1	34125	20
Paroo	1	42000	49
Paroo	1	52500	39
Paroo	1	65625	20
Paroo	1	78750	42
Paroo	1	91875	23
Paroo	1	105000	24
Paroo	1	131250	46
Paroo	1	157500	26
Paroo	1	183750	10
Paroo	1	210000	6
Paroo	1	Inf	14
Pormpuraaw	0		7
Pormpuraaw	0	15750	3
Pormpuraaw	0	21000	3
Pormpuraaw	0	42000	3
Pormpuraaw	0	131250	5
Pormpuraaw	1		22
Pormpuraaw	1	26250	7
Pormpuraaw	1	34125	3
Pormpuraaw	1	42000	8
Pormpuraaw	1	52500	15
Pormpuraaw	1	65625	14
Pormpuraaw	1	78750	11
Pormpuraaw	1	91875	11
Pormpuraaw	1	105000	7
Pormpuraaw	1	131250	6
Pormpuraaw	1	157500	5
Pormpuraaw	1	210000	3
Quilpie	0		12
Quilpie	0	0	10
Quilpie	0	15750	9
Quilpie	0	21000	8
Quilpie	0	26250	12
Quilpie	0	34125	7
Quilpie	0	42000	8
Quilpie	0	65625	14
Quilpie	0	78750	8
Quilpie	0	91875	3
Quilpie	0	105000	5
Quilpie	0	131250	7
Quilpie	0	Inf	3
Quilpie	1		43
Quilpie	1	42000	9
Quilpie	1	52500	7
Quilpie	1	65625	11
Quilpie	1	78750	8
Quilpie	1	91875	3
Quilpie	1	105000	8
Quilpie	1	131250	22
Quilpie	1	157500	8
Quilpie	1	183750	21
Quilpie	1	210000	3
Quilpie	1	Inf	9
Redland	0		678
Redland	0	0	477
Redland	0	7875	187
Redland	0	15750	471
Redland	0	21000	1043
Redland	0	26250	2854
Redland	0	34125	1735
Redland	0	42000	1028
Redland	0	52500	1213
Redland	0	65625	1177
Redland	0	78750	880
Redland	0	91875	719
Redland	0	105000	538
Redland	0	131250	792
Redland	0	157500	117
Redland	0	183750	164
Redland	0	210000	34
Redland	0	Inf	212
Redland	1		3221
Redland	1	0	396
Redland	1	7875	153
Redland	1	15750	177
Redland	1	21000	164
Redland	1	26250	652
Redland	1	34125	730
Redland	1	42000	2719
Redland	1	52500	2297
Redland	1	65625	2795
Redland	1	78750	3077
Redland	1	91875	2284
Redland	1	105000	2564
Redland	1	131250	5798
Redland	1	157500	4677
Redland	1	183750	3863
Redland	1	210000	2602
Redland	1	Inf	6291
Richmond	0		3
Richmond	0	21000	6
Richmond	0	26250	10
Richmond	0	34125	4
Richmond	0	42000	3
Richmond	0	52500	6
Richmond	0	65625	10
Richmond	0	78750	3
Richmond	0	91875	6
Richmond	0	105000	6
Richmond	1		34
Richmond	1	26250	4
Richmond	1	34125	5
Richmond	1	42000	8
Richmond	1	52500	4
Richmond	1	65625	7
Richmond	1	78750	7
Richmond	1	91875	11
Richmond	1	105000	17
Richmond	1	131250	26
Richmond	1	157500	17
Richmond	1	183750	13
Richmond	1	210000	8
Richmond	1	Inf	11
Rockhampton	0		559
Rockhampton	0	0	289
Rockhampton	0	7875	89
Rockhampton	0	15750	322
Rockhampton	0	21000	653
Rockhampton	0	26250	1678
Rockhampton	0	34125	968
Rockhampton	0	42000	671
Rockhampton	0	52500	822
Rockhampton	0	65625	826
Rockhampton	0	78750	599
Rockhampton	0	91875	487
Rockhampton	0	105000	414
Rockhampton	0	131250	579
Rockhampton	0	157500	94
Rockhampton	0	183750	131
Rockhampton	0	210000	28
Rockhampton	0	Inf	181
Rockhampton	1		2463
Rockhampton	1	0	174
Rockhampton	1	7875	80
Rockhampton	1	15750	78
Rockhampton	1	21000	106
Rockhampton	1	26250	371
Rockhampton	1	34125	459
Rockhampton	1	42000	1372
Rockhampton	1	52500	1210
Rockhampton	1	65625	1312
Rockhampton	1	78750	1547
Rockhampton	1	91875	1170
Rockhampton	1	105000	1165
Rockhampton	1	131250	2687
Rockhampton	1	157500	1883
Rockhampton	1	183750	1528
Rockhampton	1	210000	930
Rockhampton	1	Inf	1977
Scenic Rim	0		197
Scenic Rim	0	0	138
Scenic Rim	0	7875	52
Scenic Rim	0	15750	134
Scenic Rim	0	21000	249
Scenic Rim	0	26250	771
Scenic Rim	0	34125	524
Scenic Rim	0	42000	312
Scenic Rim	0	52500	342
Scenic Rim	0	65625	368
Scenic Rim	0	78750	217
Scenic Rim	0	91875	142
Scenic Rim	0	105000	104
Scenic Rim	0	131250	144
Scenic Rim	0	157500	30
Scenic Rim	0	183750	34
Scenic Rim	0	210000	4
Scenic Rim	0	Inf	65
Scenic Rim	1		1135
Scenic Rim	1	0	130
Scenic Rim	1	7875	65
Scenic Rim	1	15750	69
Scenic Rim	1	21000	54
Scenic Rim	1	26250	230
Scenic Rim	1	34125	240
Scenic Rim	1	42000	910
Scenic Rim	1	52500	783
Scenic Rim	1	65625	890
Scenic Rim	1	78750	993
Scenic Rim	1	91875	690
Scenic Rim	1	105000	734
Scenic Rim	1	131250	1472
Scenic Rim	1	157500	997
Scenic Rim	1	183750	728
Scenic Rim	1	210000	439
Scenic Rim	1	Inf	1033
Somerset	0		172
Somerset	0	0	83
Somerset	0	7875	29
Somerset	0	15750	66
Somerset	0	21000	164
Somerset	0	26250	531
Somerset	0	34125	267
Somerset	0	42000	166
Somerset	0	52500	204
Somerset	0	65625	212
Somerset	0	78750	128
Somerset	0	91875	88
Somerset	0	105000	67
Somerset	0	131250	95
Somerset	0	157500	15
Somerset	0	183750	32
Somerset	0	210000	6
Somerset	0	Inf	50
Somerset	1		700
Somerset	1	0	87
Somerset	1	7875	42
Somerset	1	15750	30
Somerset	1	21000	44
Somerset	1	26250	133
Somerset	1	34125	186
Somerset	1	42000	604
Somerset	1	52500	525
Somerset	1	65625	548
Somerset	1	78750	574
Somerset	1	91875	424
Somerset	1	105000	434
Somerset	1	131250	810
Somerset	1	157500	542
Somerset	1	183750	399
Somerset	1	210000	194
Somerset	1	Inf	421
South Burnett	0		290
South Burnett	0	0	136
South Burnett	0	7875	46
South Burnett	0	15750	157
South Burnett	0	21000	334
South Burnett	0	26250	1104
South Burnett	0	34125	520
South Burnett	0	42000	270
South Burnett	0	52500	405
South Burnett	0	65625	308
South Burnett	0	78750	209
South Burnett	0	91875	164
South Burnett	0	105000	95
South Burnett	0	131250	157
South Burnett	0	157500	11
South Burnett	0	183750	21
South Burnett	0	210000	7
South Burnett	0	Inf	55
South Burnett	1		884
South Burnett	1	0	119
South Burnett	1	7875	49
South Burnett	1	15750	51
South Burnett	1	21000	70
South Burnett	1	26250	271
South Burnett	1	34125	254
South Burnett	1	42000	1017
South Burnett	1	52500	775
South Burnett	1	65625	708
South Burnett	1	78750	766
South Burnett	1	91875	515
South Burnett	1	105000	475
South Burnett	1	131250	885
South Burnett	1	157500	560
South Burnett	1	183750	394
South Burnett	1	210000	203
South Burnett	1	Inf	420
Southern Downs	0		244
Southern Downs	0	0	146
Southern Downs	0	7875	68
Southern Downs	0	15750	164
Southern Downs	0	21000	352
Southern Downs	0	26250	1032
Southern Downs	0	34125	627
Southern Downs	0	42000	346
Southern Downs	0	52500	418
Southern Downs	0	65625	391
Southern Downs	0	78750	187
Southern Downs	0	91875	139
Southern Downs	0	105000	105
Southern Downs	0	131250	121
Southern Downs	0	157500	28
Southern Downs	0	183750	22
Southern Downs	0	210000	9
Southern Downs	0	Inf	61
Southern Downs	1		944
Southern Downs	1	0	126
Southern Downs	1	7875	67
Southern Downs	1	15750	57
Southern Downs	1	21000	58
Southern Downs	1	26250	258
Southern Downs	1	34125	246
Southern Downs	1	42000	1092
Southern Downs	1	52500	837
Southern Downs	1	65625	843
Southern Downs	1	78750	952
Southern Downs	1	91875	671
Southern Downs	1	105000	616
Southern Downs	1	131250	1108
Southern Downs	1	157500	619
Southern Downs	1	183750	425
Southern Downs	1	210000	245
Southern Downs	1	Inf	424
Sunshine Coast	0		1998
Sunshine Coast	0	0	983
Sunshine Coast	0	7875	420
Sunshine Coast	0	15750	979
Sunshine Coast	0	21000	2105
Sunshine Coast	0	26250	5885
Sunshine Coast	0	34125	4217
Sunshine Coast	0	42000	2661
Sunshine Coast	0	52500	3127
Sunshine Coast	0	65625	3014
Sunshine Coast	0	78750	2320
Sunshine Coast	0	91875	1800
Sunshine Coast	0	105000	1427
Sunshine Coast	0	131250	2196
Sunshine Coast	0	157500	428
Sunshine Coast	0	183750	548
Sunshine Coast	0	210000	148
Sunshine Coast	0	Inf	819
Sunshine Coast	1		7877
Sunshine Coast	1	0	822
Sunshine Coast	1	7875	403
Sunshine Coast	1	15750	385
Sunshine Coast	1	21000	377
Sunshine Coast	1	26250	1431
Sunshine Coast	1	34125	1705
Sunshine Coast	1	42000	5812
Sunshine Coast	1	52500	5438
Sunshine Coast	1	65625	6549
Sunshine Coast	1	78750	7656
Sunshine Coast	1	91875	5369
Sunshine Coast	1	105000	5911
Sunshine Coast	1	131250	12252
Sunshine Coast	1	157500	9000
Sunshine Coast	1	183750	6836
Sunshine Coast	1	210000	4227
Sunshine Coast	1	Inf	10783
Tablelands	0		237
Tablelands	0	0	99
Tablelands	0	7875	60
Tablelands	0	15750	124
Tablelands	0	21000	291
Tablelands	0	26250	672
Tablelands	0	34125	433
Tablelands	0	42000	239
Tablelands	0	52500	287
Tablelands	0	65625	244
Tablelands	0	78750	149
Tablelands	0	91875	135
Tablelands	0	105000	76
Tablelands	0	131250	103
Tablelands	0	157500	9
Tablelands	0	183750	24
Tablelands	0	210000	5
Tablelands	0	Inf	43
Tablelands	1		859
Tablelands	1	0	83
Tablelands	1	7875	60
Tablelands	1	15750	41
Tablelands	1	21000	46
Tablelands	1	26250	161
Tablelands	1	34125	201
Tablelands	1	42000	642
Tablelands	1	52500	495
Tablelands	1	65625	525
Tablelands	1	78750	601
Tablelands	1	91875	371
Tablelands	1	105000	405
Tablelands	1	131250	791
Tablelands	1	157500	478
Tablelands	1	183750	365
Tablelands	1	210000	191
Tablelands	1	Inf	434
Toowoomba	0		903
Toowoomba	0	0	560
Toowoomba	0	7875	203
Toowoomba	0	15750	539
Toowoomba	0	21000	1208
Toowoomba	0	26250	3442
Toowoomba	0	34125	2368
Toowoomba	0	42000	1471
Toowoomba	0	52500	1878
Toowoomba	0	65625	1859
Toowoomba	0	78750	1461
Toowoomba	0	91875	1131
Toowoomba	0	105000	826
Toowoomba	0	131250	1112
Toowoomba	0	157500	181
Toowoomba	0	183750	230
Toowoomba	0	210000	46
Toowoomba	0	Inf	322
Toowoomba	1		4008
Toowoomba	1	0	448
Toowoomba	1	7875	216
Toowoomba	1	15750	172
Toowoomba	1	21000	205
Toowoomba	1	26250	817
Toowoomba	1	34125	878
Toowoomba	1	42000	3230
Toowoomba	1	52500	2776
Toowoomba	1	65625	3218
Toowoomba	1	78750	3691
Toowoomba	1	91875	2798
Toowoomba	1	105000	2927
Toowoomba	1	131250	6075
Toowoomba	1	157500	4313
Toowoomba	1	183750	3104
Toowoomba	1	210000	1909
Toowoomba	1	Inf	4132
Torres	0		29
Torres	0	0	3
Torres	0	7875	8
Torres	0	15750	11
Torres	0	21000	13
Torres	0	26250	19
Torres	0	34125	11
Torres	0	42000	8
Torres	0	52500	23
Torres	0	65625	13
Torres	0	78750	21
Torres	0	91875	23
Torres	0	105000	23
Torres	0	131250	41
Torres	0	157500	5
Torres	0	183750	13
Torres	0	Inf	10
Torres	1		134
Torres	1	0	3
Torres	1	21000	3
Torres	1	26250	13
Torres	1	34125	11
Torres	1	42000	24
Torres	1	52500	23
Torres	1	65625	32
Torres	1	78750	41
Torres	1	91875	37
Torres	1	105000	27
Torres	1	131250	84
Torres	1	157500	58
Torres	1	183750	62
Torres	1	210000	47
Torres	1	Inf	76
Torres Strait Island	0		8
Torres Strait Island	0	0	7
Torres Strait Island	0	7875	4
Torres Strait Island	0	15750	40
Torres Strait Island	0	21000	47
Torres Strait Island	0	26250	29
Torres Strait Island	0	34125	14
Torres Strait Island	0	42000	16
Torres Strait Island	0	52500	11
Torres Strait Island	0	65625	14
Torres Strait Island	0	78750	7
Torres Strait Island	0	91875	8
Torres Strait Island	0	105000	7
Torres Strait Island	0	131250	9
Torres Strait Island	0	Inf	7
Torres Strait Island	1		91
Torres Strait Island	1	0	3
Torres Strait Island	1	7875	4
Torres Strait Island	1	15750	15
Torres Strait Island	1	21000	18
Torres Strait Island	1	26250	57
Torres Strait Island	1	34125	39
Torres Strait Island	1	42000	77
Torres Strait Island	1	52500	90
