LGA_NAME21	Age5yr	ChildrenEverBorn	females
Dubbo Regional	60-64	5	53
Dubbo Regional	60-64	6	21
Dubbo Regional	65-69		121
Dubbo Regional	65-69	0	126
Dubbo Regional	65-69	1	106
Dubbo Regional	65-69	2	390
Dubbo Regional	65-69	3	394
Dubbo Regional	65-69	4	193
Dubbo Regional	65-69	5	53
Dubbo Regional	65-69	6	46
Dubbo Regional	70-74		108
Dubbo Regional	70-74	0	97
Dubbo Regional	70-74	1	83
Dubbo Regional	70-74	2	365
Dubbo Regional	70-74	3	317
Dubbo Regional	70-74	4	167
Dubbo Regional	70-74	5	52
Dubbo Regional	70-74	6	32
Dubbo Regional	75-79		103
Dubbo Regional	75-79	0	69
Dubbo Regional	75-79	1	65
Dubbo Regional	75-79	2	236
Dubbo Regional	75-79	3	255
Dubbo Regional	75-79	4	147
Dubbo Regional	75-79	5	57
Dubbo Regional	75-79	6	35
Dubbo Regional	80-84		97
Dubbo Regional	80-84	0	48
Dubbo Regional	80-84	1	31
Dubbo Regional	80-84	2	143
Dubbo Regional	80-84	3	181
Dubbo Regional	80-84	4	142
Dubbo Regional	80-84	5	49
Dubbo Regional	80-84	6	46
Dubbo Regional	85+		110
Dubbo Regional	85+	0	38
Dubbo Regional	85+	1	44
Dubbo Regional	85+	2	122
Dubbo Regional	85+	3	134
Dubbo Regional	85+	4	121
Dubbo Regional	85+	5	70
Dubbo Regional	85+	6	80
Dungog	15-19		20
Dungog	15-19	0	235
Dungog	20-24		8
Dungog	20-24	0	155
Dungog	20-24	1	12
Dungog	20-24	2	9
Dungog	25-29		11
Dungog	25-29	0	111
Dungog	25-29	1	35
Dungog	25-29	2	37
Dungog	25-29	3	5
Dungog	30-34		10
Dungog	30-34	0	53
Dungog	30-34	1	44
Dungog	30-34	2	85
Dungog	30-34	3	38
Dungog	30-34	4	7
Dungog	35-39		15
Dungog	35-39	0	43
Dungog	35-39	1	38
Dungog	35-39	2	115
Dungog	35-39	3	66
Dungog	35-39	4	19
Dungog	35-39	5	8
Dungog	40-44		20
Dungog	40-44	0	26
Dungog	40-44	1	34
Dungog	40-44	2	89
Dungog	40-44	3	54
Dungog	40-44	4	28
Dungog	40-44	5	7
Dungog	40-44	6	8
Dungog	45-49		10
Dungog	45-49	0	40
Dungog	45-49	1	33
Dungog	45-49	2	107
Dungog	45-49	3	67
Dungog	45-49	4	27
Dungog	45-49	5	9
Dungog	45-49	6	4
Dungog	50-54		15
Dungog	50-54	0	48
Dungog	50-54	1	28
Dungog	50-54	2	129
Dungog	50-54	3	78
Dungog	50-54	4	35
Dungog	50-54	5	9
Dungog	55-59		17
Dungog	55-59	0	61
Dungog	55-59	1	37
Dungog	55-59	2	130
Dungog	55-59	3	94
Dungog	55-59	4	38
Dungog	55-59	5	10
Dungog	55-59	6	3
Dungog	60-64		18
Dungog	60-64	0	44
Dungog	60-64	1	31
Dungog	60-64	2	119
Dungog	60-64	3	116
Dungog	60-64	4	42
Dungog	60-64	5	6
Dungog	60-64	6	10
Dungog	65-69		19
Dungog	65-69	0	42
Dungog	65-69	1	28
Dungog	65-69	2	113
Dungog	65-69	3	84
Dungog	65-69	4	46
Dungog	65-69	5	12
Dungog	65-69	6	6
Dungog	70-74		15
Dungog	70-74	0	25
Dungog	70-74	1	23
Dungog	70-74	2	97
Dungog	70-74	3	71
Dungog	70-74	4	28
Dungog	70-74	5	10
Dungog	75-79		11
Dungog	75-79	0	17
Dungog	75-79	1	7
Dungog	75-79	2	54
Dungog	75-79	3	61
Dungog	75-79	4	19
Dungog	75-79	5	4
Dungog	80-84		8
Dungog	80-84	0	9
Dungog	80-84	1	9
Dungog	80-84	2	37
Dungog	80-84	3	32
Dungog	80-84	4	24
Dungog	80-84	5	11
Dungog	85+		16
Dungog	85+	0	7
Dungog	85+	1	6
Dungog	85+	2	24
Dungog	85+	3	27
Dungog	85+	4	21
Dungog	85+	5	5
Dungog	85+	6	11
Edward River	15-19		31
Edward River	15-19	0	218
Edward River	15-19	1	4
Edward River	20-24		29
Edward River	20-24	0	135
Edward River	20-24	1	23
Edward River	20-24	2	11
Edward River	25-29		37
Edward River	25-29	0	121
Edward River	25-29	1	25
Edward River	25-29	2	33
Edward River	25-29	3	12
Edward River	30-34		26
Edward River	30-34	0	52
Edward River	30-34	1	42
Edward River	30-34	2	55
Edward River	30-34	3	33
Edward River	30-34	4	12
Edward River	35-39		16
Edward River	35-39	0	41
Edward River	35-39	1	24
Edward River	35-39	2	74
Edward River	35-39	3	48
Edward River	35-39	4	16
Edward River	35-39	6	3
Edward River	40-44		26
Edward River	40-44	0	26
Edward River	40-44	1	14
Edward River	40-44	2	68
Edward River	40-44	3	51
Edward River	40-44	4	19
Edward River	40-44	5	3
Edward River	40-44	6	3
Edward River	45-49		25
Edward River	45-49	0	34
Edward River	45-49	1	30
Edward River	45-49	2	76
Edward River	45-49	3	62
Edward River	45-49	4	24
Edward River	45-49	5	11
Edward River	45-49	6	5
Edward River	50-54		21
Edward River	50-54	0	34
Edward River	50-54	1	14
Edward River	50-54	2	77
Edward River	50-54	3	68
Edward River	50-54	4	22
Edward River	50-54	5	9
Edward River	50-54	6	11
Edward River	55-59		37
Edward River	55-59	0	32
Edward River	55-59	1	24
Edward River	55-59	2	99
Edward River	55-59	3	81
Edward River	55-59	4	32
Edward River	55-59	5	16
Edward River	60-64		23
Edward River	60-64	0	29
Edward River	60-64	1	23
Edward River	60-64	2	113
Edward River	60-64	3	94
Edward River	60-64	4	39
Edward River	60-64	5	9
Edward River	60-64	6	5
Edward River	65-69		13
Edward River	65-69	0	21
Edward River	65-69	1	13
Edward River	65-69	2	93
Edward River	65-69	3	80
Edward River	65-69	4	37
Edward River	65-69	5	7
Edward River	65-69	6	3
Edward River	70-74		27
Edward River	70-74	0	9
Edward River	70-74	1	21
Edward River	70-74	2	79
Edward River	70-74	3	73
Edward River	70-74	4	33
Edward River	70-74	5	14
Edward River	70-74	6	5
Edward River	75-79		21
Edward River	75-79	0	10
Edward River	75-79	1	3
Edward River	75-79	2	55
Edward River	75-79	3	47
Edward River	75-79	4	31
Edward River	75-79	5	14
Edward River	75-79	6	9
Edward River	80-84		29
Edward River	80-84	1	4
Edward River	80-84	2	39
Edward River	80-84	3	35
Edward River	80-84	4	33
Edward River	80-84	5	18
Edward River	80-84	6	8
Edward River	85+		23
Edward River	85+	0	21
Edward River	85+	1	4
Edward River	85+	2	31
Edward River	85+	3	42
Edward River	85+	4	31
Edward River	85+	5	17
Edward River	85+	6	13
Eurobodalla	15-19		129
Eurobodalla	15-19	0	746
Eurobodalla	15-19	1	5
Eurobodalla	20-24		65
Eurobodalla	20-24	0	451
Eurobodalla	20-24	1	70
Eurobodalla	20-24	2	35
Eurobodalla	20-24	3	7
Eurobodalla	25-29		70
Eurobodalla	25-29	0	381
Eurobodalla	25-29	1	154
Eurobodalla	25-29	2	95
Eurobodalla	25-29	3	30
Eurobodalla	25-29	4	20
Eurobodalla	25-29	5	11
Eurobodalla	30-34		87
Eurobodalla	30-34	0	261
Eurobodalla	30-34	1	146
Eurobodalla	30-34	2	221
Eurobodalla	30-34	3	108
Eurobodalla	30-34	4	38
Eurobodalla	30-34	5	12
Eurobodalla	30-34	6	3
Eurobodalla	35-39		88
Eurobodalla	35-39	0	152
Eurobodalla	35-39	1	125
Eurobodalla	35-39	2	286
Eurobodalla	35-39	3	151
Eurobodalla	35-39	4	52
Eurobodalla	35-39	5	11
Eurobodalla	35-39	6	11
Eurobodalla	40-44		85
Eurobodalla	40-44	0	161
Eurobodalla	40-44	1	116
Eurobodalla	40-44	2	314
Eurobodalla	40-44	3	169
Eurobodalla	40-44	4	79
Eurobodalla	40-44	5	24
Eurobodalla	40-44	6	14
Eurobodalla	45-49		105
Eurobodalla	45-49	0	157
Eurobodalla	45-49	1	132
Eurobodalla	45-49	2	365
Eurobodalla	45-49	3	220
Eurobodalla	45-49	4	98
Eurobodalla	45-49	5	32
Eurobodalla	45-49	6	25
Eurobodalla	50-54		96
Eurobodalla	50-54	0	234
Eurobodalla	50-54	1	177
Eurobodalla	50-54	2	425
Eurobodalla	50-54	3	242
Eurobodalla	50-54	4	100
Eurobodalla	50-54	5	38
Eurobodalla	50-54	6	19
Eurobodalla	55-59		124
Eurobodalla	55-59	0	258
Eurobodalla	55-59	1	206
Eurobodalla	55-59	2	543
Eurobodalla	55-59	3	346
Eurobodalla	55-59	4	114
Eurobodalla	55-59	5	25
Eurobodalla	55-59	6	27
Eurobodalla	60-64		132
Eurobodalla	60-64	0	317
Eurobodalla	60-64	1	203
Eurobodalla	60-64	2	692
Eurobodalla	60-64	3	446
Eurobodalla	60-64	4	154
Eurobodalla	60-64	5	44
Eurobodalla	60-64	6	22
Eurobodalla	65-69		156
Eurobodalla	65-69	0	247
Eurobodalla	65-69	1	201
Eurobodalla	65-69	2	776
Eurobodalla	65-69	3	473
Eurobodalla	65-69	4	184
Eurobodalla	65-69	5	43
Eurobodalla	65-69	6	19
Eurobodalla	70-74		135
Eurobodalla	70-74	0	183
Eurobodalla	70-74	1	131
Eurobodalla	70-74	2	686
Eurobodalla	70-74	3	412
Eurobodalla	70-74	4	192
Eurobodalla	70-74	5	34
Eurobodalla	70-74	6	31
Eurobodalla	75-79		114
Eurobodalla	75-79	0	123
Eurobodalla	75-79	1	74
Eurobodalla	75-79	2	454
Eurobodalla	75-79	3	275
Eurobodalla	75-79	4	145
Eurobodalla	75-79	5	37
Eurobodalla	75-79	6	23
Eurobodalla	80-84		101
Eurobodalla	80-84	0	48
Eurobodalla	80-84	1	43
Eurobodalla	80-84	2	211
Eurobodalla	80-84	3	209
Eurobodalla	80-84	4	113
Eurobodalla	80-84	5	42
Eurobodalla	80-84	6	25
Eurobodalla	85+		119
Eurobodalla	85+	0	71
Eurobodalla	85+	1	56
Eurobodalla	85+	2	212
Eurobodalla	85+	3	209
Eurobodalla	85+	4	139
Eurobodalla	85+	5	63
Eurobodalla	85+	6	49
Fairfield	15-19		713
Fairfield	15-19	0	6214
Fairfield	15-19	1	16
Fairfield	15-19	2	3
Fairfield	20-24		572
Fairfield	20-24	0	6204
Fairfield	20-24	1	269
Fairfield	20-24	2	114
Fairfield	20-24	3	18
Fairfield	20-24	4	4
Fairfield	25-29		558
Fairfield	25-29	0	4455
Fairfield	25-29	1	838
Fairfield	25-29	2	676
Fairfield	25-29	3	244
Fairfield	25-29	4	54
Fairfield	25-29	5	14
Fairfield	25-29	6	8
Fairfield	30-34		468
Fairfield	30-34	0	2370
Fairfield	30-34	1	1133
Fairfield	30-34	2	1464
Fairfield	30-34	3	712
Fairfield	30-34	4	247
Fairfield	30-34	5	68
Fairfield	30-34	6	24
Fairfield	35-39		452
Fairfield	35-39	0	1357
Fairfield	35-39	1	975
Fairfield	35-39	2	1966
Fairfield	35-39	3	1207
Fairfield	35-39	4	446
Fairfield	35-39	5	137
Fairfield	35-39	6	73
Fairfield	40-44		438
Fairfield	40-44	0	1029
Fairfield	40-44	1	854
Fairfield	40-44	2	2014
Fairfield	40-44	3	1290
Fairfield	40-44	4	587
Fairfield	40-44	5	222
Fairfield	40-44	6	124
Fairfield	45-49		412
Fairfield	45-49	0	975
Fairfield	45-49	1	921
Fairfield	45-49	2	2337
Fairfield	45-49	3	1415
Fairfield	45-49	4	579
Fairfield	45-49	5	229
Fairfield	45-49	6	163
Fairfield	50-54		427
Fairfield	50-54	0	1046
Fairfield	50-54	1	931
Fairfield	50-54	2	2268
Fairfield	50-54	3	1445
Fairfield	50-54	4	629
Fairfield	50-54	5	216
Fairfield	50-54	6	160
Fairfield	55-59		400
Fairfield	55-59	0	909
Fairfield	55-59	1	815
Fairfield	55-59	2	2341
Fairfield	55-59	3	1454
Fairfield	55-59	4	633
Fairfield	55-59	5	280
Fairfield	55-59	6	205
Fairfield	60-64		425
Fairfield	60-64	0	843
Fairfield	60-64	1	802
Fairfield	60-64	2	2231
Fairfield	60-64	3	1519
Fairfield	60-64	4	725
Fairfield	60-64	5	316
Fairfield	60-64	6	242
Fairfield	65-69		350
Fairfield	65-69	0	640
Fairfield	65-69	1	588
Fairfield	65-69	2	1761
Fairfield	65-69	3	1273
Fairfield	65-69	4	703
Fairfield	65-69	5	306
Fairfield	65-69	6	323
Fairfield	70-74		371
Fairfield	70-74	0	460
Fairfield	70-74	1	381
Fairfield	70-74	2	1316
Fairfield	70-74	3	942
Fairfield	70-74	4	570
Fairfield	70-74	5	290
Fairfield	70-74	6	326
Fairfield	75-79		277
Fairfield	75-79	0	239
Fairfield	75-79	1	210
Fairfield	75-79	2	721
Fairfield	75-79	3	605
Fairfield	75-79	4	422
Fairfield	75-79	5	182
Fairfield	75-79	6	309
Fairfield	80-84		292
Fairfield	80-84	0	136
Fairfield	80-84	1	154
Fairfield	80-84	2	475
Fairfield	80-84	3	458
Fairfield	80-84	4	287
Fairfield	80-84	5	182
Fairfield	80-84	6	398
Fairfield	85+		550
Fairfield	85+	0	107
Fairfield	85+	1	154
Fairfield	85+	2	443
Fairfield	85+	3	367
Fairfield	85+	4	293
Fairfield	85+	5	203
Fairfield	85+	6	568
Federation	15-19		30
Federation	15-19	0	287
Federation	15-19	1	8
Federation	20-24		25
Federation	20-24	0	194
Federation	20-24	1	17
Federation	20-24	2	8
Federation	25-29		22
Federation	25-29	0	123
Federation	25-29	1	66
Federation	25-29	2	58
Federation	25-29	3	8
Federation	30-34		22
Federation	30-34	0	64
Federation	30-34	1	41
Federation	30-34	2	101
Federation	30-34	3	49
Federation	30-34	4	11
Federation	35-39		10
Federation	35-39	0	42
Federation	35-39	1	34
Federation	35-39	2	105
Federation	35-39	3	56
Federation	35-39	4	23
Federation	35-39	5	3
Federation	35-39	6	3
Federation	40-44		32
Federation	40-44	0	30
Federation	40-44	1	38
Federation	40-44	2	120
Federation	40-44	3	66
Federation	40-44	4	29
Federation	40-44	5	6
Federation	40-44	6	4
Federation	45-49		30
Federation	45-49	0	35
Federation	45-49	1	34
Federation	45-49	2	114
Federation	45-49	3	83
Federation	45-49	4	36
Federation	45-49	5	10
Federation	45-49	6	7
Federation	50-54		22
Federation	50-54	0	38
Federation	50-54	1	43
Federation	50-54	2	141
Federation	50-54	3	115
Federation	50-54	4	32
Federation	50-54	5	9
Federation	50-54	6	12
Federation	55-59		32
Federation	55-59	0	55
Federation	55-59	1	53
Federation	55-59	2	146
Federation	55-59	3	114
Federation	55-59	4	43
Federation	55-59	5	24
Federation	55-59	6	5
Federation	60-64		41
Federation	60-64	0	60
Federation	60-64	1	37
Federation	60-64	2	182
Federation	60-64	3	128
Federation	60-64	4	61
Federation	60-64	5	13
Federation	60-64	6	8
Federation	65-69		36
Federation	65-69	0	53
Federation	65-69	1	57
Federation	65-69	2	170
Federation	65-69	3	158
Federation	65-69	4	70
Federation	65-69	5	12
Federation	65-69	6	7
Federation	70-74		43
Federation	70-74	0	38
Federation	70-74	1	31
Federation	70-74	2	169
Federation	70-74	3	140
Federation	70-74	4	57
Federation	70-74	5	19
Federation	70-74	6	15
Federation	75-79		44
Federation	75-79	0	19
Federation	75-79	1	22
Federation	75-79	2	103
Federation	75-79	3	93
Federation	75-79	4	60
Federation	75-79	5	20
Federation	75-79	6	15
Federation	80-84		44
Federation	80-84	0	32
Federation	80-84	1	14
Federation	80-84	2	53
Federation	80-84	3	76
Federation	80-84	4	56
Federation	80-84	5	20
Federation	80-84	6	15
Federation	85+		38
Federation	85+	0	13
Federation	85+	1	14
Federation	85+	2	32
Federation	85+	3	63
Federation	85+	4	49
Federation	85+	5	25
Federation	85+	6	33
Forbes	15-19		39
Forbes	15-19	0	220
Forbes	15-19	1	3
Forbes	20-24		27
Forbes	20-24	0	154
Forbes	20-24	1	23
Forbes	20-24	2	13
Forbes	20-24	3	3
Forbes	25-29		28
Forbes	25-29	0	127
Forbes	25-29	1	31
Forbes	25-29	2	42
Forbes	25-29	3	19
Forbes	25-29	4	4
Forbes	30-34		26
Forbes	30-34	0	66
Forbes	30-34	1	53
Forbes	30-34	2	61
Forbes	30-34	3	53
Forbes	30-34	4	11
Forbes	30-34	6	4
Forbes	35-39		27
Forbes	35-39	0	31
Forbes	35-39	1	23
Forbes	35-39	2	82
Forbes	35-39	3	61
Forbes	35-39	4	31
Forbes	35-39	5	9
Forbes	35-39	6	8
Forbes	40-44		19
Forbes	40-44	0	19
Forbes	40-44	1	17
Forbes	40-44	2	78
Forbes	40-44	3	51
Forbes	40-44	4	36
Forbes	40-44	5	9
Forbes	40-44	6	7
Forbes	45-49		18
Forbes	45-49	0	38
Forbes	45-49	1	23
Forbes	45-49	2	61
Forbes	45-49	3	71
Forbes	45-49	4	30
Forbes	45-49	5	18
Forbes	45-49	6	8
Forbes	50-54		32
Forbes	50-54	0	23
Forbes	50-54	1	26
Forbes	50-54	2	83
Forbes	50-54	3	85
Forbes	50-54	4	35
Forbes	50-54	5	14
Forbes	50-54	6	9
Forbes	55-59		37
Forbes	55-59	0	38
Forbes	55-59	1	24
Forbes	55-59	2	92
Forbes	55-59	3	86
Forbes	55-59	4	39
Forbes	55-59	5	16
Forbes	60-64		16
Forbes	60-64	0	20
Forbes	60-64	1	26
Forbes	60-64	2	90
Forbes	60-64	3	75
Forbes	60-64	4	27
Forbes	60-64	5	9
Forbes	65-69		16
Forbes	65-69	0	15
Forbes	65-69	1	19
Forbes	65-69	2	70
Forbes	65-69	3	82
Forbes	65-69	4	39
Forbes	65-69	5	10
Forbes	65-69	6	4
Forbes	70-74		28
Forbes	70-74	0	20
Forbes	70-74	1	16
Forbes	70-74	2	93
Forbes	70-74	3	75
Forbes	70-74	4	27
Forbes	70-74	5	16
Forbes	70-74	6	6
Forbes	75-79		23
Forbes	75-79	0	12
Forbes	75-79	1	12
Forbes	75-79	2	47
Forbes	75-79	3	64
Forbes	75-79	4	35
Forbes	75-79	5	19
Forbes	75-79	6	3
Forbes	80-84		26
Forbes	80-84	0	12
Forbes	80-84	1	7
Forbes	80-84	2	31
Forbes	80-84	3	34
Forbes	80-84	4	23
Forbes	80-84	5	12
Forbes	80-84	6	18
Forbes	85+		31
Forbes	85+	0	4
Forbes	85+	1	6
Forbes	85+	2	23
Forbes	85+	3	39
Forbes	85+	4	33
Forbes	85+	5	22
Forbes	85+	6	15
Georges River	15-19		288
Georges River	15-19	0	3579
Georges River	15-19	6	3
Georges River	20-24		396
Georges River	20-24	0	4930
Georges River	20-24	1	101
Georges River	20-24	2	26
Georges River	20-24	3	4
Georges River	25-29		429
Georges River	25-29	0	4557
Georges River	25-29	1	591
Georges River	25-29	2	195
Georges River	25-29	3	48
Georges River	25-29	4	15
Georges River	25-29	6	3
Georges River	30-34		329
Georges River	30-34	0	2773
Georges River	30-34	1	1412
Georges River	30-34	2	899
Georges River	30-34	3	214
Georges River	30-34	4	57
Georges River	30-34	5	14
Georges River	30-34	6	4
Georges River	35-39		286
Georges River	35-39	0	1432
Georges River	35-39	1	1308
Georges River	35-39	2	1874
Georges River	35-39	3	543
Georges River	35-39	4	101
Georges River	35-39	5	30
Georges River	35-39	6	21
Georges River	40-44		213
Georges River	40-44	0	902
Georges River	40-44	1	941
Georges River	40-44	2	1963
Georges River	40-44	3	734
Georges River	40-44	4	177
Georges River	40-44	5	46
Georges River	40-44	6	23
Georges River	45-49		214
Georges River	45-49	0	805
Georges River	45-49	1	929
Georges River	45-49	2	1927
Georges River	45-49	3	849
Georges River	45-49	4	229
Georges River	45-49	5	58
Georges River	45-49	6	22
Georges River	50-54		195
Georges River	50-54	0	728
Georges River	50-54	1	955
Georges River	50-54	2	2013
Georges River	50-54	3	782
Georges River	50-54	4	227
Georges River	50-54	5	57
Georges River	50-54	6	37
Georges River	55-59		172
Georges River	55-59	0	686
Georges River	55-59	1	1019
Georges River	55-59	2	1965
Georges River	55-59	3	747
Georges River	55-59	4	241
Georges River	55-59	5	49
Georges River	55-59	6	29
Georges River	60-64		192
Georges River	60-64	0	615
Georges River	60-64	1	1202
Georges River	60-64	2	1665
Georges River	60-64	3	758
Georges River	60-64	4	236
Georges River	60-64	5	51
Georges River	60-64	6	34
Georges River	65-69		186
Georges River	65-69	0	456
Georges River	65-69	1	941
Georges River	65-69	2	1344
Georges River	65-69	3	706
Georges River	65-69	4	238
Georges River	65-69	5	61
Georges River	65-69	6	33
Georges River	70-74		182
Georges River	70-74	0	339
Georges River	70-74	1	527
Georges River	70-74	2	1316
Georges River	70-74	3	667
Georges River	70-74	4	226
Georges River	70-74	5	59
Georges River	70-74	6	36
Georges River	75-79		198
Georges River	75-79	0	210
Georges River	75-79	1	263
Georges River	75-79	2	973
Georges River	75-79	3	561
Georges River	75-79	4	196
Georges River	75-79	5	61
Georges River	75-79	6	42
Georges River	80-84		203
Georges River	80-84	0	119
Georges River	80-84	1	172
Georges River	80-84	2	749
Georges River	80-84	3	405
Georges River	80-84	4	196
Georges River	80-84	5	66
Georges River	80-84	6	52
Georges River	85+		601
Georges River	85+	0	150
Georges River	85+	1	225
Georges River	85+	2	667
Georges River	85+	3	466
Georges River	85+	4	261
Georges River	85+	5	133
Georges River	85+	6	107
Gilgandra	15-19		17
Gilgandra	15-19	0	101
Gilgandra	20-24		11
Gilgandra	20-24	0	48
Gilgandra	20-24	1	16
Gilgandra	20-24	2	4
Gilgandra	25-29		15
Gilgandra	25-29	0	39
Gilgandra	25-29	1	28
Gilgandra	25-29	2	24
Gilgandra	25-29	3	10
Gilgandra	25-29	4	4
Gilgandra	30-34		19
Gilgandra	30-34	0	23
Gilgandra	30-34	1	11
Gilgandra	30-34	2	23
Gilgandra	30-34	3	28
Gilgandra	30-34	4	5
Gilgandra	35-39		17
Gilgandra	35-39	0	14
Gilgandra	35-39	1	12
Gilgandra	35-39	2	37
Gilgandra	35-39	3	32
Gilgandra	35-39	4	15
Gilgandra	35-39	5	4
Gilgandra	40-44		21
Gilgandra	40-44	0	20
Gilgandra	40-44	1	11
Gilgandra	40-44	2	25
Gilgandra	40-44	3	31
Gilgandra	40-44	4	11
Gilgandra	40-44	5	4
Gilgandra	40-44	6	4
Gilgandra	45-49		15
Gilgandra	45-49	0	17
Gilgandra	45-49	1	8
Gilgandra	45-49	2	32
Gilgandra	45-49	3	30
Gilgandra	45-49	4	8
Gilgandra	45-49	5	12
Gilgandra	50-54		15
Gilgandra	50-54	0	10
Gilgandra	50-54	1	11
Gilgandra	50-54	2	37
Gilgandra	50-54	3	33
Gilgandra	50-54	4	18
Gilgandra	50-54	5	9
Gilgandra	50-54	6	3
Gilgandra	55-59		16
Gilgandra	55-59	0	16
Gilgandra	55-59	1	12
Gilgandra	55-59	2	40
Gilgandra	55-59	3	41
Gilgandra	55-59	4	19
Gilgandra	55-59	5	3
Gilgandra	60-64		16
Gilgandra	60-64	0	17
Gilgandra	60-64	1	12
Gilgandra	60-64	2	51
Gilgandra	60-64	3	49
Gilgandra	60-64	4	18
Gilgandra	60-64	5	9
Gilgandra	60-64	6	3
Gilgandra	65-69		19
Gilgandra	65-69	0	4
Gilgandra	65-69	1	12
Gilgandra	65-69	2	40
Gilgandra	65-69	3	26
Gilgandra	65-69	4	29
Gilgandra	65-69	5	5
Gilgandra	65-69	6	6
Gilgandra	70-74		12
Gilgandra	70-74	0	7
Gilgandra	70-74	1	11
Gilgandra	70-74	2	36
Gilgandra	70-74	3	28
Gilgandra	70-74	4	19
Gilgandra	70-74	5	6
Gilgandra	70-74	6	4
Gilgandra	75-79		14
Gilgandra	75-79	0	4
Gilgandra	75-79	1	5
Gilgandra	75-79	2	18
Gilgandra	75-79	3	27
Gilgandra	75-79	4	20
Gilgandra	75-79	5	6
Gilgandra	80-84		13
Gilgandra	80-84	0	8
Gilgandra	80-84	1	5
Gilgandra	80-84	2	16
Gilgandra	80-84	3	23
Gilgandra	80-84	4	15
Gilgandra	80-84	5	4
Gilgandra	80-84	6	7
Gilgandra	85+		13
Gilgandra	85+	0	4
Gilgandra	85+	1	7
Gilgandra	85+	2	14
Gilgandra	85+	3	17
Gilgandra	85+	4	8
Gilgandra	85+	5	7
Glen Innes Severn	15-19		39
Glen Innes Severn	15-19	0	215
Glen Innes Severn	15-19	1	3
Glen Innes Severn	20-24		19
Glen Innes Severn	20-24	0	126
Glen Innes Severn	20-24	1	18
Glen Innes Severn	20-24	2	8
Glen Innes Severn	20-24	3	5
Glen Innes Severn	25-29		27
Glen Innes Severn	25-29	0	99
Glen Innes Severn	25-29	1	43
Glen Innes Severn	25-29	2	28
Glen Innes Severn	25-29	3	18
Glen Innes Severn	25-29	4	8
Glen Innes Severn	30-34		25
Glen Innes Severn	30-34	0	38
Glen Innes Severn	30-34	1	33
Glen Innes Severn	30-34	2	50
Glen Innes Severn	30-34	3	31
Glen Innes Severn	30-34	4	11
Glen Innes Severn	35-39		34
Glen Innes Severn	35-39	0	30
Glen Innes Severn	35-39	1	29
Glen Innes Severn	35-39	2	52
Glen Innes Severn	35-39	3	36
Glen Innes Severn	35-39	4	25
Glen Innes Severn	35-39	5	4
Glen Innes Severn	40-44		13
Glen Innes Severn	40-44	0	27
Glen Innes Severn	40-44	1	30
Glen Innes Severn	40-44	2	61
Glen Innes Severn	40-44	3	46
Glen Innes Severn	40-44	4	22
Glen Innes Severn	40-44	5	4
Glen Innes Severn	40-44	6	10
Glen Innes Severn	45-49		25
Glen Innes Severn	45-49	0	30
Glen Innes Severn	45-49	1	29
Glen Innes Severn	45-49	2	66
Glen Innes Severn	45-49	3	63
Glen Innes Severn	45-49	4	25
Glen Innes Severn	45-49	5	7
Glen Innes Severn	45-49	6	13
Glen Innes Severn	50-54		34
Glen Innes Severn	50-54	0	40
Glen Innes Severn	50-54	1	26
Glen Innes Severn	50-54	2	92
Glen Innes Severn	50-54	3	67
Glen Innes Severn	50-54	4	27
Glen Innes Severn	50-54	5	10
Glen Innes Severn	50-54	6	7
Glen Innes Severn	55-59		38
Glen Innes Severn	55-59	0	49
Glen Innes Severn	55-59	1	32
Glen Innes Severn	55-59	2	92
Glen Innes Severn	55-59	3	83
Glen Innes Severn	55-59	4	35
Glen Innes Severn	55-59	5	7
Glen Innes Severn	55-59	6	3
Glen Innes Severn	60-64		24
Glen Innes Severn	60-64	0	42
Glen Innes Severn	60-64	1	33
Glen Innes Severn	60-64	2	124
Glen Innes Severn	60-64	3	95
Glen Innes Severn	60-64	4	25
Glen Innes Severn	60-64	5	15
Glen Innes Severn	60-64	6	5
Glen Innes Severn	65-69		30
Glen Innes Severn	65-69	0	38
Glen Innes Severn	65-69	1	33
Glen Innes Severn	65-69	2	89
Glen Innes Severn	65-69	3	83
Glen Innes Severn	65-69	4	40
Glen Innes Severn	65-69	5	10
Glen Innes Severn	65-69	6	8
Glen Innes Severn	70-74		37
Glen Innes Severn	70-74	0	29
Glen Innes Severn	70-74	1	19
Glen Innes Severn	70-74	2	115
Glen Innes Severn	70-74	3	82
Glen Innes Severn	70-74	4	39
Glen Innes Severn	70-74	5	16
Glen Innes Severn	70-74	6	10
Glen Innes Severn	75-79		40
Glen Innes Severn	75-79	0	20
Glen Innes Severn	75-79	1	18
Glen Innes Severn	75-79	2	78
Glen Innes Severn	75-79	3	46
Glen Innes Severn	75-79	4	34
Glen Innes Severn	75-79	5	14
Glen Innes Severn	75-79	6	4
Glen Innes Severn	80-84		15
Glen Innes Severn	80-84	0	12
Glen Innes Severn	80-84	1	7
Glen Innes Severn	80-84	2	42
Glen Innes Severn	80-84	3	42
Glen Innes Severn	80-84	4	28
Glen Innes Severn	80-84	5	9
Glen Innes Severn	80-84	6	3
Glen Innes Severn	85+		26
Glen Innes Severn	85+	0	10
Glen Innes Severn	85+	1	4
Glen Innes Severn	85+	2	56
Glen Innes Severn	85+	3	48
Glen Innes Severn	85+	4	27
Glen Innes Severn	85+	5	12
Glen Innes Severn	85+	6	18
Goulburn Mulwaree	15-19		83
