LGA_NAME21	AgeChild	CoupleFamily	ParentsBornAus	children
Mosman Park	10-12	0	Mother only	5
Mosman Park	10-12	0	Neither	14
Mosman Park	10-12	1	Both	143
Mosman Park	10-12	1	Father only	29
Mosman Park	10-12	1	Mother only	43
Mosman Park	10-12	1	Neither	70
Mosman Park	13-14	0	Both	16
Mosman Park	13-14	0	Father only	12
Mosman Park	13-14	0	Mother only	9
Mosman Park	13-14	0	Neither	8
Mosman Park	13-14	1	Both	82
Mosman Park	13-14	1	Father only	27
Mosman Park	13-14	1	Mother only	19
Mosman Park	13-14	1	Neither	52
Mosman Park	15-17	0	Both	31
Mosman Park	15-17	0	Father only	6
Mosman Park	15-17	0	Mother only	8
Mosman Park	15-17	0	Neither	15
Mosman Park	15-17	1	Both	134
Mosman Park	15-17	1	Father only	36
Mosman Park	15-17	1	Mother only	39
Mosman Park	15-17	1	Neither	76
Mosman Park	18-20	0	Both	12
Mosman Park	18-20	0	Father only	3
Mosman Park	18-20	0	Mother only	4
Mosman Park	18-20	0	Neither	7
Mosman Park	18-20	1	Both	86
Mosman Park	18-20	1	Father only	35
Mosman Park	18-20	1	Mother only	27
Mosman Park	18-20	1	Neither	38
Mosman Park	21-24	0	Both	13
Mosman Park	21-24	0	Neither	8
Mosman Park	21-24	1	Both	26
Mosman Park	21-24	1	Father only	10
Mosman Park	21-24	1	Mother only	10
Mosman Park	21-24	1	Neither	37
Mount Magnet	0-4	0	Both	5
Mount Magnet	0-4	1	Both	6
Mount Magnet	0-4	1	Father only	3
Mount Magnet	5-9	0	Both	13
Mount Magnet	5-9	1	Both	3
Mount Magnet	10-12	0	Both	3
Mount Magnet	10-12	1	Both	3
Mount Marshall	0-4	1	Both	25
Mount Marshall	0-4	1	Father only	4
Mount Marshall	5-9	0	Both	8
Mount Marshall	5-9	1	Both	19
Mount Marshall	5-9	1	Father only	4
Mount Marshall	10-12	1	Both	4
Mukinbudin	0-4	1	Both	26
Mukinbudin	5-9	0	Both	5
Mukinbudin	5-9	1	Both	28
Mukinbudin	5-9	1	Father only	7
Mukinbudin	5-9	1	Mother only	6
Mukinbudin	10-12	0	Both	6
Mukinbudin	10-12	1	Both	12
Mukinbudin	10-12	1	Father only	6
Mukinbudin	13-14	0	Both	6
Mukinbudin	13-14	1	Both	3
Mukinbudin	15-17	0	Both	7
Mukinbudin	15-17	1	Both	3
Mundaring	0-4	0		6
Mundaring	0-4	0	Both	118
Mundaring	0-4	0	Father only	17
Mundaring	0-4	0	Mother only	31
Mundaring	0-4	0	Neither	11
Mundaring	0-4	1		8
Mundaring	0-4	1	Both	1017
Mundaring	0-4	1	Father only	229
Mundaring	0-4	1	Mother only	200
Mundaring	0-4	1	Neither	144
Mundaring	5-9	0	Both	197
Mundaring	5-9	0	Father only	42
Mundaring	5-9	0	Mother only	38
Mundaring	5-9	0	Neither	21
Mundaring	5-9	1		6
Mundaring	5-9	1	Both	1076
Mundaring	5-9	1	Father only	235
Mundaring	5-9	1	Mother only	249
Mundaring	5-9	1	Neither	212
Mundaring	10-12	0		4
Mundaring	10-12	0	Both	163
Mundaring	10-12	0	Father only	29
Mundaring	10-12	0	Mother only	36
Mundaring	10-12	0	Neither	25
Mundaring	10-12	1		4
Mundaring	10-12	1	Both	657
Mundaring	10-12	1	Father only	141
Mundaring	10-12	1	Mother only	154
Mundaring	10-12	1	Neither	170
Mundaring	13-14	0	Both	118
Mundaring	13-14	0	Father only	24
Mundaring	13-14	0	Mother only	19
Mundaring	13-14	0	Neither	10
Mundaring	13-14	1	Both	480
Mundaring	13-14	1	Father only	77
Mundaring	13-14	1	Mother only	113
Mundaring	13-14	1	Neither	108
Mundaring	15-17	0	Both	143
Mundaring	15-17	0	Father only	24
Mundaring	15-17	0	Mother only	32
Mundaring	15-17	0	Neither	28
Mundaring	15-17	1	Both	573
Mundaring	15-17	1	Father only	114
Mundaring	15-17	1	Mother only	152
Mundaring	15-17	1	Neither	171
Mundaring	18-20	0	Both	35
Mundaring	18-20	0	Father only	11
Mundaring	18-20	0	Mother only	9
Mundaring	18-20	0	Neither	8
Mundaring	18-20	1		4
Mundaring	18-20	1	Both	159
Mundaring	18-20	1	Father only	39
Mundaring	18-20	1	Mother only	36
Mundaring	18-20	1	Neither	66
Mundaring	21-24	0	Both	16
Mundaring	21-24	0	Father only	3
Mundaring	21-24	0	Mother only	9
Mundaring	21-24	0	Neither	11
Mundaring	21-24	1	Both	73
Mundaring	21-24	1	Father only	26
Mundaring	21-24	1	Mother only	17
Mundaring	21-24	1	Neither	41
Murchison	0-4	1	Both	6
Murchison	5-9	0	Both	4
Murchison	10-12	0	Both	4
Murchison	10-12	1	Both	3
Murchison	13-14	1	Both	3
Murray	0-4	0		3
Murray	0-4	0	Both	95
Murray	0-4	0	Father only	11
Murray	0-4	0	Mother only	21
Murray	0-4	1		6
Murray	0-4	1	Both	528
Murray	0-4	1	Father only	73
Murray	0-4	1	Mother only	68
Murray	0-4	1	Neither	31
Murray	5-9	0		4
Murray	5-9	0	Both	178
Murray	5-9	0	Father only	12
Murray	5-9	0	Mother only	26
Murray	5-9	0	Neither	11
Murray	5-9	1		5
Murray	5-9	1	Both	576
Murray	5-9	1	Father only	72
Murray	5-9	1	Mother only	65
Murray	5-9	1	Neither	71
Murray	10-12	0		5
Murray	10-12	0	Both	120
Murray	10-12	0	Father only	3
Murray	10-12	0	Mother only	13
Murray	10-12	0	Neither	12
Murray	10-12	1		3
Murray	10-12	1	Both	401
Murray	10-12	1	Father only	39
Murray	10-12	1	Mother only	38
Murray	10-12	1	Neither	46
Murray	13-14	0		5
Murray	13-14	0	Both	85
Murray	13-14	0	Father only	6
Murray	13-14	0	Mother only	8
Murray	13-14	0	Neither	3
Murray	13-14	1		6
Murray	13-14	1	Both	246
Murray	13-14	1	Father only	25
Murray	13-14	1	Mother only	29
Murray	13-14	1	Neither	38
Murray	15-17	0	Both	83
Murray	15-17	0	Father only	3
Murray	15-17	0	Mother only	15
Murray	15-17	0	Neither	18
Murray	15-17	1	Both	261
Murray	15-17	1	Father only	46
Murray	15-17	1	Mother only	34
Murray	15-17	1	Neither	47
Murray	18-20	0	Both	10
Murray	18-20	0	Father only	3
Murray	18-20	1	Both	57
Murray	18-20	1	Father only	6
Murray	18-20	1	Mother only	10
Murray	18-20	1	Neither	11
Murray	21-24	0	Both	7
Murray	21-24	1	Both	18
Murray	21-24	1	Father only	6
Murray	21-24	1	Mother only	3
Murray	21-24	1	Neither	7
Nannup	0-4	1	Both	21
Nannup	0-4	1	Father only	5
Nannup	0-4	1	Mother only	8
Nannup	0-4	1	Neither	4
Nannup	5-9	0	Both	3
Nannup	5-9	1	Both	29
Nannup	5-9	1	Father only	10
Nannup	5-9	1	Mother only	3
Nannup	5-9	1	Neither	12
Nannup	10-12	0	Both	4
Nannup	10-12	1	Both	16
Nannup	10-12	1	Father only	3
Nannup	10-12	1	Neither	6
Nannup	13-14	0	Both	6
Nannup	13-14	1	Both	18
Nannup	13-14	1	Neither	5
Nannup	15-17	0	Both	8
Nannup	15-17	0	Mother only	4
Nannup	15-17	1	Both	16
Narembeen	0-4	0	Both	4
Narembeen	0-4	1	Both	28
Narembeen	0-4	1	Father only	10
Narembeen	0-4	1	Neither	3
Narembeen	5-9	0	Both	5
Narembeen	5-9	1	Both	36
Narembeen	5-9	1	Father only	6
Narembeen	5-9	1	Neither	4
Narembeen	10-12	0	Both	4
Narembeen	10-12	1	Both	16
Narembeen	13-14	0	Both	3
Narembeen	13-14	1	Both	5
Narrogin	0-4	0		4
Narrogin	0-4	0	Both	20
Narrogin	0-4	0	Mother only	4
Narrogin	0-4	1		4
Narrogin	0-4	1	Both	112
Narrogin	0-4	1	Father only	10
Narrogin	0-4	1	Mother only	3
Narrogin	0-4	1	Neither	34
Narrogin	5-9	0		7
Narrogin	5-9	0	Both	60
Narrogin	5-9	0	Father only	4
Narrogin	5-9	0	Mother only	3
Narrogin	5-9	0	Neither	6
Narrogin	5-9	1		5
Narrogin	5-9	1	Both	107
Narrogin	5-9	1	Father only	12
Narrogin	5-9	1	Mother only	12
Narrogin	5-9	1	Neither	32
Narrogin	10-12	0	Both	40
Narrogin	10-12	0	Mother only	3
Narrogin	10-12	0	Neither	5
Narrogin	10-12	1	Both	80
Narrogin	10-12	1	Father only	10
Narrogin	10-12	1	Mother only	7
Narrogin	10-12	1	Neither	20
Narrogin	13-14	0		3
Narrogin	13-14	0	Both	22
Narrogin	13-14	1		7
Narrogin	13-14	1	Both	48
Narrogin	13-14	1	Father only	10
Narrogin	13-14	1	Mother only	3
Narrogin	13-14	1	Neither	4
Narrogin	15-17	0		4
Narrogin	15-17	0	Both	34
Narrogin	15-17	0	Father only	7
Narrogin	15-17	1	Both	49
Narrogin	15-17	1	Father only	12
Narrogin	15-17	1	Mother only	8
Narrogin	15-17	1	Neither	9
Narrogin	21-24	0	Both	4
Nedlands	0-4	0	Both	32
Nedlands	0-4	0	Father only	4
Nedlands	0-4	0	Mother only	4
Nedlands	0-4	0	Neither	5
Nedlands	0-4	1	Both	432
Nedlands	0-4	1	Father only	151
Nedlands	0-4	1	Mother only	125
Nedlands	0-4	1	Neither	210
Nedlands	5-9	0	Both	64
Nedlands	5-9	0	Father only	13
Nedlands	5-9	0	Mother only	7
Nedlands	5-9	0	Neither	30
Nedlands	5-9	1	Both	556
Nedlands	5-9	1	Father only	212
Nedlands	5-9	1	Mother only	199
Nedlands	5-9	1	Neither	349
Nedlands	10-12	0	Both	35
Nedlands	10-12	0	Father only	12
Nedlands	10-12	0	Mother only	9
Nedlands	10-12	0	Neither	29
Nedlands	10-12	1	Both	388
Nedlands	10-12	1	Father only	134
Nedlands	10-12	1	Mother only	135
Nedlands	10-12	1	Neither	262
Nedlands	13-14	0	Both	29
Nedlands	13-14	0	Father only	6
Nedlands	13-14	0	Mother only	14
Nedlands	13-14	0	Neither	21
Nedlands	13-14	1		6
Nedlands	13-14	1	Both	254
Nedlands	13-14	1	Father only	88
Nedlands	13-14	1	Mother only	71
Nedlands	13-14	1	Neither	182
Nedlands	15-17	0	Both	55
Nedlands	15-17	0	Father only	21
Nedlands	15-17	0	Mother only	23
Nedlands	15-17	0	Neither	34
Nedlands	15-17	1	Both	404
Nedlands	15-17	1	Father only	119
Nedlands	15-17	1	Mother only	93
Nedlands	15-17	1	Neither	263
Nedlands	18-20	0	Both	35
Nedlands	18-20	0	Father only	19
Nedlands	18-20	0	Mother only	13
Nedlands	18-20	0	Neither	28
Nedlands	18-20	1	Both	234
Nedlands	18-20	1	Father only	73
Nedlands	18-20	1	Mother only	69
Nedlands	18-20	1	Neither	170
Nedlands	21-24	0	Both	34
Nedlands	21-24	0	Father only	6
Nedlands	21-24	0	Mother only	3
Nedlands	21-24	0	Neither	18
Nedlands	21-24	1	Both	104
Nedlands	21-24	1	Father only	31
Nedlands	21-24	1	Mother only	35
Nedlands	21-24	1	Neither	92
Ngaanyatjarraku	0-4	0	Both	24
Ngaanyatjarraku	0-4	1	Both	48
Ngaanyatjarraku	0-4	1	Mother only	4
Ngaanyatjarraku	5-9	0	Both	46
Ngaanyatjarraku	5-9	1	Both	49
Ngaanyatjarraku	10-12	0	Both	22
Ngaanyatjarraku	10-12	1	Both	34
Ngaanyatjarraku	13-14	0	Both	12
Ngaanyatjarraku	13-14	1	Both	27
Ngaanyatjarraku	15-17	0	Both	13
Ngaanyatjarraku	15-17	1	Both	21
Northam	0-4	0		11
Northam	0-4	0	Both	91
Northam	0-4	0	Father only	9
Northam	0-4	0	Mother only	8
Northam	0-4	0	Neither	4
Northam	0-4	1		3
Northam	0-4	1	Both	290
Northam	0-4	1	Father only	29
Northam	0-4	1	Mother only	25
Northam	0-4	1	Neither	45
Northam	5-9	0		9
Northam	5-9	0	Both	142
Northam	5-9	0	Father only	10
Northam	5-9	0	Mother only	15
Northam	5-9	0	Neither	6
Northam	5-9	1		5
Northam	5-9	1	Both	363
Northam	5-9	1	Father only	35
Northam	5-9	1	Mother only	21
Northam	5-9	1	Neither	60
Northam	10-12	0	Both	84
Northam	10-12	0	Father only	12
Northam	10-12	0	Neither	9
Northam	10-12	1	Both	200
Northam	10-12	1	Father only	16
Northam	10-12	1	Mother only	16
Northam	10-12	1	Neither	31
Northam	13-14	0		4
Northam	13-14	0	Both	67
Northam	13-14	0	Father only	3
Northam	13-14	0	Mother only	5
Northam	13-14	1	Both	142
Northam	13-14	1	Father only	17
Northam	13-14	1	Mother only	9
Northam	13-14	1	Neither	19
Northam	15-17	0		4
Northam	15-17	0	Both	84
Northam	15-17	0	Father only	15
Northam	15-17	0	Mother only	4
Northam	15-17	0	Neither	4
Northam	15-17	1	Both	139
Northam	15-17	1	Father only	13
Northam	15-17	1	Mother only	10
Northam	15-17	1	Neither	24
Northam	18-20	0	Mother only	3
Northam	18-20	1	Both	21
Northam	18-20	1	Neither	3
Northam	21-24	1	Both	4
Northampton	0-4	0	Both	12
Northampton	0-4	1	Both	77
Northampton	0-4	1	Father only	18
Northampton	0-4	1	Mother only	5
Northampton	0-4	1	Neither	6
Northampton	5-9	0	Both	18
Northampton	5-9	0	Mother only	4
Northampton	5-9	1	Both	105
Northampton	5-9	1	Father only	15
Northampton	5-9	1	Mother only	4
Northampton	10-12	0	Both	18
Northampton	10-12	0	Mother only	3
Northampton	10-12	1	Both	46
Northampton	10-12	1	Father only	7
Northampton	10-12	1	Mother only	3
Northampton	10-12	1	Neither	3
Northampton	13-14	0	Both	4
Northampton	13-14	0	Father only	3
Northampton	13-14	1	Both	25
Northampton	13-14	1	Father only	3
Northampton	13-14	1	Neither	3
Northampton	15-17	0	Both	9
Northampton	15-17	1	Both	23
Northampton	15-17	1	Neither	3
Nungarin	0-4	0	Both	4
Nungarin	0-4	1	Both	7
Nungarin	5-9	1	Both	5
Nungarin	10-12	0	Both	5
Nungarin	10-12	1	Both	5
Peppermint Grove	0-4	1	Both	30
Peppermint Grove	0-4	1	Father only	7
Peppermint Grove	0-4	1	Mother only	11
Peppermint Grove	0-4	1	Neither	7
Peppermint Grove	5-9	0	Neither	3
Peppermint Grove	5-9	1	Both	29
Peppermint Grove	5-9	1	Father only	8
Peppermint Grove	5-9	1	Mother only	6
Peppermint Grove	5-9	1	Neither	15
Peppermint Grove	10-12	0	Both	5
Peppermint Grove	10-12	0	Neither	7
Peppermint Grove	10-12	1	Both	27
Peppermint Grove	10-12	1	Father only	8
Peppermint Grove	10-12	1	Mother only	12
Peppermint Grove	10-12	1	Neither	10
Peppermint Grove	13-14	0	Both	6
Peppermint Grove	13-14	1	Both	16
Peppermint Grove	13-14	1	Father only	4
Peppermint Grove	13-14	1	Mother only	3
Peppermint Grove	13-14	1	Neither	15
Peppermint Grove	15-17	0	Both	7
Peppermint Grove	15-17	0	Neither	4
Peppermint Grove	15-17	1	Both	46
Peppermint Grove	15-17	1	Father only	12
Peppermint Grove	15-17	1	Mother only	11
Peppermint Grove	15-17	1	Neither	12
Peppermint Grove	18-20	0	Both	7
Peppermint Grove	18-20	1	Both	23
Peppermint Grove	18-20	1	Father only	12
Peppermint Grove	18-20	1	Neither	9
Peppermint Grove	21-24	0	Both	3
Peppermint Grove	21-24	1	Both	13
Peppermint Grove	21-24	1	Neither	5
Perenjori	0-4	1	Both	11
Perenjori	0-4	1	Father only	8
Perenjori	5-9	1	Both	22
Perenjori	5-9	1	Father only	3
Perenjori	10-12	0	Both	3
Perenjori	10-12	1	Both	17
Perenjori	15-17	0	Both	3
Perenjori	15-17	1	Both	4
Perth	0-4	0		3
Perth	0-4	0	Both	5
Perth	0-4	0	Father only	9
Perth	0-4	0	Mother only	4
Perth	0-4	0	Neither	24
Perth	0-4	1		5
Perth	0-4	1	Both	85
Perth	0-4	1	Father only	90
Perth	0-4	1	Mother only	41
Perth	0-4	1	Neither	557
Perth	5-9	0	Both	19
Perth	5-9	0	Father only	12
Perth	5-9	0	Mother only	15
Perth	5-9	0	Neither	49
Perth	5-9	1		4
Perth	5-9	1	Both	44
Perth	5-9	1	Father only	42
Perth	5-9	1	Mother only	17
Perth	5-9	1	Neither	345
Perth	10-12	0	Both	10
Perth	10-12	0	Father only	3
Perth	10-12	0	Mother only	11
Perth	10-12	0	Neither	38
Perth	10-12	1		6
Perth	10-12	1	Both	27
Perth	10-12	1	Father only	17
Perth	10-12	1	Mother only	8
Perth	10-12	1	Neither	125
Perth	13-14	0	Both	13
Perth	13-14	0	Father only	8
Perth	13-14	0	Mother only	9
Perth	13-14	0	Neither	31
Perth	13-14	1	Both	16
Perth	13-14	1	Father only	6
Perth	13-14	1	Neither	64
Perth	15-17	0	Both	20
Perth	15-17	0	Father only	9
Perth	15-17	0	Mother only	7
Perth	15-17	0	Neither	37
Perth	15-17	1	Both	21
Perth	15-17	1	Father only	13
Perth	15-17	1	Mother only	7
Perth	15-17	1	Neither	65
Perth	18-20	0	Both	9
Perth	18-20	0	Father only	7
Perth	18-20	0	Mother only	4
Perth	18-20	0	Neither	31
Perth	18-20	1	Both	10
Perth	18-20	1	Father only	7
Perth	18-20	1	Neither	38
Perth	21-24	0	Both	6
Perth	21-24	0	Neither	27
Perth	21-24	1	Both	6
Perth	21-24	1	Mother only	5
Perth	21-24	1	Neither	21
Pingelly	0-4	0	Both	6
Pingelly	0-4	1	Both	34
Pingelly	5-9	0	Both	20
Pingelly	5-9	1	Both	31
Pingelly	5-9	1	Neither	5
Pingelly	10-12	0	Both	8
Pingelly	10-12	1	Both	23
Pingelly	13-14	0	Both	8
Pingelly	13-14	1	Both	18
Pingelly	15-17	1	Both	9
Plantagenet	0-4	0	Both	19
Plantagenet	0-4	1	Both	145
Plantagenet	0-4	1	Father only	17
Plantagenet	0-4	1	Mother only	8
Plantagenet	0-4	1	Neither	16
Plantagenet	5-9	0		9
Plantagenet	5-9	0	Both	60
Plantagenet	5-9	0	Father only	3
Plantagenet	5-9	0	Mother only	4
Plantagenet	5-9	1		6
Plantagenet	5-9	1	Both	163
Plantagenet	5-9	1	Father only	22
Plantagenet	5-9	1	Mother only	12
Plantagenet	5-9	1	Neither	29
Plantagenet	10-12	0	Both	24
Plantagenet	10-12	0	Father only	3
Plantagenet	10-12	1		5
Plantagenet	10-12	1	Both	80
Plantagenet	10-12	1	Father only	9
Plantagenet	10-12	1	Mother only	8
Plantagenet	10-12	1	Neither	21
Plantagenet	13-14	0		3
Plantagenet	13-14	0	Both	24
Plantagenet	13-14	0	Father only	3
Plantagenet	13-14	0	Mother only	3
Plantagenet	13-14	1	Both	55
Plantagenet	13-14	1	Mother only	16
Plantagenet	13-14	1	Neither	16
Plantagenet	15-17	0	Both	16
Plantagenet	15-17	0	Father only	4
Plantagenet	15-17	0	Mother only	4
Plantagenet	15-17	0	Neither	4
Plantagenet	15-17	1	Both	67
Plantagenet	15-17	1	Father only	11
Plantagenet	15-17	1	Mother only	13
Plantagenet	15-17	1	Neither	24
Plantagenet	18-20	0	Both	4
Plantagenet	18-20	1	Both	4
Port Hedland	0-4	0		11
Port Hedland	0-4	0	Both	88
Port Hedland	0-4	0	Father only	8
Port Hedland	0-4	0	Mother only	9
Port Hedland	0-4	0	Neither	8
Port Hedland	0-4	1		12
Port Hedland	0-4	1	Both	690
Port Hedland	0-4	1	Father only	120
Port Hedland	0-4	1	Mother only	97
Port Hedland	0-4	1	Neither	187
Port Hedland	5-9	0		7
Port Hedland	5-9	0	Both	148
Port Hedland	5-9	0	Father only	17
Port Hedland	5-9	0	Mother only	17
Port Hedland	5-9	0	Neither	8
Port Hedland	5-9	1		11
Port Hedland	5-9	1	Both	599
Port Hedland	5-9	1	Father only	110
Port Hedland	5-9	1	Mother only	54
Port Hedland	5-9	1	Neither	200
Port Hedland	10-12	0		10
Port Hedland	10-12	0	Both	88
Port Hedland	10-12	0	Mother only	9
Port Hedland	10-12	0	Neither	5
Port Hedland	10-12	1	Both	315
Port Hedland	10-12	1	Father only	47
Port Hedland	10-12	1	Mother only	30
Port Hedland	10-12	1	Neither	98
Port Hedland	13-14	0	Both	52
Port Hedland	13-14	0	Father only	3
Port Hedland	13-14	0	Mother only	4
Port Hedland	13-14	0	Neither	10
Port Hedland	13-14	1		3
Port Hedland	13-14	1	Both	162
Port Hedland	13-14	1	Father only	31
Port Hedland	13-14	1	Mother only	9
Port Hedland	13-14	1	Neither	66
Port Hedland	15-17	0	Both	41
Port Hedland	15-17	0	Father only	4
Port Hedland	15-17	0	Mother only	10
Port Hedland	15-17	0	Neither	15
Port Hedland	15-17	1	Both	127
Port Hedland	15-17	1	Father only	15
Port Hedland	15-17	1	Mother only	10
Port Hedland	15-17	1	Neither	61
Port Hedland	18-20	0	Both	8
Port Hedland	18-20	1	Both	4
Port Hedland	18-20	1	Neither	3
Port Hedland	21-24	1	Neither	4
Quairading	0-4	0	Both	4
Quairading	0-4	1	Both	31
Quairading	0-4	1	Father only	4
Quairading	0-4	1	Mother only	4
Quairading	5-9	0	Both	8
Quairading	5-9	1	Both	31
Quairading	5-9	1	Mother only	4
Quairading	10-12	0	Both	3
Quairading	10-12	1	Both	12
Quairading	13-14	0	Both	5
Quairading	13-14	1	Both	3
Quairading	15-17	0	Both	3
Quairading	15-17	1	Both	3
Ravensthorpe	0-4	0		3
Ravensthorpe	0-4	0	Both	10
Ravensthorpe	0-4	1	Both	79
Ravensthorpe	0-4	1	Father only	11
Ravensthorpe	0-4	1	Mother only	15
Ravensthorpe	0-4	1	Neither	15
Ravensthorpe	5-9	0	Both	16
Ravensthorpe	5-9	1	Both	69
Ravensthorpe	5-9	1	Father only	12
Ravensthorpe	5-9	1	Mother only	7
Ravensthorpe	5-9	1	Neither	16
Ravensthorpe	10-12	0	Both	6
Ravensthorpe	10-12	0	Neither	5
Ravensthorpe	10-12	1	Both	28
Ravensthorpe	10-12	1	Mother only	4
Ravensthorpe	10-12	1	Neither	13
Ravensthorpe	13-14	0	Both	7
Ravensthorpe	13-14	1	Both	11
Ravensthorpe	13-14	1	Neither	3
Ravensthorpe	15-17	0	Both	3
Ravensthorpe	15-17	1	Both	8
Ravensthorpe	15-17	1	Mother only	6
Ravensthorpe	15-17	1	Neither	4
Rockingham	0-4	0		43
Rockingham	0-4	0	Both	926
Rockingham	0-4	0	Father only	111
Rockingham	0-4	0	Mother only	242
Rockingham	0-4	0	Neither	143
Rockingham	0-4	1		30
Rockingham	0-4	1	Both	3668
Rockingham	0-4	1	Father only	978
Rockingham	0-4	1	Mother only	952
Rockingham	0-4	1	Neither	1526
Rockingham	5-9	0		37
Rockingham	5-9	0	Both	1266
Rockingham	5-9	0	Father only	198
Rockingham	5-9	0	Mother only	310
Rockingham	5-9	0	Neither	258
Rockingham	5-9	1		39
Rockingham	5-9	1	Both	3522
Rockingham	5-9	1	Father only	929
Rockingham	5-9	1	Mother only	884
Rockingham	5-9	1	Neither	1933
Rockingham	10-12	0		36
Rockingham	10-12	0	Both	840
Rockingham	10-12	0	Father only	137
Rockingham	10-12	0	Mother only	213
Rockingham	10-12	0	Neither	213
Rockingham	10-12	1		21
Rockingham	10-12	1	Both	2179
Rockingham	10-12	1	Father only	488
Rockingham	10-12	1	Mother only	463
Rockingham	10-12	1	Neither	1273
Rockingham	13-14	0		8
Rockingham	13-14	0	Both	626
Rockingham	13-14	0	Father only	107
Rockingham	13-14	0	Mother only	129
Rockingham	13-14	0	Neither	162
Rockingham	13-14	1		14
Rockingham	13-14	1	Both	1392
Rockingham	13-14	1	Father only	288
Rockingham	13-14	1	Mother only	259
Rockingham	13-14	1	Neither	903
Rockingham	15-17	0		7
Rockingham	15-17	0	Both	618
Rockingham	15-17	0	Father only	118
Rockingham	15-17	0	Mother only	137
Rockingham	15-17	0	Neither	229
Rockingham	15-17	1		8
Rockingham	15-17	1	Both	1550
Rockingham	15-17	1	Father only	321
Rockingham	15-17	1	Mother only	341
Rockingham	15-17	1	Neither	1147
Rockingham	18-20	0		5
Rockingham	18-20	0	Both	103
Rockingham	18-20	0	Father only	25
Rockingham	18-20	0	Mother only	34
Rockingham	18-20	0	Neither	68
Rockingham	18-20	1	Both	350
Rockingham	18-20	1	Father only	92
Rockingham	18-20	1	Mother only	62
Rockingham	18-20	1	Neither	396
Rockingham	21-24	0	Both	61
Rockingham	21-24	0	Father only	14
Rockingham	21-24	0	Mother only	18
Rockingham	21-24	0	Neither	45
Rockingham	21-24	1	Both	139
Rockingham	21-24	1	Father only	30
Rockingham	21-24	1	Mother only	31
Rockingham	21-24	1	Neither	217
Serpentine-Jarrahdale	0-4	0		3
Serpentine-Jarrahdale	0-4	0	Both	204
Serpentine-Jarrahdale	0-4	0	Father only	31
Serpentine-Jarrahdale	0-4	0	Mother only	47
Serpentine-Jarrahdale	0-4	0	Neither	33
Serpentine-Jarrahdale	0-4	1		11
Serpentine-Jarrahdale	0-4	1	Both	1341
Serpentine-Jarrahdale	0-4	1	Father only	256
Serpentine-Jarrahdale	0-4	1	Mother only	281
Serpentine-Jarrahdale	0-4	1	Neither	466
Serpentine-Jarrahdale	5-9	0		3
Serpentine-Jarrahdale	5-9	0	Both	253
Serpentine-Jarrahdale	5-9	0	Father only	49
Serpentine-Jarrahdale	5-9	0	Mother only	54
Serpentine-Jarrahdale	5-9	0	Neither	62
Serpentine-Jarrahdale	5-9	1		15
Serpentine-Jarrahdale	5-9	1	Both	1168
Serpentine-Jarrahdale	5-9	1	Father only	251
Serpentine-Jarrahdale	5-9	1	Mother only	251
Serpentine-Jarrahdale	5-9	1	Neither	538
Serpentine-Jarrahdale	10-12	0		3
Serpentine-Jarrahdale	10-12	0	Both	150
Serpentine-Jarrahdale	10-12	0	Father only	20
Serpentine-Jarrahdale	10-12	0	Mother only	35
Serpentine-Jarrahdale	10-12	0	Neither	33
Serpentine-Jarrahdale	10-12	1		9
Serpentine-Jarrahdale	10-12	1	Both	634
Serpentine-Jarrahdale	10-12	1	Father only	133
Serpentine-Jarrahdale	10-12	1	Mother only	123
Serpentine-Jarrahdale	10-12	1	Neither	293
Serpentine-Jarrahdale	13-14	0		5
Serpentine-Jarrahdale	13-14	0	Both	104
Serpentine-Jarrahdale	13-14	0	Father only	25
Serpentine-Jarrahdale	13-14	0	Mother only	18
Serpentine-Jarrahdale	13-14	0	Neither	18
Serpentine-Jarrahdale	13-14	1		7
Serpentine-Jarrahdale	13-14	1	Both	420
Serpentine-Jarrahdale	13-14	1	Father only	74
Serpentine-Jarrahdale	13-14	1	Mother only	84
Serpentine-Jarrahdale	13-14	1	Neither	170
Serpentine-Jarrahdale	15-17	0	Both	98
Serpentine-Jarrahdale	15-17	0	Father only	21
Serpentine-Jarrahdale	15-17	0	Mother only	22
Serpentine-Jarrahdale	15-17	0	Neither	33
Serpentine-Jarrahdale	15-17	1	Both	419
Serpentine-Jarrahdale	15-17	1	Father only	86
Serpentine-Jarrahdale	15-17	1	Mother only	94
Serpentine-Jarrahdale	15-17	1	Neither	214
Serpentine-Jarrahdale	18-20	0	Both	12
Serpentine-Jarrahdale	18-20	0	Father only	8
Serpentine-Jarrahdale	18-20	0	Mother only	3
Serpentine-Jarrahdale	18-20	0	Neither	10
Serpentine-Jarrahdale	18-20	1	Both	79
Serpentine-Jarrahdale	18-20	1	Father only	17
Serpentine-Jarrahdale	18-20	1	Mother only	30
Serpentine-Jarrahdale	18-20	1	Neither	95
Serpentine-Jarrahdale	21-24	0	Both	12
Serpentine-Jarrahdale	21-24	0	Mother only	5
Serpentine-Jarrahdale	21-24	0	Neither	6
Serpentine-Jarrahdale	21-24	1	Both	41
Serpentine-Jarrahdale	21-24	1	Father only	8
Serpentine-Jarrahdale	21-24	1	Mother only	5
Serpentine-Jarrahdale	21-24	1	Neither	35
Shark Bay	0-4	0	Both	6
Shark Bay	0-4	1	Both	24
Shark Bay	0-4	1	Father only	11
Shark Bay	0-4	1	Mother only	4
