LGA_NAME21	Age	HoursHousekeeping	Sex	adults
Cessnock	65-74	30+	F	665
Cessnock	65-74	30+	M	284
Cessnock	75-84		F	137
Cessnock	75-84		M	149
Cessnock	75-84	0	F	655
Cessnock	75-84	0	M	589
Cessnock	75-84	<5	F	125
Cessnock	75-84	<5	M	171
Cessnock	75-84	5-14	F	244
Cessnock	75-84	5-14	M	288
Cessnock	75-84	15-29	F	223
Cessnock	75-84	15-29	M	171
Cessnock	75-84	30+	F	219
Cessnock	75-84	30+	M	133
Cessnock	85+		F	95
Cessnock	85+		M	49
Cessnock	85+	0	F	444
Cessnock	85+	0	M	220
Cessnock	85+	<5	F	52
Cessnock	85+	<5	M	46
Cessnock	85+	5-14	F	92
Cessnock	85+	5-14	M	61
Cessnock	85+	15-29	F	37
Cessnock	85+	15-29	M	25
Cessnock	85+	30+	F	26
Cessnock	85+	30+	M	20
Clarence Valley	15-19		F	128
Clarence Valley	15-19		M	149
Clarence Valley	15-19	0	F	406
Clarence Valley	15-19	0	M	558
Clarence Valley	15-19	<5	F	549
Clarence Valley	15-19	<5	M	609
Clarence Valley	15-19	5-14	F	154
Clarence Valley	15-19	5-14	M	135
Clarence Valley	15-19	15-29	F	21
Clarence Valley	15-19	15-29	M	14
Clarence Valley	15-19	30+	F	9
Clarence Valley	15-19	30+	M	3
Clarence Valley	20-24		F	101
Clarence Valley	20-24		M	222
Clarence Valley	20-24	0	F	285
Clarence Valley	20-24	0	M	414
Clarence Valley	20-24	<5	F	271
Clarence Valley	20-24	<5	M	347
Clarence Valley	20-24	5-14	F	317
Clarence Valley	20-24	5-14	M	190
Clarence Valley	20-24	15-29	F	88
Clarence Valley	20-24	15-29	M	49
Clarence Valley	20-24	30+	F	61
Clarence Valley	20-24	30+	M	22
Clarence Valley	25-34		F	259
Clarence Valley	25-34		M	573
Clarence Valley	25-34	0	F	386
Clarence Valley	25-34	0	M	592
Clarence Valley	25-34	<5	F	292
Clarence Valley	25-34	<5	M	571
Clarence Valley	25-34	5-14	F	701
Clarence Valley	25-34	5-14	M	623
Clarence Valley	25-34	15-29	F	398
Clarence Valley	25-34	15-29	M	199
Clarence Valley	25-34	30+	F	525
Clarence Valley	25-34	30+	M	81
Clarence Valley	35-44		F	269
Clarence Valley	35-44		M	490
Clarence Valley	35-44	0	F	270
Clarence Valley	35-44	0	M	488
Clarence Valley	35-44	<5	F	215
Clarence Valley	35-44	<5	M	555
Clarence Valley	35-44	5-14	F	840
Clarence Valley	35-44	5-14	M	750
Clarence Valley	35-44	15-29	F	574
Clarence Valley	35-44	15-29	M	285
Clarence Valley	35-44	30+	F	524
Clarence Valley	35-44	30+	M	140
Clarence Valley	45-54		F	248
Clarence Valley	45-54		M	384
Clarence Valley	45-54	0	F	435
Clarence Valley	45-54	0	M	606
Clarence Valley	45-54	<5	F	395
Clarence Valley	45-54	<5	M	679
Clarence Valley	45-54	5-14	F	1166
Clarence Valley	45-54	5-14	M	947
Clarence Valley	45-54	15-29	F	635
Clarence Valley	45-54	15-29	M	366
Clarence Valley	45-54	30+	F	491
Clarence Valley	45-54	30+	M	174
Clarence Valley	55-64		F	261
Clarence Valley	55-64		M	359
Clarence Valley	55-64	0	F	675
Clarence Valley	55-64	0	M	960
Clarence Valley	55-64	<5	F	406
Clarence Valley	55-64	<5	M	815
Clarence Valley	55-64	5-14	F	1285
Clarence Valley	55-64	5-14	M	1246
Clarence Valley	55-64	15-29	F	927
Clarence Valley	55-64	15-29	M	472
Clarence Valley	55-64	30+	F	694
Clarence Valley	55-64	30+	M	302
Clarence Valley	65-74		F	247
Clarence Valley	65-74		M	286
Clarence Valley	65-74	0	F	959
Clarence Valley	65-74	0	M	1218
Clarence Valley	65-74	<5	F	298
Clarence Valley	65-74	<5	M	621
Clarence Valley	65-74	5-14	F	876
Clarence Valley	65-74	5-14	M	1126
Clarence Valley	65-74	15-29	F	918
Clarence Valley	65-74	15-29	M	595
Clarence Valley	65-74	30+	F	829
Clarence Valley	65-74	30+	M	391
Clarence Valley	75-84		F	209
Clarence Valley	75-84		M	176
Clarence Valley	75-84	0	F	864
Clarence Valley	75-84	0	M	817
Clarence Valley	75-84	<5	F	167
Clarence Valley	75-84	<5	M	284
Clarence Valley	75-84	5-14	F	362
Clarence Valley	75-84	5-14	M	511
Clarence Valley	75-84	15-29	F	401
Clarence Valley	75-84	15-29	M	306
Clarence Valley	75-84	30+	F	406
Clarence Valley	75-84	30+	M	216
Clarence Valley	85+		F	134
Clarence Valley	85+		M	72
Clarence Valley	85+	0	F	554
Clarence Valley	85+	0	M	332
Clarence Valley	85+	<5	F	107
Clarence Valley	85+	<5	M	85
Clarence Valley	85+	5-14	F	136
Clarence Valley	85+	5-14	M	92
Clarence Valley	85+	15-29	F	74
Clarence Valley	85+	15-29	M	58
Clarence Valley	85+	30+	F	75
Clarence Valley	85+	30+	M	48
Cobar	15-19		F	34
Cobar	15-19		M	25
Cobar	15-19	0	F	30
Cobar	15-19	0	M	44
Cobar	15-19	<5	F	32
Cobar	15-19	<5	M	35
Cobar	15-19	5-14	F	15
Cobar	15-19	5-14	M	16
Cobar	15-19	15-29	F	4
Cobar	15-19	15-29	M	3
Cobar	20-24		F	21
Cobar	20-24		M	13
Cobar	20-24	0	F	28
Cobar	20-24	0	M	41
Cobar	20-24	<5	F	25
Cobar	20-24	<5	M	31
Cobar	20-24	5-14	F	24
Cobar	20-24	5-14	M	25
Cobar	20-24	30+	F	8
Cobar	20-24	30+	M	4
Cobar	25-34		F	39
Cobar	25-34		M	47
Cobar	25-34	0	F	49
Cobar	25-34	0	M	78
Cobar	25-34	<5	F	41
Cobar	25-34	<5	M	63
Cobar	25-34	5-14	F	80
Cobar	25-34	5-14	M	74
Cobar	25-34	15-29	F	43
Cobar	25-34	15-29	M	20
Cobar	25-34	30+	F	47
Cobar	25-34	30+	M	13
Cobar	35-44		F	50
Cobar	35-44		M	39
Cobar	35-44	0	F	27
Cobar	35-44	0	M	48
Cobar	35-44	<5	F	22
Cobar	35-44	<5	M	68
Cobar	35-44	5-14	F	75
Cobar	35-44	5-14	M	66
Cobar	35-44	15-29	F	53
Cobar	35-44	15-29	M	12
Cobar	35-44	30+	F	49
Cobar	35-44	30+	M	9
Cobar	45-54		F	33
Cobar	45-54		M	38
Cobar	45-54	0	F	30
Cobar	45-54	0	M	60
Cobar	45-54	<5	F	23
Cobar	45-54	<5	M	55
Cobar	45-54	5-14	F	63
Cobar	45-54	5-14	M	62
Cobar	45-54	15-29	F	31
Cobar	45-54	15-29	M	14
Cobar	45-54	30+	F	34
Cobar	45-54	30+	M	10
Cobar	55-64		F	28
Cobar	55-64		M	48
Cobar	55-64	0	F	47
Cobar	55-64	0	M	75
Cobar	55-64	<5	F	24
Cobar	55-64	<5	M	65
Cobar	55-64	5-14	F	61
Cobar	55-64	5-14	M	89
Cobar	55-64	15-29	F	50
Cobar	55-64	15-29	M	21
Cobar	55-64	30+	F	38
Cobar	55-64	30+	M	6
Cobar	65-74		F	29
Cobar	65-74		M	35
Cobar	65-74	0	F	41
Cobar	65-74	0	M	77
Cobar	65-74	<5	F	13
Cobar	65-74	<5	M	32
Cobar	65-74	5-14	F	26
Cobar	65-74	5-14	M	43
Cobar	65-74	15-29	F	26
Cobar	65-74	15-29	M	17
Cobar	65-74	30+	F	36
Cobar	65-74	30+	M	21
Cobar	75-84		F	21
Cobar	75-84		M	21
Cobar	75-84	0	F	46
Cobar	75-84	0	M	41
Cobar	75-84	<5	F	8
Cobar	75-84	<5	M	9
Cobar	75-84	5-14	F	9
Cobar	75-84	5-14	M	14
Cobar	75-84	15-29	F	8
Cobar	75-84	15-29	M	13
Cobar	75-84	30+	F	22
Cobar	75-84	30+	M	8
Cobar	85+		F	8
Cobar	85+		M	3
Cobar	85+	0	F	24
Cobar	85+	0	M	15
Cobar	85+	<5	F	5
Cobar	85+	<5	M	3
Cobar	85+	5-14	F	6
Cobar	85+	5-14	M	3
Cobar	85+	30+	F	5
Cobar	85+	30+	M	5
Coffs Harbour	15-19		F	159
Coffs Harbour	15-19		M	174
Coffs Harbour	15-19	0	F	780
Coffs Harbour	15-19	0	M	950
Coffs Harbour	15-19	<5	F	989
Coffs Harbour	15-19	<5	M	957
Coffs Harbour	15-19	5-14	F	253
Coffs Harbour	15-19	5-14	M	157
Coffs Harbour	15-19	15-29	F	33
Coffs Harbour	15-19	15-29	M	23
Coffs Harbour	15-19	30+	F	18
Coffs Harbour	15-19	30+	M	9
Coffs Harbour	20-24		F	125
Coffs Harbour	20-24		M	141
Coffs Harbour	20-24	0	F	464
Coffs Harbour	20-24	0	M	701
Coffs Harbour	20-24	<5	F	496
Coffs Harbour	20-24	<5	M	634
Coffs Harbour	20-24	5-14	F	456
Coffs Harbour	20-24	5-14	M	293
Coffs Harbour	20-24	15-29	F	133
Coffs Harbour	20-24	15-29	M	54
Coffs Harbour	20-24	30+	F	86
Coffs Harbour	20-24	30+	M	19
Coffs Harbour	25-34		F	338
Coffs Harbour	25-34		M	359
Coffs Harbour	25-34	0	F	894
Coffs Harbour	25-34	0	M	1198
Coffs Harbour	25-34	<5	F	688
Coffs Harbour	25-34	<5	M	1151
Coffs Harbour	25-34	5-14	F	1343
Coffs Harbour	25-34	5-14	M	1164
Coffs Harbour	25-34	15-29	F	602
Coffs Harbour	25-34	15-29	M	278
Coffs Harbour	25-34	30+	F	654
Coffs Harbour	25-34	30+	M	113
Coffs Harbour	35-44		F	307
Coffs Harbour	35-44		M	333
Coffs Harbour	35-44	0	F	632
Coffs Harbour	35-44	0	M	953
Coffs Harbour	35-44	<5	F	470
Coffs Harbour	35-44	<5	M	1033
Coffs Harbour	35-44	5-14	F	1584
Coffs Harbour	35-44	5-14	M	1450
Coffs Harbour	35-44	15-29	F	1016
Coffs Harbour	35-44	15-29	M	434
Coffs Harbour	35-44	30+	F	857
Coffs Harbour	35-44	30+	M	209
Coffs Harbour	45-54		F	277
Coffs Harbour	45-54		M	318
Coffs Harbour	45-54	0	F	664
Coffs Harbour	45-54	0	M	972
Coffs Harbour	45-54	<5	F	594
Coffs Harbour	45-54	<5	M	1112
Coffs Harbour	45-54	5-14	F	1929
Coffs Harbour	45-54	5-14	M	1600
Coffs Harbour	45-54	15-29	F	1083
Coffs Harbour	45-54	15-29	M	488
Coffs Harbour	45-54	30+	F	583
Coffs Harbour	45-54	30+	M	198
Coffs Harbour	55-64		F	270
Coffs Harbour	55-64		M	294
Coffs Harbour	55-64	0	F	940
Coffs Harbour	55-64	0	M	1173
Coffs Harbour	55-64	<5	F	704
Coffs Harbour	55-64	<5	M	1117
Coffs Harbour	55-64	5-14	F	1897
Coffs Harbour	55-64	5-14	M	1561
Coffs Harbour	55-64	15-29	F	1142
Coffs Harbour	55-64	15-29	M	576
Coffs Harbour	55-64	30+	F	641
Coffs Harbour	55-64	30+	M	272
Coffs Harbour	65-74		F	281
Coffs Harbour	65-74		M	261
Coffs Harbour	65-74	0	F	1158
Coffs Harbour	65-74	0	M	1285
Coffs Harbour	65-74	<5	F	428
Coffs Harbour	65-74	<5	M	823
Coffs Harbour	65-74	5-14	F	1320
Coffs Harbour	65-74	5-14	M	1436
Coffs Harbour	65-74	15-29	F	1200
Coffs Harbour	65-74	15-29	M	746
Coffs Harbour	65-74	30+	F	872
Coffs Harbour	65-74	30+	M	376
Coffs Harbour	75-84		F	328
Coffs Harbour	75-84		M	230
Coffs Harbour	75-84	0	F	987
Coffs Harbour	75-84	0	M	820
Coffs Harbour	75-84	<5	F	235
Coffs Harbour	75-84	<5	M	359
Coffs Harbour	75-84	5-14	F	558
Coffs Harbour	75-84	5-14	M	631
Coffs Harbour	75-84	15-29	F	489
Coffs Harbour	75-84	15-29	M	350
Coffs Harbour	75-84	30+	F	488
Coffs Harbour	75-84	30+	M	246
Coffs Harbour	85+		F	277
Coffs Harbour	85+		M	141
Coffs Harbour	85+	0	F	652
Coffs Harbour	85+	0	M	392
Coffs Harbour	85+	<5	F	144
Coffs Harbour	85+	<5	M	101
Coffs Harbour	85+	5-14	F	174
Coffs Harbour	85+	5-14	M	135
Coffs Harbour	85+	15-29	F	100
Coffs Harbour	85+	15-29	M	74
Coffs Harbour	85+	30+	F	64
Coffs Harbour	85+	30+	M	67
Coolamon	15-19		F	19
Coolamon	15-19		M	8
Coolamon	15-19	0	F	39
Coolamon	15-19	0	M	65
Coolamon	15-19	<5	F	63
Coolamon	15-19	<5	M	59
Coolamon	15-19	5-14	F	21
Coolamon	15-19	5-14	M	9
Coolamon	15-19	15-29	F	4
Coolamon	15-19	15-29	M	5
Coolamon	20-24		F	8
Coolamon	20-24		M	3
Coolamon	20-24	0	F	26
Coolamon	20-24	0	M	27
Coolamon	20-24	<5	F	19
Coolamon	20-24	<5	M	40
Coolamon	20-24	5-14	F	29
Coolamon	20-24	5-14	M	10
Coolamon	20-24	15-29	F	4
Coolamon	20-24	15-29	M	4
Coolamon	20-24	30+	F	3
Coolamon	25-34		F	12
Coolamon	25-34		M	13
Coolamon	25-34	0	F	24
Coolamon	25-34	0	M	48
Coolamon	25-34	<5	F	21
Coolamon	25-34	<5	M	62
Coolamon	25-34	5-14	F	79
Coolamon	25-34	5-14	M	62
Coolamon	25-34	15-29	F	42
Coolamon	25-34	15-29	M	16
Coolamon	25-34	30+	F	57
Coolamon	25-34	30+	M	12
Coolamon	35-44		F	9
Coolamon	35-44		M	16
Coolamon	35-44	0	F	17
Coolamon	35-44	0	M	28
Coolamon	35-44	<5	F	13
Coolamon	35-44	<5	M	61
Coolamon	35-44	5-14	F	71
Coolamon	35-44	5-14	M	72
Coolamon	35-44	15-29	F	67
Coolamon	35-44	15-29	M	27
Coolamon	35-44	30+	F	49
Coolamon	35-44	30+	M	14
Coolamon	45-54		F	19
Coolamon	45-54		M	16
Coolamon	45-54	0	F	33
Coolamon	45-54	0	M	45
Coolamon	45-54	<5	F	21
Coolamon	45-54	<5	M	65
Coolamon	45-54	5-14	F	105
Coolamon	45-54	5-14	M	92
Coolamon	45-54	15-29	F	63
Coolamon	45-54	15-29	M	25
Coolamon	45-54	30+	F	45
Coolamon	45-54	30+	M	8
Coolamon	55-64		F	19
Coolamon	55-64		M	17
Coolamon	55-64	0	F	54
Coolamon	55-64	0	M	80
Coolamon	55-64	<5	F	14
Coolamon	55-64	<5	M	65
Coolamon	55-64	5-14	F	80
Coolamon	55-64	5-14	M	78
Coolamon	55-64	15-29	F	77
Coolamon	55-64	15-29	M	29
Coolamon	55-64	30+	F	61
Coolamon	55-64	30+	M	22
Coolamon	65-74		F	14
Coolamon	65-74		M	22
Coolamon	65-74	0	F	64
Coolamon	65-74	0	M	94
Coolamon	65-74	<5	F	15
Coolamon	65-74	<5	M	62
Coolamon	65-74	5-14	F	45
Coolamon	65-74	5-14	M	71
Coolamon	65-74	15-29	F	68
Coolamon	65-74	15-29	M	36
Coolamon	65-74	30+	F	54
Coolamon	65-74	30+	M	16
Coolamon	75-84		F	16
Coolamon	75-84		M	18
Coolamon	75-84	0	F	66
Coolamon	75-84	0	M	64
Coolamon	75-84	<5	F	8
Coolamon	75-84	<5	M	24
Coolamon	75-84	5-14	F	31
Coolamon	75-84	5-14	M	31
Coolamon	75-84	15-29	F	25
Coolamon	75-84	15-29	M	16
Coolamon	75-84	30+	F	27
Coolamon	75-84	30+	M	8
Coolamon	85+		F	9
Coolamon	85+		M	6
Coolamon	85+	0	F	48
Coolamon	85+	0	M	35
Coolamon	85+	<5	M	9
Coolamon	85+	5-14	F	7
Coolamon	85+	5-14	M	5
Coolamon	85+	15-29	F	3
Coolamon	85+	15-29	M	6
Coolamon	85+	30+	F	4
Coolamon	85+	30+	M	6
Coonamble	15-19		F	14
Coonamble	15-19		M	33
Coonamble	15-19	0	F	29
Coonamble	15-19	0	M	45
Coonamble	15-19	<5	F	40
Coonamble	15-19	<5	M	28
Coonamble	15-19	5-14	F	11
Coonamble	15-19	5-14	M	7
Coonamble	15-19	30+	F	4
Coonamble	20-24		F	20
Coonamble	20-24		M	10
Coonamble	20-24	0	F	27
Coonamble	20-24	0	M	38
Coonamble	20-24	<5	F	20
Coonamble	20-24	<5	M	19
Coonamble	20-24	5-14	F	24
Coonamble	20-24	5-14	M	7
Coonamble	20-24	15-29	F	7
Coonamble	20-24	30+	F	5
Coonamble	20-24	30+	M	4
Coonamble	25-34		F	36
Coonamble	25-34		M	34
Coonamble	25-34	0	F	59
Coonamble	25-34	0	M	62
Coonamble	25-34	<5	F	31
Coonamble	25-34	<5	M	50
Coonamble	25-34	5-14	F	76
Coonamble	25-34	5-14	M	39
Coonamble	25-34	15-29	F	26
Coonamble	25-34	15-29	M	8
Coonamble	25-34	30+	F	42
Coonamble	25-34	30+	M	3
Coonamble	35-44		F	37
Coonamble	35-44		M	35
Coonamble	35-44	0	F	31
Coonamble	35-44	0	M	43
Coonamble	35-44	<5	F	17
Coonamble	35-44	<5	M	44
Coonamble	35-44	5-14	F	47
Coonamble	35-44	5-14	M	43
Coonamble	35-44	15-29	F	35
Coonamble	35-44	15-29	M	16
Coonamble	35-44	30+	F	33
Coonamble	35-44	30+	M	13
Coonamble	45-54		F	24
Coonamble	45-54		M	22
Coonamble	45-54	0	F	45
Coonamble	45-54	0	M	63
Coonamble	45-54	<5	F	17
Coonamble	45-54	<5	M	57
Coonamble	45-54	5-14	F	66
Coonamble	45-54	5-14	M	57
Coonamble	45-54	15-29	F	43
Coonamble	45-54	15-29	M	14
Coonamble	45-54	30+	F	25
Coonamble	45-54	30+	M	5
Coonamble	55-64		F	31
Coonamble	55-64		M	32
Coonamble	55-64	0	F	46
Coonamble	55-64	0	M	88
Coonamble	55-64	<5	F	32
Coonamble	55-64	<5	M	50
Coonamble	55-64	5-14	F	70
Coonamble	55-64	5-14	M	57
Coonamble	55-64	15-29	F	39
Coonamble	55-64	15-29	M	13
Coonamble	55-64	30+	F	39
Coonamble	55-64	30+	M	8
Coonamble	65-74		F	32
Coonamble	65-74		M	21
Coonamble	65-74	0	F	55
Coonamble	65-74	0	M	86
Coonamble	65-74	<5	F	14
Coonamble	65-74	<5	M	42
Coonamble	65-74	5-14	F	36
Coonamble	65-74	5-14	M	44
Coonamble	65-74	15-29	F	29
Coonamble	65-74	15-29	M	12
Coonamble	65-74	30+	F	29
Coonamble	65-74	30+	M	7
Coonamble	75-84		F	21
Coonamble	75-84		M	21
Coonamble	75-84	0	F	54
Coonamble	75-84	0	M	59
Coonamble	75-84	<5	F	9
Coonamble	75-84	<5	M	15
Coonamble	75-84	5-14	F	17
Coonamble	75-84	5-14	M	12
Coonamble	75-84	15-29	F	12
Coonamble	75-84	15-29	M	10
Coonamble	75-84	30+	F	15
Coonamble	85+		F	11
Coonamble	85+	0	F	39
Coonamble	85+	0	M	20
Coonamble	85+	<5	F	3
Coonamble	85+	<5	M	6
Coonamble	85+	5-14	M	4
Coonamble	85+	30+	F	4
Cootamundra-Gundagai Regional	15-19		F	26
Cootamundra-Gundagai Regional	15-19		M	39
Cootamundra-Gundagai Regional	15-19	0	F	104
Cootamundra-Gundagai Regional	15-19	0	M	154
Cootamundra-Gundagai Regional	15-19	<5	F	122
Cootamundra-Gundagai Regional	15-19	<5	M	123
Cootamundra-Gundagai Regional	15-19	5-14	F	32
Cootamundra-Gundagai Regional	15-19	5-14	M	15
Cootamundra-Gundagai Regional	15-19	15-29	F	7
Cootamundra-Gundagai Regional	15-19	15-29	M	3
Cootamundra-Gundagai Regional	15-19	30+	F	3
Cootamundra-Gundagai Regional	15-19	30+	M	5
Cootamundra-Gundagai Regional	20-24		F	22
Cootamundra-Gundagai Regional	20-24		M	21
Cootamundra-Gundagai Regional	20-24	0	F	56
Cootamundra-Gundagai Regional	20-24	0	M	116
Cootamundra-Gundagai Regional	20-24	<5	F	46
Cootamundra-Gundagai Regional	20-24	<5	M	71
Cootamundra-Gundagai Regional	20-24	5-14	F	77
Cootamundra-Gundagai Regional	20-24	5-14	M	32
Cootamundra-Gundagai Regional	20-24	15-29	F	10
Cootamundra-Gundagai Regional	20-24	15-29	M	12
Cootamundra-Gundagai Regional	20-24	30+	F	23
Cootamundra-Gundagai Regional	20-24	30+	M	4
Cootamundra-Gundagai Regional	25-34		F	46
Cootamundra-Gundagai Regional	25-34		M	53
Cootamundra-Gundagai Regional	25-34	0	F	67
Cootamundra-Gundagai Regional	25-34	0	M	142
Cootamundra-Gundagai Regional	25-34	<5	F	59
Cootamundra-Gundagai Regional	25-34	<5	M	126
Cootamundra-Gundagai Regional	25-34	5-14	F	136
Cootamundra-Gundagai Regional	25-34	5-14	M	125
Cootamundra-Gundagai Regional	25-34	15-29	F	88
Cootamundra-Gundagai Regional	25-34	15-29	M	42
Cootamundra-Gundagai Regional	25-34	30+	F	112
Cootamundra-Gundagai Regional	25-34	30+	M	11
Cootamundra-Gundagai Regional	35-44		F	43
Cootamundra-Gundagai Regional	35-44		M	45
Cootamundra-Gundagai Regional	35-44	0	F	74
Cootamundra-Gundagai Regional	35-44	0	M	119
Cootamundra-Gundagai Regional	35-44	<5	F	48
Cootamundra-Gundagai Regional	35-44	<5	M	133
Cootamundra-Gundagai Regional	35-44	5-14	F	159
Cootamundra-Gundagai Regional	35-44	5-14	M	158
Cootamundra-Gundagai Regional	35-44	15-29	F	120
Cootamundra-Gundagai Regional	35-44	15-29	M	48
Cootamundra-Gundagai Regional	35-44	30+	F	120
Cootamundra-Gundagai Regional	35-44	30+	M	16
Cootamundra-Gundagai Regional	45-54		F	42
Cootamundra-Gundagai Regional	45-54		M	52
Cootamundra-Gundagai Regional	45-54	0	F	91
Cootamundra-Gundagai Regional	45-54	0	M	149
Cootamundra-Gundagai Regional	45-54	<5	F	66
Cootamundra-Gundagai Regional	45-54	<5	M	168
Cootamundra-Gundagai Regional	45-54	5-14	F	236
Cootamundra-Gundagai Regional	45-54	5-14	M	176
Cootamundra-Gundagai Regional	45-54	15-29	F	148
Cootamundra-Gundagai Regional	45-54	15-29	M	51
Cootamundra-Gundagai Regional	45-54	30+	F	92
Cootamundra-Gundagai Regional	45-54	30+	M	26
Cootamundra-Gundagai Regional	55-64		F	54
Cootamundra-Gundagai Regional	55-64		M	64
Cootamundra-Gundagai Regional	55-64	0	F	160
Cootamundra-Gundagai Regional	55-64	0	M	227
Cootamundra-Gundagai Regional	55-64	<5	F	57
Cootamundra-Gundagai Regional	55-64	<5	M	190
Cootamundra-Gundagai Regional	55-64	5-14	F	249
Cootamundra-Gundagai Regional	55-64	5-14	M	241
Cootamundra-Gundagai Regional	55-64	15-29	F	181
Cootamundra-Gundagai Regional	55-64	15-29	M	70
Cootamundra-Gundagai Regional	55-64	30+	F	143
Cootamundra-Gundagai Regional	55-64	30+	M	45
Cootamundra-Gundagai Regional	65-74		F	82
Cootamundra-Gundagai Regional	65-74		M	65
Cootamundra-Gundagai Regional	65-74	0	F	205
Cootamundra-Gundagai Regional	65-74	0	M	298
Cootamundra-Gundagai Regional	65-74	<5	F	55
Cootamundra-Gundagai Regional	65-74	<5	M	123
Cootamundra-Gundagai Regional	65-74	5-14	F	194
Cootamundra-Gundagai Regional	65-74	5-14	M	212
Cootamundra-Gundagai Regional	65-74	15-29	F	154
Cootamundra-Gundagai Regional	65-74	15-29	M	106
Cootamundra-Gundagai Regional	65-74	30+	F	189
Cootamundra-Gundagai Regional	65-74	30+	M	69
Cootamundra-Gundagai Regional	75-84		F	67
Cootamundra-Gundagai Regional	75-84		M	45
Cootamundra-Gundagai Regional	75-84	0	F	204
Cootamundra-Gundagai Regional	75-84	0	M	191
Cootamundra-Gundagai Regional	75-84	<5	F	45
Cootamundra-Gundagai Regional	75-84	<5	M	86
Cootamundra-Gundagai Regional	75-84	5-14	F	82
Cootamundra-Gundagai Regional	75-84	5-14	M	105
Cootamundra-Gundagai Regional	75-84	15-29	F	94
Cootamundra-Gundagai Regional	75-84	15-29	M	58
Cootamundra-Gundagai Regional	75-84	30+	F	75
Cootamundra-Gundagai Regional	75-84	30+	M	27
Cootamundra-Gundagai Regional	85+		F	22
Cootamundra-Gundagai Regional	85+		M	18
Cootamundra-Gundagai Regional	85+	0	F	136
Cootamundra-Gundagai Regional	85+	0	M	76
Cootamundra-Gundagai Regional	85+	<5	F	23
Cootamundra-Gundagai Regional	85+	<5	M	22
Cootamundra-Gundagai Regional	85+	5-14	F	25
Cootamundra-Gundagai Regional	85+	5-14	M	18
Cootamundra-Gundagai Regional	85+	15-29	F	10
Cootamundra-Gundagai Regional	85+	15-29	M	6
Cootamundra-Gundagai Regional	85+	30+	F	11
Cootamundra-Gundagai Regional	85+	30+	M	7
Cowra	15-19		F	44
Cowra	15-19		M	46
Cowra	15-19	0	F	109
Cowra	15-19	0	M	127
Cowra	15-19	<5	F	131
Cowra	15-19	<5	M	151
Cowra	15-19	5-14	F	61
Cowra	15-19	5-14	M	40
Cowra	15-19	15-29	M	8
Cowra	15-19	30+	F	7
Cowra	20-24		F	30
Cowra	20-24		M	49
Cowra	20-24	0	F	77
Cowra	20-24	0	M	111
Cowra	20-24	<5	F	78
Cowra	20-24	<5	M	104
Cowra	20-24	5-14	F	78
Cowra	20-24	5-14	M	67
Cowra	20-24	15-29	F	33
Cowra	20-24	15-29	M	10
Cowra	20-24	30+	F	13
Cowra	20-24	30+	M	7
Cowra	25-34		F	73
Cowra	25-34		M	59
Cowra	25-34	0	F	99
Cowra	25-34	0	M	178
Cowra	25-34	<5	F	77
Cowra	25-34	<5	M	168
Cowra	25-34	5-14	F	170
Cowra	25-34	5-14	M	154
Cowra	25-34	15-29	F	105
Cowra	25-34	15-29	M	42
Cowra	25-34	30+	F	145
Cowra	25-34	30+	M	13
Cowra	35-44		F	56
Cowra	35-44		M	55
Cowra	35-44	0	F	68
Cowra	35-44	0	M	134
Cowra	35-44	<5	F	49
Cowra	35-44	<5	M	147
Cowra	35-44	5-14	F	195
Cowra	35-44	5-14	M	176
Cowra	35-44	15-29	F	141
Cowra	35-44	15-29	M	55
Cowra	35-44	30+	F	110
Cowra	35-44	30+	M	30
Cowra	45-54		F	51
Cowra	45-54		M	75
Cowra	45-54	0	F	116
Cowra	45-54	0	M	192
Cowra	45-54	<5	F	77
Cowra	45-54	<5	M	184
Cowra	45-54	5-14	F	246
Cowra	45-54	5-14	M	230
Cowra	45-54	15-29	F	175
Cowra	45-54	15-29	M	57
Cowra	45-54	30+	F	121
Cowra	45-54	30+	M	29
Cowra	55-64		F	54
Cowra	55-64		M	69
Cowra	55-64	0	F	153
Cowra	55-64	0	M	237
Cowra	55-64	<5	F	79
Cowra	55-64	<5	M	198
Cowra	55-64	5-14	F	267
Cowra	55-64	5-14	M	256
Cowra	55-64	15-29	F	169
Cowra	55-64	15-29	M	88
Cowra	55-64	30+	F	138
Cowra	55-64	30+	M	45
Cowra	65-74		F	68
Cowra	65-74		M	72
Cowra	65-74	0	F	241
Cowra	65-74	0	M	289
Cowra	65-74	<5	F	58
Cowra	65-74	<5	M	150
Cowra	65-74	5-14	F	195
Cowra	65-74	5-14	M	227
Cowra	65-74	15-29	F	189
Cowra	65-74	15-29	M	104
Cowra	65-74	30+	F	200
Cowra	65-74	30+	M	79
Cowra	75-84		F	54
Cowra	75-84		M	65
Cowra	75-84	0	F	219
Cowra	75-84	0	M	208
Cowra	75-84	<5	F	42
Cowra	75-84	<5	M	71
Cowra	75-84	5-14	F	87
Cowra	75-84	5-14	M	104
Cowra	75-84	15-29	F	82
Cowra	75-84	15-29	M	59
Cowra	75-84	30+	F	78
Cowra	75-84	30+	M	43
Cowra	85+		F	24
Cowra	85+		M	15
Cowra	85+	0	F	147
Cowra	85+	0	M	82
Cowra	85+	<5	F	21
Cowra	85+	<5	M	14
Cowra	85+	5-14	F	23
Cowra	85+	5-14	M	19
Cowra	85+	15-29	F	15
