LGA_NAME21	EduInstitutionType	Sex	students
Coorong	Infants/Primary	M	233
Coorong	Pre-school	F	26
Coorong	Pre-school	M	35
Coorong	Secondary	F	112
Coorong	Secondary	M	138
Coorong	Technical or Further Educational Institution	F	38
Coorong	Technical or Further Educational Institution	M	19
Coorong	University or other tertiary	F	41
Coorong	University or other tertiary	M	21
Tumby Bay		F	84
Tumby Bay		M	84
Tumby Bay	Infants/Primary	F	100
Tumby Bay	Infants/Primary	M	109
Tumby Bay	Pre-school	F	24
Tumby Bay	Pre-school	M	15
Tumby Bay	Secondary	F	72
Tumby Bay	Secondary	M	70
Tumby Bay	Technical or Further Educational Institution	F	17
Tumby Bay	Technical or Further Educational Institution	M	10
Tumby Bay	University or other tertiary	F	19
Tumby Bay	University or other tertiary	M	7
Unley		F	670
Unley		M	561
Unley	Infants/Primary	F	1462
Unley	Infants/Primary	M	1639
Unley	Pre-school	F	322
Unley	Pre-school	M	351
Unley	Secondary	F	1261
Unley	Secondary	M	1156
Unley	Technical or Further Educational Institution	F	348
Unley	Technical or Further Educational Institution	M	332
Unley	University or other tertiary	F	1651
Unley	University or other tertiary	M	1292
Victor Harbor		F	415
Victor Harbor		M	349
Victor Harbor	Infants/Primary	F	515
Victor Harbor	Infants/Primary	M	550
Victor Harbor	Pre-school	F	80
Victor Harbor	Pre-school	M	83
Victor Harbor	Secondary	F	351
Victor Harbor	Secondary	M	343
Victor Harbor	Technical or Further Educational Institution	F	133
Victor Harbor	Technical or Further Educational Institution	M	92
Victor Harbor	University or other tertiary	F	178
Victor Harbor	University or other tertiary	M	87
Wakefield		F	193
Wakefield		M	216
Wakefield	Infants/Primary	F	311
Wakefield	Infants/Primary	M	353
Wakefield	Pre-school	F	55
Wakefield	Pre-school	M	45
Wakefield	Secondary	F	222
Wakefield	Secondary	M	208
Wakefield	Technical or Further Educational Institution	F	60
Wakefield	Technical or Further Educational Institution	M	48
Wakefield	University or other tertiary	F	68
Wakefield	University or other tertiary	M	29
Walkerville		F	163
Walkerville		M	180
Walkerville	Infants/Primary	F	299
Walkerville	Infants/Primary	M	288
Walkerville	Pre-school	F	66
Walkerville	Pre-school	M	59
Walkerville	Secondary	F	333
Walkerville	Secondary	M	215
Walkerville	Technical or Further Educational Institution	F	59
Walkerville	Technical or Further Educational Institution	M	66
Walkerville	University or other tertiary	F	331
Walkerville	University or other tertiary	M	280
Wattle Range		F	436
Wattle Range		M	473
Wattle Range	Infants/Primary	F	500
Wattle Range	Infants/Primary	M	513
Wattle Range	Pre-school	F	77
Wattle Range	Pre-school	M	82
Wattle Range	Secondary	F	314
Wattle Range	Secondary	M	341
Wattle Range	Technical or Further Educational Institution	F	105
Wattle Range	Technical or Further Educational Institution	M	75
Wattle Range	University or other tertiary	F	113
Wattle Range	University or other tertiary	M	41
West Torrens		F	1260
West Torrens		M	1304
West Torrens	Infants/Primary	F	2125
West Torrens	Infants/Primary	M	2213
West Torrens	Pre-school	F	436
West Torrens	Pre-school	M	484
West Torrens	Secondary	F	1567
West Torrens	Secondary	M	1546
West Torrens	Technical or Further Educational Institution	F	865
West Torrens	Technical or Further Educational Institution	M	852
West Torrens	University or other tertiary	F	2664
West Torrens	University or other tertiary	M	1995
Whyalla		F	783
Whyalla		M	772
Whyalla	Infants/Primary	F	894
Whyalla	Infants/Primary	M	962
Whyalla	Pre-school	F	173
Whyalla	Pre-school	M	165
Whyalla	Secondary	F	614
Whyalla	Secondary	M	610
Whyalla	Technical or Further Educational Institution	F	239
Whyalla	Technical or Further Educational Institution	M	170
Whyalla	University or other tertiary	F	262
Whyalla	University or other tertiary	M	85
Wudinna		F	64
Wudinna		M	60
Wudinna	Infants/Primary	F	70
Wudinna	Infants/Primary	M	56
Wudinna	Pre-school	F	8
Wudinna	Pre-school	M	9
Wudinna	Secondary	F	45
Wudinna	Secondary	M	22
Wudinna	Technical or Further Educational Institution	F	4
Wudinna	University or other tertiary	F	4
Yankalilla		F	186
Yankalilla		M	170
Yankalilla	Infants/Primary	F	188
Yankalilla	Infants/Primary	M	193
Yankalilla	Pre-school	F	24
Yankalilla	Pre-school	M	46
Yankalilla	Secondary	F	151
Yankalilla	Secondary	M	127
Yankalilla	Technical or Further Educational Institution	F	46
Yankalilla	Technical or Further Educational Institution	M	31
Yankalilla	University or other tertiary	F	66
Yankalilla	University or other tertiary	M	20
Yorke Peninsula		F	467
Yorke Peninsula		M	507
Yorke Peninsula	Infants/Primary	F	342
Yorke Peninsula	Infants/Primary	M	388
Yorke Peninsula	Pre-school	F	53
Yorke Peninsula	Pre-school	M	53
Yorke Peninsula	Secondary	F	229
Yorke Peninsula	Secondary	M	236
Yorke Peninsula	Technical or Further Educational Institution	F	77
Yorke Peninsula	Technical or Further Educational Institution	M	48
Yorke Peninsula	University or other tertiary	F	98
Yorke Peninsula	University or other tertiary	M	12
Unincorporated SA		F	170
Unincorporated SA		M	291
Unincorporated SA	Infants/Primary	F	109
Unincorporated SA	Infants/Primary	M	88
Unincorporated SA	Pre-school	F	21
Unincorporated SA	Pre-school	M	17
Unincorporated SA	Secondary	F	44
Unincorporated SA	Secondary	M	55
Unincorporated SA	Technical or Further Educational Institution	F	14
Unincorporated SA	Technical or Further Educational Institution	M	13
Unincorporated SA	University or other tertiary	F	23
Unincorporated SA	University or other tertiary	M	11
No usual address (SA)		F	332
No usual address (SA)		M	515
No usual address (SA)	Infants/Primary	F	80
No usual address (SA)	Infants/Primary	M	80
No usual address (SA)	Pre-school	F	13
No usual address (SA)	Pre-school	M	13
No usual address (SA)	Secondary	F	79
No usual address (SA)	Secondary	M	37
No usual address (SA)	Technical or Further Educational Institution	F	27
No usual address (SA)	Technical or Further Educational Institution	M	28
No usual address (SA)	University or other tertiary	F	38
No usual address (SA)	University or other tertiary	M	31
Migratory - Offshore - Shipping (SA)		M	5
Albany		F	1197
Albany		M	1608
Albany	Infants/Primary	F	1404
Albany	Infants/Primary	M	1423
Albany	Pre-school	F	287
Albany	Pre-school	M	313
Albany	Secondary	F	1372
Albany	Secondary	M	1395
Albany	Technical or Further Educational Institution	F	500
Albany	Technical or Further Educational Institution	M	408
Albany	University or other tertiary	F	452
Albany	University or other tertiary	M	197
Armadale		F	2919
Armadale		M	3097
Armadale	Infants/Primary	F	4737
Armadale	Infants/Primary	M	4995
Armadale	Pre-school	F	958
Armadale	Pre-school	M	1090
Armadale	Secondary	F	3199
Armadale	Secondary	M	3223
Armadale	Technical or Further Educational Institution	F	1286
Armadale	Technical or Further Educational Institution	M	998
Armadale	University or other tertiary	F	1924
Armadale	University or other tertiary	M	1205
Ashburton		F	516
Ashburton		M	898
Ashburton	Infants/Primary	F	323
Ashburton	Infants/Primary	M	395
Ashburton	Pre-school	F	86
Ashburton	Pre-school	M	76
Ashburton	Secondary	F	137
Ashburton	Secondary	M	135
Ashburton	Technical or Further Educational Institution	F	68
Ashburton	Technical or Further Educational Institution	M	38
Ashburton	University or other tertiary	F	55
Ashburton	University or other tertiary	M	26
Augusta Margaret River		F	735
Augusta Margaret River		M	819
Augusta Margaret River	Infants/Primary	F	708
Augusta Margaret River	Infants/Primary	M	793
Augusta Margaret River	Pre-school	F	157
Augusta Margaret River	Pre-school	M	138
Augusta Margaret River	Secondary	F	525
Augusta Margaret River	Secondary	M	538
Augusta Margaret River	Technical or Further Educational Institution	F	216
Augusta Margaret River	Technical or Further Educational Institution	M	137
Augusta Margaret River	University or other tertiary	F	184
Augusta Margaret River	University or other tertiary	M	63
Bassendean		F	465
Bassendean		M	553
Bassendean	Infants/Primary	F	555
Bassendean	Infants/Primary	M	614
Bassendean	Pre-school	F	135
Bassendean	Pre-school	M	147
Bassendean	Secondary	F	408
Bassendean	Secondary	M	446
Bassendean	Technical or Further Educational Institution	F	213
Bassendean	Technical or Further Educational Institution	M	156
Bassendean	University or other tertiary	F	370
Bassendean	University or other tertiary	M	272
Bayswater		F	1824
Bayswater		M	2045
Bayswater	Infants/Primary	F	2215
Bayswater	Infants/Primary	M	2327
Bayswater	Pre-school	F	558
Bayswater	Pre-school	M	622
Bayswater	Secondary	F	1737
Bayswater	Secondary	M	1945
Bayswater	Technical or Further Educational Institution	F	906
Bayswater	Technical or Further Educational Institution	M	814
Bayswater	University or other tertiary	F	2004
Bayswater	University or other tertiary	M	1618
Belmont		F	1607
Belmont		M	1845
Belmont	Infants/Primary	F	1365
Belmont	Infants/Primary	M	1400
Belmont	Pre-school	F	275
Belmont	Pre-school	M	330
Belmont	Secondary	F	934
Belmont	Secondary	M	1029
Belmont	Technical or Further Educational Institution	F	736
Belmont	Technical or Further Educational Institution	M	584
Belmont	University or other tertiary	F	1210
Belmont	University or other tertiary	M	950
Beverley		F	103
Beverley		M	116
Beverley	Infants/Primary	F	52
Beverley	Infants/Primary	M	38
Beverley	Pre-school	F	5
Beverley	Pre-school	M	8
Beverley	Secondary	F	29
Beverley	Secondary	M	14
Beverley	Technical or Further Educational Institution	F	12
Beverley	Technical or Further Educational Institution	M	4
Beverley	University or other tertiary	F	9
Boddington		F	85
Boddington		M	92
Boddington	Infants/Primary	F	77
Boddington	Infants/Primary	M	80
Boddington	Pre-school	F	16
Boddington	Pre-school	M	13
Boddington	Secondary	F	43
Boddington	Secondary	M	48
Boddington	Technical or Further Educational Institution	F	14
Boddington	Technical or Further Educational Institution	M	14
Boddington	University or other tertiary	F	9
Boddington	University or other tertiary	M	7
Boyup Brook		F	101
Boyup Brook		M	100
Boyup Brook	Infants/Primary	F	71
Boyup Brook	Infants/Primary	M	79
Boyup Brook	Pre-school	F	14
Boyup Brook	Pre-school	M	14
Boyup Brook	Secondary	F	60
Boyup Brook	Secondary	M	44
Boyup Brook	Technical or Further Educational Institution	F	11
Boyup Brook	University or other tertiary	F	10
Boyup Brook	University or other tertiary	M	3
Bridgetown-Greenbushes		F	205
Bridgetown-Greenbushes		M	220
Bridgetown-Greenbushes	Infants/Primary	F	174
Bridgetown-Greenbushes	Infants/Primary	M	219
Bridgetown-Greenbushes	Pre-school	F	40
Bridgetown-Greenbushes	Pre-school	M	28
Bridgetown-Greenbushes	Secondary	F	182
Bridgetown-Greenbushes	Secondary	M	151
Bridgetown-Greenbushes	Technical or Further Educational Institution	F	58
Bridgetown-Greenbushes	Technical or Further Educational Institution	M	27
Bridgetown-Greenbushes	University or other tertiary	F	41
Bridgetown-Greenbushes	University or other tertiary	M	11
Brookton		F	40
Brookton		M	49
Brookton	Infants/Primary	F	34
Brookton	Infants/Primary	M	28
Brookton	Pre-school	F	4
Brookton	Pre-school	M	5
Brookton	Secondary	F	12
Brookton	Secondary	M	17
Brookton	Technical or Further Educational Institution	F	9
Brookton	Technical or Further Educational Institution	M	9
Brookton	University or other tertiary	F	3
Broome		F	1255
Broome		M	1280
Broome	Infants/Primary	F	776
Broome	Infants/Primary	M	851
Broome	Pre-school	F	128
Broome	Pre-school	M	141
Broome	Secondary	F	555
Broome	Secondary	M	502
Broome	Technical or Further Educational Institution	F	218
Broome	Technical or Further Educational Institution	M	123
Broome	University or other tertiary	F	261
Broome	University or other tertiary	M	91
Broomehill-Tambellup		F	85
Broomehill-Tambellup		M	60
Broomehill-Tambellup	Infants/Primary	F	63
Broomehill-Tambellup	Infants/Primary	M	47
Broomehill-Tambellup	Pre-school	F	9
Broomehill-Tambellup	Pre-school	M	7
Broomehill-Tambellup	Secondary	F	26
Broomehill-Tambellup	Secondary	M	21
Broomehill-Tambellup	Technical or Further Educational Institution	F	15
Broomehill-Tambellup	Technical or Further Educational Institution	M	3
Broomehill-Tambellup	University or other tertiary	F	3
Bruce Rock		F	69
Bruce Rock		M	75
Bruce Rock	Infants/Primary	F	34
Bruce Rock	Infants/Primary	M	40
Bruce Rock	Pre-school	F	7
Bruce Rock	Pre-school	M	11
Bruce Rock	Secondary	F	25
Bruce Rock	Secondary	M	27
Bruce Rock	Technical or Further Educational Institution	F	7
Bruce Rock	Technical or Further Educational Institution	M	7
Bruce Rock	University or other tertiary	M	3
Bunbury		F	1159
Bunbury		M	1686
Bunbury	Infants/Primary	F	1076
Bunbury	Infants/Primary	M	1192
Bunbury	Pre-school	F	233
Bunbury	Pre-school	M	263
Bunbury	Secondary	F	1008
Bunbury	Secondary	M	970
Bunbury	Technical or Further Educational Institution	F	395
Bunbury	Technical or Further Educational Institution	M	316
Bunbury	University or other tertiary	F	437
Bunbury	University or other tertiary	M	159
Busselton		F	1283
Busselton		M	1377
Busselton	Infants/Primary	F	1676
Busselton	Infants/Primary	M	1804
Busselton	Pre-school	F	328
Busselton	Pre-school	M	320
Busselton	Secondary	F	1433
Busselton	Secondary	M	1481
Busselton	Technical or Further Educational Institution	F	439
Busselton	Technical or Further Educational Institution	M	368
Busselton	University or other tertiary	F	502
Busselton	University or other tertiary	M	156
Cambridge		F	572
Cambridge		M	499
Cambridge	Infants/Primary	F	1350
Cambridge	Infants/Primary	M	1420
Cambridge	Pre-school	F	237
Cambridge	Pre-school	M	280
Cambridge	Secondary	F	1220
Cambridge	Secondary	M	1391
Cambridge	Technical or Further Educational Institution	F	200
Cambridge	Technical or Further Educational Institution	M	168
Cambridge	University or other tertiary	F	1089
Cambridge	University or other tertiary	M	888
Canning		F	2381
Canning		M	2644
Canning	Infants/Primary	F	3846
Canning	Infants/Primary	M	4125
Canning	Pre-school	F	768
Canning	Pre-school	M	769
Canning	Secondary	F	3391
Canning	Secondary	M	3571
Canning	Technical or Further Educational Institution	F	1467
Canning	Technical or Further Educational Institution	M	1422
Canning	University or other tertiary	F	3876
Canning	University or other tertiary	M	3510
Capel		F	504
Capel		M	584
Capel	Infants/Primary	F	894
Capel	Infants/Primary	M	946
Capel	Pre-school	F	166
Capel	Pre-school	M	155
Capel	Secondary	F	844
Capel	Secondary	M	871
Capel	Technical or Further Educational Institution	F	260
Capel	Technical or Further Educational Institution	M	184
Capel	University or other tertiary	F	270
Capel	University or other tertiary	M	117
Carnamah		F	46
Carnamah		M	45
Carnamah	Infants/Primary	F	13
Carnamah	Infants/Primary	M	8
Carnamah	Pre-school	F	3
Carnamah	Pre-school	M	3
Carnamah	Secondary	F	3
Carnamah	Secondary	M	3
Carnamah	Technical or Further Educational Institution	F	3
Carnamah	University or other tertiary	F	3
Carnarvon		F	429
Carnarvon		M	521
Carnarvon	Infants/Primary	F	170
Carnarvon	Infants/Primary	M	184
Carnarvon	Pre-school	F	54
Carnarvon	Pre-school	M	42
Carnarvon	Secondary	F	92
Carnarvon	Secondary	M	120
Carnarvon	Technical or Further Educational Institution	F	39
Carnarvon	Technical or Further Educational Institution	M	23
Carnarvon	University or other tertiary	F	28
Carnarvon	University or other tertiary	M	16
Chapman Valley		F	105
Chapman Valley		M	118
Chapman Valley	Infants/Primary	F	59
Chapman Valley	Infants/Primary	M	76
Chapman Valley	Pre-school	F	9
Chapman Valley	Pre-school	M	10
Chapman Valley	Secondary	F	63
Chapman Valley	Secondary	M	56
Chapman Valley	Technical or Further Educational Institution	F	17
Chapman Valley	Technical or Further Educational Institution	M	16
Chapman Valley	University or other tertiary	F	17
Chapman Valley	University or other tertiary	M	3
Chittering		F	243
Chittering		M	286
Chittering	Infants/Primary	F	257
Chittering	Infants/Primary	M	252
Chittering	Pre-school	F	34
Chittering	Pre-school	M	27
Chittering	Secondary	F	229
Chittering	Secondary	M	242
Chittering	Technical or Further Educational Institution	F	44
Chittering	Technical or Further Educational Institution	M	47
Chittering	University or other tertiary	F	82
Chittering	University or other tertiary	M	32
Christmas Island		F	107
Christmas Island		M	356
Christmas Island	Infants/Primary	F	55
Christmas Island	Infants/Primary	M	66
Christmas Island	Pre-school	F	11
Christmas Island	Pre-school	M	14
Christmas Island	Secondary	F	51
Christmas Island	Secondary	M	35
Christmas Island	Technical or Further Educational Institution	F	8
Christmas Island	Technical or Further Educational Institution	M	21
Christmas Island	University or other tertiary	F	9
Claremont		F	325
Claremont		M	295
Claremont	Infants/Primary	F	389
Claremont	Infants/Primary	M	398
Claremont	Pre-school	F	76
Claremont	Pre-school	M	84
Claremont	Secondary	F	463
Claremont	Secondary	M	570
Claremont	Technical or Further Educational Institution	F	81
Claremont	Technical or Further Educational Institution	M	57
Claremont	University or other tertiary	F	474
Claremont	University or other tertiary	M	437
Cockburn		F	2828
Cockburn		M	3221
Cockburn	Infants/Primary	F	5059
Cockburn	Infants/Primary	M	5090
Cockburn	Pre-school	F	1062
Cockburn	Pre-school	M	1200
Cockburn	Secondary	F	3701
Cockburn	Secondary	M	3908
Cockburn	Technical or Further Educational Institution	F	1434
Cockburn	Technical or Further Educational Institution	M	1232
Cockburn	University or other tertiary	F	3426
