LGA_NAME21	Age	NeedsAssistance	Sex	persons
Bogan	65-74		F	9
Bogan	65-74		M	8
Bogan	65-74	0	F	91
Bogan	65-74	0	M	102
Bogan	65-74	1	F	7
Bogan	65-74	1	M	7
Bogan	75-84		F	10
Bogan	75-84		M	12
Bogan	75-84	0	F	89
Bogan	75-84	0	M	70
Bogan	75-84	1	F	13
Bogan	75-84	1	M	12
Bogan	85+		F	7
Bogan	85+	0	F	23
Bogan	85+	0	M	19
Bogan	85+	1	F	11
Bogan	85+	1	M	9
Bourke	0-4		F	17
Bourke	0-4		M	19
Bourke	0-4	0	F	68
Bourke	0-4	0	M	69
Bourke	5-14		F	43
Bourke	5-14		M	39
Bourke	5-14	0	F	116
Bourke	5-14	0	M	127
Bourke	5-14	1	F	10
Bourke	5-14	1	M	7
Bourke	15-19		F	15
Bourke	15-19		M	20
Bourke	15-19	0	F	45
Bourke	15-19	0	M	42
Bourke	15-19	1	M	5
Bourke	20-24		F	7
Bourke	20-24		M	12
Bourke	20-24	0	F	62
Bourke	20-24	0	M	52
Bourke	25-34		F	31
Bourke	25-34		M	21
Bourke	25-34	0	F	141
Bourke	25-34	0	M	116
Bourke	25-34	1	F	4
Bourke	35-44		F	32
Bourke	35-44		M	23
Bourke	35-44	0	F	109
Bourke	35-44	0	M	104
Bourke	35-44	1	M	3
Bourke	45-54		F	29
Bourke	45-54		M	30
Bourke	45-54	0	F	121
Bourke	45-54	0	M	114
Bourke	45-54	1	M	7
Bourke	55-64		F	26
Bourke	55-64		M	24
Bourke	55-64	0	F	121
Bourke	55-64	0	M	128
Bourke	55-64	1	F	7
Bourke	55-64	1	M	7
Bourke	65-74		F	11
Bourke	65-74		M	15
Bourke	65-74	0	F	72
Bourke	65-74	0	M	84
Bourke	65-74	1	F	8
Bourke	65-74	1	M	12
Bourke	75-84		F	9
Bourke	75-84		M	14
Bourke	75-84	0	F	34
Bourke	75-84	0	M	38
Bourke	75-84	1	F	13
Bourke	75-84	1	M	7
Bourke	85+	0	F	8
Bourke	85+	0	M	10
Bourke	85+	1	F	16
Bourke	85+	1	M	5
Brewarrina	0-4		F	7
Brewarrina	0-4		M	8
Brewarrina	0-4	0	F	36
Brewarrina	0-4	0	M	39
Brewarrina	5-14		F	17
Brewarrina	5-14		M	12
Brewarrina	5-14	0	F	73
Brewarrina	5-14	0	M	88
Brewarrina	15-19		F	3
Brewarrina	15-19		M	3
Brewarrina	15-19	0	F	37
Brewarrina	15-19	0	M	35
Brewarrina	20-24		F	15
Brewarrina	20-24		M	13
Brewarrina	20-24	0	F	26
Brewarrina	20-24	0	M	34
Brewarrina	25-34		F	21
Brewarrina	25-34		M	20
Brewarrina	25-34	0	F	98
Brewarrina	25-34	0	M	69
Brewarrina	35-44		F	5
Brewarrina	35-44		M	10
Brewarrina	35-44	0	F	59
Brewarrina	35-44	0	M	50
Brewarrina	45-54		F	19
Brewarrina	45-54		M	14
Brewarrina	45-54	0	F	75
Brewarrina	45-54	0	M	61
Brewarrina	45-54	1	F	4
Brewarrina	55-64		F	21
Brewarrina	55-64		M	15
Brewarrina	55-64	0	F	68
Brewarrina	55-64	0	M	92
Brewarrina	55-64	1	F	7
Brewarrina	65-74		F	7
Brewarrina	65-74		M	11
Brewarrina	65-74	0	F	47
Brewarrina	65-74	0	M	58
Brewarrina	65-74	1	F	10
Brewarrina	65-74	1	M	3
Brewarrina	75-84		F	4
Brewarrina	75-84	0	F	12
Brewarrina	75-84	0	M	18
Brewarrina	75-84	1	F	8
Brewarrina	75-84	1	M	4
Brewarrina	85+		F	4
Brewarrina	85+	1	F	10
Broken Hill	0-4		F	32
Broken Hill	0-4		M	51
Broken Hill	0-4	0	F	441
Broken Hill	0-4	0	M	427
Broken Hill	0-4	1	F	9
Broken Hill	0-4	1	M	8
Broken Hill	5-14		F	121
Broken Hill	5-14		M	107
Broken Hill	5-14	0	F	868
Broken Hill	5-14	0	M	829
Broken Hill	5-14	1	F	36
Broken Hill	5-14	1	M	75
Broken Hill	15-19		F	41
Broken Hill	15-19		M	60
Broken Hill	15-19	0	F	403
Broken Hill	15-19	0	M	421
Broken Hill	15-19	1	F	12
Broken Hill	15-19	1	M	37
Broken Hill	20-24		F	36
Broken Hill	20-24		M	52
Broken Hill	20-24	0	F	371
Broken Hill	20-24	0	M	409
Broken Hill	20-24	1	F	12
Broken Hill	20-24	1	M	15
Broken Hill	25-34		F	95
Broken Hill	25-34		M	105
Broken Hill	25-34	0	F	1011
Broken Hill	25-34	0	M	913
Broken Hill	25-34	1	F	26
Broken Hill	25-34	1	M	30
Broken Hill	35-44		F	90
Broken Hill	35-44		M	97
Broken Hill	35-44	0	F	838
Broken Hill	35-44	0	M	784
Broken Hill	35-44	1	F	35
Broken Hill	35-44	1	M	40
Broken Hill	45-54		F	80
Broken Hill	45-54		M	106
Broken Hill	45-54	0	F	864
Broken Hill	45-54	0	M	846
Broken Hill	45-54	1	F	56
Broken Hill	45-54	1	M	66
Broken Hill	55-64		F	74
Broken Hill	55-64		M	83
Broken Hill	55-64	0	F	1132
Broken Hill	55-64	0	M	1053
Broken Hill	55-64	1	F	116
Broken Hill	55-64	1	M	114
Broken Hill	65-74		F	59
Broken Hill	65-74		M	65
Broken Hill	65-74	0	F	943
Broken Hill	65-74	0	M	890
Broken Hill	65-74	1	F	111
Broken Hill	65-74	1	M	149
Broken Hill	75-84		F	78
Broken Hill	75-84		M	45
Broken Hill	75-84	0	F	491
Broken Hill	75-84	0	M	390
Broken Hill	75-84	1	F	161
Broken Hill	75-84	1	M	107
Broken Hill	85+		F	80
Broken Hill	85+		M	27
Broken Hill	85+	0	F	140
Broken Hill	85+	0	M	93
Broken Hill	85+	1	F	163
Broken Hill	85+	1	M	81
Burwood	0-4		F	37
Burwood	0-4		M	28
Burwood	0-4	0	F	729
Burwood	0-4	0	M	725
Burwood	0-4	1	F	4
Burwood	0-4	1	M	13
Burwood	5-14		F	62
Burwood	5-14		M	87
Burwood	5-14	0	F	1597
Burwood	5-14	0	M	1436
Burwood	5-14	1	F	27
Burwood	5-14	1	M	65
Burwood	15-19		F	38
Burwood	15-19		M	22
Burwood	15-19	0	F	914
Burwood	15-19	0	M	820
Burwood	15-19	1	F	16
Burwood	15-19	1	M	13
Burwood	20-24		F	146
Burwood	20-24		M	173
Burwood	20-24	0	F	2224
Burwood	20-24	0	M	2429
Burwood	20-24	1	F	17
Burwood	20-24	1	M	13
Burwood	25-34		F	249
Burwood	25-34		M	317
Burwood	25-34	0	F	4013
Burwood	25-34	0	M	4150
Burwood	25-34	1	F	31
Burwood	25-34	1	M	31
Burwood	35-44		F	130
Burwood	35-44		M	130
Burwood	35-44	0	F	2324
Burwood	35-44	0	M	2365
Burwood	35-44	1	F	18
Burwood	35-44	1	M	26
Burwood	45-54		F	115
Burwood	45-54		M	93
Burwood	45-54	0	F	2251
Burwood	45-54	0	M	1948
Burwood	45-54	1	F	47
Burwood	45-54	1	M	48
Burwood	55-64		F	100
Burwood	55-64		M	91
Burwood	55-64	0	F	1941
Burwood	55-64	0	M	1817
Burwood	55-64	1	F	82
Burwood	55-64	1	M	81
Burwood	65-74		F	71
Burwood	65-74		M	63
Burwood	65-74	0	F	1348
Burwood	65-74	0	M	1205
Burwood	65-74	1	F	200
Burwood	65-74	1	M	138
Burwood	75-84		F	116
Burwood	75-84		M	75
Burwood	75-84	0	F	640
Burwood	75-84	0	M	546
Burwood	75-84	1	F	353
Burwood	75-84	1	M	231
Burwood	85+		F	160
Burwood	85+		M	85
Burwood	85+	0	F	188
Burwood	85+	0	M	153
Burwood	85+	1	F	369
Burwood	85+	1	M	221
Byron	0-4		F	94
Byron	0-4		M	104
Byron	0-4	0	F	746
Byron	0-4	0	M	768
Byron	0-4	1	F	6
Byron	0-4	1	M	5
Byron	5-14		F	237
Byron	5-14		M	222
Byron	5-14	0	F	1753
Byron	5-14	0	M	1770
Byron	5-14	1	F	40
Byron	5-14	1	M	62
Byron	15-19		F	78
Byron	15-19		M	82
Byron	15-19	0	F	729
Byron	15-19	0	M	744
Byron	15-19	1	F	30
Byron	15-19	1	M	34
Byron	20-24		F	112
Byron	20-24		M	72
Byron	20-24	0	F	710
Byron	20-24	0	M	562
Byron	20-24	1	F	8
Byron	20-24	1	M	14
Byron	25-34		F	288
Byron	25-34		M	273
Byron	25-34	0	F	2303
Byron	25-34	0	M	1932
Byron	25-34	1	F	39
Byron	25-34	1	M	46
Byron	35-44		F	280
Byron	35-44		M	275
Byron	35-44	0	F	2396
Byron	35-44	0	M	2116
Byron	35-44	1	F	33
Byron	35-44	1	M	39
Byron	45-54		F	277
Byron	45-54		M	256
Byron	45-54	0	F	2457
Byron	45-54	0	M	2098
Byron	45-54	1	F	65
Byron	45-54	1	M	54
Byron	55-64		F	246
Byron	55-64		M	246
Byron	55-64	0	F	2375
Byron	55-64	0	M	2119
Byron	55-64	1	F	109
Byron	55-64	1	M	112
Byron	65-74		F	167
Byron	65-74		M	218
Byron	65-74	0	F	1876
Byron	65-74	0	M	1945
Byron	65-74	1	F	122
Byron	65-74	1	M	151
Byron	75-84		F	64
Byron	75-84		M	72
Byron	75-84	0	F	636
Byron	75-84	0	M	620
Byron	75-84	1	F	127
Byron	75-84	1	M	111
Byron	85+		F	41
Byron	85+		M	18
Byron	85+	0	F	137
Byron	85+	0	M	112
Byron	85+	1	F	199
Byron	85+	1	M	80
Cabonne	0-4		F	25
Cabonne	0-4		M	33
Cabonne	0-4	0	F	350
Cabonne	0-4	0	M	338
Cabonne	0-4	1	M	10
Cabonne	5-14		F	83
Cabonne	5-14		M	79
Cabonne	5-14	0	F	884
Cabonne	5-14	0	M	934
Cabonne	5-14	1	F	26
Cabonne	5-14	1	M	40
Cabonne	15-19		F	33
Cabonne	15-19		M	29
Cabonne	15-19	0	F	381
Cabonne	15-19	0	M	403
Cabonne	15-19	1	F	9
Cabonne	15-19	1	M	11
Cabonne	20-24		F	27
Cabonne	20-24		M	37
Cabonne	20-24	0	F	258
Cabonne	20-24	0	M	293
Cabonne	20-24	1	F	4
Cabonne	20-24	1	M	7
Cabonne	25-34		F	41
Cabonne	25-34		M	35
Cabonne	25-34	0	F	559
Cabonne	25-34	0	M	480
Cabonne	25-34	1	F	16
Cabonne	25-34	1	M	15
Cabonne	35-44		F	59
Cabonne	35-44		M	60
Cabonne	35-44	0	F	722
Cabonne	35-44	0	M	675
Cabonne	35-44	1	F	12
Cabonne	35-44	1	M	13
Cabonne	45-54		F	74
Cabonne	45-54		M	66
Cabonne	45-54	0	F	834
Cabonne	45-54	0	M	812
Cabonne	45-54	1	F	26
Cabonne	45-54	1	M	18
Cabonne	55-64		F	58
Cabonne	55-64		M	76
Cabonne	55-64	0	F	911
Cabonne	55-64	0	M	870
Cabonne	55-64	1	F	41
Cabonne	55-64	1	M	34
Cabonne	65-74		F	41
Cabonne	65-74		M	61
Cabonne	65-74	0	F	688
Cabonne	65-74	0	M	776
Cabonne	65-74	1	F	62
Cabonne	65-74	1	M	48
Cabonne	75-84		F	41
Cabonne	75-84		M	44
Cabonne	75-84	0	F	365
Cabonne	75-84	0	M	374
Cabonne	75-84	1	F	84
Cabonne	75-84	1	M	63
Cabonne	85+		F	23
Cabonne	85+		M	12
Cabonne	85+	0	F	89
Cabonne	85+	0	M	67
Cabonne	85+	1	F	97
Cabonne	85+	1	M	47
Camden	0-4		F	205
Camden	0-4		M	239
Camden	0-4	0	F	5132
Camden	0-4	0	M	5411
Camden	0-4	1	F	80
Camden	0-4	1	M	120
Camden	5-14		F	357
Camden	5-14		M	367
Camden	5-14	0	F	8615
Camden	5-14	0	M	8680
Camden	5-14	1	F	275
Camden	5-14	1	M	617
Camden	15-19		F	127
Camden	15-19		M	118
Camden	15-19	0	F	3461
Camden	15-19	0	M	3507
Camden	15-19	1	F	109
Camden	15-19	1	M	173
Camden	20-24		F	155
Camden	20-24		M	109
Camden	20-24	0	F	3303
Camden	20-24	0	M	3240
Camden	20-24	1	F	84
Camden	20-24	1	M	102
Camden	25-34		F	353
Camden	25-34		M	339
Camden	25-34	0	F	9804
Camden	25-34	0	M	8670
Camden	25-34	1	F	140
Camden	25-34	1	M	144
Camden	35-44		F	330
Camden	35-44		M	347
Camden	35-44	0	F	9071
Camden	35-44	0	M	8809
Camden	35-44	1	F	133
Camden	35-44	1	M	145
Camden	45-54		F	203
Camden	45-54		M	231
Camden	45-54	0	F	6720
Camden	45-54	0	M	6715
Camden	45-54	1	F	233
Camden	45-54	1	M	179
Camden	55-64		F	190
Camden	55-64		M	168
Camden	55-64	0	F	4912
Camden	55-64	0	M	4495
Camden	55-64	1	F	332
Camden	55-64	1	M	227
Camden	65-74		F	123
Camden	65-74		M	127
Camden	65-74	0	F	3205
Camden	65-74	0	M	2929
Camden	65-74	1	F	457
Camden	65-74	1	M	361
Camden	75-84		F	80
Camden	75-84		M	77
Camden	75-84	0	F	1229
Camden	75-84	0	M	1151
Camden	75-84	1	F	525
Camden	75-84	1	M	374
Camden	85+		F	53
Camden	85+		M	27
Camden	85+	0	F	223
Camden	85+	0	M	195
Camden	85+	1	F	521
Camden	85+	1	M	204
Campbelltown (NSW)	0-4		F	466
Campbelltown (NSW)	0-4		M	461
Campbelltown (NSW)	0-4	0	F	5897
Campbelltown (NSW)	0-4	0	M	6040
Campbelltown (NSW)	0-4	1	F	76
Campbelltown (NSW)	0-4	1	M	164
Campbelltown (NSW)	5-14		F	926
Campbelltown (NSW)	5-14		M	916
Campbelltown (NSW)	5-14	0	F	11218
Campbelltown (NSW)	5-14	0	M	11261
Campbelltown (NSW)	5-14	1	F	455
Campbelltown (NSW)	5-14	1	M	983
Campbelltown (NSW)	15-19		F	321
Campbelltown (NSW)	15-19		M	360
Campbelltown (NSW)	15-19	0	F	4825
Campbelltown (NSW)	15-19	0	M	4919
Campbelltown (NSW)	15-19	1	F	165
Campbelltown (NSW)	15-19	1	M	332
Campbelltown (NSW)	20-24		F	322
Campbelltown (NSW)	20-24		M	354
Campbelltown (NSW)	20-24	0	F	5027
Campbelltown (NSW)	20-24	0	M	5253
Campbelltown (NSW)	20-24	1	F	133
Campbelltown (NSW)	20-24	1	M	200
Campbelltown (NSW)	25-34		F	866
Campbelltown (NSW)	25-34		M	739
Campbelltown (NSW)	25-34	0	F	12450
Campbelltown (NSW)	25-34	0	M	10938
Campbelltown (NSW)	25-34	1	F	275
Campbelltown (NSW)	25-34	1	M	335
Campbelltown (NSW)	35-44		F	802
Campbelltown (NSW)	35-44		M	810
Campbelltown (NSW)	35-44	0	F	12291
Campbelltown (NSW)	35-44	0	M	12036
Campbelltown (NSW)	35-44	1	F	340
Campbelltown (NSW)	35-44	1	M	321
Campbelltown (NSW)	45-54		F	551
Campbelltown (NSW)	45-54		M	605
Campbelltown (NSW)	45-54	0	F	9132
Campbelltown (NSW)	45-54	0	M	8999
Campbelltown (NSW)	45-54	1	F	575
Campbelltown (NSW)	45-54	1	M	428
Campbelltown (NSW)	55-64		F	460
Campbelltown (NSW)	55-64		M	457
Campbelltown (NSW)	55-64	0	F	8792
Campbelltown (NSW)	55-64	0	M	8232
Campbelltown (NSW)	55-64	1	F	903
Campbelltown (NSW)	55-64	1	M	665
Campbelltown (NSW)	65-74		F	381
Campbelltown (NSW)	65-74		M	328
Campbelltown (NSW)	65-74	0	F	6256
Campbelltown (NSW)	65-74	0	M	5771
Campbelltown (NSW)	65-74	1	F	1141
Campbelltown (NSW)	65-74	1	M	940
Campbelltown (NSW)	75-84		F	345
Campbelltown (NSW)	75-84		M	270
Campbelltown (NSW)	75-84	0	F	2132
Campbelltown (NSW)	75-84	0	M	2132
Campbelltown (NSW)	75-84	1	F	1072
Campbelltown (NSW)	75-84	1	M	735
Campbelltown (NSW)	85+		F	243
Campbelltown (NSW)	85+		M	96
Campbelltown (NSW)	85+	0	F	389
Campbelltown (NSW)	85+	0	M	283
Campbelltown (NSW)	85+	1	F	647
Campbelltown (NSW)	85+	1	M	301
Canada Bay	0-4		F	85
Canada Bay	0-4		M	106
Canada Bay	0-4	0	F	2181
Canada Bay	0-4	0	M	2435
Canada Bay	0-4	1	F	11
Canada Bay	0-4	1	M	32
Canada Bay	5-14		F	186
Canada Bay	5-14		M	191
Canada Bay	5-14	0	F	4324
Canada Bay	5-14	0	M	4338
Canada Bay	5-14	1	F	78
Canada Bay	5-14	1	M	135
Canada Bay	15-19		F	58
Canada Bay	15-19		M	78
Canada Bay	15-19	0	F	1963
Canada Bay	15-19	0	M	1919
Canada Bay	15-19	1	F	38
Canada Bay	15-19	1	M	50
Canada Bay	20-24		F	114
Canada Bay	20-24		M	193
Canada Bay	20-24	0	F	2435
Canada Bay	20-24	0	M	2597
Canada Bay	20-24	1	F	27
Canada Bay	20-24	1	M	29
Canada Bay	25-34		F	393
Canada Bay	25-34		M	389
Canada Bay	25-34	0	F	7218
Canada Bay	25-34	0	M	6771
Canada Bay	25-34	1	F	62
Canada Bay	25-34	1	M	61
Canada Bay	35-44		F	258
Canada Bay	35-44		M	280
Canada Bay	35-44	0	F	6606
Canada Bay	35-44	0	M	6379
Canada Bay	35-44	1	F	81
Canada Bay	35-44	1	M	70
Canada Bay	45-54		F	198
Canada Bay	45-54		M	194
Canada Bay	45-54	0	F	5965
Canada Bay	45-54	0	M	5198
Canada Bay	45-54	1	F	93
Canada Bay	45-54	1	M	86
Canada Bay	55-64		F	173
Canada Bay	55-64		M	158
Canada Bay	55-64	0	F	5151
Canada Bay	55-64	0	M	4460
Canada Bay	55-64	1	F	178
Canada Bay	55-64	1	M	125
Canada Bay	65-74		F	166
Canada Bay	65-74		M	168
Canada Bay	65-74	0	F	3855
Canada Bay	65-74	0	M	3317
Canada Bay	65-74	1	F	333
Canada Bay	65-74	1	M	231
Canada Bay	75-84		F	143
Canada Bay	75-84		M	111
Canada Bay	75-84	0	F	1794
Canada Bay	75-84	0	M	1669
Canada Bay	75-84	1	F	661
Canada Bay	75-84	1	M	367
Canada Bay	85+		F	241
Canada Bay	85+		M	78
Canada Bay	85+	0	F	424
Canada Bay	85+	0	M	345
Canada Bay	85+	1	F	709
Canada Bay	85+	1	M	411
Canterbury-Bankstown	0-4		F	984
Canterbury-Bankstown	0-4		M	1019
Canterbury-Bankstown	0-4	0	F	10843
Canterbury-Bankstown	0-4	0	M	11507
Canterbury-Bankstown	0-4	1	F	95
Canterbury-Bankstown	0-4	1	M	207
Canterbury-Bankstown	5-14		F	1755
Canterbury-Bankstown	5-14		M	2047
Canterbury-Bankstown	5-14	0	F	21374
Canterbury-Bankstown	5-14	0	M	22057
Canterbury-Bankstown	5-14	1	F	463
Canterbury-Bankstown	5-14	1	M	1125
Canterbury-Bankstown	15-19		F	688
Canterbury-Bankstown	15-19		M	785
Canterbury-Bankstown	15-19	0	F	9962
Canterbury-Bankstown	15-19	0	M	10645
Canterbury-Bankstown	15-19	1	F	193
Canterbury-Bankstown	15-19	1	M	388
Canterbury-Bankstown	20-24		F	826
Canterbury-Bankstown	20-24		M	1051
Canterbury-Bankstown	20-24	0	F	10990
Canterbury-Bankstown	20-24	0	M	11804
Canterbury-Bankstown	20-24	1	F	167
Canterbury-Bankstown	20-24	1	M	281
Canterbury-Bankstown	25-34		F	2083
Canterbury-Bankstown	25-34		M	2440
Canterbury-Bankstown	25-34	0	F	24702
Canterbury-Bankstown	25-34	0	M	25347
Canterbury-Bankstown	25-34	1	F	384
Canterbury-Bankstown	25-34	1	M	490
Canterbury-Bankstown	35-44		F	1819
Canterbury-Bankstown	35-44		M	2094
Canterbury-Bankstown	35-44	0	F	23044
Canterbury-Bankstown	35-44	0	M	22950
Canterbury-Bankstown	35-44	1	F	565
Canterbury-Bankstown	35-44	1	M	591
Canterbury-Bankstown	45-54		F	1433
Canterbury-Bankstown	45-54		M	1484
Canterbury-Bankstown	45-54	0	F	20952
Canterbury-Bankstown	45-54	0	M	20023
Canterbury-Bankstown	45-54	1	F	976
Canterbury-Bankstown	45-54	1	M	796
Canterbury-Bankstown	55-64		F	1162
Canterbury-Bankstown	55-64		M	1270
Canterbury-Bankstown	55-64	0	F	18130
Canterbury-Bankstown	55-64	0	M	17901
Canterbury-Bankstown	55-64	1	F	1882
Canterbury-Bankstown	55-64	1	M	1573
Canterbury-Bankstown	65-74		F	881
Canterbury-Bankstown	65-74		M	888
Canterbury-Bankstown	65-74	0	F	11788
Canterbury-Bankstown	65-74	0	M	11390
Canterbury-Bankstown	65-74	1	F	2672
Canterbury-Bankstown	65-74	1	M	2137
Canterbury-Bankstown	75-84		F	731
Canterbury-Bankstown	75-84		M	688
Canterbury-Bankstown	75-84	0	F	5145
Canterbury-Bankstown	75-84	0	M	5304
Canterbury-Bankstown	75-84	1	F	3376
Canterbury-Bankstown	75-84	1	M	2263
Canterbury-Bankstown	85+		F	875
Canterbury-Bankstown	85+		M	465
Canterbury-Bankstown	85+	0	F	1301
Canterbury-Bankstown	85+	0	M	1288
Canterbury-Bankstown	85+	1	F	2756
Canterbury-Bankstown	85+	1	M	1683
Carrathool	0-4		F	6
Carrathool	0-4		M	12
Carrathool	0-4	0	F	98
Carrathool	0-4	0	M	90
Carrathool	5-14		F	19
Carrathool	5-14		M	20
Carrathool	5-14	0	F	157
Carrathool	5-14	0	M	152
Carrathool	5-14	1	M	5
Carrathool	15-19		F	3
Carrathool	15-19		M	12
Carrathool	15-19	0	F	59
Carrathool	15-19	0	M	66
Carrathool	20-24		F	9
Carrathool	20-24		M	10
Carrathool	20-24	0	F	65
Carrathool	20-24	0	M	71
Carrathool	25-34		F	16
Carrathool	25-34		M	41
Carrathool	25-34	0	F	183
Carrathool	25-34	0	M	226
Carrathool	35-44		F	14
Carrathool	35-44		M	18
Carrathool	35-44	0	F	148
Carrathool	35-44	0	M	149
Carrathool	35-44	1	F	6
Carrathool	45-54		F	17
Carrathool	45-54		M	36
Carrathool	45-54	0	F	139
Carrathool	45-54	0	M	172
Carrathool	45-54	1	F	6
Carrathool	55-64		F	28
Carrathool	55-64		M	16
Carrathool	55-64	0	F	146
Carrathool	55-64	0	M	184
Carrathool	55-64	1	F	10
Carrathool	55-64	1	M	10
Carrathool	65-74		F	17
Carrathool	65-74		M	20
Carrathool	65-74	0	F	74
Carrathool	65-74	0	M	117
Carrathool	65-74	1	F	9
Carrathool	65-74	1	M	11
Carrathool	75-84		F	5
Carrathool	75-84		M	10
Carrathool	75-84	0	F	45
Carrathool	75-84	0	M	50
Carrathool	75-84	1	F	11
Carrathool	75-84	1	M	3
Carrathool	85+	0	F	12
Carrathool	85+	0	M	12
Carrathool	85+	1	F	24
Carrathool	85+	1	M	3
Central Coast (NSW)	0-4		F	501
Central Coast (NSW)	0-4		M	480
Central Coast (NSW)	0-4	0	F	8783
Central Coast (NSW)	0-4	0	M	9298
Central Coast (NSW)	0-4	1	F	128
Central Coast (NSW)	0-4	1	M	228
Central Coast (NSW)	5-14		F	1129
Central Coast (NSW)	5-14		M	1165
Central Coast (NSW)	5-14	0	F	18771
Central Coast (NSW)	5-14	0	M	19130
Central Coast (NSW)	5-14	1	F	844
Central Coast (NSW)	5-14	1	M	1900
Central Coast (NSW)	15-19		F	462
Central Coast (NSW)	15-19		M	518
Central Coast (NSW)	15-19	0	F	8942
Central Coast (NSW)	15-19	0	M	9397
Central Coast (NSW)	15-19	1	F	349
Central Coast (NSW)	15-19	1	M	607
Central Coast (NSW)	20-24		F	455
Central Coast (NSW)	20-24		M	480
Central Coast (NSW)	20-24	0	F	8393
Central Coast (NSW)	20-24	0	M	8482
Central Coast (NSW)	20-24	1	F	257
Central Coast (NSW)	20-24	1	M	416
Central Coast (NSW)	25-34		F	1017
Central Coast (NSW)	25-34		M	1080
Central Coast (NSW)	25-34	0	F	18009
Central Coast (NSW)	25-34	0	M	16968
Central Coast (NSW)	25-34	1	F	474
Central Coast (NSW)	25-34	1	M	568
Central Coast (NSW)	35-44		F	1043
Central Coast (NSW)	35-44		M	1024
Central Coast (NSW)	35-44	0	F	19806
Central Coast (NSW)	35-44	0	M	18309
Central Coast (NSW)	35-44	1	F	593
Central Coast (NSW)	35-44	1	M	579
Central Coast (NSW)	45-54		F	987
Central Coast (NSW)	45-54		M	1151
Central Coast (NSW)	45-54	0	F	20904
Central Coast (NSW)	45-54	0	M	19486
Central Coast (NSW)	45-54	1	F	901
Central Coast (NSW)	45-54	1	M	751
Central Coast (NSW)	55-64		F	981
Central Coast (NSW)	55-64		M	1037
Central Coast (NSW)	55-64	0	F	21137
Central Coast (NSW)	55-64	0	M	18966
Central Coast (NSW)	55-64	1	F	1477
Central Coast (NSW)	55-64	1	M	1280
Central Coast (NSW)	65-74		F	1052
Central Coast (NSW)	65-74		M	911
Central Coast (NSW)	65-74	0	F	18832
Central Coast (NSW)	65-74	0	M	16170
Central Coast (NSW)	65-74	1	F	1913
Central Coast (NSW)	65-74	1	M	1807
Central Coast (NSW)	75-84		F	1039
Central Coast (NSW)	75-84		M	748
Central Coast (NSW)	75-84	0	F	10041
Central Coast (NSW)	75-84	0	M	9071
Central Coast (NSW)	75-84	1	F	2772
Central Coast (NSW)	75-84	1	M	2030
Central Coast (NSW)	85+		F	1012
Central Coast (NSW)	85+		M	518
Central Coast (NSW)	85+	0	F	2611
Central Coast (NSW)	85+	0	M	1924
Central Coast (NSW)	85+	1	F	2994
Central Coast (NSW)	85+	1	M	1488
Central Darling	0-4		F	6
Central Darling	0-4		M	13
Central Darling	0-4	0	F	38
Central Darling	0-4	0	M	35
Central Darling	5-14		F	19
Central Darling	5-14		M	25
Central Darling	5-14	0	F	84
Central Darling	5-14	0	M	81
Central Darling	5-14	1	M	4
Central Darling	15-19		F	14
Central Darling	15-19		M	9
Central Darling	15-19	0	F	35
Central Darling	15-19	0	M	42
Central Darling	20-24		F	22
Central Darling	20-24		M	12
Central Darling	20-24	0	F	32
Central Darling	20-24	0	M	37
Central Darling	25-34		F	28
Central Darling	25-34		M	18
Central Darling	25-34	0	F	101
Central Darling	25-34	0	M	74
Central Darling	35-44		F	24
Central Darling	35-44		M	9
Central Darling	35-44	0	F	79
Central Darling	35-44	0	M	66
Central Darling	45-54		F	18
Central Darling	45-54		M	16
Central Darling	45-54	0	F	91
Central Darling	45-54	0	M	92
Central Darling	45-54	1	F	4
Central Darling	55-64		F	23
Central Darling	55-64		M	35
Central Darling	55-64	0	F	90
Central Darling	55-64	0	M	85
Central Darling	55-64	1	F	3
Central Darling	55-64	1	M	3
Central Darling	65-74		F	17
Central Darling	65-74		M	26
Central Darling	65-74	0	F	64
Central Darling	65-74	0	M	96
Central Darling	65-74	1	F	4
Central Darling	65-74	1	M	14
Central Darling	75-84		F	7
Central Darling	75-84		M	7
Central Darling	75-84	0	F	28
Central Darling	75-84	0	M	43
Central Darling	75-84	1	F	13
Central Darling	75-84	1	M	8
Central Darling	85+		F	5
Central Darling	85+	0	F	7
Central Darling	85+	0	M	8
Central Darling	85+	1	F	3
Cessnock	0-4		F	117
Cessnock	0-4		M	119
Cessnock	0-4	0	F	1931
Cessnock	0-4	0	M	2023
Cessnock	0-4	1	F	30
Cessnock	0-4	1	M	59
Cessnock	5-14		F	214
Cessnock	5-14		M	236
Cessnock	5-14	0	F	3737
Cessnock	5-14	0	M	3719
Cessnock	5-14	1	F	214
Cessnock	5-14	1	M	426
Cessnock	15-19		F	88
Cessnock	15-19		M	100
Cessnock	15-19	0	F	1656
Cessnock	15-19	0	M	1667
Cessnock	15-19	1	F	68
Cessnock	15-19	1	M	151
Cessnock	20-24		F	110
Cessnock	20-24		M	240
Cessnock	20-24	0	F	1733
Cessnock	20-24	0	M	1625
Cessnock	20-24	1	F	44
Cessnock	20-24	1	M	107
Cessnock	25-34		F	216
Cessnock	25-34		M	674
Cessnock	25-34	0	F	4167
Cessnock	25-34	0	M	3790
