LGA_NAME21	Age	MaritalStatus	Registered	adults
Wollondilly	35-44	Never married		1227
Wollondilly	45-54	Married	0	799
Wollondilly	45-54	Married	1	4796
Wollondilly	45-54	Never married		1347
Wollondilly	55-64	Married	0	542
Wollondilly	55-64	Married	1	4121
Wollondilly	55-64	Never married		1314
Wollondilly	65-74	Married	0	210
Wollondilly	65-74	Married	1	3266
Wollondilly	65-74	Never married		1222
Wollondilly	75-84	Married	0	73
Wollondilly	75-84	Married	1	1330
Wollondilly	75-84	Never married		838
Wollondilly	85+	Married	0	11
Wollondilly	85+	Married	1	223
Wollondilly	85+	Never married		340
Wollongong	15-19	Married	0	140
Wollongong	15-19	Married	1	4
Wollongong	15-19	Never married		11537
Wollongong	20-24	Married	0	1927
Wollongong	20-24	Married	1	286
Wollongong	20-24	Never married		11867
Wollongong	25-34	Married	0	6757
Wollongong	25-34	Married	1	8039
Wollongong	25-34	Never married		11451
Wollongong	35-44	Married	0	3540
Wollongong	35-44	Married	1	15190
Wollongong	35-44	Never married		6368
Wollongong	45-54	Married	0	2763
Wollongong	45-54	Married	1	15131
Wollongong	45-54	Never married		7497
Wollongong	55-64	Married	0	1919
Wollongong	55-64	Married	1	14773
Wollongong	55-64	Never married		7996
Wollongong	65-74	Married	0	855
Wollongong	65-74	Married	1	12366
Wollongong	65-74	Never married		6326
Wollongong	75-84	Married	0	240
Wollongong	75-84	Married	1	6862
Wollongong	75-84	Never married		4968
Wollongong	85+	Married	0	46
Wollongong	85+	Married	1	1514
Wollongong	85+	Never married		2758
Woollahra	15-19	Married	0	3
Woollahra	15-19	Never married		2286
Woollahra	20-24	Married	0	186
Woollahra	20-24	Married	1	12
Woollahra	20-24	Never married		2249
Woollahra	25-34	Married	0	2362
Woollahra	25-34	Married	1	1404
Woollahra	25-34	Never married		3748
Woollahra	35-44	Married	0	1215
Woollahra	35-44	Married	1	3636
Woollahra	35-44	Never married		1724
Woollahra	45-54	Married	0	746
Woollahra	45-54	Married	1	3916
Woollahra	45-54	Never married		1764
Woollahra	55-64	Married	0	518
Woollahra	55-64	Married	1	3422
Woollahra	55-64	Never married		1690
Woollahra	65-74	Married	0	363
Woollahra	65-74	Married	1	3105
Woollahra	65-74	Never married		1603
Woollahra	75-84	Married	0	185
Woollahra	75-84	Married	1	1928
Woollahra	75-84	Never married		1346
Woollahra	85+	Married	0	22
Woollahra	85+	Married	1	446
Woollahra	85+	Never married		777
Yass Valley	15-19	Married	0	13
Yass Valley	15-19	Never married		1043
Yass Valley	20-24	Married	0	105
Yass Valley	20-24	Married	1	20
Yass Valley	20-24	Never married		563
Yass Valley	25-34	Married	0	395
Yass Valley	25-34	Married	1	571
Yass Valley	25-34	Never married		489
Yass Valley	35-44	Married	0	341
Yass Valley	35-44	Married	1	1311
Yass Valley	35-44	Never married		351
Yass Valley	45-54	Married	0	354
Yass Valley	45-54	Married	1	1717
Yass Valley	45-54	Never married		462
Yass Valley	55-64	Married	0	224
Yass Valley	55-64	Married	1	1433
Yass Valley	55-64	Never married		437
Yass Valley	65-74	Married	0	112
Yass Valley	65-74	Married	1	1143
Yass Valley	65-74	Never married		443
Yass Valley	75-84	Married	0	24
Yass Valley	75-84	Married	1	493
Yass Valley	75-84	Never married		276
Yass Valley	85+	Married	0	3
Yass Valley	85+	Married	1	89
Yass Valley	85+	Never married		135
Unincorporated NSW	15-19	Married	0	3
Unincorporated NSW	15-19	Never married		20
Unincorporated NSW	20-24	Married	0	4
Unincorporated NSW	20-24	Never married		12
Unincorporated NSW	25-34	Married	0	27
Unincorporated NSW	25-34	Married	1	22
Unincorporated NSW	25-34	Never married		46
Unincorporated NSW	35-44	Married	0	30
Unincorporated NSW	35-44	Married	1	65
Unincorporated NSW	35-44	Never married		32
Unincorporated NSW	45-54	Married	0	19
Unincorporated NSW	45-54	Married	1	70
Unincorporated NSW	45-54	Never married		27
Unincorporated NSW	55-64	Married	0	11
Unincorporated NSW	55-64	Married	1	81
Unincorporated NSW	55-64	Never married		35
Unincorporated NSW	65-74	Married	0	7
Unincorporated NSW	65-74	Married	1	57
Unincorporated NSW	65-74	Never married		33
Unincorporated NSW	75-84	Married	1	25
Unincorporated NSW	75-84	Never married		17
Unincorporated NSW	85+	Married	1	14
Unincorporated NSW	85+	Never married		5
Alpine	15-19	Married	0	4
Alpine	15-19	Never married		586
Alpine	20-24	Married	0	88
Alpine	20-24	Married	1	6
Alpine	20-24	Never married		331
Alpine	25-34	Married	0	351
Alpine	25-34	Married	1	300
Alpine	25-34	Never married		393
Alpine	35-44	Married	0	289
Alpine	35-44	Married	1	721
Alpine	35-44	Never married		294
Alpine	45-54	Married	0	280
Alpine	45-54	Married	1	904
Alpine	45-54	Never married		376
Alpine	55-64	Married	0	216
Alpine	55-64	Married	1	1142
Alpine	55-64	Never married		515
Alpine	65-74	Married	0	95
Alpine	65-74	Married	1	1129
Alpine	65-74	Never married		502
Alpine	75-84	Married	0	43
Alpine	75-84	Married	1	521
Alpine	75-84	Never married		342
Alpine	85+	Married	1	116
Alpine	85+	Never married		165
Ararat	15-19	Married	0	10
Ararat	15-19	Married	1	3
Ararat	15-19	Never married		500
Ararat	20-24	Married	0	96
Ararat	20-24	Married	1	8
Ararat	20-24	Never married		356
Ararat	25-34	Married	0	332
Ararat	25-34	Married	1	308
Ararat	25-34	Never married		495
Ararat	35-44	Married	0	172
Ararat	35-44	Married	1	528
Ararat	35-44	Never married		322
Ararat	45-54	Married	0	170
Ararat	45-54	Married	1	654
Ararat	45-54	Never married		406
Ararat	55-64	Married	0	144
Ararat	55-64	Married	1	819
Ararat	55-64	Never married		495
Ararat	65-74	Married	0	71
Ararat	65-74	Married	1	902
Ararat	65-74	Never married		413
Ararat	75-84	Married	0	16
Ararat	75-84	Married	1	436
Ararat	75-84	Never married		309
Ararat	85+	Married	0	9
Ararat	85+	Married	1	98
Ararat	85+	Never married		166
Ballarat	15-19	Married	0	87
Ballarat	15-19	Never married		6013
Ballarat	20-24	Married	0	1326
Ballarat	20-24	Married	1	171
Ballarat	20-24	Never married		4931
Ballarat	25-34	Married	0	4110
Ballarat	25-34	Married	1	4002
Ballarat	25-34	Never married		6156
Ballarat	35-44	Married	0	1999
Ballarat	35-44	Married	1	7335
Ballarat	35-44	Never married		3800
Ballarat	45-54	Married	0	1559
Ballarat	45-54	Married	1	7028
Ballarat	45-54	Never married		4295
Ballarat	55-64	Married	0	1057
Ballarat	55-64	Married	1	6960
Ballarat	55-64	Never married		4248
Ballarat	65-74	Married	0	461
Ballarat	65-74	Married	1	6428
Ballarat	65-74	Never married		3828
Ballarat	75-84	Married	0	161
Ballarat	75-84	Married	1	3257
Ballarat	75-84	Never married		2510
Ballarat	85+	Married	0	12
Ballarat	85+	Married	1	656
Ballarat	85+	Never married		1293
Banyule	15-19	Married	0	27
Banyule	15-19	Married	1	5
Banyule	15-19	Never married		6481
Banyule	20-24	Married	0	463
Banyule	20-24	Married	1	64
Banyule	20-24	Never married		5906
Banyule	25-34	Married	0	4344
Banyule	25-34	Married	1	4396
Banyule	25-34	Never married		6454
Banyule	35-44	Married	0	2445
Banyule	35-44	Married	1	11147
Banyule	35-44	Never married		3666
Banyule	45-54	Married	0	1613
Banyule	45-54	Married	1	10217
Banyule	45-54	Never married		4285
Banyule	55-64	Married	0	996
Banyule	55-64	Married	1	8674
Banyule	55-64	Never married		4373
Banyule	65-74	Married	0	514
Banyule	65-74	Married	1	7549
Banyule	65-74	Never married		3699
Banyule	75-84	Married	0	123
Banyule	75-84	Married	1	4200
Banyule	75-84	Never married		2707
Banyule	85+	Married	0	17
Banyule	85+	Married	1	936
Banyule	85+	Never married		1496
Bass Coast	15-19	Married	0	16
Bass Coast	15-19	Never married		1668
Bass Coast	20-24	Married	0	266
Bass Coast	20-24	Married	1	25
Bass Coast	20-24	Never married		978
Bass Coast	25-34	Married	0	995
Bass Coast	25-34	Married	1	903
Bass Coast	25-34	Never married		1286
Bass Coast	35-44	Married	0	736
Bass Coast	35-44	Married	1	2040
Bass Coast	35-44	Never married		1048
Bass Coast	45-54	Married	0	659
Bass Coast	45-54	Married	1	2300
Bass Coast	45-54	Never married		1367
Bass Coast	55-64	Married	0	612
Bass Coast	55-64	Married	1	3345
Bass Coast	55-64	Never married		1849
Bass Coast	65-74	Married	0	343
Bass Coast	65-74	Married	1	3873
Bass Coast	65-74	Never married		1932
Bass Coast	75-84	Married	0	102
Bass Coast	75-84	Married	1	1891
Bass Coast	75-84	Never married		1160
Bass Coast	85+	Married	0	14
Bass Coast	85+	Married	1	303
Bass Coast	85+	Never married		539
Baw Baw	15-19	Married	0	23
Baw Baw	15-19	Never married		2959
Baw Baw	20-24	Married	0	513
Baw Baw	20-24	Married	1	89
Baw Baw	20-24	Never married		1987
Baw Baw	25-34	Married	0	1957
Baw Baw	25-34	Married	1	2365
Baw Baw	25-34	Never married		2214
Baw Baw	35-44	Married	0	1003
Baw Baw	35-44	Married	1	3579
Baw Baw	35-44	Never married		1491
Baw Baw	45-54	Married	0	847
Baw Baw	45-54	Married	1	3788
Baw Baw	45-54	Never married		1747
Baw Baw	55-64	Married	0	609
Baw Baw	55-64	Married	1	4348
Baw Baw	55-64	Never married		1971
Baw Baw	65-74	Married	0	363
Baw Baw	65-74	Married	1	4166
Baw Baw	65-74	Never married		1777
Baw Baw	75-84	Married	0	93
Baw Baw	75-84	Married	1	2161
Baw Baw	75-84	Never married		1194
Baw Baw	85+	Married	0	13
Baw Baw	85+	Married	1	357
Baw Baw	85+	Never married		586
Bayside (Vic.)	15-19	Married	0	18
Bayside (Vic.)	15-19	Never married		6616
Bayside (Vic.)	20-24	Married	0	194
Bayside (Vic.)	20-24	Married	1	20
Bayside (Vic.)	20-24	Never married		4651
Bayside (Vic.)	25-34	Married	0	2154
Bayside (Vic.)	25-34	Married	1	1834
Bayside (Vic.)	25-34	Never married		3364
Bayside (Vic.)	35-44	Married	0	1687
Bayside (Vic.)	35-44	Married	1	7425
Bayside (Vic.)	35-44	Never married		2045
Bayside (Vic.)	45-54	Married	0	1520
Bayside (Vic.)	45-54	Married	1	10930
Bayside (Vic.)	45-54	Never married		2950
Bayside (Vic.)	55-64	Married	0	1008
Bayside (Vic.)	55-64	Married	1	9088
Bayside (Vic.)	55-64	Never married		3082
Bayside (Vic.)	65-74	Married	0	561
Bayside (Vic.)	65-74	Married	1	6722
Bayside (Vic.)	65-74	Never married		2840
Bayside (Vic.)	75-84	Married	0	182
Bayside (Vic.)	75-84	Married	1	3682
Bayside (Vic.)	75-84	Never married		2263
Bayside (Vic.)	85+	Married	0	26
Bayside (Vic.)	85+	Married	1	838
Bayside (Vic.)	85+	Never married		1565
Benalla	15-19	Married	0	15
Benalla	15-19	Never married		644
Benalla	20-24	Married	0	109
Benalla	20-24	Married	1	18
Benalla	20-24	Never married		393
Benalla	25-34	Married	0	324
Benalla	25-34	Married	1	361
Benalla	25-34	Never married		533
Benalla	35-44	Married	0	231
Benalla	35-44	Married	1	617
Benalla	35-44	Never married		367
Benalla	45-54	Married	0	226
Benalla	45-54	Married	1	814
Benalla	45-54	Never married		512
Benalla	55-64	Married	0	204
Benalla	55-64	Married	1	1190
Benalla	55-64	Never married		738
Benalla	65-74	Married	0	132
Benalla	65-74	Married	1	1302
Benalla	65-74	Never married		665
Benalla	75-84	Married	0	39
Benalla	75-84	Married	1	700
Benalla	75-84	Never married		469
Benalla	85+	Married	0	8
Benalla	85+	Married	1	148
Benalla	85+	Never married		236
Boroondara	15-19	Married	0	24
Boroondara	15-19	Never married		11079
Boroondara	20-24	Married	0	824
Boroondara	20-24	Married	1	72
Boroondara	20-24	Never married		10322
Boroondara	25-34	Married	0	5150
Boroondara	25-34	Married	1	4385
Boroondara	25-34	Never married		10062
Boroondara	35-44	Married	0	2198
Boroondara	35-44	Married	1	12741
Boroondara	35-44	Never married		4390
Boroondara	45-54	Married	0	1530
Boroondara	45-54	Married	1	16287
Boroondara	45-54	Never married		4761
Boroondara	55-64	Married	0	1036
Boroondara	55-64	Married	1	13881
Boroondara	55-64	Never married		4538
Boroondara	65-74	Married	0	535
Boroondara	65-74	Married	1	10235
Boroondara	65-74	Never married		3945
Boroondara	75-84	Married	0	172
Boroondara	75-84	Married	1	5280
Boroondara	75-84	Never married		3308
Boroondara	85+	Married	0	38
Boroondara	85+	Married	1	1255
Boroondara	85+	Never married		2188
Brimbank	15-19	Married	0	35
Brimbank	15-19	Married	1	14
Brimbank	15-19	Never married		10410
Brimbank	20-24	Married	0	540
Brimbank	20-24	Married	1	480
Brimbank	20-24	Never married		11415
Brimbank	25-34	Married	0	3692
Brimbank	25-34	Married	1	8952
Brimbank	25-34	Never married		15505
Brimbank	35-44	Married	0	2483
Brimbank	35-44	Married	1	13972
Brimbank	35-44	Never married		8032
Brimbank	45-54	Married	0	1704
Brimbank	45-54	Married	1	13453
Brimbank	45-54	Never married		7906
Brimbank	55-64	Married	0	1022
Brimbank	55-64	Married	1	13690
Brimbank	55-64	Never married		7135
Brimbank	65-74	Married	0	428
Brimbank	65-74	Married	1	11350
Brimbank	65-74	Never married		5436
Brimbank	75-84	Married	0	99
Brimbank	75-84	Married	1	5144
Brimbank	75-84	Never married		3514
Brimbank	85+	Married	0	18
Brimbank	85+	Married	1	976
Brimbank	85+	Never married		1703
Buloke	15-19	Never married		288
Buloke	20-24	Married	0	47
Buloke	20-24	Married	1	4
Buloke	20-24	Never married		152
Buloke	25-34	Married	0	146
Buloke	25-34	Married	1	151
Buloke	25-34	Never married		179
Buloke	35-44	Married	0	79
Buloke	35-44	Married	1	245
Buloke	35-44	Never married		114
Buloke	45-54	Married	0	90
Buloke	45-54	Married	1	418
Buloke	45-54	Never married		211
Buloke	55-64	Married	0	67
Buloke	55-64	Married	1	601
Buloke	55-64	Never married		269
Buloke	65-74	Married	0	37
Buloke	65-74	Married	1	501
Buloke	65-74	Never married		314
Buloke	75-84	Married	0	4
Buloke	75-84	Married	1	259
Buloke	75-84	Never married		198
Buloke	85+	Married	1	62
Buloke	85+	Never married		116
Campaspe	15-19	Married	0	26
Campaspe	15-19	Never married		2008
Campaspe	20-24	Married	0	359
Campaspe	20-24	Married	1	45
Campaspe	20-24	Never married		1255
Campaspe	25-34	Married	0	1063
Campaspe	25-34	Married	1	1038
Campaspe	25-34	Never married		1415
Campaspe	35-44	Married	0	559
Campaspe	35-44	Married	1	1972
Campaspe	35-44	Never married		1019
Campaspe	45-54	Married	0	576
Campaspe	45-54	Married	1	2585
Campaspe	45-54	Never married		1325
Campaspe	55-64	Married	0	513
Campaspe	55-64	Married	1	3186
Campaspe	55-64	Never married		1491
Campaspe	65-74	Married	0	276
Campaspe	65-74	Married	1	2805
Campaspe	65-74	Never married		1432
Campaspe	75-84	Married	0	93
Campaspe	75-84	Married	1	1622
Campaspe	75-84	Never married		1055
Campaspe	85+	Married	0	12
Campaspe	85+	Married	1	321
Campaspe	85+	Never married		542
Cardinia	15-19	Married	0	38
Cardinia	15-19	Never married		6779
Cardinia	20-24	Married	0	1093
Cardinia	20-24	Married	1	194
Cardinia	20-24	Never married		5211
Cardinia	25-34	Married	0	4687
Cardinia	25-34	Married	1	7102
Cardinia	25-34	Never married		5624
Cardinia	35-44	Married	0	2155
Cardinia	35-44	Married	1	11182
Cardinia	35-44	Never married		3219
Cardinia	45-54	Married	0	1616
Cardinia	45-54	Married	1	8568
Cardinia	45-54	Never married		3433
Cardinia	55-64	Married	0	990
Cardinia	55-64	Married	1	6790
Cardinia	55-64	Never married		3110
Cardinia	65-74	Married	0	354
Cardinia	65-74	Married	1	5125
Cardinia	65-74	Never married		2468
Cardinia	75-84	Married	0	114
Cardinia	75-84	Married	1	2407
Cardinia	75-84	Never married		1593
Cardinia	85+	Married	0	15
Cardinia	85+	Married	1	394
Cardinia	85+	Never married		670
Casey	15-19	Married	0	121
Casey	15-19	Married	1	13
Casey	15-19	Never married		21876
Casey	20-24	Married	0	2125
Casey	20-24	Married	1	912
Casey	20-24	Never married		19695
Casey	25-34	Married	0	9258
Casey	25-34	Married	1	22602
Casey	25-34	Never married		20358
Casey	35-44	Married	0	4952
Casey	35-44	Married	1	40061
Casey	35-44	Never married		10179
Casey	45-54	Married	0	3455
Casey	45-54	Married	1	29953
Casey	45-54	Never married		9671
Casey	55-64	Married	0	2094
Casey	55-64	Married	1	23181
Casey	55-64	Never married		9012
Casey	65-74	Married	0	750
Casey	65-74	Married	1	14542
Casey	65-74	Never married		6719
Casey	75-84	Married	0	250
Casey	75-84	Married	1	6047
Casey	75-84	Never married		4154
Casey	85+	Married	0	33
Casey	85+	Married	1	1134
Casey	85+	Never married		1893
Central Goldfields	15-19	Married	0	12
Central Goldfields	15-19	Never married		600
Central Goldfields	20-24	Married	0	102
Central Goldfields	20-24	Married	1	11
Central Goldfields	20-24	Never married		384
Central Goldfields	25-34	Married	0	299
Central Goldfields	25-34	Married	1	245
Central Goldfields	25-34	Never married		517
Central Goldfields	35-44	Married	0	195
Central Goldfields	35-44	Married	1	421
Central Goldfields	35-44	Never married		381
Central Goldfields	45-54	Married	0	243
Central Goldfields	45-54	Married	1	688
Central Goldfields	45-54	Never married		580
Central Goldfields	55-64	Married	0	217
Central Goldfields	55-64	Married	1	966
Central Goldfields	55-64	Never married		731
Central Goldfields	65-74	Married	0	131
Central Goldfields	65-74	Married	1	1125
Central Goldfields	65-74	Never married		782
Central Goldfields	75-84	Married	0	44
Central Goldfields	75-84	Married	1	703
Central Goldfields	75-84	Never married		541
Central Goldfields	85+	Married	0	5
Central Goldfields	85+	Married	1	107
Central Goldfields	85+	Never married		229
Colac Otway	15-19	Married	0	17
Colac Otway	15-19	Never married		1106
Colac Otway	20-24	Married	0	186
Colac Otway	20-24	Married	1	13
Colac Otway	20-24	Never married		739
Colac Otway	25-34	Married	0	693
Colac Otway	25-34	Married	1	621
Colac Otway	25-34	Never married		1016
Colac Otway	35-44	Married	0	373
Colac Otway	35-44	Married	1	1235
Colac Otway	35-44	Never married		622
Colac Otway	45-54	Married	0	428
Colac Otway	45-54	Married	1	1329
Colac Otway	45-54	Never married		807
Colac Otway	55-64	Married	0	303
Colac Otway	55-64	Married	1	1566
Colac Otway	55-64	Never married		986
Colac Otway	65-74	Married	0	175
Colac Otway	65-74	Married	1	1623
Colac Otway	65-74	Never married		870
Colac Otway	75-84	Married	0	32
Colac Otway	75-84	Married	1	784
Colac Otway	75-84	Never married		593
Colac Otway	85+	Married	0	9
Colac Otway	85+	Married	1	154
Colac Otway	85+	Never married		283
Corangamite	15-19	Married	0	11
Corangamite	15-19	Never married		810
Corangamite	20-24	Married	0	160
Corangamite	20-24	Married	1	8
Corangamite	20-24	Never married		491
Corangamite	25-34	Married	0	398
Corangamite	25-34	Married	1	408
Corangamite	25-34	Never married		600
Corangamite	35-44	Married	0	258
Corangamite	35-44	Married	1	822
Corangamite	35-44	Never married		359
Corangamite	45-54	Married	0	239
Corangamite	45-54	Married	1	1122
Corangamite	45-54	Never married		509
Corangamite	55-64	Married	0	189
Corangamite	55-64	Married	1	1408
Corangamite	55-64	Never married		691
Corangamite	65-74	Married	0	106
Corangamite	65-74	Married	1	1254
Corangamite	65-74	Never married		550
Corangamite	75-84	Married	0	30
Corangamite	75-84	Married	1	638
Corangamite	75-84	Never married		472
Corangamite	85+	Married	0	5
Corangamite	85+	Married	1	116
Corangamite	85+	Never married		250
Darebin	15-19	Married	0	27
Darebin	15-19	Married	1	3
Darebin	15-19	Never married		6197
Darebin	20-24	Married	0	727
Darebin	20-24	Married	1	172
Darebin	20-24	Never married		7591
Darebin	25-34	Married	0	7610
Darebin	25-34	Married	1	5519
Darebin	25-34	Never married		13417
Darebin	35-44	Married	0	4822
Darebin	35-44	Married	1	10622
Darebin	35-44	Never married		6924
Darebin	45-54	Married	0	2646
Darebin	45-54	Married	1	10180
Darebin	45-54	Never married		6349
Darebin	55-64	Married	0	1380
Darebin	55-64	Married	1	7352
Darebin	55-64	Never married		5679
Darebin	65-74	Married	0	489
Darebin	65-74	Married	1	5269
Darebin	65-74	Never married		4045
Darebin	75-84	Married	0	109
Darebin	75-84	Married	1	3450
Darebin	75-84	Never married		3111
Darebin	85+	Married	0	14
Darebin	85+	Married	1	1042
Darebin	85+	Never married		1983
