LGA_NAME16	CountryOfBirth	Sex	persons
Central Coast (Tas.)	GBR	F	452
Central Coast (Tas.)	GBR	M	446
Central Coast (Tas.)	HKG	F	3
Central Coast (Tas.)	HKG	M	5
Central Coast (Tas.)	IDN	F	8
Central Coast (Tas.)	IDN	M	5
Central Coast (Tas.)	IND	F	24
Central Coast (Tas.)	IND	M	39
Central Coast (Tas.)	IRL	F	10
Central Coast (Tas.)	IRL	M	10
Central Coast (Tas.)	IRN	M	3
Central Coast (Tas.)	ITA	F	11
Central Coast (Tas.)	ITA	M	11
Central Coast (Tas.)	JPN	F	3
Central Coast (Tas.)	KOR	F	9
Central Coast (Tas.)	LBN	M	4
Central Coast (Tas.)	LKA	F	10
Central Coast (Tas.)	LKA	M	5
Central Coast (Tas.)	MLT	M	5
Central Coast (Tas.)	MYS	F	8
Central Coast (Tas.)	MYS	M	5
Central Coast (Tas.)	NLD	F	88
Central Coast (Tas.)	NLD	M	89
Central Coast (Tas.)	NPL	F	16
Central Coast (Tas.)	NPL	M	18
Central Coast (Tas.)	NZL	F	112
Central Coast (Tas.)	NZL	M	101
Central Coast (Tas.)	PAK	F	3
Central Coast (Tas.)	PAK	M	11
Central Coast (Tas.)	PHL	F	78
Central Coast (Tas.)	PHL	M	12
Central Coast (Tas.)	PNG	M	6
Central Coast (Tas.)	POL	F	10
Central Coast (Tas.)	POL	M	4
Central Coast (Tas.)	SGP	F	7
Central Coast (Tas.)	SGP	M	3
Central Coast (Tas.)	THA	F	17
Central Coast (Tas.)	THA	M	5
Central Coast (Tas.)	TWN	F	22
Central Coast (Tas.)	TWN	M	7
Central Coast (Tas.)	USA	F	21
Central Coast (Tas.)	USA	M	30
Central Coast (Tas.)	VNM	F	7
Central Coast (Tas.)	ZAF	F	23
Central Coast (Tas.)	ZAF	M	23
Central Coast (Tas.)	ZWE	F	11
Central Coast (Tas.)	ZWE	M	4
Central Highlands (Tas.)		F	127
Central Highlands (Tas.)		M	163
Central Highlands (Tas.)	AUS	F	913
Central Highlands (Tas.)	AUS	M	1082
Central Highlands (Tas.)	CHN	F	3
Central Highlands (Tas.)	DEU	F	7
Central Highlands (Tas.)	DEU	M	4
Central Highlands (Tas.)	GBR	F	33
Central Highlands (Tas.)	GBR	M	64
Central Highlands (Tas.)	IND	F	4
Central Highlands (Tas.)	IND	M	6
Central Highlands (Tas.)	LKA	F	4
Central Highlands (Tas.)	LKA	M	3
Central Highlands (Tas.)	NLD	F	8
Central Highlands (Tas.)	NPL	F	3
Central Highlands (Tas.)	NPL	M	4
Central Highlands (Tas.)	NZL	F	9
Central Highlands (Tas.)	NZL	M	18
Central Highlands (Tas.)	PHL	F	8
Central Highlands (Tas.)	PHL	M	6
Central Highlands (Tas.)	USA	F	3
Central Highlands (Tas.)	ZAF	M	6
Circular Head		F	391
Circular Head		M	442
Circular Head	AUS	F	3202
Circular Head	AUS	M	3283
Circular Head	CAN	F	8
Circular Head	CAN	M	9
Circular Head	CHN	F	14
Circular Head	CHN	M	10
Circular Head	DEU	F	5
Circular Head	DEU	M	13
Circular Head	FJI	F	5
Circular Head	FJI	M	3
Circular Head	GBR	F	87
Circular Head	GBR	M	77
Circular Head	IDN	F	3
Circular Head	IND	F	10
Circular Head	IND	M	28
Circular Head	IRL	M	5
Circular Head	KOR	M	5
Circular Head	LKA	F	4
Circular Head	LKA	M	4
Circular Head	MYS	M	7
Circular Head	NLD	F	16
Circular Head	NLD	M	20
Circular Head	NPL	F	4
Circular Head	NPL	M	10
Circular Head	NZL	F	104
Circular Head	NZL	M	108
Circular Head	PAK	F	27
Circular Head	PAK	M	94
Circular Head	PHL	F	18
Circular Head	PHL	M	8
Circular Head	PNG	M	14
Circular Head	POL	M	3
Circular Head	THA	F	8
Circular Head	TWN	F	3
Circular Head	USA	F	8
Circular Head	USA	M	9
Circular Head	WSM	M	8
Circular Head	ZAF	F	9
Circular Head	ZAF	M	16
Circular Head	ZWE	M	3
Clarence		F	1683
Clarence		M	1557
Clarence	AFG	F	3
Clarence	AFG	M	3
Clarence	AUS	F	25821
Clarence	AUS	M	24465
Clarence	BGD	F	29
Clarence	BGD	M	51
Clarence	BIH	F	3
Clarence	BIH	M	5
Clarence	BRA	F	63
Clarence	BRA	M	50
Clarence	CAN	F	54
Clarence	CAN	M	60
Clarence	CHL	F	17
Clarence	CHL	M	16
Clarence	CHN	F	447
Clarence	CHN	M	345
Clarence	DEU	F	121
Clarence	DEU	M	108
Clarence	EGY	F	8
Clarence	EGY	M	6
Clarence	FJI	F	11
Clarence	FJI	M	6
Clarence	FRA	F	14
Clarence	FRA	M	15
Clarence	GBR	F	1165
Clarence	GBR	M	1163
Clarence	GRC	F	46
Clarence	GRC	M	32
Clarence	HKG	F	50
Clarence	HKG	M	55
Clarence	HRV	F	20
Clarence	HRV	M	16
Clarence	IDN	F	40
Clarence	IDN	M	17
Clarence	IND	F	271
Clarence	IND	M	366
Clarence	IRL	F	49
Clarence	IRL	M	42
Clarence	IRN	F	16
Clarence	IRN	M	14
Clarence	IRQ	F	5
Clarence	IRQ	M	8
Clarence	ITA	F	26
Clarence	ITA	M	58
Clarence	JPN	F	46
Clarence	JPN	M	15
Clarence	KOR	F	47
Clarence	KOR	M	50
Clarence	LBN	F	3
Clarence	LBN	M	7
Clarence	LKA	F	67
Clarence	LKA	M	79
Clarence	MLT	M	4
Clarence	MMR	F	8
Clarence	MMR	M	4
Clarence	MUS	F	3
Clarence	MUS	M	9
Clarence	MYS	F	89
Clarence	MYS	M	57
Clarence	NLD	F	74
Clarence	NLD	M	91
Clarence	NPL	F	286
Clarence	NPL	M	373
Clarence	NZL	F	228
Clarence	NZL	M	254
Clarence	PAK	F	41
Clarence	PAK	M	96
Clarence	PHL	F	143
Clarence	PHL	M	55
Clarence	PNG	F	25
Clarence	PNG	M	16
Clarence	POL	F	24
Clarence	POL	M	19
Clarence	SGP	F	37
Clarence	SGP	M	36
Clarence	THA	F	72
Clarence	THA	M	26
Clarence	TUR	F	4
Clarence	TUR	M	4
Clarence	TWN	F	31
Clarence	TWN	M	27
Clarence	USA	F	122
Clarence	USA	M	95
Clarence	VNM	F	109
Clarence	VNM	M	76
Clarence	ZAF	F	111
Clarence	ZAF	M	98
Clarence	ZWE	F	29
Clarence	ZWE	M	33
Derwent Valley		F	416
Derwent Valley		M	424
Derwent Valley	AFG	F	3
Derwent Valley	AFG	M	3
Derwent Valley	AUS	F	4645
Derwent Valley	AUS	M	4687
Derwent Valley	CAN	F	3
Derwent Valley	CAN	M	9
Derwent Valley	CHL	M	4
Derwent Valley	CHN	F	10
Derwent Valley	CHN	M	7
Derwent Valley	DEU	F	19
Derwent Valley	DEU	M	12
Derwent Valley	FRA	F	6
Derwent Valley	GBR	F	175
Derwent Valley	GBR	M	205
Derwent Valley	GRC	M	4
Derwent Valley	HKG	F	4
Derwent Valley	HKG	M	3
Derwent Valley	IDN	F	6
Derwent Valley	IND	F	3
Derwent Valley	IND	M	14
Derwent Valley	IRL	F	4
Derwent Valley	IRL	M	14
Derwent Valley	IRN	F	3
Derwent Valley	ITA	M	3
Derwent Valley	LKA	F	8
Derwent Valley	LKA	M	9
Derwent Valley	MYS	F	7
Derwent Valley	NLD	F	16
Derwent Valley	NLD	M	13
Derwent Valley	NZL	F	47
Derwent Valley	NZL	M	53
Derwent Valley	PAK	F	4
Derwent Valley	PHL	F	19
Derwent Valley	PHL	M	3
Derwent Valley	PNG	M	3
Derwent Valley	POL	F	7
Derwent Valley	POL	M	8
Derwent Valley	THA	F	3
Derwent Valley	USA	F	16
Derwent Valley	USA	M	14
Derwent Valley	VNM	F	12
Derwent Valley	VNM	M	3
Derwent Valley	ZAF	F	12
Derwent Valley	ZAF	M	8
Derwent Valley	ZWE	M	7
Devonport		F	838
Devonport		M	814
Devonport	AUS	F	11378
Devonport	AUS	M	10485
Devonport	BGD	M	5
Devonport	BIH	M	3
Devonport	CAN	F	13
Devonport	CAN	M	11
Devonport	CHL	F	3
Devonport	CHL	M	6
Devonport	CHN	F	84
Devonport	CHN	M	59
Devonport	DEU	F	25
Devonport	DEU	M	34
Devonport	EGY	M	5
Devonport	FJI	F	12
Devonport	FJI	M	7
Devonport	FRA	F	6
Devonport	FRA	M	5
Devonport	GBR	F	435
Devonport	GBR	M	463
Devonport	GRC	F	3
Devonport	HKG	F	9
Devonport	HKG	M	10
Devonport	HRV	M	5
Devonport	IDN	F	16
Devonport	IDN	M	5
Devonport	IND	F	79
Devonport	IND	M	120
Devonport	IRL	F	6
Devonport	IRL	M	5
Devonport	IRN	M	3
Devonport	ITA	F	12
Devonport	ITA	M	21
Devonport	JPN	F	6
Devonport	KOR	F	9
Devonport	KOR	M	17
Devonport	LKA	F	31
Devonport	LKA	M	29
Devonport	MKD	F	3
Devonport	MLT	F	3
Devonport	MLT	M	6
Devonport	MUS	M	3
Devonport	MYS	F	20
Devonport	MYS	M	14
Devonport	NLD	F	52
Devonport	NLD	M	37
Devonport	NPL	F	73
Devonport	NPL	M	86
Devonport	NZL	F	95
Devonport	NZL	M	110
Devonport	PAK	F	4
Devonport	PAK	M	35
Devonport	PHL	F	124
Devonport	PHL	M	26
Devonport	PNG	F	8
Devonport	POL	F	4
Devonport	POL	M	3
Devonport	SGP	F	4
Devonport	SGP	M	3
Devonport	THA	F	30
Devonport	THA	M	5
Devonport	TWN	F	58
Devonport	TWN	M	31
Devonport	USA	F	33
Devonport	USA	M	35
Devonport	VNM	F	25
Devonport	VNM	M	18
Devonport	WSM	F	4
Devonport	ZAF	F	33
Devonport	ZAF	M	35
Devonport	ZWE	F	4
Devonport	ZWE	M	4
Dorset		F	316
Dorset		M	314
Dorset	AUS	F	2850
Dorset	AUS	M	2797
Dorset	CAN	F	8
Dorset	CAN	M	3
Dorset	CHN	F	8
Dorset	CHN	M	4
Dorset	DEU	F	12
Dorset	DEU	M	12
Dorset	FRA	F	3
Dorset	FRA	M	4
Dorset	GBR	F	113
Dorset	GBR	M	107
Dorset	HKG	F	6
Dorset	HKG	M	3
Dorset	IND	F	4
Dorset	IND	M	12
Dorset	IRL	F	3
Dorset	IRL	M	3
Dorset	ITA	F	5
Dorset	ITA	M	5
Dorset	NLD	F	14
Dorset	NLD	M	13
Dorset	NPL	F	8
Dorset	NPL	M	10
Dorset	NZL	F	49
Dorset	NZL	M	45
Dorset	PAK	M	26
Dorset	PHL	F	14
Dorset	PHL	M	3
Dorset	POL	F	6
Dorset	USA	F	11
Dorset	USA	M	14
Dorset	VNM	F	4
Dorset	ZAF	F	7
Dorset	ZAF	M	3
Dorset	ZWE	F	7
Dorset	ZWE	M	3
Flinders (Tas.)		F	51
Flinders (Tas.)		M	51
Flinders (Tas.)	AUS	F	352
Flinders (Tas.)	AUS	M	389
Flinders (Tas.)	DEU	F	4
Flinders (Tas.)	DEU	M	4
Flinders (Tas.)	GBR	F	20
Flinders (Tas.)	GBR	M	16
Flinders (Tas.)	NZL	F	3
Flinders (Tas.)	NZL	M	3
Flinders (Tas.)	PHL	F	4
Flinders (Tas.)	PNG	F	5
Flinders (Tas.)	USA	F	3
Flinders (Tas.)	USA	M	6
George Town		F	285
George Town		M	295
George Town	AUS	F	2831
George Town	AUS	M	2885
George Town	CAN	F	4
George Town	CHN	F	3
George Town	DEU	F	11
George Town	DEU	M	14
George Town	EGY	F	4
George Town	EGY	M	3
George Town	FJI	M	5
George Town	FRA	F	3
George Town	GBR	F	174
George Town	GBR	M	184
George Town	GRC	M	3
George Town	HKG	F	4
George Town	HKG	M	4
George Town	IND	F	4
George Town	IND	M	15
George Town	IRL	F	5
George Town	IRL	M	15
George Town	IRN	M	3
George Town	ITA	F	3
George Town	ITA	M	5
George Town	LKA	F	6
George Town	MLT	M	3
George Town	MYS	F	3
George Town	NLD	F	21
George Town	NLD	M	19
George Town	NPL	F	12
George Town	NPL	M	9
George Town	NZL	F	45
George Town	NZL	M	54
George Town	PAK	F	5
George Town	PAK	M	3
George Town	PHL	F	16
George Town	PNG	M	8
George Town	POL	F	5
George Town	THA	F	6
George Town	TUR	F	5
George Town	USA	F	3
George Town	USA	M	7
George Town	ZAF	F	9
George Town	ZAF	M	10
Glamorgan-Spring Bay		F	228
Glamorgan-Spring Bay		M	243
Glamorgan-Spring Bay	AUS	F	1872
Glamorgan-Spring Bay	AUS	M	2002
Glamorgan-Spring Bay	CAN	F	3
Glamorgan-Spring Bay	CAN	M	7
Glamorgan-Spring Bay	CHL	F	3
Glamorgan-Spring Bay	CHN	F	19
Glamorgan-Spring Bay	CHN	M	7
Glamorgan-Spring Bay	DEU	F	11
Glamorgan-Spring Bay	DEU	M	9
Glamorgan-Spring Bay	FRA	M	10
Glamorgan-Spring Bay	GBR	F	111
Glamorgan-Spring Bay	GBR	M	128
Glamorgan-Spring Bay	HKG	M	4
Glamorgan-Spring Bay	IDN	F	11
Glamorgan-Spring Bay	IDN	M	5
Glamorgan-Spring Bay	IND	F	7
Glamorgan-Spring Bay	IND	M	21
Glamorgan-Spring Bay	IRL	F	4
Glamorgan-Spring Bay	IRL	M	4
Glamorgan-Spring Bay	ITA	F	4
Glamorgan-Spring Bay	ITA	M	3
Glamorgan-Spring Bay	JPN	M	5
Glamorgan-Spring Bay	KOR	F	9
Glamorgan-Spring Bay	KOR	M	3
Glamorgan-Spring Bay	MYS	M	3
Glamorgan-Spring Bay	NLD	F	13
Glamorgan-Spring Bay	NLD	M	5
Glamorgan-Spring Bay	NPL	F	45
Glamorgan-Spring Bay	NPL	M	60
Glamorgan-Spring Bay	NZL	F	28
Glamorgan-Spring Bay	NZL	M	32
Glamorgan-Spring Bay	PAK	M	3
Glamorgan-Spring Bay	PHL	F	17
Glamorgan-Spring Bay	PHL	M	5
Glamorgan-Spring Bay	POL	F	7
Glamorgan-Spring Bay	THA	F	3
Glamorgan-Spring Bay	TWN	F	9
Glamorgan-Spring Bay	TWN	M	6
Glamorgan-Spring Bay	USA	F	9
Glamorgan-Spring Bay	USA	M	10
Glamorgan-Spring Bay	VNM	F	5
Glamorgan-Spring Bay	VNM	M	4
Glamorgan-Spring Bay	ZAF	F	6
Glamorgan-Spring Bay	ZAF	M	3
Glamorgan-Spring Bay	ZWE	F	4
Glenorchy		F	1933
Glenorchy		M	1945
Glenorchy	AFG	F	39
Glenorchy	AFG	M	32
Glenorchy	AUS	F	18973
Glenorchy	AUS	M	18014
Glenorchy	BGD	F	67
Glenorchy	BGD	M	82
Glenorchy	BIH	F	16
Glenorchy	BIH	M	15
Glenorchy	BRA	F	14
Glenorchy	BRA	M	14
Glenorchy	CAN	F	22
Glenorchy	CAN	M	17
Glenorchy	CHL	F	8
Glenorchy	CHL	M	11
Glenorchy	CHN	F	334
Glenorchy	CHN	M	254
Glenorchy	DEU	F	88
Glenorchy	DEU	M	85
Glenorchy	EGY	F	12
Glenorchy	EGY	M	12
Glenorchy	FJI	F	21
Glenorchy	FJI	M	18
Glenorchy	FRA	F	14
Glenorchy	FRA	M	26
Glenorchy	GBR	F	589
Glenorchy	GBR	M	575
Glenorchy	GRC	F	45
Glenorchy	GRC	M	50
Glenorchy	HKG	F	34
Glenorchy	HKG	M	27
Glenorchy	HRV	F	28
Glenorchy	HRV	M	25
Glenorchy	IDN	F	33
Glenorchy	IDN	M	22
Glenorchy	IND	F	712
Glenorchy	IND	M	1037
Glenorchy	IRL	F	16
Glenorchy	IRL	M	16
Glenorchy	IRN	F	37
Glenorchy	IRN	M	36
Glenorchy	IRQ	F	10
Glenorchy	IRQ	M	7
Glenorchy	ITA	F	59
Glenorchy	ITA	M	62
Glenorchy	JPN	F	28
Glenorchy	JPN	M	11
Glenorchy	KHM	F	15
Glenorchy	KHM	M	3
Glenorchy	KOR	F	21
Glenorchy	KOR	M	24
Glenorchy	LBN	F	7
Glenorchy	LBN	M	4
Glenorchy	LKA	F	123
Glenorchy	LKA	M	138
Glenorchy	MLT	M	4
Glenorchy	MMR	F	48
Glenorchy	MMR	M	35
Glenorchy	MUS	F	8
Glenorchy	MUS	M	8
Glenorchy	MYS	F	60
Glenorchy	MYS	M	47
Glenorchy	NLD	F	42
Glenorchy	NLD	M	38
Glenorchy	NPL	F	998
Glenorchy	NPL	M	1158
Glenorchy	NZL	F	162
Glenorchy	NZL	M	122
Glenorchy	PAK	F	120
Glenorchy	PAK	M	270
Glenorchy	PHL	F	258
Glenorchy	PHL	M	143
Glenorchy	PNG	F	12
Glenorchy	PNG	M	7
Glenorchy	POL	F	80
Glenorchy	POL	M	46
Glenorchy	SGP	F	32
Glenorchy	SGP	M	5
Glenorchy	THA	F	96
Glenorchy	THA	M	55
Glenorchy	TUR	F	3
Glenorchy	TWN	F	43
Glenorchy	TWN	M	26
Glenorchy	USA	F	45
Glenorchy	USA	M	57
Glenorchy	VNM	F	174
Glenorchy	VNM	M	166
Glenorchy	WSM	F	3
Glenorchy	WSM	M	4
Glenorchy	ZAF	F	52
Glenorchy	ZAF	M	52
Glenorchy	ZWE	F	14
Glenorchy	ZWE	M	14
Hobart		F	1885
Hobart		M	1788
Hobart	AFG	F	11
Hobart	AFG	M	7
Hobart	AUS	F	19034
Hobart	AUS	M	18038
Hobart	BGD	F	50
Hobart	BGD	M	131
Hobart	BIH	F	9
Hobart	BIH	M	14
Hobart	BRA	F	60
Hobart	BRA	M	54
Hobart	CAN	F	107
Hobart	CAN	M	86
Hobart	CHL	F	35
Hobart	CHL	M	33
Hobart	CHN	F	1652
Hobart	CHN	M	1315
Hobart	DEU	F	140
Hobart	DEU	M	137
Hobart	EGY	F	25
Hobart	EGY	M	30
Hobart	FJI	F	37
Hobart	FJI	M	17
Hobart	FRA	F	62
Hobart	FRA	M	43
Hobart	GBR	F	1215
Hobart	GBR	M	1340
Hobart	GRC	F	95
Hobart	GRC	M	79
Hobart	HKG	F	164
Hobart	HKG	M	164
Hobart	HRV	F	27
Hobart	HRV	M	20
Hobart	IDN	F	97
Hobart	IDN	M	78
Hobart	IND	F	548
Hobart	IND	M	723
Hobart	IRL	F	78
Hobart	IRL	M	69
Hobart	IRN	F	49
Hobart	IRN	M	58
Hobart	IRQ	F	16
Hobart	IRQ	M	10
Hobart	ITA	F	109
Hobart	ITA	M	109
Hobart	JPN	F	94
Hobart	JPN	M	44
Hobart	KHM	F	19
Hobart	KHM	M	22
Hobart	KOR	F	119
Hobart	KOR	M	102
Hobart	LBN	F	19
Hobart	LBN	M	26
Hobart	LKA	F	137
Hobart	LKA	M	152
Hobart	MKD	F	4
Hobart	MLT	F	5
Hobart	MLT	M	3
Hobart	MMR	F	11
Hobart	MMR	M	12
Hobart	MUS	F	4
Hobart	MUS	M	4
Hobart	MYS	F	241
Hobart	MYS	M	186
Hobart	NLD	F	87
Hobart	NLD	M	67
Hobart	NPL	F	455
Hobart	NPL	M	536
Hobart	NZL	F	292
Hobart	NZL	M	288
Hobart	PAK	F	57
Hobart	PAK	M	134
Hobart	PHL	F	165
Hobart	PHL	M	110
Hobart	PNG	F	28
Hobart	PNG	M	9
Hobart	POL	F	75
Hobart	POL	M	35
Hobart	SGP	F	93
Hobart	SGP	M	72
Hobart	THA	F	98
Hobart	THA	M	37
Hobart	TUR	F	7
Hobart	TUR	M	13
Hobart	TWN	F	118
Hobart	TWN	M	94
Hobart	USA	F	221
Hobart	USA	M	202
Hobart	VNM	F	221
Hobart	VNM	M	148
Hobart	WSM	M	3
Hobart	ZAF	F	158
Hobart	ZAF	M	146
Hobart	ZWE	F	31
Hobart	ZWE	M	30
Huon Valley		F	838
Huon Valley		M	824
Huon Valley	AUS	F	7094
Huon Valley	AUS	M	7033
Huon Valley	BRA	F	5
Huon Valley	BRA	M	4
Huon Valley	CAN	F	22
Huon Valley	CAN	M	25
Huon Valley	CHL	F	6
Huon Valley	CHL	M	11
Huon Valley	CHN	F	35
Huon Valley	CHN	M	12
Huon Valley	DEU	F	71
Huon Valley	DEU	M	43
Huon Valley	FJI	F	3
Huon Valley	FJI	M	5
Huon Valley	FRA	F	25
Huon Valley	FRA	M	14
Huon Valley	GBR	F	564
Huon Valley	GBR	M	637
Huon Valley	GRC	M	8
Huon Valley	HKG	F	4
Huon Valley	HKG	M	3
Huon Valley	IDN	F	10
Huon Valley	IDN	M	7
Huon Valley	IND	F	19
Huon Valley	IND	M	15
Huon Valley	IRL	F	15
Huon Valley	IRL	M	19
Huon Valley	ITA	F	7
Huon Valley	ITA	M	19
Huon Valley	JPN	F	19
Huon Valley	JPN	M	5
Huon Valley	KOR	F	12
Huon Valley	KOR	M	13
Huon Valley	LBN	F	3
Huon Valley	LBN	M	3
Huon Valley	LKA	F	4
Huon Valley	LKA	M	8
Huon Valley	MLT	F	3
Huon Valley	MUS	F	4
Huon Valley	MYS	F	11
Huon Valley	MYS	M	3
Huon Valley	NLD	F	40
Huon Valley	NLD	M	42
Huon Valley	NPL	F	23
Huon Valley	NPL	M	23
Huon Valley	NZL	F	124
Huon Valley	NZL	M	147
Huon Valley	PHL	F	34
Huon Valley	PHL	M	15
Huon Valley	PNG	F	4
Huon Valley	PNG	M	4
Huon Valley	POL	F	10
Huon Valley	POL	M	13
Huon Valley	SGP	F	9
Huon Valley	SGP	M	3
Huon Valley	THA	F	14
Huon Valley	THA	M	3
Huon Valley	TUR	M	4
Huon Valley	TWN	F	6
Huon Valley	TWN	M	8
Huon Valley	USA	F	49
Huon Valley	USA	M	71
Huon Valley	VNM	F	11
Huon Valley	VNM	M	7
Huon Valley	ZAF	F	54
Huon Valley	ZAF	M	44
Huon Valley	ZWE	M	5
Kentish		F	287
Kentish		M	323
Kentish	AUS	F	2563
Kentish	AUS	M	2696
Kentish	CAN	F	9
Kentish	CAN	M	10
Kentish	CHL	F	3
Kentish	CHN	F	9
Kentish	CHN	M	10
Kentish	DEU	F	21
Kentish	DEU	M	19
Kentish	FRA	F	4
Kentish	FRA	M	3
Kentish	GBR	F	165
Kentish	GBR	M	169
Kentish	HKG	F	4
Kentish	HKG	M	3
Kentish	IND	F	7
Kentish	IND	M	7
Kentish	IRL	F	3
Kentish	IRL	M	7
Kentish	ITA	F	5
Kentish	ITA	M	6
Kentish	JPN	F	7
Kentish	MYS	F	5
Kentish	NLD	F	10
Kentish	NLD	M	20
Kentish	NPL	F	14
Kentish	NPL	M	28
Kentish	NZL	F	39
Kentish	NZL	M	37
Kentish	PHL	F	23
Kentish	PHL	M	3
Kentish	PNG	M	3
Kentish	POL	F	3
Kentish	THA	F	6
Kentish	TWN	F	3
Kentish	USA	F	9
Kentish	USA	M	8
Kentish	VNM	F	4
Kentish	VNM	M	9
Kentish	ZAF	F	6
Kentish	ZAF	M	3
Kentish	ZWE	M	3
King Island		F	90
King Island		M	87
King Island	AUS	F	578
King Island	AUS	M	661
King Island	CAN	F	3
King Island	DEU	F	5
King Island	DEU	M	5
King Island	FJI	F	3
King Island	GBR	F	17
King Island	GBR	M	18
King Island	IND	M	6
King Island	LKA	F	3
King Island	LKA	M	5
King Island	MYS	F	3
King Island	NLD	F	3
King Island	NLD	M	8
King Island	NZL	F	22
King Island	NZL	M	8
King Island	PHL	F	9
King Island	PHL	M	11
King Island	POL	F	3
King Island	THA	F	6
King Island	TWN	F	3
King Island	USA	F	6
King Island	USA	M	3
King Island	ZAF	F	4
King Island	ZAF	M	11
Kingborough		F	1076
Kingborough		M	1006
Kingborough	AUS	F	15496
Kingborough	AUS	M	14758
Kingborough	BGD	F	15
Kingborough	BGD	M	20
Kingborough	BIH	F	3
Kingborough	BRA	F	42
Kingborough	BRA	M	27
Kingborough	CAN	F	77
Kingborough	CAN	M	71
Kingborough	CHL	F	24
Kingborough	CHL	M	20
Kingborough	CHN	F	623
Kingborough	CHN	M	504
Kingborough	DEU	F	141
Kingborough	DEU	M	100
Kingborough	EGY	F	3
Kingborough	EGY	M	8
Kingborough	FJI	F	8
Kingborough	FJI	M	11
Kingborough	FRA	F	36
Kingborough	FRA	M	26
Kingborough	GBR	F	1280
Kingborough	GBR	M	1202
Kingborough	GRC	F	5
Kingborough	GRC	M	10
Kingborough	HKG	F	63
Kingborough	HKG	M	45
Kingborough	HRV	F	8
Kingborough	HRV	M	10
Kingborough	IDN	F	33
Kingborough	IDN	M	15
Kingborough	IND	F	133
Kingborough	IND	M	148
Kingborough	IRL	F	46
Kingborough	IRL	M	29
Kingborough	IRN	F	27
Kingborough	IRN	M	24
Kingborough	ITA	F	26
Kingborough	ITA	M	37
Kingborough	JPN	F	41
Kingborough	JPN	M	16
Kingborough	KHM	M	6
Kingborough	KOR	F	82
Kingborough	KOR	M	62
Kingborough	LKA	F	38
Kingborough	LKA	M	51
Kingborough	MKD	M	4
Kingborough	MLT	F	7
Kingborough	MLT	M	9
Kingborough	MMR	F	4
Kingborough	MUS	F	5
Kingborough	MUS	M	7
Kingborough	MYS	F	99
Kingborough	MYS	M	63
Kingborough	NLD	F	155
Kingborough	NLD	M	163
Kingborough	NPL	F	121
Kingborough	NPL	M	147
Kingborough	NZL	F	250
Kingborough	NZL	M	214
Kingborough	PAK	F	22
Kingborough	PAK	M	44
Kingborough	PHL	F	99
Kingborough	PHL	M	58
Kingborough	PNG	F	18
Kingborough	PNG	M	18
Kingborough	POL	F	26
Kingborough	POL	M	19
Kingborough	SGP	F	40
Kingborough	SGP	M	17
Kingborough	THA	F	52
Kingborough	THA	M	18
Kingborough	TUR	F	9
Kingborough	TUR	M	7
Kingborough	TWN	F	27
Kingborough	TWN	M	16
Kingborough	USA	F	149
Kingborough	USA	M	118
Kingborough	VNM	F	40
Kingborough	VNM	M	39
Kingborough	ZAF	F	209
Kingborough	ZAF	M	211
Kingborough	ZWE	F	24
Kingborough	ZWE	M	17
Latrobe (Tas.)		F	407
Latrobe (Tas.)		M	456
Latrobe (Tas.)	AUS	F	5365
Latrobe (Tas.)	AUS	M	5063
Latrobe (Tas.)	BGD	M	3
Latrobe (Tas.)	CAN	F	8
Latrobe (Tas.)	CHN	F	12
Latrobe (Tas.)	CHN	M	8
Latrobe (Tas.)	DEU	F	13
Latrobe (Tas.)	DEU	M	18
Latrobe (Tas.)	EGY	F	4
Latrobe (Tas.)	FJI	F	6
Latrobe (Tas.)	FJI	M	4
Latrobe (Tas.)	GBR	F	289
Latrobe (Tas.)	GBR	M	266
Latrobe (Tas.)	IDN	F	4
Latrobe (Tas.)	IDN	M	3
Latrobe (Tas.)	IND	F	23
Latrobe (Tas.)	IND	M	19
Latrobe (Tas.)	IRL	F	4
Latrobe (Tas.)	IRL	M	11
Latrobe (Tas.)	IRQ	F	4
Latrobe (Tas.)	IRQ	M	9
Latrobe (Tas.)	ITA	F	3
Latrobe (Tas.)	JPN	F	3
Latrobe (Tas.)	KOR	F	3
Latrobe (Tas.)	LKA	F	4
Latrobe (Tas.)	LKA	M	12
Latrobe (Tas.)	MLT	F	3
Latrobe (Tas.)	MUS	M	4
Latrobe (Tas.)	MYS	F	10
Latrobe (Tas.)	MYS	M	9
Latrobe (Tas.)	NLD	F	32
Latrobe (Tas.)	NLD	M	32
Latrobe (Tas.)	NPL	F	13
Latrobe (Tas.)	NPL	M	18
Latrobe (Tas.)	NZL	F	67
Latrobe (Tas.)	NZL	M	62
Latrobe (Tas.)	PHL	F	25
Latrobe (Tas.)	PHL	M	8
Latrobe (Tas.)	PNG	F	5
Latrobe (Tas.)	POL	F	3
Latrobe (Tas.)	POL	M	3
Latrobe (Tas.)	SGP	F	6
Latrobe (Tas.)	THA	F	9
Latrobe (Tas.)	THA	M	4
Latrobe (Tas.)	TWN	F	6
Latrobe (Tas.)	USA	F	9
Latrobe (Tas.)	USA	M	7
Latrobe (Tas.)	ZAF	F	22
Latrobe (Tas.)	ZAF	M	16
Latrobe (Tas.)	ZWE	F	3
Launceston		F	2550
Launceston		M	2634
Launceston	AFG	F	84
Launceston	AFG	M	78
Launceston	AUS	F	28407
