LGA_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Alexandrina					162
Alexandrina	0	0	0	1	865
Alexandrina	0	0	1	0	196
Alexandrina	0	0	1	1	123
Alexandrina	0	1	0	0	903
Alexandrina	0	1	0	1	124
Alexandrina	0	1	1	0	227
Alexandrina	0	1	1	1	58
Alexandrina	1	0	0	1	1829
Alexandrina	1	0	1	0	657
Alexandrina	1	0	1	1	493
Alexandrina	1	1	0	0	5032
Alexandrina	1	1	0	1	363
Alexandrina	1	1	1	0	1319
Alexandrina	1	1	1	1	259
Anangu Pitjantjatjara Yunkunytjatjara					110
Anangu Pitjantjatjara Yunkunytjatjara	0	0	0	1	116
Anangu Pitjantjatjara Yunkunytjatjara	0	0	1	0	10
Anangu Pitjantjatjara Yunkunytjatjara	0	0	1	1	12
Anangu Pitjantjatjara Yunkunytjatjara	0	1	0	0	276
Anangu Pitjantjatjara Yunkunytjatjara	0	1	0	1	91
Anangu Pitjantjatjara Yunkunytjatjara	0	1	1	0	7
Anangu Pitjantjatjara Yunkunytjatjara	0	1	1	1	23
Anangu Pitjantjatjara Yunkunytjatjara	1	0	0	1	125
Anangu Pitjantjatjara Yunkunytjatjara	1	0	1	0	3
Anangu Pitjantjatjara Yunkunytjatjara	1	0	1	1	17
Anangu Pitjantjatjara Yunkunytjatjara	1	1	0	0	663
Anangu Pitjantjatjara Yunkunytjatjara	1	1	0	1	139
Anangu Pitjantjatjara Yunkunytjatjara	1	1	1	0	85
Anangu Pitjantjatjara Yunkunytjatjara	1	1	1	1	25
Barossa					106
Barossa	0	0	0	1	611
Barossa	0	0	1	0	180
Barossa	0	0	1	1	105
Barossa	0	1	0	0	924
Barossa	0	1	0	1	95
Barossa	0	1	1	0	257
Barossa	0	1	1	1	53
Barossa	1	0	0	1	1904
Barossa	1	0	1	0	779
Barossa	1	0	1	1	583
Barossa	1	1	0	0	5817
Barossa	1	1	0	1	373
Barossa	1	1	1	0	1362
Barossa	1	1	1	1	318
Barunga West					4
Barunga West	0	0	0	1	55
Barunga West	0	0	1	0	10
Barunga West	0	0	1	1	10
Barunga West	0	1	0	0	87
Barunga West	0	1	1	1	5
Barunga West	1	0	0	1	139
Barunga West	1	0	1	0	64
Barunga West	1	0	1	1	32
Barunga West	1	1	0	0	453
Barunga West	1	1	0	1	22
Barunga West	1	1	1	0	107
Barunga West	1	1	1	1	11
Berri Barmera					82
Berri Barmera	0	0	0	1	490
Berri Barmera	0	0	1	0	57
Berri Barmera	0	0	1	1	71
Berri Barmera	0	1	0	0	586
Berri Barmera	0	1	0	1	119
Berri Barmera	0	1	1	0	92
Berri Barmera	0	1	1	1	63
Berri Barmera	1	0	0	1	669
Berri Barmera	1	0	1	0	227
Berri Barmera	1	0	1	1	143
Berri Barmera	1	1	0	0	1846
Berri Barmera	1	1	0	1	138
Berri Barmera	1	1	1	0	396
Berri Barmera	1	1	1	1	131
Burnside					292
Burnside	0	0	0	1	1017
Burnside	0	0	1	0	613
Burnside	0	0	1	1	250
Burnside	0	1	0	0	1090
Burnside	0	1	0	1	41
Burnside	0	1	1	0	433
Burnside	0	1	1	1	45
Burnside	1	0	0	1	2776
Burnside	1	0	1	0	3421
Burnside	1	0	1	1	1555
Burnside	1	1	0	0	11665
Burnside	1	1	0	1	200
Burnside	1	1	1	0	3611
Burnside	1	1	1	1	212
Campbelltown (SA)					541
Campbelltown (SA)	0	0	0	1	2072
Campbelltown (SA)	0	0	1	0	702
Campbelltown (SA)	0	0	1	1	424
Campbelltown (SA)	0	1	0	0	1773
Campbelltown (SA)	0	1	0	1	158
Campbelltown (SA)	0	1	1	0	577
Campbelltown (SA)	0	1	1	1	80
Campbelltown (SA)	1	0	0	1	4582
Campbelltown (SA)	1	0	1	0	2555
Campbelltown (SA)	1	0	1	1	1542
Campbelltown (SA)	1	1	0	0	13806
Campbelltown (SA)	1	1	0	1	402
Campbelltown (SA)	1	1	1	0	2919
Campbelltown (SA)	1	1	1	1	312
Ceduna					33
Ceduna	0	0	0	1	97
Ceduna	0	0	1	0	17
Ceduna	0	0	1	1	21
Ceduna	0	1	0	0	223
Ceduna	0	1	0	1	18
Ceduna	0	1	1	0	50
Ceduna	0	1	1	1	6
Ceduna	1	0	0	1	205
Ceduna	1	0	1	0	60
Ceduna	1	0	1	1	24
Ceduna	1	1	0	0	802
Ceduna	1	1	0	1	78
Ceduna	1	1	1	0	133
Ceduna	1	1	1	1	36
Charles Sturt					1468
Charles Sturt	0	0	0	1	5362
Charles Sturt	0	0	1	0	1324
Charles Sturt	0	0	1	1	779
Charles Sturt	0	1	0	0	4429
Charles Sturt	0	1	0	1	492
Charles Sturt	0	1	1	0	1077
Charles Sturt	0	1	1	1	266
Charles Sturt	1	0	0	1	9080
Charles Sturt	1	0	1	0	4398
Charles Sturt	1	0	1	1	3608
Charles Sturt	1	1	0	0	26927
Charles Sturt	1	1	0	1	952
Charles Sturt	1	1	1	0	5127
Charles Sturt	1	1	1	1	959
Clare and Gilbert Valleys					32
Clare and Gilbert Valleys	0	0	0	1	216
Clare and Gilbert Valleys	0	0	1	0	79
Clare and Gilbert Valleys	0	0	1	1	33
Clare and Gilbert Valleys	0	1	0	0	347
Clare and Gilbert Valleys	0	1	0	1	33
Clare and Gilbert Valleys	0	1	1	0	88
Clare and Gilbert Valleys	0	1	1	1	13
Clare and Gilbert Valleys	1	0	0	1	508
Clare and Gilbert Valleys	1	0	1	0	176
Clare and Gilbert Valleys	1	0	1	1	103
Clare and Gilbert Valleys	1	1	0	0	1868
Clare and Gilbert Valleys	1	1	0	1	150
Clare and Gilbert Valleys	1	1	1	0	489
Clare and Gilbert Valleys	1	1	1	1	72
Cleve					4
Cleve	0	0	0	1	30
Cleve	0	0	1	0	10
Cleve	0	0	1	1	4
Cleve	0	1	0	0	48
Cleve	0	1	1	0	10
Cleve	1	0	0	1	74
Cleve	1	0	1	0	36
Cleve	1	0	1	1	21
Cleve	1	1	0	0	457
Cleve	1	1	0	1	24
Cleve	1	1	1	0	90
Cleve	1	1	1	1	16
Coober Pedy					25
Coober Pedy	0	0	0	1	51
Coober Pedy	0	0	1	0	12
Coober Pedy	0	1	0	0	46
Coober Pedy	0	1	0	1	18
Coober Pedy	0	1	1	0	17
Coober Pedy	0	1	1	1	9
Coober Pedy	1	0	0	1	43
Coober Pedy	1	0	1	0	9
Coober Pedy	1	0	1	1	5
Coober Pedy	1	1	0	0	186
Coober Pedy	1	1	0	1	23
Coober Pedy	1	1	1	0	52
Coober Pedy	1	1	1	1	10
Copper Coast					121
Copper Coast	0	0	0	1	484
Copper Coast	0	0	1	0	90
Copper Coast	0	0	1	1	68
Copper Coast	0	1	0	0	773
Copper Coast	0	1	0	1	100
Copper Coast	0	1	1	0	160
Copper Coast	0	1	1	1	56
Copper Coast	1	0	0	1	812
Copper Coast	1	0	1	0	214
Copper Coast	1	0	1	1	144
Copper Coast	1	1	0	0	2249
Copper Coast	1	1	0	1	190
Copper Coast	1	1	1	0	514
Copper Coast	1	1	1	1	127
Elliston					12
Elliston	0	0	0	1	10
Elliston	0	0	1	0	4
Elliston	0	1	0	0	40
Elliston	1	0	0	1	30
Elliston	1	0	1	0	14
Elliston	1	0	1	1	4
Elliston	1	1	0	0	266
Elliston	1	1	0	1	11
Elliston	1	1	1	0	41
Elliston	1	1	1	1	14
Flinders Ranges					13
Flinders Ranges	0	0	0	1	44
Flinders Ranges	0	0	1	0	9
Flinders Ranges	0	0	1	1	15
Flinders Ranges	0	1	0	0	80
Flinders Ranges	0	1	0	1	9
Flinders Ranges	0	1	1	0	7
Flinders Ranges	1	0	0	1	73
Flinders Ranges	1	0	1	0	13
Flinders Ranges	1	0	1	1	24
Flinders Ranges	1	1	0	0	275
Flinders Ranges	1	1	0	1	8
Flinders Ranges	1	1	1	0	32
Flinders Ranges	1	1	1	1	26
Franklin Harbour					6
Franklin Harbour	0	0	0	1	15
Franklin Harbour	0	0	1	0	4
Franklin Harbour	0	1	0	0	56
Franklin Harbour	0	1	1	0	6
Franklin Harbour	1	0	0	1	62
Franklin Harbour	1	0	1	0	31
Franklin Harbour	1	0	1	1	5
Franklin Harbour	1	1	0	0	210
Franklin Harbour	1	1	0	1	21
Franklin Harbour	1	1	1	0	60
Gawler					196
Gawler	0	0	0	1	1167
Gawler	0	0	1	0	319
Gawler	0	0	1	1	209
Gawler	0	1	0	0	1593
Gawler	0	1	0	1	185
Gawler	0	1	1	0	376
Gawler	0	1	1	1	85
Gawler	1	0	0	1	1639
Gawler	1	0	1	0	611
Gawler	1	0	1	1	557
Gawler	1	1	0	0	5022
Gawler	1	1	0	1	357
Gawler	1	1	1	0	1053
Gawler	1	1	1	1	244
Goyder					29
Goyder	0	0	0	1	122
Goyder	0	0	1	0	18
Goyder	0	0	1	1	4
Goyder	0	1	0	0	121
Goyder	0	1	1	0	42
Goyder	0	1	1	1	8
Goyder	1	0	0	1	232
Goyder	1	0	1	0	72
Goyder	1	0	1	1	63
Goyder	1	1	0	0	766
Goyder	1	1	0	1	77
Goyder	1	1	1	0	210
Goyder	1	1	1	1	31
Grant					40
Grant	0	0	0	1	173
Grant	0	0	1	0	33
Grant	0	0	1	1	23
Grant	0	1	0	0	185
Grant	0	1	0	1	18
Grant	0	1	1	0	37
Grant	0	1	1	1	16
Grant	1	0	0	1	592
Grant	1	0	1	0	189
Grant	1	0	1	1	247
Grant	1	1	0	0	1904
Grant	1	1	0	1	164
Grant	1	1	1	0	492
Grant	1	1	1	1	112
Holdfast Bay					278
Holdfast Bay	0	0	0	1	1062
Holdfast Bay	0	0	1	0	373
Holdfast Bay	0	0	1	1	158
Holdfast Bay	0	1	0	0	1090
Holdfast Bay	0	1	0	1	71
Holdfast Bay	0	1	1	0	272
Holdfast Bay	0	1	1	1	11
Holdfast Bay	1	0	0	1	2018
Holdfast Bay	1	0	1	0	1574
Holdfast Bay	1	0	1	1	965
Holdfast Bay	1	1	0	0	7243
Holdfast Bay	1	1	0	1	235
Holdfast Bay	1	1	1	0	1764
Holdfast Bay	1	1	1	1	230
Kangaroo Island					30
Kangaroo Island	0	0	0	1	95
Kangaroo Island	0	0	1	0	5
Kangaroo Island	0	0	1	1	11
Kangaroo Island	0	1	0	0	152
Kangaroo Island	0	1	0	1	29
Kangaroo Island	0	1	1	0	23
Kangaroo Island	1	0	0	1	177
Kangaroo Island	1	0	1	0	56
Kangaroo Island	1	0	1	1	21
Kangaroo Island	1	1	0	0	962
Kangaroo Island	1	1	0	1	52
Kangaroo Island	1	1	1	0	222
Kangaroo Island	1	1	1	1	30
Karoonda East Murray					14
Karoonda East Murray	0	0	0	1	34
Karoonda East Murray	0	0	1	0	3
Karoonda East Murray	0	0	1	1	12
Karoonda East Murray	0	1	0	0	11
Karoonda East Murray	0	1	0	1	9
Karoonda East Murray	1	0	0	1	69
Karoonda East Murray	1	0	1	0	24
Karoonda East Murray	1	0	1	1	3
Karoonda East Murray	1	1	0	0	210
Karoonda East Murray	1	1	0	1	21
Karoonda East Murray	1	1	1	0	40
Karoonda East Murray	1	1	1	1	17
Kimba					3
Kimba	0	0	0	1	7
Kimba	0	1	0	0	19
Kimba	0	1	0	1	7
Kimba	0	1	1	0	4
Kimba	1	0	0	1	15
Kimba	1	0	1	0	37
Kimba	1	1	0	0	303
Kimba	1	1	1	0	51
Kimba	1	1	1	1	17
Kingston (SA)					13
Kingston (SA)	0	0	0	1	54
Kingston (SA)	0	0	1	0	5
Kingston (SA)	0	0	1	1	7
Kingston (SA)	0	1	0	0	62
Kingston (SA)	0	1	0	1	10
Kingston (SA)	0	1	1	0	15
Kingston (SA)	1	0	0	1	111
Kingston (SA)	1	0	1	0	44
Kingston (SA)	1	0	1	1	20
Kingston (SA)	1	1	0	0	412
Kingston (SA)	1	1	0	1	28
Kingston (SA)	1	1	1	0	100
Kingston (SA)	1	1	1	1	15
Light					75
Light	0	0	0	1	409
Light	0	0	1	0	91
Light	0	0	1	1	85
Light	0	1	0	0	586
Light	0	1	0	1	105
Light	0	1	1	0	173
Light	0	1	1	1	44
Light	1	0	0	1	1325
Light	1	0	1	0	559
Light	1	0	1	1	589
Light	1	1	0	0	3968
Light	1	1	0	1	291
Light	1	1	1	0	1136
Light	1	1	1	1	248
Lower Eyre Peninsula					17
Lower Eyre Peninsula	0	0	0	1	102
Lower Eyre Peninsula	0	0	1	0	24
Lower Eyre Peninsula	0	0	1	1	14
Lower Eyre Peninsula	0	1	0	0	170
Lower Eyre Peninsula	0	1	0	1	8
Lower Eyre Peninsula	0	1	1	0	35
Lower Eyre Peninsula	0	1	1	1	5
Lower Eyre Peninsula	1	0	0	1	302
Lower Eyre Peninsula	1	0	1	0	102
Lower Eyre Peninsula	1	0	1	1	114
Lower Eyre Peninsula	1	1	0	0	1565
Lower Eyre Peninsula	1	1	0	1	74
Lower Eyre Peninsula	1	1	1	0	397
Lower Eyre Peninsula	1	1	1	1	54
Loxton Waikerie					82
Loxton Waikerie	0	0	0	1	314
Loxton Waikerie	0	0	1	0	82
Loxton Waikerie	0	0	1	1	26
Loxton Waikerie	0	1	0	0	478
Loxton Waikerie	0	1	0	1	64
Loxton Waikerie	0	1	1	0	127
Loxton Waikerie	0	1	1	1	13
Loxton Waikerie	1	0	0	1	655
Loxton Waikerie	1	0	1	0	203
Loxton Waikerie	1	0	1	1	163
Loxton Waikerie	1	1	0	0	2379
Loxton Waikerie	1	1	0	1	168
Loxton Waikerie	1	1	1	0	537
Loxton Waikerie	1	1	1	1	119
Maralinga Tjarutja	0	0	0	1	3
Maralinga Tjarutja	0	1	0	0	3
Maralinga Tjarutja	1	0	0	1	3
Maralinga Tjarutja	1	1	0	0	23
Maralinga Tjarutja	1	1	0	1	5
Marion					1029
Marion	0	0	0	1	3664
Marion	0	0	1	0	1079
Marion	0	0	1	1	586
Marion	0	1	0	0	3545
Marion	0	1	0	1	336
Marion	0	1	1	0	902
Marion	0	1	1	1	156
Marion	1	0	0	1	6117
Marion	1	0	1	0	3343
Marion	1	0	1	1	2305
Marion	1	1	0	0	22970
Marion	1	1	0	1	811
Marion	1	1	1	0	4168
Marion	1	1	1	1	692
Mid Murray					53
Mid Murray	0	0	0	1	333
Mid Murray	0	0	1	0	52
Mid Murray	0	0	1	1	25
Mid Murray	0	1	0	0	332
Mid Murray	0	1	0	1	43
Mid Murray	0	1	1	0	55
Mid Murray	0	1	1	1	10
Mid Murray	1	0	0	1	519
Mid Murray	1	0	1	0	142
Mid Murray	1	0	1	1	95
Mid Murray	1	1	0	0	1345
Mid Murray	1	1	0	1	110
Mid Murray	1	1	1	0	358
Mid Murray	1	1	1	1	57
Mitcham					489
Mitcham	0	0	0	1	1865
Mitcham	0	0	1	0	823
Mitcham	0	0	1	1	366
Mitcham	0	1	0	0	1636
Mitcham	0	1	0	1	126
Mitcham	0	1	1	0	547
Mitcham	0	1	1	1	56
Mitcham	1	0	0	1	4711
Mitcham	1	0	1	0	3826
Mitcham	1	0	1	1	2357
Mitcham	1	1	0	0	18006
Mitcham	1	1	0	1	389
Mitcham	1	1	1	0	4568
Mitcham	1	1	1	1	478
Mount Barker					207
Mount Barker	0	0	0	1	1226
Mount Barker	0	0	1	0	442
Mount Barker	0	0	1	1	213
Mount Barker	0	1	0	0	1585
Mount Barker	0	1	0	1	180
Mount Barker	0	1	1	0	426
Mount Barker	0	1	1	1	96
Mount Barker	1	0	0	1	2538
Mount Barker	1	0	1	0	1410
Mount Barker	1	0	1	1	1057
Mount Barker	1	1	0	0	10634
Mount Barker	1	1	0	1	454
Mount Barker	1	1	1	0	2292
Mount Barker	1	1	1	1	426
Mount Gambier					217
Mount Gambier	0	0	0	1	865
Mount Gambier	0	0	1	0	236
Mount Gambier	0	0	1	1	162
Mount Gambier	0	1	0	0	1601
Mount Gambier	0	1	0	1	250
Mount Gambier	0	1	1	0	286
Mount Gambier	0	1	1	1	110
Mount Gambier	1	0	0	1	1481
Mount Gambier	1	0	1	0	525
Mount Gambier	1	0	1	1	469
Mount Gambier	1	1	0	0	5545
Mount Gambier	1	1	0	1	399
Mount Gambier	1	1	1	0	1234
Mount Gambier	1	1	1	1	324
Mount Remarkable					16
Mount Remarkable	0	0	0	1	55
Mount Remarkable	0	0	1	0	15
Mount Remarkable	0	0	1	1	12
Mount Remarkable	0	1	0	0	61
Mount Remarkable	0	1	0	1	16
Mount Remarkable	0	1	1	0	28
Mount Remarkable	0	1	1	1	4
Mount Remarkable	1	0	0	1	186
Mount Remarkable	1	0	1	0	44
Mount Remarkable	1	0	1	1	38
Mount Remarkable	1	1	0	0	494
Mount Remarkable	1	1	0	1	15
Mount Remarkable	1	1	1	0	105
Mount Remarkable	1	1	1	1	38
Murray Bridge					196
Murray Bridge	0	0	0	1	837
Murray Bridge	0	0	1	0	169
Murray Bridge	0	0	1	1	90
Murray Bridge	0	1	0	0	1329
Murray Bridge	0	1	0	1	104
Murray Bridge	0	1	1	0	261
Murray Bridge	0	1	1	1	91
Murray Bridge	1	0	0	1	1400
Murray Bridge	1	0	1	0	390
Murray Bridge	1	0	1	1	354
Murray Bridge	1	1	0	0	3899
Murray Bridge	1	1	0	1	382
Murray Bridge	1	1	1	0	928
Murray Bridge	1	1	1	1	247
Naracoorte Lucindale					44
Naracoorte Lucindale	0	0	0	1	130
Naracoorte Lucindale	0	0	1	0	54
Naracoorte Lucindale	0	0	1	1	26
Naracoorte Lucindale	0	1	0	0	280
Naracoorte Lucindale	0	1	0	1	26
Naracoorte Lucindale	0	1	1	0	44
Naracoorte Lucindale	0	1	1	1	26
Naracoorte Lucindale	1	0	0	1	430
Naracoorte Lucindale	1	0	1	0	167
Naracoorte Lucindale	1	0	1	1	128
Naracoorte Lucindale	1	1	0	0	2240
Naracoorte Lucindale	1	1	0	1	92
Naracoorte Lucindale	1	1	1	0	438
Naracoorte Lucindale	1	1	1	1	68
Northern Areas					27
Northern Areas	0	0	0	1	116
Northern Areas	0	0	1	0	33
Northern Areas	0	0	1	1	13
Northern Areas	0	1	0	0	136
Northern Areas	0	1	0	1	30
Northern Areas	0	1	1	0	30
Northern Areas	1	0	0	1	240
Northern Areas	1	0	1	0	61
Northern Areas	1	0	1	1	37
Northern Areas	1	1	0	0	1036
Northern Areas	1	1	0	1	62
Northern Areas	1	1	1	0	202
Northern Areas	1	1	1	1	47
Norwood Payneham and St Peters					396
Norwood Payneham and St Peters	0	0	0	1	1112
Norwood Payneham and St Peters	0	0	1	0	481
Norwood Payneham and St Peters	0	0	1	1	185
Norwood Payneham and St Peters	0	1	0	0	1051
Norwood Payneham and St Peters	0	1	0	1	32
Norwood Payneham and St Peters	0	1	1	0	281
Norwood Payneham and St Peters	0	1	1	1	33
Norwood Payneham and St Peters	1	0	0	1	1893
Norwood Payneham and St Peters	1	0	1	0	1772
Norwood Payneham and St Peters	1	0	1	1	821
Norwood Payneham and St Peters	1	1	0	0	8189
Norwood Payneham and St Peters	1	1	0	1	179
Norwood Payneham and St Peters	1	1	1	0	1791
Norwood Payneham and St Peters	1	1	1	1	168
Onkaparinga					1339
Onkaparinga	0	0	0	1	7335
Onkaparinga	0	0	1	0	1770
Onkaparinga	0	0	1	1	1137
Onkaparinga	0	1	0	0	9313
Onkaparinga	0	1	0	1	1175
Onkaparinga	0	1	1	0	2298
Onkaparinga	0	1	1	1	584
Onkaparinga	1	0	0	1	13607
Onkaparinga	1	0	1	0	5148
Onkaparinga	1	0	1	1	4521
Onkaparinga	1	1	0	0	39267
Onkaparinga	1	1	0	1	2447
Onkaparinga	1	1	1	0	8264
Onkaparinga	1	1	1	1	1902
Orroroo Carrieton					5
Orroroo Carrieton	0	0	0	1	18
Orroroo Carrieton	0	0	1	0	4
Orroroo Carrieton	1	0	0	1	37
Orroroo Carrieton	1	0	1	0	26
Orroroo Carrieton	1	0	1	1	10
Orroroo Carrieton	1	1	0	0	197
Orroroo Carrieton	1	1	0	1	3
Orroroo Carrieton	1	1	1	0	29
Orroroo Carrieton	1	1	1	1	20
Peterborough					17
Peterborough	0	0	0	1	63
Peterborough	0	0	1	0	4
Peterborough	0	0	1	1	13
Peterborough	0	1	0	0	106
Peterborough	0	1	0	1	14
Peterborough	0	1	1	0	17
Peterborough	0	1	1	1	11
Peterborough	1	0	0	1	57
Peterborough	1	0	1	0	18
Peterborough	1	0	1	1	6
Peterborough	1	1	0	0	133
Peterborough	1	1	0	1	14
Peterborough	1	1	1	0	39
Peterborough	1	1	1	1	5
Playford					1047
Playford	0	0	0	1	4773
Playford	0	0	1	0	1022
Playford	0	0	1	1	739
Playford	0	1	0	0	8719
Playford	0	1	0	1	1235
Playford	0	1	1	0	1789
Playford	0	1	1	1	719
Playford	1	0	0	1	6238
Playford	1	0	1	0	1874
Playford	1	0	1	1	1961
Playford	1	1	0	0	22928
Playford	1	1	0	1	2073
Playford	1	1	1	0	5289
Playford	1	1	1	1	1834
Port Adelaide Enfield					1798
Port Adelaide Enfield	0	0	0	1	5913
Port Adelaide Enfield	0	0	1	0	1421
Port Adelaide Enfield	0	0	1	1	867
Port Adelaide Enfield	0	1	0	0	5525
Port Adelaide Enfield	0	1	0	1	686
Port Adelaide Enfield	0	1	1	0	1388
Port Adelaide Enfield	0	1	1	1	413
Port Adelaide Enfield	1	0	0	1	7967
Port Adelaide Enfield	1	0	1	0	4366
Port Adelaide Enfield	1	0	1	1	2934
Port Adelaide Enfield	1	1	0	0	32471
Port Adelaide Enfield	1	1	0	1	1205
Port Adelaide Enfield	1	1	1	0	6133
Port Adelaide Enfield	1	1	1	1	1352
Port Augusta					152
Port Augusta	0	0	0	1	509
Port Augusta	0	0	1	0	72
Port Augusta	0	0	1	1	20
Port Augusta	0	1	0	0	1073
Port Augusta	0	1	0	1	145
Port Augusta	0	1	1	0	174
Port Augusta	0	1	1	1	71
Port Augusta	1	0	0	1	679
Port Augusta	1	0	1	0	222
Port Augusta	1	0	1	1	98
Port Augusta	1	1	0	0	2340
Port Augusta	1	1	0	1	206
Port Augusta	1	1	1	0	563
Port Augusta	1	1	1	1	187
Port Lincoln					127
Port Lincoln	0	0	0	1	498
Port Lincoln	0	0	1	0	119
Port Lincoln	0	0	1	1	48
Port Lincoln	0	1	0	0	899
Port Lincoln	0	1	0	1	86
Port Lincoln	0	1	1	0	203
Port Lincoln	0	1	1	1	28
Port Lincoln	1	0	0	1	661
Port Lincoln	1	0	1	0	264
Port Lincoln	1	0	1	1	179
Port Lincoln	1	1	0	0	2890
Port Lincoln	1	1	0	1	220
Port Lincoln	1	1	1	0	611
Port Lincoln	1	1	1	1	110
Port Pirie					169
Port Pirie	0	0	0	1	768
Port Pirie	0	0	1	0	140
Port Pirie	0	0	1	1	64
Port Pirie	0	1	0	0	963
Port Pirie	0	1	0	1	195
Port Pirie	0	1	1	0	266
Port Pirie	0	1	1	1	69
Port Pirie	1	0	0	1	1079
Port Pirie	1	0	1	0	270
Port Pirie	1	0	1	1	237
Port Pirie	1	1	0	0	3170
Port Pirie	1	1	0	1	291
Port Pirie	1	1	1	0	734
Port Pirie	1	1	1	1	211
Prospect					263
Prospect	0	0	0	1	594
Prospect	0	0	1	0	204
Prospect	0	0	1	1	91
Prospect	0	1	0	0	674
Prospect	0	1	0	1	51
Prospect	0	1	1	0	151
Prospect	0	1	1	1	40
Prospect	1	0	0	1	1321
Prospect	1	0	1	0	1108
Prospect	1	0	1	1	608
Prospect	1	1	0	0	6074
Prospect	1	1	0	1	147
Prospect	1	1	1	0	1266
Prospect	1	1	1	1	161
Renmark Paringa					82
Renmark Paringa	0	0	0	1	318
Renmark Paringa	0	0	1	0	66
Renmark Paringa	0	0	1	1	67
Renmark Paringa	0	1	0	0	454
Renmark Paringa	0	1	0	1	80
Renmark Paringa	0	1	1	0	97
Renmark Paringa	0	1	1	1	30
Renmark Paringa	1	0	0	1	613
Renmark Paringa	1	0	1	0	219
Renmark Paringa	1	0	1	1	183
Renmark Paringa	1	1	0	0	1918
Renmark Paringa	1	1	0	1	153
Renmark Paringa	1	1	1	0	418
Renmark Paringa	1	1	1	1	114
Robe					12
Robe	0	0	0	1	20
Robe	0	1	0	0	48
Robe	0	1	1	0	12
Robe	1	0	0	1	64
Robe	1	0	1	0	32
Robe	1	0	1	1	13
Robe	1	1	0	0	299
Robe	1	1	0	1	3
Robe	1	1	1	0	68
Robe	1	1	1	1	16
Roxby Downs					19
Roxby Downs	0	0	0	1	35
Roxby Downs	0	0	1	0	19
Roxby Downs	0	0	1	1	10
Roxby Downs	0	1	0	0	141
Roxby Downs	0	1	0	1	9
Roxby Downs	0	1	1	0	20
Roxby Downs	1	0	0	1	125
Roxby Downs	1	0	1	0	65
Roxby Downs	1	0	1	1	33
Roxby Downs	1	1	0	0	1416
Roxby Downs	1	1	0	1	61
Roxby Downs	1	1	1	0	178
Roxby Downs	1	1	1	1	8
Salisbury					1564
Salisbury	0	0	0	1	6780
Salisbury	0	0	1	0	1586
Salisbury	0	0	1	1	1197
Salisbury	0	1	0	0	7929
Salisbury	0	1	0	1	1404
Salisbury	0	1	1	0	2052
Salisbury	0	1	1	1	681
Salisbury	1	0	0	1	10937
Salisbury	1	0	1	0	4056
Salisbury	1	0	1	1	3888
Salisbury	1	1	0	0	35146
Salisbury	1	1	0	1	2319
Salisbury	1	1	1	0	8552
Salisbury	1	1	1	1	2855
Southern Mallee					11
Southern Mallee	0	0	0	1	50
Southern Mallee	0	0	1	0	3
Southern Mallee	0	1	0	0	43
Southern Mallee	0	1	1	0	3
Southern Mallee	1	0	0	1	62
Southern Mallee	1	0	1	0	40
Southern Mallee	1	0	1	1	36
Southern Mallee	1	1	0	0	432
Southern Mallee	1	1	0	1	28
Southern Mallee	1	1	1	0	98
Southern Mallee	1	1	1	1	29
Streaky Bay					10
Streaky Bay	0	0	0	1	28
Streaky Bay	0	0	1	0	12
Streaky Bay	0	0	1	1	6
Streaky Bay	0	1	0	0	52
Streaky Bay	0	1	1	0	6
Streaky Bay	0	1	1	1	7
Streaky Bay	1	0	0	1	74
Streaky Bay	1	0	1	0	21
Streaky Bay	1	0	1	1	18
Streaky Bay	1	1	0	0	560
Streaky Bay	1	1	0	1	19
Streaky Bay	1	1	1	0	102
Streaky Bay	1	1	1	1	6
Tatiara					46
Tatiara	0	0	0	1	121
Tatiara	0	0	1	0	20
Tatiara	0	0	1	1	28
Tatiara	0	1	0	0	258
Tatiara	0	1	0	1	18
Tatiara	0	1	1	0	40
Tatiara	0	1	1	1	9
Tatiara	1	0	0	1	417
Tatiara	1	0	1	0	165
Tatiara	1	0	1	1	97
Tatiara	1	1	0	0	1629
Tatiara	1	1	0	1	77
Tatiara	1	1	1	0	308
Tatiara	1	1	1	1	78
Tea Tree Gully					703
Tea Tree Gully	0	0	0	1	4056
Tea Tree Gully	0	0	1	0	1087
Tea Tree Gully	0	0	1	1	735
Tea Tree Gully	0	1	0	0	3680
Tea Tree Gully	0	1	0	1	521
Tea Tree Gully	0	1	1	0	1036
Tea Tree Gully	0	1	1	1	213
Tea Tree Gully	1	0	0	1	8496
Tea Tree Gully	1	0	1	0	4014
Tea Tree Gully	1	0	1	1	3334
Tea Tree Gully	1	1	0	0	25090
Tea Tree Gully	1	1	0	1	1248
Tea Tree Gully	1	1	1	0	5448
Tea Tree Gully	1	1	1	1	1115
Coorong					51
Coorong	0	0	0	1	158
Coorong	0	0	1	0	33
Coorong	0	0	1	1	9
Coorong	0	1	0	0	214
Coorong	0	1	0	1	16
Coorong	0	1	1	0	57
Coorong	0	1	1	1	3
Coorong	1	0	0	1	270
Coorong	1	0	1	0	117
Coorong	1	0	1	1	62
Coorong	1	1	0	0	1031
Coorong	1	1	0	1	45
Coorong	1	1	1	0	211
Coorong	1	1	1	1	31
Tumby Bay					11
Tumby Bay	0	0	0	1	45
