LGA_NAME21	AgeStudent	Sex	students
Carnarvon	5-14	M	256
Carnarvon	15-19	F	45
Carnarvon	15-19	M	61
Carnarvon	20-24	F	11
Carnarvon	20-24	M	12
Carnarvon	25+	F	63
Carnarvon	25+	M	30
Chapman Valley	0-4	F	8
Chapman Valley	0-4	M	3
Chapman Valley	5-14	F	94
Chapman Valley	5-14	M	110
Chapman Valley	15-19	F	32
Chapman Valley	15-19	M	33
Chapman Valley	25+	F	20
Chapman Valley	25+	M	12
Chittering	0-4	F	31
Chittering	0-4	M	32
Chittering	5-14	F	380
Chittering	5-14	M	375
Chittering	15-19	F	137
Chittering	15-19	M	145
Chittering	20-24	F	39
Chittering	20-24	M	31
Chittering	25+	F	92
Chittering	25+	M	27
Christmas Island	0-4	F	12
Christmas Island	0-4	M	13
Christmas Island	5-14	F	85
Christmas Island	5-14	M	90
Christmas Island	15-19	F	21
Christmas Island	15-19	M	11
Christmas Island	20-24	F	5
Christmas Island	20-24	M	6
Christmas Island	25+	F	23
Christmas Island	25+	M	23
Claremont	0-4	F	82
Claremont	0-4	M	86
Claremont	5-14	F	613
Claremont	5-14	M	673
Claremont	15-19	F	346
Claremont	15-19	M	414
Claremont	20-24	F	212
Claremont	20-24	M	216
Claremont	25+	F	280
Claremont	25+	M	191
Cockburn	0-4	F	1109
Cockburn	0-4	M	1237
Cockburn	5-14	F	7072
Cockburn	5-14	M	7310
Cockburn	15-19	F	2543
Cockburn	15-19	M	2475
Cockburn	20-24	F	1560
Cockburn	20-24	M	1263
Cockburn	25+	F	2980
Cockburn	25+	M	1716
Cocos Islands	0-4	F	4
Cocos Islands	0-4	M	4
Cocos Islands	5-14	F	30
Cocos Islands	5-14	M	41
Cocos Islands	15-19	M	3
Cocos Islands	25+	F	8
Cocos Islands	25+	M	8
Collie	0-4	F	59
Collie	0-4	M	43
Collie	5-14	F	466
Collie	5-14	M	513
Collie	15-19	F	145
Collie	15-19	M	184
Collie	20-24	F	32
Collie	20-24	M	14
Collie	25+	F	112
Collie	25+	M	41
Coolgardie	0-4	F	25
Coolgardie	0-4	M	16
Coolgardie	5-14	F	164
Coolgardie	5-14	M	166
Coolgardie	15-19	F	46
Coolgardie	15-19	M	44
Coolgardie	20-24	F	15
Coolgardie	20-24	M	6
Coolgardie	25+	F	39
Coolgardie	25+	M	28
Coorow	0-4	F	9
Coorow	0-4	M	7
Coorow	5-14	F	27
Coorow	5-14	M	33
Coorow	15-19	F	7
Coorow	15-19	M	5
Coorow	25+	F	14
Coorow	25+	M	3
Corrigin	0-4	F	9
Corrigin	0-4	M	3
Corrigin	5-14	F	54
Corrigin	5-14	M	41
Corrigin	15-19	F	6
Corrigin	15-19	M	10
Corrigin	20-24	F	9
Corrigin	25+	F	16
Corrigin	25+	M	4
Cottesloe	0-4	F	58
Cottesloe	0-4	M	59
Cottesloe	5-14	F	413
Cottesloe	5-14	M	446
Cottesloe	15-19	F	252
Cottesloe	15-19	M	260
Cottesloe	20-24	F	134
Cottesloe	20-24	M	129
Cottesloe	25+	F	161
Cottesloe	25+	M	106
Cranbrook	0-4	F	7
Cranbrook	0-4	M	9
Cranbrook	5-14	F	70
Cranbrook	5-14	M	65
Cranbrook	15-19	F	12
Cranbrook	15-19	M	10
Cranbrook	20-24	M	5
Cranbrook	25+	F	20
Cuballing	0-4	F	3
Cuballing	0-4	M	3
Cuballing	5-14	F	47
Cuballing	5-14	M	47
Cuballing	15-19	F	5
Cuballing	15-19	M	11
Cuballing	20-24	F	3
Cuballing	25+	F	11
Cuballing	25+	M	3
Cue	25+	F	4
Cue	25+	M	5
Cunderdin	0-4	F	11
Cunderdin	0-4	M	5
Cunderdin	5-14	F	80
Cunderdin	5-14	M	78
Cunderdin	15-19	F	50
Cunderdin	15-19	M	63
Cunderdin	20-24	F	7
Cunderdin	20-24	M	3
Cunderdin	25+	F	17
Cunderdin	25+	M	9
Dalwallinu	0-4	F	11
Dalwallinu	0-4	M	7
Dalwallinu	5-14	F	82
Dalwallinu	5-14	M	80
Dalwallinu	15-19	F	14
Dalwallinu	15-19	M	18
Dalwallinu	20-24	M	6
Dalwallinu	25+	F	14
Dalwallinu	25+	M	7
Dandaragan	0-4	F	16
Dandaragan	0-4	M	21
Dandaragan	5-14	F	112
Dandaragan	5-14	M	171
Dandaragan	15-19	F	31
Dandaragan	15-19	M	30
Dandaragan	20-24	F	9
Dandaragan	20-24	M	4
Dandaragan	25+	F	30
Dandaragan	25+	M	18
Dardanup	0-4	F	130
Dardanup	0-4	M	132
Dardanup	5-14	F	912
Dardanup	5-14	M	1006
Dardanup	15-19	F	295
Dardanup	15-19	M	282
Dardanup	20-24	F	70
Dardanup	20-24	M	74
Dardanup	25+	F	264
Dardanup	25+	M	113
Denmark	0-4	F	33
Denmark	0-4	M	36
Denmark	5-14	F	328
Denmark	5-14	M	352
Denmark	15-19	F	145
Denmark	15-19	M	153
Denmark	20-24	F	11
Denmark	20-24	M	17
Denmark	25+	F	133
Denmark	25+	M	48
Derby-West Kimberley	0-4	F	50
Derby-West Kimberley	0-4	M	70
Derby-West Kimberley	5-14	F	400
Derby-West Kimberley	5-14	M	426
Derby-West Kimberley	15-19	F	78
Derby-West Kimberley	15-19	M	68
Derby-West Kimberley	20-24	F	11
Derby-West Kimberley	20-24	M	8
Derby-West Kimberley	25+	F	72
Derby-West Kimberley	25+	M	35
Donnybrook-Balingup	0-4	F	44
Donnybrook-Balingup	0-4	M	28
Donnybrook-Balingup	5-14	F	326
Donnybrook-Balingup	5-14	M	339
Donnybrook-Balingup	15-19	F	97
Donnybrook-Balingup	15-19	M	113
Donnybrook-Balingup	20-24	F	15
Donnybrook-Balingup	20-24	M	10
Donnybrook-Balingup	25+	F	90
Donnybrook-Balingup	25+	M	27
Dowerin	0-4	M	5
Dowerin	5-14	F	46
Dowerin	5-14	M	49
Dowerin	15-19	F	8
Dowerin	15-19	M	7
Dowerin	20-24	F	4
Dowerin	25+	F	10
Dumbleyung	0-4	F	10
Dumbleyung	0-4	M	5
Dumbleyung	5-14	F	40
Dumbleyung	5-14	M	35
Dumbleyung	15-19	F	6
Dumbleyung	15-19	M	9
Dumbleyung	20-24	F	3
Dumbleyung	20-24	M	3
Dumbleyung	25+	F	4
Dundas	5-14	F	15
Dundas	5-14	M	18
Dundas	15-19	F	3
Dundas	15-19	M	5
Dundas	25+	F	5
East Fremantle	0-4	F	62
East Fremantle	0-4	M	63
East Fremantle	5-14	F	509
East Fremantle	5-14	M	458
East Fremantle	15-19	F	251
East Fremantle	15-19	M	228
East Fremantle	20-24	F	109
East Fremantle	20-24	M	104
East Fremantle	25+	F	182
East Fremantle	25+	M	95
East Pilbara	0-4	F	48
East Pilbara	0-4	M	57
East Pilbara	5-14	F	414
East Pilbara	5-14	M	447
East Pilbara	15-19	F	71
East Pilbara	15-19	M	75
East Pilbara	20-24	F	21
East Pilbara	20-24	M	35
East Pilbara	25+	F	151
East Pilbara	25+	M	107
Esperance	0-4	F	107
Esperance	0-4	M	91
Esperance	5-14	F	820
Esperance	5-14	M	835
Esperance	15-19	F	242
Esperance	15-19	M	257
Esperance	20-24	F	66
Esperance	20-24	M	39
Esperance	25+	F	192
Esperance	25+	M	74
Exmouth	0-4	F	16
Exmouth	0-4	M	12
Exmouth	5-14	F	144
Exmouth	5-14	M	170
Exmouth	15-19	F	41
Exmouth	15-19	M	46
Exmouth	20-24	F	12
Exmouth	20-24	M	7
Exmouth	25+	F	62
Exmouth	25+	M	22
Fremantle	0-4	F	231
Fremantle	0-4	M	247
Fremantle	5-14	F	1346
Fremantle	5-14	M	1359
Fremantle	15-19	F	581
Fremantle	15-19	M	533
Fremantle	20-24	F	487
Fremantle	20-24	M	340
Fremantle	25+	F	961
Fremantle	25+	M	573
Gingin	0-4	F	30
Gingin	0-4	M	34
Gingin	5-14	F	255
Gingin	5-14	M	246
Gingin	15-19	F	90
Gingin	15-19	M	90
Gingin	20-24	F	22
Gingin	20-24	M	12
Gingin	25+	F	72
Gingin	25+	M	19
Gnowangerup	0-4	F	6
Gnowangerup	0-4	M	8
Gnowangerup	5-14	F	64
Gnowangerup	5-14	M	74
Gnowangerup	15-19	F	12
Gnowangerup	15-19	M	10
Gnowangerup	20-24	M	3
Gnowangerup	25+	F	24
Gnowangerup	25+	M	7
Goomalling	0-4	F	4
Goomalling	0-4	M	7
Goomalling	5-14	F	59
Goomalling	5-14	M	53
Goomalling	15-19	F	8
Goomalling	15-19	M	13
Goomalling	20-24	M	5
Goomalling	25+	F	5
Goomalling	25+	M	4
Gosnells	0-4	F	1155
Gosnells	0-4	M	1145
Gosnells	5-14	F	8096
Gosnells	5-14	M	8501
Gosnells	15-19	F	2962
Gosnells	15-19	M	3019
Gosnells	20-24	F	1745
Gosnells	20-24	M	1618
Gosnells	25+	F	3114
Gosnells	25+	M	1965
Greater Geraldton	0-4	F	288
Greater Geraldton	0-4	M	273
Greater Geraldton	5-14	F	2385
Greater Geraldton	5-14	M	2508
Greater Geraldton	15-19	F	793
Greater Geraldton	15-19	M	752
Greater Geraldton	20-24	F	218
Greater Geraldton	20-24	M	138
Greater Geraldton	25+	F	825
Greater Geraldton	25+	M	342
Halls Creek	0-4	F	20
Halls Creek	0-4	M	21
Halls Creek	5-14	F	223
Halls Creek	5-14	M	252
Halls Creek	15-19	F	56
Halls Creek	15-19	M	64
Halls Creek	20-24	M	4
Halls Creek	25+	F	19
Halls Creek	25+	M	8
Harvey	0-4	F	213
Harvey	0-4	M	271
Harvey	5-14	F	1927
Harvey	5-14	M	2109
Harvey	15-19	F	659
Harvey	15-19	M	647
Harvey	20-24	F	124
Harvey	20-24	M	90
Harvey	25+	F	491
Harvey	25+	M	200
Irwin	0-4	F	14
Irwin	0-4	M	13
Irwin	5-14	F	193
Irwin	5-14	M	180
Irwin	15-19	F	54
Irwin	15-19	M	67
Irwin	20-24	F	6
Irwin	20-24	M	6
Irwin	25+	F	44
Irwin	25+	M	9
Jerramungup	0-4	F	4
Jerramungup	0-4	M	9
Jerramungup	5-14	F	70
Jerramungup	5-14	M	67
Jerramungup	15-19	F	7
Jerramungup	15-19	M	11
Jerramungup	20-24	F	3
Jerramungup	20-24	M	4
Jerramungup	25+	F	15
Joondalup	0-4	F	1343
Joondalup	0-4	M	1438
Joondalup	5-14	F	9966
Joondalup	5-14	M	10646
Joondalup	15-19	F	4176
Joondalup	15-19	M	4259
Joondalup	20-24	F	2014
Joondalup	20-24	M	1980
Joondalup	25+	F	3171
Joondalup	25+	M	1926
Kalamunda	0-4	F	462
Kalamunda	0-4	M	479
Kalamunda	5-14	F	3735
Kalamunda	5-14	M	3924
Kalamunda	15-19	F	1362
Kalamunda	15-19	M	1354
Kalamunda	20-24	F	574
Kalamunda	20-24	M	563
Kalamunda	25+	F	1138
Kalamunda	25+	M	626
Kalgoorlie-Boulder	0-4	F	288
Kalgoorlie-Boulder	0-4	M	273
Kalgoorlie-Boulder	5-14	F	1828
Kalgoorlie-Boulder	5-14	M	1928
Kalgoorlie-Boulder	15-19	F	453
Kalgoorlie-Boulder	15-19	M	495
Kalgoorlie-Boulder	20-24	F	138
Kalgoorlie-Boulder	20-24	M	148
Kalgoorlie-Boulder	25+	F	614
Kalgoorlie-Boulder	25+	M	394
Karratha	0-4	F	216
Karratha	0-4	M	262
Karratha	5-14	F	1524
Karratha	5-14	M	1618
Karratha	15-19	F	324
Karratha	15-19	M	390
Karratha	20-24	F	77
Karratha	20-24	M	56
Karratha	25+	F	454
Karratha	25+	M	238
Katanning	0-4	F	30
Katanning	0-4	M	27
Katanning	5-14	F	207
Katanning	5-14	M	220
Katanning	15-19	F	67
Katanning	15-19	M	71
Katanning	20-24	F	18
Katanning	20-24	M	20
Katanning	25+	F	67
Katanning	25+	M	21
Kellerberrin	0-4	F	4
Kellerberrin	0-4	M	5
Kellerberrin	5-14	F	33
Kellerberrin	5-14	M	45
Kellerberrin	15-19	F	26
Kellerberrin	15-19	M	14
Kellerberrin	20-24	F	5
Kellerberrin	20-24	M	4
Kellerberrin	25+	F	12
Kellerberrin	25+	M	3
Kent	0-4	F	4
Kent	0-4	M	3
Kent	5-14	F	29
Kent	5-14	M	40
Kent	15-19	F	3
Kent	15-19	M	11
Kent	20-24	F	4
Kent	25+	F	10
Kojonup	0-4	F	10
Kojonup	0-4	M	12
Kojonup	5-14	F	120
Kojonup	5-14	M	119
Kojonup	15-19	F	19
Kojonup	15-19	M	13
Kojonup	20-24	F	7
Kojonup	25+	F	28
Kojonup	25+	M	8
Kondinin	0-4	M	4
Kondinin	5-14	F	38
Kondinin	5-14	M	45
Kondinin	15-19	F	9
Kondinin	15-19	M	3
Kondinin	20-24	F	3
Kondinin	25+	F	14
Koorda	0-4	F	4
Koorda	0-4	M	4
Koorda	5-14	F	17
Koorda	5-14	M	31
Koorda	25+	F	3
Koorda	25+	M	3
Kulin	0-4	F	10
Kulin	0-4	M	7
Kulin	5-14	F	50
Kulin	5-14	M	48
Kulin	15-19	F	8
Kulin	15-19	M	5
Kulin	20-24	F	5
Kulin	25+	F	15
Kulin	25+	M	6
Kwinana	0-4	F	532
Kwinana	0-4	M	478
Kwinana	5-14	F	2932
Kwinana	5-14	M	3222
Kwinana	15-19	F	893
Kwinana	15-19	M	933
Kwinana	20-24	F	437
Kwinana	20-24	M	371
Kwinana	25+	F	1168
Kwinana	25+	M	647
Lake Grace	0-4	F	10
Lake Grace	0-4	M	10
Lake Grace	5-14	F	66
Lake Grace	5-14	M	79
Lake Grace	15-19	F	21
Lake Grace	15-19	M	11
Lake Grace	20-24	F	9
Lake Grace	20-24	M	5
Lake Grace	25+	F	4
Lake Grace	25+	M	3
Laverton	0-4	F	6
Laverton	5-14	F	31
Laverton	5-14	M	41
Laverton	15-19	F	6
Laverton	15-19	M	14
Laverton	20-24	M	4
Laverton	25+	F	3
Laverton	25+	M	22
Leonora	0-4	F	14
Leonora	0-4	M	12
Leonora	5-14	F	53
Leonora	5-14	M	77
Leonora	15-19	F	10
Leonora	15-19	M	7
Leonora	20-24	F	9
Leonora	20-24	M	4
Leonora	25+	F	16
Leonora	25+	M	14
Mandurah	0-4	F	663
Mandurah	0-4	M	685
Mandurah	5-14	F	5099
Mandurah	5-14	M	5135
Mandurah	15-19	F	1794
Mandurah	15-19	M	1738
Mandurah	20-24	F	701
Mandurah	20-24	M	486
Mandurah	25+	F	1684
Mandurah	25+	M	722
Manjimup	0-4	F	50
Manjimup	0-4	M	67
Manjimup	5-14	F	459
Manjimup	5-14	M	494
Manjimup	15-19	F	176
Manjimup	15-19	M	164
Manjimup	20-24	F	20
Manjimup	20-24	M	22
Manjimup	25+	F	101
Manjimup	25+	M	45
Meekatharra	0-4	F	4
Meekatharra	0-4	M	5
Meekatharra	5-14	F	42
Meekatharra	5-14	M	43
Meekatharra	15-19	F	12
Meekatharra	15-19	M	9
Meekatharra	20-24	M	3
Meekatharra	25+	F	15
Meekatharra	25+	M	13
Melville	0-4	F	792
Melville	0-4	M	843
Melville	5-14	F	6120
Melville	5-14	M	6367
Melville	15-19	F	2876
Melville	15-19	M	2751
Melville	20-24	F	1769
Melville	20-24	M	1652
Melville	25+	F	2264
Melville	25+	M	1551
Menzies	5-14	F	11
Menzies	5-14	M	8
Menzies	25+	M	6
Merredin	0-4	F	19
Merredin	0-4	M	21
Merredin	5-14	F	174
Merredin	5-14	M	181
Merredin	15-19	F	59
Merredin	15-19	M	47
Merredin	20-24	F	12
Merredin	20-24	M	14
Merredin	25+	F	39
Merredin	25+	M	20
Mingenew	0-4	M	4
Mingenew	5-14	F	16
Mingenew	5-14	M	24
Mingenew	25+	F	8
Moora	0-4	F	15
Moora	0-4	M	16
Moora	5-14	F	134
Moora	5-14	M	129
Moora	15-19	F	33
Moora	15-19	M	41
Moora	20-24	F	9
Moora	20-24	M	9
Moora	25+	F	32
Moora	25+	M	6
Morawa	0-4	F	3
Morawa	5-14	F	36
Morawa	5-14	M	38
Morawa	15-19	F	8
Morawa	15-19	M	6
Morawa	25+	F	12
Mosman Park	0-4	F	62
Mosman Park	0-4	M	71
Mosman Park	5-14	F	591
Mosman Park	5-14	M	493
Mosman Park	15-19	F	356
Mosman Park	15-19	M	215
Mosman Park	20-24	F	162
Mosman Park	20-24	M	153
Mosman Park	25+	F	254
Mosman Park	25+	M	173
Mount Magnet	0-4	F	5
Mount Magnet	5-14	F	14
Mount Magnet	5-14	M	12
Mount Magnet	25+	F	5
Mount Marshall	0-4	F	7
Mount Marshall	5-14	F	19
Mount Marshall	5-14	M	18
Mount Marshall	20-24	F	4
Mount Marshall	25+	F	4
Mount Marshall	25+	M	3
Mukinbudin	0-4	F	3
Mukinbudin	0-4	M	3
Mukinbudin	5-14	F	29
Mukinbudin	5-14	M	39
Mukinbudin	15-19	F	8
Mukinbudin	15-19	M	14
Mukinbudin	20-24	M	3
Mukinbudin	25+	F	10
Mundaring	0-4	F	271
Mundaring	0-4	M	272
Mundaring	5-14	F	2126
Mundaring	5-14	M	2298
Mundaring	15-19	F	868
Mundaring	15-19	M	886
Mundaring	20-24	F	316
Mundaring	20-24	M	285
Mundaring	25+	F	729
Mundaring	25+	M	352
Murchison	5-14	F	8
Murchison	5-14	M	9
Murchison	25+	F	3
Murray	0-4	F	112
Murray	0-4	M	108
Murray	5-14	F	1063
Murray	5-14	M	1093
Murray	15-19	F	403
Murray	15-19	M	320
Murray	20-24	F	87
Murray	20-24	M	77
Murray	25+	F	307
Murray	25+	M	86
Nannup	0-4	F	8
Nannup	0-4	M	3
Nannup	5-14	F	57
Nannup	5-14	M	62
Nannup	15-19	F	21
Nannup	15-19	M	23
Nannup	25+	F	22
Narembeen	0-4	F	10
Narembeen	0-4	M	3
Narembeen	5-14	F	39
Narembeen	5-14	M	41
Narembeen	15-19	F	4
Narembeen	25+	F	10
Narrogin	0-4	F	24
Narrogin	0-4	M	17
Narrogin	5-14	F	253
Narrogin	5-14	M	263
Narrogin	15-19	F	108
Narrogin	15-19	M	110
Narrogin	20-24	F	29
Narrogin	20-24	M	17
Narrogin	25+	F	83
Narrogin	25+	M	26
Nedlands	0-4	F	170
Nedlands	0-4	M	201
Nedlands	5-14	F	1429
Nedlands	5-14	M	1695
Nedlands	15-19	F	725
Nedlands	15-19	M	820
Nedlands	20-24	F	463
Nedlands	20-24	M	466
Nedlands	25+	F	463
Nedlands	25+	M	331
Ngaanyatjarraku	0-4	F	9
Ngaanyatjarraku	0-4	M	14
Ngaanyatjarraku	5-14	F	84
Ngaanyatjarraku	5-14	M	98
Ngaanyatjarraku	15-19	F	27
Ngaanyatjarraku	15-19	M	23
Ngaanyatjarraku	25+	F	7
Ngaanyatjarraku	25+	M	8
Northam	0-4	F	74
Northam	0-4	M	66
Northam	5-14	F	613
Northam	5-14	M	664
Northam	15-19	F	210
Northam	15-19	M	207
Northam	20-24	F	46
Northam	20-24	M	35
Northam	25+	F	174
Northam	25+	M	55
Northampton	0-4	F	12
Northampton	0-4	M	18
Northampton	5-14	F	128
Northampton	5-14	M	164
Northampton	15-19	F	23
Northampton	15-19	M	33
Northampton	20-24	F	6
Northampton	25+	F	36
Northampton	25+	M	10
Nungarin	5-14	F	5
Nungarin	5-14	M	14
Nungarin	15-19	M	3
Nungarin	20-24	F	3
Nungarin	25+	F	5
Peppermint Grove	0-4	F	11
Peppermint Grove	0-4	M	10
Peppermint Grove	5-14	F	137
Peppermint Grove	5-14	M	66
Peppermint Grove	15-19	F	152
Peppermint Grove	15-19	M	50
Peppermint Grove	20-24	F	39
Peppermint Grove	20-24	M	32
Peppermint Grove	25+	F	30
Peppermint Grove	25+	M	18
Perenjori	0-4	F	4
Perenjori	0-4	M	3
Perenjori	5-14	F	22
Perenjori	5-14	M	21
Perenjori	15-19	F	5
Perenjori	15-19	M	3
Perenjori	20-24	M	4
Perenjori	25+	F	7
Perenjori	25+	M	8
Perth	0-4	F	106
Perth	0-4	M	92
Perth	5-14	F	466
Perth	5-14	M	503
Perth	15-19	F	589
Perth	15-19	M	453
Perth	20-24	F	1164
Perth	20-24	M	1053
Perth	25+	F	1454
Perth	25+	M	1338
Pingelly	0-4	M	3
Pingelly	5-14	F	52
Pingelly	5-14	M	63
Pingelly	15-19	F	15
Pingelly	15-19	M	10
Pingelly	25+	F	9
Pingelly	25+	M	6
Plantagenet	0-4	F	20
Plantagenet	0-4	M	25
Plantagenet	5-14	F	270
Plantagenet	5-14	M	307
Plantagenet	15-19	F	99
Plantagenet	15-19	M	101
Plantagenet	20-24	F	13
Plantagenet	20-24	M	8
Plantagenet	25+	F	78
Plantagenet	25+	M	26
Port Hedland	0-4	F	156
Port Hedland	0-4	M	152
Port Hedland	5-14	F	1050
Port Hedland	5-14	M	1036
Port Hedland	15-19	F	204
Port Hedland	15-19	M	219
Port Hedland	20-24	F	46
Port Hedland	20-24	M	52
Port Hedland	25+	F	348
Port Hedland	25+	M	191
Quairading	0-4	F	4
Quairading	0-4	M	3
Quairading	5-14	F	43
Quairading	5-14	M	28
Quairading	15-19	F	3
Quairading	15-19	M	6
Quairading	25+	F	6
Quairading	25+	M	3
Ravensthorpe	0-4	F	22
Ravensthorpe	0-4	M	19
Ravensthorpe	5-14	F	107
Ravensthorpe	5-14	M	110
Ravensthorpe	15-19	F	14
Ravensthorpe	15-19	M	14
Ravensthorpe	20-24	F	8
Ravensthorpe	20-24	M	5
Ravensthorpe	25+	F	39
Ravensthorpe	25+	M	21
Rockingham	0-4	F	1140
Rockingham	0-4	M	1368
Rockingham	5-14	F	9332
Rockingham	5-14	M	9688
Rockingham	15-19	F	3137
Rockingham	15-19	M	3138
Rockingham	20-24	F	1151
Rockingham	20-24	M	900
Rockingham	25+	F	3005
Rockingham	25+	M	1359
Serpentine-Jarrahdale	0-4	F	342
Serpentine-Jarrahdale	0-4	M	389
Serpentine-Jarrahdale	5-14	F	2386
Serpentine-Jarrahdale	5-14	M	2585
Serpentine-Jarrahdale	15-19	F	733
Serpentine-Jarrahdale	15-19	M	644
Serpentine-Jarrahdale	20-24	F	253
Serpentine-Jarrahdale	20-24	M	189
Serpentine-Jarrahdale	25+	F	651
Serpentine-Jarrahdale	25+	M	299
Shark Bay	0-4	F	3
Shark Bay	5-14	F	35
Shark Bay	5-14	M	39
Shark Bay	15-19	F	12
Shark Bay	15-19	M	3
Shark Bay	20-24	F	3
Shark Bay	20-24	M	5
Shark Bay	25+	F	17
Shark Bay	25+	M	5
South Perth	0-4	F	313
South Perth	0-4	M	334
South Perth	5-14	F	1837
South Perth	5-14	M	2170
South Perth	15-19	F	966
South Perth	15-19	M	1157
South Perth	20-24	F	974
South Perth	20-24	M	962
South Perth	25+	F	1222
South Perth	25+	M	956
Stirling	0-4	F	1835
Stirling	0-4	M	1896
Stirling	5-14	F	11521
Stirling	5-14	M	12051
Stirling	15-19	F	4664
Stirling	15-19	M	4697
Stirling	20-24	F	3355
Stirling	20-24	M	2862
Stirling	25+	F	6590
Stirling	25+	M	4461
Subiaco	0-4	F	128
Subiaco	0-4	M	150
Subiaco	5-14	F	924
Subiaco	5-14	M	902
Subiaco	15-19	F	338
Subiaco	15-19	M	382
Subiaco	20-24	F	314
Subiaco	20-24	M	234
Subiaco	25+	F	553
Subiaco	25+	M	369
Swan	0-4	F	1462
Swan	0-4	M	1670
Swan	5-14	F	9944
Swan	5-14	M	10710
Swan	15-19	F	3460
Swan	15-19	M	3616
Swan	20-24	F	1622
Swan	20-24	M	1373
Swan	25+	F	3523
Swan	25+	M	1927
Tammin	0-4	M	5
Tammin	5-14	F	16
Tammin	5-14	M	28
Tammin	15-19	M	10
Tammin	20-24	M	3
Tammin	25+	F	8
Three Springs	0-4	F	9
Three Springs	0-4	M	4
Three Springs	5-14	F	30
Three Springs	5-14	M	25
Three Springs	15-19	F	5
Three Springs	15-19	M	10
Three Springs	25+	F	9
Three Springs	25+	M	4
Toodyay	0-4	F	25
Toodyay	0-4	M	16
Toodyay	5-14	F	188
Toodyay	5-14	M	215
Toodyay	15-19	F	71
Toodyay	15-19	M	71
Toodyay	20-24	F	12
Toodyay	20-24	M	17
Toodyay	25+	F	79
Toodyay	25+	M	19
Trayning	5-14	F	5
Trayning	5-14	M	11
Trayning	15-19	F	4
Trayning	15-19	M	4
Upper Gascoyne	0-4	F	3
Upper Gascoyne	0-4	M	3
Upper Gascoyne	5-14	F	9
Upper Gascoyne	5-14	M	8
Upper Gascoyne	25+	F	5
Victoria Park	0-4	F	274
Victoria Park	0-4	M	272
Victoria Park	5-14	F	1419
Victoria Park	5-14	M	1530
Victoria Park	15-19	F	614
Victoria Park	15-19	M	567
Victoria Park	20-24	F	816
Victoria Park	20-24	M	735
Victoria Park	25+	F	1393
Victoria Park	25+	M	1056
Victoria Plains	0-4	M	4
Victoria Plains	5-14	F	42
Victoria Plains	5-14	M	41
Victoria Plains	15-19	F	10
Victoria Plains	15-19	M	9
Victoria Plains	25+	F	4
Victoria Plains	25+	M	9
Vincent	0-4	F	228
Vincent	0-4	M	328
Vincent	5-14	F	1588
Vincent	5-14	M	1614
Vincent	15-19	F	532
Vincent	15-19	M	554
Vincent	20-24	F	698
Vincent	20-24	M	535
Vincent	25+	F	1419
Vincent	25+	M	1019
Wagin	0-4	F	7
Wagin	0-4	M	8
Wagin	5-14	F	78
Wagin	5-14	M	85
Wagin	15-19	F	25
Wagin	15-19	M	23
Wagin	20-24	F	4
Wagin	25+	F	11
Wagin	25+	M	10
Wandering	5-14	F	23
Wandering	5-14	M	20
Wandering	15-19	F	3
Wandering	15-19	M	4
Wandering	25+	F	5
Wandering	25+	M	3
Wanneroo	0-4	F	2111
Wanneroo	0-4	M	2201
Wanneroo	5-14	F	14395
Wanneroo	5-14	M	15319
Wanneroo	15-19	F	5258
Wanneroo	15-19	M	5207
Wanneroo	20-24	F	2474
Wanneroo	20-24	M	2152
Wanneroo	25+	F	4851
Wanneroo	25+	M	2463
Waroona	0-4	F	22
Waroona	0-4	M	22
Waroona	5-14	F	234
Waroona	5-14	M	228
Waroona	15-19	F	84
Waroona	15-19	M	79
Waroona	20-24	F	17
Waroona	20-24	M	16
Waroona	25+	F	61
Waroona	25+	M	11
West Arthur	0-4	F	5
West Arthur	0-4	M	3
West Arthur	5-14	F	37
West Arthur	5-14	M	49
West Arthur	15-19	F	10
West Arthur	15-19	M	6
West Arthur	20-24	F	3
West Arthur	20-24	M	4
West Arthur	25+	F	7
Westonia	0-4	F	4
Westonia	5-14	F	8
Westonia	5-14	M	14
Westonia	15-19	F	5
Wickepin	0-4	F	8
Wickepin	0-4	M	4
Wickepin	5-14	F	42
Wickepin	5-14	M	43
Wickepin	15-19	F	6
Wickepin	20-24	F	4
Wickepin	25+	F	10
Williams	0-4	F	5
Williams	0-4	M	7
Williams	5-14	F	58
Williams	5-14	M	68
Williams	15-19	F	9
Williams	15-19	M	9
Williams	20-24	M	6
Williams	25+	F	18
Wiluna	5-14	F	20
Wiluna	5-14	M	20
Wiluna	15-19	M	3
Wiluna	20-24	F	5
Wiluna	25+	F	4
Wiluna	25+	M	5
Wongan-Ballidu	0-4	F	7
Wongan-Ballidu	0-4	M	11
Wongan-Ballidu	5-14	F	76
Wongan-Ballidu	5-14	M	74
Wongan-Ballidu	15-19	F	11
Wongan-Ballidu	15-19	M	8
Wongan-Ballidu	20-24	F	4
Wongan-Ballidu	20-24	M	6
Wongan-Ballidu	25+	F	16
Wongan-Ballidu	25+	M	8
Woodanilling	0-4	F	6
Woodanilling	0-4	M	5
Woodanilling	5-14	F	24
Woodanilling	5-14	M	26
Woodanilling	15-19	F	9
Woodanilling	15-19	M	6
Woodanilling	20-24	M	3
Woodanilling	25+	F	6
Woodanilling	25+	M	5
Wyalkatchem	5-14	F	22
Wyalkatchem	5-14	M	19
Wyalkatchem	15-19	F	3
