LGA_NAME21	Age5yr	Indigenous	Sex	persons
Bland	35-39		M	15
Bland	35-39	0	F	138
Bland	35-39	0	M	113
Bland	35-39	1	F	14
Bland	35-39	1	M	11
Bland	40-44		F	22
Bland	40-44		M	20
Bland	40-44	0	F	139
Bland	40-44	0	M	129
Bland	40-44	1	F	5
Bland	40-44	1	M	13
Bland	45-49		F	11
Bland	45-49		M	16
Bland	45-49	0	F	141
Bland	45-49	0	M	134
Bland	45-49	1	F	10
Bland	45-49	1	M	6
Bland	50-54		F	10
Bland	50-54		M	13
Bland	50-54	0	F	152
Bland	50-54	0	M	136
Bland	50-54	1	F	7
Bland	50-54	1	M	9
Bland	55-59		F	8
Bland	55-59		M	22
Bland	55-59	0	F	137
Bland	55-59	0	M	190
Bland	55-59	1	F	10
Bland	55-59	1	M	5
Bland	60-64		F	15
Bland	60-64		M	17
Bland	60-64	0	F	184
Bland	60-64	0	M	183
Bland	60-64	1	F	4
Bland	60-64	1	M	9
Bland	65+		F	63
Bland	65+		M	55
Bland	65+	0	F	577
Bland	65+	0	M	547
Bland	65+	1	F	11
Bland	65+	1	M	16
Blayney	0-4		F	8
Blayney	0-4		M	9
Blayney	0-4	0	F	185
Blayney	0-4	0	M	195
Blayney	0-4	1	F	15
Blayney	0-4	1	M	36
Blayney	5-9		F	14
Blayney	5-9		M	16
Blayney	5-9	0	F	215
Blayney	5-9	0	M	214
Blayney	5-9	1	F	38
Blayney	5-9	1	M	31
Blayney	10-14		F	17
Blayney	10-14		M	13
Blayney	10-14	0	F	233
Blayney	10-14	0	M	226
Blayney	10-14	1	F	23
Blayney	10-14	1	M	35
Blayney	15-19		F	14
Blayney	15-19		M	12
Blayney	15-19	0	F	177
Blayney	15-19	0	M	207
Blayney	15-19	1	F	24
Blayney	15-19	1	M	20
Blayney	20-24		F	9
Blayney	20-24		M	7
Blayney	20-24	0	F	120
Blayney	20-24	0	M	135
Blayney	20-24	1	F	21
Blayney	20-24	1	M	14
Blayney	25-29		F	8
Blayney	25-29		M	6
Blayney	25-29	0	F	167
Blayney	25-29	0	M	144
Blayney	25-29	1	F	16
Blayney	25-29	1	M	12
Blayney	30-34		F	13
Blayney	30-34		M	6
Blayney	30-34	0	F	206
Blayney	30-34	0	M	188
Blayney	30-34	1	F	14
Blayney	30-34	1	M	11
Blayney	35-39		F	11
Blayney	35-39		M	9
Blayney	35-39	0	F	187
Blayney	35-39	0	M	156
Blayney	35-39	1	F	12
Blayney	35-39	1	M	11
Blayney	40-44		F	11
Blayney	40-44		M	7
Blayney	40-44	0	F	182
Blayney	40-44	0	M	166
Blayney	40-44	1	F	10
Blayney	40-44	1	M	8
Blayney	45-49		F	15
Blayney	45-49		M	15
Blayney	45-49	0	F	220
Blayney	45-49	0	M	202
Blayney	45-49	1	F	11
Blayney	45-49	1	M	8
Blayney	50-54		F	17
Blayney	50-54		M	24
Blayney	50-54	0	F	252
Blayney	50-54	0	M	225
Blayney	50-54	1	F	12
Blayney	50-54	1	M	11
Blayney	55-59		F	15
Blayney	55-59		M	21
Blayney	55-59	0	F	233
Blayney	55-59	0	M	245
Blayney	55-59	1	F	8
Blayney	55-59	1	M	13
Blayney	60-64		F	21
Blayney	60-64		M	22
Blayney	60-64	0	F	268
Blayney	60-64	0	M	248
Blayney	60-64	1	F	6
Blayney	60-64	1	M	6
Blayney	65+		F	55
Blayney	65+		M	62
Blayney	65+	0	F	683
Blayney	65+	0	M	701
Blayney	65+	1	F	4
Blayney	65+	1	M	9
Blue Mountains	0-4		F	56
Blue Mountains	0-4		M	69
Blue Mountains	0-4	0	F	1756
Blue Mountains	0-4	0	M	1811
Blue Mountains	0-4	1	F	99
Blue Mountains	0-4	1	M	100
Blue Mountains	5-9		F	90
Blue Mountains	5-9		M	78
Blue Mountains	5-9	0	F	2090
Blue Mountains	5-9	0	M	2207
Blue Mountains	5-9	1	F	125
Blue Mountains	5-9	1	M	116
Blue Mountains	10-14		F	67
Blue Mountains	10-14		M	72
Blue Mountains	10-14	0	F	2253
Blue Mountains	10-14	0	M	2381
Blue Mountains	10-14	1	F	142
Blue Mountains	10-14	1	M	118
Blue Mountains	15-19		F	55
Blue Mountains	15-19		M	71
Blue Mountains	15-19	0	F	2031
Blue Mountains	15-19	0	M	2266
Blue Mountains	15-19	1	F	106
Blue Mountains	15-19	1	M	132
Blue Mountains	20-24		F	35
Blue Mountains	20-24		M	56
Blue Mountains	20-24	0	F	1478
Blue Mountains	20-24	0	M	1695
Blue Mountains	20-24	1	F	71
Blue Mountains	20-24	1	M	94
Blue Mountains	25-29		F	56
Blue Mountains	25-29		M	50
Blue Mountains	25-29	0	F	1440
Blue Mountains	25-29	0	M	1464
Blue Mountains	25-29	1	F	50
Blue Mountains	25-29	1	M	44
Blue Mountains	30-34		F	62
Blue Mountains	30-34		M	70
Blue Mountains	30-34	0	F	1950
Blue Mountains	30-34	0	M	1817
Blue Mountains	30-34	1	F	71
Blue Mountains	30-34	1	M	53
Blue Mountains	35-39		F	71
Blue Mountains	35-39		M	86
Blue Mountains	35-39	0	F	2310
Blue Mountains	35-39	0	M	2104
Blue Mountains	35-39	1	F	57
Blue Mountains	35-39	1	M	58
Blue Mountains	40-44		F	78
Blue Mountains	40-44		M	70
Blue Mountains	40-44	0	F	2432
Blue Mountains	40-44	0	M	2206
Blue Mountains	40-44	1	F	61
Blue Mountains	40-44	1	M	60
Blue Mountains	45-49		F	94
Blue Mountains	45-49		M	81
Blue Mountains	45-49	0	F	2696
Blue Mountains	45-49	0	M	2498
Blue Mountains	45-49	1	F	70
Blue Mountains	45-49	1	M	54
Blue Mountains	50-54		F	78
Blue Mountains	50-54		M	62
Blue Mountains	50-54	0	F	2699
Blue Mountains	50-54	0	M	2532
Blue Mountains	50-54	1	F	64
Blue Mountains	50-54	1	M	38
Blue Mountains	55-59		F	81
Blue Mountains	55-59		M	74
Blue Mountains	55-59	0	F	2749
Blue Mountains	55-59	0	M	2405
Blue Mountains	55-59	1	F	51
Blue Mountains	55-59	1	M	47
Blue Mountains	60-64		F	66
Blue Mountains	60-64		M	76
Blue Mountains	60-64	0	F	2974
Blue Mountains	60-64	0	M	2593
Blue Mountains	60-64	1	F	51
Blue Mountains	60-64	1	M	36
Blue Mountains	65+		F	375
Blue Mountains	65+		M	284
Blue Mountains	65+	0	F	9055
Blue Mountains	65+	0	M	7682
Blue Mountains	65+	1	F	80
Blue Mountains	65+	1	M	64
Bogan	0-4		M	3
Bogan	0-4	0	F	48
Bogan	0-4	0	M	47
Bogan	0-4	1	F	33
Bogan	0-4	1	M	24
Bogan	5-9		F	6
Bogan	5-9		M	6
Bogan	5-9	0	F	49
Bogan	5-9	0	M	53
Bogan	5-9	1	F	31
Bogan	5-9	1	M	27
Bogan	10-14		F	4
Bogan	10-14		M	4
Bogan	10-14	0	F	48
Bogan	10-14	0	M	49
Bogan	10-14	1	F	29
Bogan	10-14	1	M	23
Bogan	15-19		F	4
Bogan	15-19		M	9
Bogan	15-19	0	F	44
Bogan	15-19	0	M	61
Bogan	15-19	1	F	15
Bogan	15-19	1	M	15
Bogan	20-24		F	9
Bogan	20-24		M	11
Bogan	20-24	0	F	31
Bogan	20-24	0	M	55
Bogan	20-24	1	F	20
Bogan	20-24	1	M	12
Bogan	25-29		F	6
Bogan	25-29		M	3
Bogan	25-29	0	F	58
Bogan	25-29	0	M	56
Bogan	25-29	1	F	14
Bogan	25-29	1	M	13
Bogan	30-34		M	3
Bogan	30-34	0	F	75
Bogan	30-34	0	M	55
Bogan	30-34	1	F	19
Bogan	30-34	1	M	15
Bogan	35-39		F	8
Bogan	35-39		M	4
Bogan	35-39	0	F	39
Bogan	35-39	0	M	47
Bogan	35-39	1	F	12
Bogan	35-39	1	M	11
Bogan	40-44		F	4
Bogan	40-44		M	4
Bogan	40-44	0	F	44
Bogan	40-44	0	M	34
Bogan	40-44	1	F	4
Bogan	40-44	1	M	8
Bogan	45-49		F	3
Bogan	45-49		M	8
Bogan	45-49	0	F	70
Bogan	45-49	0	M	61
Bogan	45-49	1	F	9
Bogan	45-49	1	M	7
Bogan	50-54		F	8
Bogan	50-54		M	5
Bogan	50-54	0	F	62
Bogan	50-54	0	M	76
Bogan	50-54	1	F	15
Bogan	50-54	1	M	8
Bogan	55-59		F	8
Bogan	55-59		M	16
Bogan	55-59	0	F	64
Bogan	55-59	0	M	80
Bogan	55-59	1	F	5
Bogan	55-59	1	M	10
Bogan	60-64		F	7
Bogan	60-64		M	8
Bogan	60-64	0	F	54
Bogan	60-64	0	M	48
Bogan	60-64	1	F	9
Bogan	60-64	1	M	7
Bogan	65+		F	17
Bogan	65+		M	21
Bogan	65+	0	F	222
Bogan	65+	0	M	208
Bogan	65+	1	F	15
Bogan	65+	1	M	12
Bourke	0-4		F	17
Bourke	0-4		M	14
Bourke	0-4	0	F	36
Bourke	0-4	0	M	42
Bourke	0-4	1	F	31
Bourke	0-4	1	M	39
Bourke	5-9		F	19
Bourke	5-9		M	7
Bourke	5-9	0	F	38
Bourke	5-9	0	M	42
Bourke	5-9	1	F	33
Bourke	5-9	1	M	33
Bourke	10-14		F	20
Bourke	10-14		M	17
Bourke	10-14	0	F	23
Bourke	10-14	0	M	37
Bourke	10-14	1	F	33
Bourke	10-14	1	M	37
Bourke	15-19		F	8
Bourke	15-19		M	15
Bourke	15-19	0	F	19
Bourke	15-19	0	M	25
Bourke	15-19	1	F	27
Bourke	15-19	1	M	30
Bourke	20-24		F	9
Bourke	20-24		M	4
Bourke	20-24	0	F	29
Bourke	20-24	0	M	31
Bourke	20-24	1	F	35
Bourke	20-24	1	M	23
Bourke	25-29		F	11
Bourke	25-29		M	7
Bourke	25-29	0	F	51
Bourke	25-29	0	M	33
Bourke	25-29	1	F	21
Bourke	25-29	1	M	22
Bourke	30-34		F	14
Bourke	30-34		M	10
Bourke	30-34	0	F	64
Bourke	30-34	0	M	47
Bourke	30-34	1	F	16
Bourke	30-34	1	M	18
Bourke	35-39		F	15
Bourke	35-39		M	13
Bourke	35-39	0	F	44
Bourke	35-39	0	M	49
Bourke	35-39	1	F	20
Bourke	35-39	1	M	18
Bourke	40-44		F	9
Bourke	40-44		M	12
Bourke	40-44	0	F	39
Bourke	40-44	0	M	33
Bourke	40-44	1	F	16
Bourke	40-44	1	M	12
Bourke	45-49		F	12
Bourke	45-49		M	5
Bourke	45-49	0	F	29
Bourke	45-49	0	M	35
Bourke	45-49	1	F	30
Bourke	45-49	1	M	20
Bourke	50-54		F	13
Bourke	50-54		M	15
Bourke	50-54	0	F	50
Bourke	50-54	0	M	45
Bourke	50-54	1	F	26
Bourke	50-54	1	M	25
Bourke	55-59		F	8
Bourke	55-59		M	12
Bourke	55-59	0	F	50
Bourke	55-59	0	M	50
Bourke	55-59	1	F	15
Bourke	55-59	1	M	22
Bourke	60-64		F	11
Bourke	60-64		M	9
Bourke	60-64	0	F	38
Bourke	60-64	0	M	47
Bourke	60-64	1	F	28
Bourke	60-64	1	M	21
Bourke	65+		F	23
Bourke	65+		M	27
Bourke	65+	0	F	116
Bourke	65+	0	M	127
Bourke	65+	1	F	35
Bourke	65+	1	M	27
Brewarrina	0-4		F	3
Brewarrina	0-4		M	8
Brewarrina	0-4	0	F	19
Brewarrina	0-4	0	M	16
Brewarrina	0-4	1	F	22
Brewarrina	0-4	1	M	30
Brewarrina	5-9		F	8
Brewarrina	5-9		M	4
Brewarrina	5-9	0	F	8
Brewarrina	5-9	0	M	8
Brewarrina	5-9	1	F	17
Brewarrina	5-9	1	M	43
Brewarrina	10-14		F	6
Brewarrina	10-14		M	3
Brewarrina	10-14	0	F	7
Brewarrina	10-14	0	M	7
Brewarrina	10-14	1	F	31
Brewarrina	10-14	1	M	30
Brewarrina	15-19		F	3
Brewarrina	15-19		M	3
Brewarrina	15-19	0	F	9
Brewarrina	15-19	0	M	8
Brewarrina	15-19	1	F	30
Brewarrina	15-19	1	M	35
Brewarrina	20-24		F	16
Brewarrina	20-24		M	13
Brewarrina	20-24	0	F	8
Brewarrina	20-24	0	M	13
Brewarrina	20-24	1	F	20
Brewarrina	20-24	1	M	19
Brewarrina	25-29		F	14
Brewarrina	25-29		M	9
Brewarrina	25-29	0	F	16
Brewarrina	25-29	0	M	16
Brewarrina	25-29	1	F	28
Brewarrina	25-29	1	M	8
Brewarrina	30-34		F	4
Brewarrina	30-34		M	10
Brewarrina	30-34	0	F	17
Brewarrina	30-34	0	M	21
Brewarrina	30-34	1	F	34
Brewarrina	30-34	1	M	24
Brewarrina	35-39		F	3
Brewarrina	35-39		M	6
Brewarrina	35-39	0	F	12
Brewarrina	35-39	0	M	19
Brewarrina	35-39	1	F	27
Brewarrina	35-39	1	M	16
Brewarrina	40-44		F	3
Brewarrina	40-44		M	6
Brewarrina	40-44	0	F	6
Brewarrina	40-44	0	M	13
Brewarrina	40-44	1	F	14
Brewarrina	40-44	1	M	13
Brewarrina	45-49		F	8
Brewarrina	45-49		M	3
Brewarrina	45-49	0	F	15
Brewarrina	45-49	0	M	3
Brewarrina	45-49	1	F	20
Brewarrina	45-49	1	M	11
Brewarrina	50-54		F	8
Brewarrina	50-54		M	7
Brewarrina	50-54	0	F	17
Brewarrina	50-54	0	M	17
Brewarrina	50-54	1	F	29
Brewarrina	50-54	1	M	23
Brewarrina	55-59		F	7
Brewarrina	55-59		M	6
Brewarrina	55-59	0	F	19
Brewarrina	55-59	0	M	25
Brewarrina	55-59	1	F	21
Brewarrina	55-59	1	M	27
Brewarrina	60-64		F	7
Brewarrina	60-64		M	6
Brewarrina	60-64	0	F	16
Brewarrina	60-64	0	M	22
Brewarrina	60-64	1	F	22
Brewarrina	60-64	1	M	22
Brewarrina	65+		F	10
Brewarrina	65+		M	21
Brewarrina	65+	0	F	42
Brewarrina	65+	0	M	53
Brewarrina	65+	1	F	46
Brewarrina	65+	1	M	35
Broken Hill	0-4		F	34
Broken Hill	0-4		M	41
Broken Hill	0-4	0	F	347
Broken Hill	0-4	0	M	363
Broken Hill	0-4	1	F	102
Broken Hill	0-4	1	M	86
Broken Hill	5-9		F	52
Broken Hill	5-9		M	40
Broken Hill	5-9	0	F	363
Broken Hill	5-9	0	M	339
Broken Hill	5-9	1	F	87
Broken Hill	5-9	1	M	121
Broken Hill	10-14		F	60
Broken Hill	10-14		M	45
Broken Hill	10-14	0	F	364
Broken Hill	10-14	0	M	374
Broken Hill	10-14	1	F	105
Broken Hill	10-14	1	M	95
Broken Hill	15-19		F	35
Broken Hill	15-19		M	54
Broken Hill	15-19	0	F	343
Broken Hill	15-19	0	M	370
Broken Hill	15-19	1	F	74
Broken Hill	15-19	1	M	91
Broken Hill	20-24		F	34
Broken Hill	20-24		M	47
Broken Hill	20-24	0	F	307
Broken Hill	20-24	0	M	343
Broken Hill	20-24	1	F	79
Broken Hill	20-24	1	M	87
Broken Hill	25-29		F	45
Broken Hill	25-29		M	41
Broken Hill	25-29	0	F	451
Broken Hill	25-29	0	M	426
Broken Hill	25-29	1	F	69
Broken Hill	25-29	1	M	68
Broken Hill	30-34		F	47
Broken Hill	30-34		M	43
Broken Hill	30-34	0	F	460
Broken Hill	30-34	0	M	428
Broken Hill	30-34	1	F	60
Broken Hill	30-34	1	M	54
Broken Hill	35-39		F	38
Broken Hill	35-39		M	39
Broken Hill	35-39	0	F	404
Broken Hill	35-39	0	M	401
Broken Hill	35-39	1	F	62
Broken Hill	35-39	1	M	43
Broken Hill	40-44		F	45
Broken Hill	40-44		M	45
Broken Hill	40-44	0	F	374
Broken Hill	40-44	0	M	357
Broken Hill	40-44	1	F	41
Broken Hill	40-44	1	M	39
Broken Hill	45-49		F	37
Broken Hill	45-49		M	33
Broken Hill	45-49	0	F	394
Broken Hill	45-49	0	M	386
Broken Hill	45-49	1	F	46
Broken Hill	45-49	1	M	41
Broken Hill	50-54		F	34
Broken Hill	50-54		M	54
Broken Hill	50-54	0	F	433
Broken Hill	50-54	0	M	458
Broken Hill	50-54	1	F	48
Broken Hill	50-54	1	M	38
Broken Hill	55-59		F	37
Broken Hill	55-59		M	37
Broken Hill	55-59	0	F	566
Broken Hill	55-59	0	M	520
Broken Hill	55-59	1	F	27
Broken Hill	55-59	1	M	29
Broken Hill	60-64		F	37
Broken Hill	60-64		M	37
Broken Hill	60-64	0	F	625
Broken Hill	60-64	0	M	582
Broken Hill	60-64	1	F	32
Broken Hill	60-64	1	M	35
Broken Hill	65+		F	211
Broken Hill	65+		M	127
Broken Hill	65+	0	F	1971
Broken Hill	65+	0	M	1682
Broken Hill	65+	1	F	49
Broken Hill	65+	1	M	37
Burwood	0-4		F	22
Burwood	0-4		M	18
Burwood	0-4	0	F	734
Burwood	0-4	0	M	743
Burwood	0-4	1	F	10
Burwood	5-9		F	28
Burwood	5-9		M	32
Burwood	5-9	0	F	771
Burwood	5-9	0	M	750
Burwood	5-9	1	F	8
Burwood	10-14		F	17
Burwood	10-14		M	21
Burwood	10-14	0	F	850
Burwood	10-14	0	M	762
Burwood	10-14	1	F	5
Burwood	10-14	1	M	8
Burwood	15-19		F	25
Burwood	15-19		M	15
Burwood	15-19	0	F	935
Burwood	15-19	0	M	834
Burwood	15-19	1	F	7
Burwood	15-19	1	M	5
Burwood	20-24		F	112
Burwood	20-24		M	128
Burwood	20-24	0	F	2272
Burwood	20-24	0	M	2473
Burwood	20-24	1	F	9
Burwood	20-24	1	M	11
Burwood	25-29		F	105
Burwood	25-29		M	132
Burwood	25-29	0	F	2297
Burwood	25-29	0	M	2331
Burwood	25-29	1	F	12
Burwood	25-29	1	M	10
Burwood	30-34		F	92
Burwood	30-34		M	107
Burwood	30-34	0	F	1794
Burwood	30-34	0	M	1920
Burwood	30-34	1	F	5
Burwood	30-34	1	M	7
Burwood	35-39		F	65
Burwood	35-39		M	68
Burwood	35-39	0	F	1334
Burwood	35-39	0	M	1387
Burwood	35-39	1	F	3
Burwood	35-39	1	M	9
Burwood	40-44		F	36
Burwood	40-44		M	39
Burwood	40-44	0	F	1029
Burwood	40-44	0	M	1025
Burwood	40-44	1	F	5
Burwood	45-49		F	45
Burwood	45-49		M	45
Burwood	45-49	0	F	1144
Burwood	45-49	0	M	1027
Burwood	45-49	1	F	3
Burwood	50-54		F	42
Burwood	50-54		M	36
Burwood	50-54	0	F	1176
Burwood	50-54	0	M	978
Burwood	55-59		F	31
Burwood	55-59		M	25
Burwood	55-59	0	F	1077
Burwood	55-59	0	M	1000
Burwood	55-59	1	F	3
Burwood	55-59	1	M	3
Burwood	60-64		F	42
Burwood	60-64		M	51
Burwood	60-64	0	F	969
Burwood	60-64	0	M	903
Burwood	60-64	1	F	3
Burwood	65+		F	328
Burwood	65+		M	187
Burwood	65+	0	F	3106
Burwood	65+	0	M	2525
Burwood	65+	1	F	12
Burwood	65+	1	M	5
Byron	0-4		F	88
Byron	0-4		M	91
Byron	0-4	0	F	745
Byron	0-4	0	M	750
Byron	0-4	1	F	20
Byron	0-4	1	M	34
Byron	5-9		F	112
Byron	5-9		M	103
Byron	5-9	0	F	841
Byron	5-9	0	M	863
Byron	5-9	1	F	40
Byron	5-9	1	M	20
Byron	10-14		F	112
Byron	10-14		M	105
Byron	10-14	0	F	887
Byron	10-14	0	M	918
Byron	10-14	1	F	34
Byron	10-14	1	M	40
Byron	15-19		F	78
Byron	15-19		M	75
Byron	15-19	0	F	731
Byron	15-19	0	M	758
Byron	15-19	1	F	33
Byron	15-19	1	M	26
Byron	20-24		F	110
Byron	20-24		M	67
Byron	20-24	0	F	697
Byron	20-24	0	M	556
Byron	20-24	1	F	27
Byron	20-24	1	M	23
Byron	25-29		F	109
Byron	25-29		M	103
Byron	25-29	0	F	1033
Byron	25-29	0	M	828
Byron	25-29	1	F	25
Byron	25-29	1	M	27
Byron	30-34		F	141
Byron	30-34		M	139
Byron	30-34	0	F	1298
Byron	30-34	0	M	1130
Byron	30-34	1	F	20
Byron	30-34	1	M	23
Byron	35-39		F	143
Byron	35-39		M	130
Byron	35-39	0	F	1233
Byron	35-39	0	M	1093
Byron	35-39	1	F	22
Byron	35-39	1	M	23
Byron	40-44		F	121
Byron	40-44		M	128
Byron	40-44	0	F	1176
Byron	40-44	0	M	1030
Byron	40-44	1	F	21
Byron	40-44	1	M	21
Byron	45-49		F	140
Byron	45-49		M	127
Byron	45-49	0	F	1283
Byron	45-49	0	M	1093
Byron	45-49	1	F	24
Byron	45-49	1	M	25
Byron	50-54		F	124
Byron	50-54		M	104
Byron	50-54	0	F	1218
Byron	50-54	0	M	1030
Byron	50-54	1	F	18
Byron	50-54	1	M	22
Byron	55-59		F	114
Byron	55-59		M	103
Byron	55-59	0	F	1186
Byron	55-59	0	M	1061
Byron	55-59	1	F	20
Byron	55-59	1	M	18
Byron	60-64		F	121
Byron	60-64		M	118
Byron	60-64	0	F	1267
Byron	60-64	0	M	1163
Byron	60-64	1	F	16
Byron	60-64	1	M	15
Byron	65+		F	257
Byron	65+		M	302
Byron	65+	0	F	3093
Byron	65+	0	M	2999
Byron	65+	1	F	22
Byron	65+	1	M	27
Cabonne	0-4		F	27
Cabonne	0-4		M	21
Cabonne	0-4	0	F	310
Cabonne	0-4	0	M	326
Cabonne	0-4	1	F	39
Cabonne	0-4	1	M	36
Cabonne	5-9		F	34
Cabonne	5-9		M	28
Cabonne	5-9	0	F	406
Cabonne	5-9	0	M	439
Cabonne	5-9	1	F	31
Cabonne	5-9	1	M	36
Cabonne	10-14		F	45
Cabonne	10-14		M	44
Cabonne	10-14	0	F	442
Cabonne	10-14	0	M	454
Cabonne	10-14	1	F	37
Cabonne	10-14	1	M	59
Cabonne	15-19		F	28
Cabonne	15-19		M	28
Cabonne	15-19	0	F	352
Cabonne	15-19	0	M	380
Cabonne	15-19	1	F	39
Cabonne	15-19	1	M	45
Cabonne	20-24		F	26
Cabonne	20-24		M	28
Cabonne	20-24	0	F	238
Cabonne	20-24	0	M	270
Cabonne	20-24	1	F	32
Cabonne	20-24	1	M	32
Cabonne	25-29		F	14
Cabonne	25-29		M	13
Cabonne	25-29	0	F	227
Cabonne	25-29	0	M	219
Cabonne	25-29	1	F	19
Cabonne	25-29	1	M	18
Cabonne	30-34		F	23
Cabonne	30-34		M	19
Cabonne	30-34	0	F	305
Cabonne	30-34	0	M	242
Cabonne	30-34	1	F	22
Cabonne	30-34	1	M	14
Cabonne	35-39		F	23
Cabonne	35-39		M	36
Cabonne	35-39	0	F	349
Cabonne	35-39	0	M	317
Cabonne	35-39	1	F	23
Cabonne	35-39	1	M	12
Cabonne	40-44		F	27
Cabonne	40-44		M	29
Cabonne	40-44	0	F	351
Cabonne	40-44	0	M	346
Cabonne	40-44	1	F	20
Cabonne	40-44	1	M	9
Cabonne	45-49		F	40
Cabonne	45-49		M	36
Cabonne	45-49	0	F	417
Cabonne	45-49	0	M	395
Cabonne	45-49	1	F	19
Cabonne	45-49	1	M	15
Cabonne	50-54		F	30
Cabonne	50-54		M	29
Cabonne	50-54	0	F	413
Cabonne	50-54	0	M	407
Cabonne	50-54	1	F	17
Cabonne	50-54	1	M	18
Cabonne	55-59		F	27
Cabonne	55-59		M	37
Cabonne	55-59	0	F	467
Cabonne	55-59	0	M	421
Cabonne	55-59	1	F	18
Cabonne	55-59	1	M	22
Cabonne	60-64		F	27
Cabonne	60-64		M	36
Cabonne	60-64	0	F	452
Cabonne	60-64	0	M	451
Cabonne	60-64	1	F	14
Cabonne	60-64	1	M	6
Cabonne	65+		F	99
Cabonne	65+		M	102
Cabonne	65+	0	F	1365
Cabonne	65+	0	M	1361
Cabonne	65+	1	F	16
Cabonne	65+	1	M	28
Camden	0-4		F	138
Camden	0-4		M	155
Camden	0-4	0	F	5001
Camden	0-4	0	M	5331
Camden	0-4	1	F	280
Camden	0-4	1	M	288
Camden	5-9		F	138
Camden	5-9		M	158
Camden	5-9	0	F	4583
Camden	5-9	0	M	4654
Camden	5-9	1	F	216
Camden	5-9	1	M	269
Camden	10-14		F	130
Camden	10-14		M	124
Camden	10-14	0	F	3955
Camden	10-14	0	M	4216
Camden	10-14	1	F	215
Camden	10-14	1	M	242
Camden	15-19		F	100
Camden	15-19		M	92
Camden	15-19	0	F	3428
Camden	15-19	0	M	3517
Camden	15-19	1	F	171
Camden	15-19	1	M	190
Camden	20-24		F	126
Camden	20-24		M	98
Camden	20-24	0	F	3245
Camden	20-24	0	M	3201
Camden	20-24	1	F	171
Camden	20-24	1	M	150
Camden	25-29		F	124
Camden	25-29		M	118
Camden	25-29	0	F	4227
Camden	25-29	0	M	3881
Camden	25-29	1	F	205
Camden	25-29	1	M	140
Camden	30-34		F	155
Camden	30-34		M	158
Camden	30-34	0	F	5454
Camden	30-34	0	M	4742
Camden	30-34	1	F	137
Camden	30-34	1	M	123
Camden	35-39		F	153
Camden	35-39		M	150
Camden	35-39	0	F	5027
Camden	35-39	0	M	4861
Camden	35-39	1	F	130
Camden	35-39	1	M	94
Camden	40-44		F	125
Camden	40-44		M	120
Camden	40-44	0	F	4011
Camden	40-44	0	M	3977
Camden	40-44	1	F	100
Camden	40-44	1	M	99
Camden	45-49		F	78
Camden	45-49		M	105
Camden	45-49	0	F	3747
Camden	45-49	0	M	3747
Camden	45-49	1	F	93
Camden	45-49	1	M	75
Camden	50-54		F	70
Camden	50-54		M	78
Camden	50-54	0	F	3087
Camden	50-54	0	M	3056
Camden	50-54	1	F	66
Camden	50-54	1	M	61
Camden	55-59		F	73
Camden	55-59		M	71
Camden	55-59	0	F	2771
Camden	55-59	0	M	2512
Camden	55-59	1	F	59
Camden	55-59	1	M	50
Camden	60-64		F	72
Camden	60-64		M	57
Camden	60-64	0	F	2411
Camden	60-64	0	M	2148
Camden	60-64	1	F	50
Camden	60-64	1	M	47
Camden	65+		F	183
Camden	65+		M	168
Camden	65+	0	F	6139
Camden	65+	0	M	5207
Camden	65+	1	F	93
Camden	65+	1	M	61
Campbelltown (NSW)	0-4		F	338
Campbelltown (NSW)	0-4		M	319
Campbelltown (NSW)	0-4	0	F	5695
Campbelltown (NSW)	0-4	0	M	5872
Campbelltown (NSW)	0-4	1	F	406
Campbelltown (NSW)	0-4	1	M	475
Campbelltown (NSW)	5-9		F	379
Campbelltown (NSW)	5-9		M	392
Campbelltown (NSW)	5-9	0	F	5759
Campbelltown (NSW)	5-9	0	M	6040
Campbelltown (NSW)	5-9	1	F	447
Campbelltown (NSW)	5-9	1	M	429
Campbelltown (NSW)	10-14		F	350
Campbelltown (NSW)	10-14		M	356
Campbelltown (NSW)	10-14	0	F	5220
Campbelltown (NSW)	10-14	0	M	5468
Campbelltown (NSW)	10-14	1	F	428
Campbelltown (NSW)	10-14	1	M	473
Campbelltown (NSW)	15-19		F	277
Campbelltown (NSW)	15-19		M	316
Campbelltown (NSW)	15-19	0	F	4678
Campbelltown (NSW)	15-19	0	M	4879
Campbelltown (NSW)	15-19	1	F	363
Campbelltown (NSW)	15-19	1	M	412
Campbelltown (NSW)	20-24		F	269
Campbelltown (NSW)	20-24		M	283
Campbelltown (NSW)	20-24	0	F	4886
Campbelltown (NSW)	20-24	0	M	5200
Campbelltown (NSW)	20-24	1	F	324
Campbelltown (NSW)	20-24	1	M	328
Campbelltown (NSW)	25-29		F	329
Campbelltown (NSW)	25-29		M	295
Campbelltown (NSW)	25-29	0	F	5700
Campbelltown (NSW)	25-29	0	M	5274
Campbelltown (NSW)	25-29	1	F	293
Campbelltown (NSW)	25-29	1	M	246
Campbelltown (NSW)	30-34		F	381
Campbelltown (NSW)	30-34		M	318
Campbelltown (NSW)	30-34	0	F	6642
Campbelltown (NSW)	30-34	0	M	5702
Campbelltown (NSW)	30-34	1	F	244
Campbelltown (NSW)	30-34	1	M	178
Campbelltown (NSW)	35-39		F	378
Campbelltown (NSW)	35-39		M	368
Campbelltown (NSW)	35-39	0	F	6857
