LGA_NAME16	MaxSchoolingCompleted	Sex	persons
No usual address (Vic.)	Year 9	F	157
No usual address (Vic.)	Year 9	M	235
No usual address (Vic.)	Year 10	F	389
No usual address (Vic.)	Year 10	M	529
No usual address (Vic.)	Year 11	F	285
No usual address (Vic.)	Year 11	M	366
No usual address (Vic.)	Year 12	F	1231
No usual address (Vic.)	Year 12	M	1215
Migratory - Offshore - Shipping (Vic.)	Year 12	M	9
Aurukun	Did not go to school	M	3
Aurukun	Year 8	F	31
Aurukun	Year 8	M	47
Aurukun	Year 9	F	92
Aurukun	Year 9	M	99
Aurukun	Year 10	F	188
Aurukun	Year 10	M	140
Aurukun	Year 11	F	28
Aurukun	Year 11	M	16
Aurukun	Year 12	F	56
Aurukun	Year 12	M	55
Balonne	Did not go to school	F	12
Balonne	Did not go to school	M	16
Balonne	Year 8	F	92
Balonne	Year 8	M	146
Balonne	Year 9	F	77
Balonne	Year 9	M	126
Balonne	Year 10	F	413
Balonne	Year 10	M	524
Balonne	Year 11	F	125
Balonne	Year 11	M	117
Balonne	Year 12	F	811
Balonne	Year 12	M	617
Banana	Did not go to school	F	17
Banana	Did not go to school	M	21
Banana	Year 8	F	312
Banana	Year 8	M	435
Banana	Year 9	F	284
Banana	Year 9	M	420
Banana	Year 10	F	1281
Banana	Year 10	M	1650
Banana	Year 11	F	367
Banana	Year 11	M	449
Banana	Year 12	F	2518
Banana	Year 12	M	2008
Barcaldine	Did not go to school	F	3
Barcaldine	Year 8	F	67
Barcaldine	Year 8	M	113
Barcaldine	Year 9	F	38
Barcaldine	Year 9	M	84
Barcaldine	Year 10	F	281
Barcaldine	Year 10	M	325
Barcaldine	Year 11	F	79
Barcaldine	Year 11	M	74
Barcaldine	Year 12	F	559
Barcaldine	Year 12	M	401
Barcoo	Year 8	M	17
Barcoo	Year 9	F	8
Barcoo	Year 9	M	10
Barcoo	Year 10	F	30
Barcoo	Year 10	M	43
Barcoo	Year 11	F	4
Barcoo	Year 11	M	13
Barcoo	Year 12	F	58
Barcoo	Year 12	M	45
Blackall Tambo	Did not go to school	M	9
Blackall Tambo	Year 8	F	56
Blackall Tambo	Year 8	M	90
Blackall Tambo	Year 9	F	50
Blackall Tambo	Year 9	M	74
Blackall Tambo	Year 10	F	241
Blackall Tambo	Year 10	M	245
Blackall Tambo	Year 11	F	47
Blackall Tambo	Year 11	M	39
Blackall Tambo	Year 12	F	335
Blackall Tambo	Year 12	M	238
Boulia	Year 8	F	8
Boulia	Year 8	M	15
Boulia	Year 9	F	11
Boulia	Year 9	M	20
Boulia	Year 10	F	44
Boulia	Year 10	M	51
Boulia	Year 11	F	9
Boulia	Year 11	M	14
Boulia	Year 12	F	79
Boulia	Year 12	M	51
Brisbane	Did not go to school	F	3978
Brisbane	Did not go to school	M	3133
Brisbane	Year 8	F	15511
Brisbane	Year 8	M	11685
Brisbane	Year 9	F	14342
Brisbane	Year 9	M	14622
Brisbane	Year 10	F	66997
Brisbane	Year 10	M	61172
Brisbane	Year 11	F	25458
Brisbane	Year 11	M	27808
Brisbane	Year 12	F	375206
Brisbane	Year 12	M	356592
Bulloo	Did not go to school	M	4
Bulloo	Year 8	F	4
Bulloo	Year 8	M	12
Bulloo	Year 9	F	4
Bulloo	Year 9	M	25
Bulloo	Year 10	F	25
Bulloo	Year 10	M	46
Bulloo	Year 11	F	11
Bulloo	Year 11	M	17
Bulloo	Year 12	F	61
Bulloo	Year 12	M	45
Bundaberg	Did not go to school	F	222
Bundaberg	Did not go to school	M	264
Bundaberg	Year 8	F	2891
Bundaberg	Year 8	M	3188
Bundaberg	Year 9	F	2953
Bundaberg	Year 9	M	3294
Bundaberg	Year 10	F	12827
Bundaberg	Year 10	M	12400
Bundaberg	Year 11	F	3408
Bundaberg	Year 11	M	3316
Bundaberg	Year 12	F	17127
Bundaberg	Year 12	M	14511
Burdekin	Did not go to school	F	31
Burdekin	Did not go to school	M	40
Burdekin	Year 8	F	509
Burdekin	Year 8	M	563
Burdekin	Year 9	F	414
Burdekin	Year 9	M	496
Burdekin	Year 10	F	2013
Burdekin	Year 10	M	2184
Burdekin	Year 11	F	507
Burdekin	Year 11	M	622
Burdekin	Year 12	F	2763
Burdekin	Year 12	M	2311
Burke	Year 8	F	7
Burke	Year 8	M	8
Burke	Year 9	F	6
Burke	Year 9	M	7
Burke	Year 10	F	20
Burke	Year 10	M	53
Burke	Year 11	F	10
Burke	Year 11	M	14
Burke	Year 12	F	66
Burke	Year 12	M	80
Cairns	Did not go to school	F	571
Cairns	Did not go to school	M	431
Cairns	Year 8	F	2183
Cairns	Year 8	M	2143
Cairns	Year 9	F	3024
Cairns	Year 9	M	3246
Cairns	Year 10	F	13237
Cairns	Year 10	M	14142
Cairns	Year 11	F	5609
Cairns	Year 11	M	6096
Cairns	Year 12	F	38136
Cairns	Year 12	M	32960
Carpentaria	Did not go to school	F	6
Carpentaria	Did not go to school	M	9
Carpentaria	Year 8	F	55
Carpentaria	Year 8	M	68
Carpentaria	Year 9	F	51
Carpentaria	Year 9	M	88
Carpentaria	Year 10	F	219
Carpentaria	Year 10	M	300
Carpentaria	Year 11	F	73
Carpentaria	Year 11	M	60
Carpentaria	Year 12	F	276
Carpentaria	Year 12	M	233
Cassowary Coast	Did not go to school	F	87
Cassowary Coast	Did not go to school	M	102
Cassowary Coast	Year 8	F	728
Cassowary Coast	Year 8	M	885
Cassowary Coast	Year 9	F	633
Cassowary Coast	Year 9	M	859
Cassowary Coast	Year 10	F	3137
Cassowary Coast	Year 10	M	3414
Cassowary Coast	Year 11	F	965
Cassowary Coast	Year 11	M	1082
Cassowary Coast	Year 12	F	4961
Cassowary Coast	Year 12	M	4399
Central Highlands (Qld)	Did not go to school	F	26
Central Highlands (Qld)	Did not go to school	M	47
Central Highlands (Qld)	Year 8	F	294
Central Highlands (Qld)	Year 8	M	451
Central Highlands (Qld)	Year 9	F	457
Central Highlands (Qld)	Year 9	M	637
Central Highlands (Qld)	Year 10	F	2260
Central Highlands (Qld)	Year 10	M	2894
Central Highlands (Qld)	Year 11	F	789
Central Highlands (Qld)	Year 11	M	967
Central Highlands (Qld)	Year 12	F	5167
Central Highlands (Qld)	Year 12	M	4540
Charters Towers	Did not go to school	F	14
Charters Towers	Did not go to school	M	31
Charters Towers	Year 8	F	301
Charters Towers	Year 8	M	404
Charters Towers	Year 9	F	298
Charters Towers	Year 9	M	359
Charters Towers	Year 10	F	1274
Charters Towers	Year 10	M	1302
Charters Towers	Year 11	F	383
Charters Towers	Year 11	M	349
Charters Towers	Year 12	F	1869
Charters Towers	Year 12	M	1478
Cherbourg	Year 8	F	37
Cherbourg	Year 8	M	47
Cherbourg	Year 9	F	69
Cherbourg	Year 9	M	64
Cherbourg	Year 10	F	128
Cherbourg	Year 10	M	85
Cherbourg	Year 11	F	65
Cherbourg	Year 11	M	57
Cherbourg	Year 12	F	100
Cherbourg	Year 12	M	80
Cloncurry	Did not go to school	F	9
Cloncurry	Did not go to school	M	13
Cloncurry	Year 8	F	47
Cloncurry	Year 8	M	98
Cloncurry	Year 9	F	54
Cloncurry	Year 9	M	101
Cloncurry	Year 10	F	234
Cloncurry	Year 10	M	396
Cloncurry	Year 11	F	87
Cloncurry	Year 11	M	122
Cloncurry	Year 12	F	597
Cloncurry	Year 12	M	628
Cook	Did not go to school	F	9
Cook	Did not go to school	M	24
Cook	Year 8	F	52
Cook	Year 8	M	98
Cook	Year 9	F	91
Cook	Year 9	M	156
Cook	Year 10	F	355
Cook	Year 10	M	504
Cook	Year 11	F	161
Cook	Year 11	M	153
Cook	Year 12	F	723
Cook	Year 12	M	661
Croydon	Year 8	F	3
Croydon	Year 8	M	9
Croydon	Year 9	F	3
Croydon	Year 9	M	8
Croydon	Year 10	F	29
Croydon	Year 10	M	36
Croydon	Year 11	F	15
Croydon	Year 11	M	6
Croydon	Year 12	F	30
Croydon	Year 12	M	31
Diamantina	Year 8	F	4
Diamantina	Year 8	M	3
Diamantina	Year 9	M	9
Diamantina	Year 10	F	18
Diamantina	Year 10	M	28
Diamantina	Year 11	F	13
Diamantina	Year 11	M	14
Diamantina	Year 12	F	54
Diamantina	Year 12	M	37
Doomadgee	Did not go to school	F	21
Doomadgee	Did not go to school	M	12
Doomadgee	Year 8	F	24
Doomadgee	Year 8	M	56
Doomadgee	Year 9	F	36
Doomadgee	Year 9	M	43
Doomadgee	Year 10	F	221
Doomadgee	Year 10	M	203
Doomadgee	Year 11	F	52
Doomadgee	Year 11	M	49
Doomadgee	Year 12	F	95
Doomadgee	Year 12	M	63
Douglas	Did not go to school	F	21
Douglas	Did not go to school	M	22
Douglas	Year 8	F	140
Douglas	Year 8	M	202
Douglas	Year 9	F	201
Douglas	Year 9	M	285
Douglas	Year 10	F	975
Douglas	Year 10	M	1224
Douglas	Year 11	F	492
Douglas	Year 11	M	552
Douglas	Year 12	F	2682
Douglas	Year 12	M	2331
Etheridge	Year 8	F	23
Etheridge	Year 8	M	32
Etheridge	Year 9	F	17
Etheridge	Year 9	M	29
Etheridge	Year 10	F	64
Etheridge	Year 10	M	101
Etheridge	Year 11	F	17
Etheridge	Year 11	M	16
Etheridge	Year 12	F	114
Etheridge	Year 12	M	93
Flinders (Qld)	Did not go to school	M	4
Flinders (Qld)	Year 8	F	49
Flinders (Qld)	Year 8	M	59
Flinders (Qld)	Year 9	F	21
Flinders (Qld)	Year 9	M	45
Flinders (Qld)	Year 10	F	146
Flinders (Qld)	Year 10	M	166
Flinders (Qld)	Year 11	F	43
Flinders (Qld)	Year 11	M	34
Flinders (Qld)	Year 12	F	269
Flinders (Qld)	Year 12	M	199
Fraser Coast	Did not go to school	F	161
Fraser Coast	Did not go to school	M	186
Fraser Coast	Year 8	F	2827
Fraser Coast	Year 8	M	3252
Fraser Coast	Year 9	F	3642
Fraser Coast	Year 9	M	3764
Fraser Coast	Year 10	F	15396
Fraser Coast	Year 10	M	14980
Fraser Coast	Year 11	F	4117
Fraser Coast	Year 11	M	3982
Fraser Coast	Year 12	F	18718
Fraser Coast	Year 12	M	15883
Gladstone	Did not go to school	F	51
Gladstone	Did not go to school	M	84
Gladstone	Year 8	F	986
Gladstone	Year 8	M	1166
Gladstone	Year 9	F	1421
Gladstone	Year 9	M	1668
Gladstone	Year 10	F	6530
Gladstone	Year 10	M	7303
Gladstone	Year 11	F	2345
Gladstone	Year 11	M	2597
Gladstone	Year 12	F	11551
Gladstone	Year 12	M	10159
Gold Coast	Did not go to school	F	1003
Gold Coast	Did not go to school	M	870
Gold Coast	Year 8	F	6836
Gold Coast	Year 8	M	6314
Gold Coast	Year 9	F	11594
Gold Coast	Year 9	M	11916
Gold Coast	Year 10	F	53266
Gold Coast	Year 10	M	50160
Gold Coast	Year 11	F	20759
Gold Coast	Year 11	M	21212
Gold Coast	Year 12	F	156324
Gold Coast	Year 12	M	138709
Goondiwindi	Did not go to school	F	12
Goondiwindi	Did not go to school	M	20
Goondiwindi	Year 8	F	248
Goondiwindi	Year 8	M	331
Goondiwindi	Year 9	F	236
Goondiwindi	Year 9	M	290
Goondiwindi	Year 10	F	986
Goondiwindi	Year 10	M	1127
Goondiwindi	Year 11	F	274
Goondiwindi	Year 11	M	273
Goondiwindi	Year 12	F	1914
Goondiwindi	Year 12	M	1597
Gympie	Did not go to school	F	64
Gympie	Did not go to school	M	81
Gympie	Year 8	F	1282
Gympie	Year 8	M	1480
Gympie	Year 9	F	1503
Gympie	Year 9	M	1783
Gympie	Year 10	F	6931
Gympie	Year 10	M	7075
Gympie	Year 11	F	1954
Gympie	Year 11	M	1919
Gympie	Year 12	F	9115
Gympie	Year 12	M	7625
Hinchinbrook	Did not go to school	F	24
Hinchinbrook	Did not go to school	M	16
Hinchinbrook	Year 8	F	388
Hinchinbrook	Year 8	M	409
Hinchinbrook	Year 9	F	259
Hinchinbrook	Year 9	M	323
Hinchinbrook	Year 10	F	1299
Hinchinbrook	Year 10	M	1388
Hinchinbrook	Year 11	F	391
Hinchinbrook	Year 11	M	390
Hinchinbrook	Year 12	F	1771
Hinchinbrook	Year 12	M	1699
Hope Vale	Did not go to school	M	4
Hope Vale	Year 8	F	24
Hope Vale	Year 8	M	47
Hope Vale	Year 9	F	21
Hope Vale	Year 9	M	32
Hope Vale	Year 10	F	79
Hope Vale	Year 10	M	91
Hope Vale	Year 11	F	57
Hope Vale	Year 11	M	43
Hope Vale	Year 12	F	133
Hope Vale	Year 12	M	90
Ipswich	Did not go to school	F	673
Ipswich	Did not go to school	M	555
Ipswich	Year 8	F	3855
Ipswich	Year 8	M	3614
Ipswich	Year 9	F	4532
Ipswich	Year 9	M	4913
Ipswich	Year 10	F	19612
Ipswich	Year 10	M	20005
Ipswich	Year 11	F	6983
Ipswich	Year 11	M	7219
Ipswich	Year 12	F	48825
Ipswich	Year 12	M	43542
Isaac	Did not go to school	F	24
Isaac	Did not go to school	M	22
Isaac	Year 8	F	170
Isaac	Year 8	M	286
Isaac	Year 9	F	258
Isaac	Year 9	M	461
Isaac	Year 10	F	1514
Isaac	Year 10	M	2152
Isaac	Year 11	F	491
Isaac	Year 11	M	737
Isaac	Year 12	F	3717
Isaac	Year 12	M	3256
Kowanyama	Did not go to school	M	6
Kowanyama	Year 8	F	28
Kowanyama	Year 8	M	30
Kowanyama	Year 9	F	19
Kowanyama	Year 9	M	25
Kowanyama	Year 10	F	126
Kowanyama	Year 10	M	143
Kowanyama	Year 11	F	85
Kowanyama	Year 11	M	50
Kowanyama	Year 12	F	87
Kowanyama	Year 12	M	60
Livingstone	Did not go to school	F	28
Livingstone	Did not go to school	M	31
Livingstone	Year 8	F	744
Livingstone	Year 8	M	820
Livingstone	Year 9	F	836
Livingstone	Year 9	M	1035
Livingstone	Year 10	F	4235
Livingstone	Year 10	M	5031
Livingstone	Year 11	F	1255
Livingstone	Year 11	M	1332
Livingstone	Year 12	F	7552
Livingstone	Year 12	M	6437
Lockhart River	Year 8	F	21
Lockhart River	Year 8	M	16
Lockhart River	Year 9	F	27
Lockhart River	Year 9	M	17
Lockhart River	Year 10	F	60
Lockhart River	Year 10	M	77
Lockhart River	Year 11	F	43
Lockhart River	Year 11	M	36
Lockhart River	Year 12	F	55
Lockhart River	Year 12	M	53
Lockyer Valley	Did not go to school	F	101
Lockyer Valley	Did not go to school	M	150
Lockyer Valley	Year 8	F	1024
Lockyer Valley	Year 8	M	1197
Lockyer Valley	Year 9	F	1084
Lockyer Valley	Year 9	M	1264
Lockyer Valley	Year 10	F	4635
Lockyer Valley	Year 10	M	4920
Lockyer Valley	Year 11	F	1265
Lockyer Valley	Year 11	M	1253
Lockyer Valley	Year 12	F	7735
Lockyer Valley	Year 12	M	6150
Logan	Did not go to school	F	2003
Logan	Did not go to school	M	1730
Logan	Year 8	F	5692
Logan	Year 8	M	5464
Logan	Year 9	F	7079
Logan	Year 9	M	7976
Logan	Year 10	F	30009
Logan	Year 10	M	29929
Logan	Year 11	F	10736
Logan	Year 11	M	11411
Logan	Year 12	F	71403
Logan	Year 12	M	64436
Longreach	Did not go to school	F	5
Longreach	Did not go to school	M	7
Longreach	Year 8	F	66
Longreach	Year 8	M	111
Longreach	Year 9	F	44
Longreach	Year 9	M	91
Longreach	Year 10	F	310
Longreach	Year 10	M	354
Longreach	Year 11	F	106
Longreach	Year 11	M	91
Longreach	Year 12	F	772
Longreach	Year 12	M	551
Mackay	Did not go to school	F	136
Mackay	Did not go to school	M	144
Mackay	Year 8	F	2133
Mackay	Year 8	M	2454
Mackay	Year 9	F	2549
Mackay	Year 9	M	2921
Mackay	Year 10	F	12320
Mackay	Year 10	M	13685
Mackay	Year 11	F	3957
Mackay	Year 11	M	4281
Mackay	Year 12	F	23062
Mackay	Year 12	M	19333
McKinlay	Did not go to school	M	3
McKinlay	Year 8	F	11
McKinlay	Year 8	M	19
McKinlay	Year 9	F	8
McKinlay	Year 9	M	22
McKinlay	Year 10	F	70
McKinlay	Year 10	M	80
McKinlay	Year 11	F	14
McKinlay	Year 11	M	22
McKinlay	Year 12	F	155
McKinlay	Year 12	M	134
Mapoon	Year 8	F	19
Mapoon	Year 8	M	16
Mapoon	Year 9	F	9
Mapoon	Year 9	M	19
Mapoon	Year 10	F	48
Mapoon	Year 10	M	39
Mapoon	Year 11	F	23
Mapoon	Year 11	M	21
Mapoon	Year 12	F	36
Mapoon	Year 12	M	32
Maranoa	Did not go to school	F	29
Maranoa	Did not go to school	M	21
Maranoa	Year 8	F	237
Maranoa	Year 8	M	348
Maranoa	Year 9	F	224
Maranoa	Year 9	M	370
Maranoa	Year 10	F	1213
Maranoa	Year 10	M	1468
Maranoa	Year 11	F	352
Maranoa	Year 11	M	339
Maranoa	Year 12	F	2416
Maranoa	Year 12	M	1808
Mareeba	Did not go to school	F	73
Mareeba	Did not go to school	M	87
Mareeba	Year 8	F	571
Mareeba	Year 8	M	666
Mareeba	Year 9	F	447
Mareeba	Year 9	M	626
Mareeba	Year 10	F	2119
Mareeba	Year 10	M	3132
Mareeba	Year 11	F	644
Mareeba	Year 11	M	774
Mareeba	Year 12	F	4044
Mareeba	Year 12	M	3566
Moreton Bay	Did not go to school	F	726
Moreton Bay	Did not go to school	M	786
Moreton Bay	Year 8	F	7711
Moreton Bay	Year 8	M	7340
Moreton Bay	Year 9	F	10074
Moreton Bay	Year 9	M	10654
Moreton Bay	Year 10	F	47162
Moreton Bay	Year 10	M	45397
Moreton Bay	Year 11	F	15423
Moreton Bay	Year 11	M	15793
Moreton Bay	Year 12	F	106051
Moreton Bay	Year 12	M	93601
Mornington	Did not go to school	F	13
Mornington	Did not go to school	M	8
Mornington	Year 8	F	44
Mornington	Year 8	M	70
Mornington	Year 9	F	25
Mornington	Year 9	M	32
Mornington	Year 10	F	112
Mornington	Year 10	M	112
Mornington	Year 11	F	38
Mornington	Year 11	M	28
Mornington	Year 12	F	121
Mornington	Year 12	M	80
Mount Isa	Did not go to school	F	41
Mount Isa	Did not go to school	M	54
Mount Isa	Year 8	F	247
Mount Isa	Year 8	M	364
Mount Isa	Year 9	F	333
Mount Isa	Year 9	M	429
Mount Isa	Year 10	F	1390
Mount Isa	Year 10	M	1721
Mount Isa	Year 11	F	557
Mount Isa	Year 11	M	644
Mount Isa	Year 12	F	3659
Mount Isa	Year 12	M	3190
Murweh	Did not go to school	F	6
Murweh	Did not go to school	M	10
Murweh	Year 8	F	145
Murweh	Year 8	M	153
Murweh	Year 9	F	81
Murweh	Year 9	M	124
Murweh	Year 10	F	411
Murweh	Year 10	M	452
Murweh	Year 11	F	109
Murweh	Year 11	M	92
Murweh	Year 12	F	733
Murweh	Year 12	M	528
Napranum	Did not go to school	F	3
Napranum	Did not go to school	M	5
Napranum	Year 8	F	17
Napranum	Year 8	M	24
Napranum	Year 9	F	24
Napranum	Year 9	M	32
Napranum	Year 10	F	71
Napranum	Year 10	M	68
Napranum	Year 11	F	38
Napranum	Year 11	M	42
Napranum	Year 12	F	78
Napranum	Year 12	M	66
Noosa	Did not go to school	F	47
Noosa	Did not go to school	M	49
Noosa	Year 8	F	619
Noosa	Year 8	M	616
Noosa	Year 9	F	1048
Noosa	Year 9	M	1107
Noosa	Year 10	F	5388
Noosa	Year 10	M	5034
Noosa	Year 11	F	2184
Noosa	Year 11	M	2076
Noosa	Year 12	F	13897
Noosa	Year 12	M	12531
North Burnett	Did not go to school	F	15
North Burnett	Did not go to school	M	31
North Burnett	Year 8	F	343
North Burnett	Year 8	M	483
North Burnett	Year 9	F	254
North Burnett	Year 9	M	344
North Burnett	Year 10	F	1190
North Burnett	Year 10	M	1374
North Burnett	Year 11	F	267
North Burnett	Year 11	M	249
North Burnett	Year 12	F	1630
North Burnett	Year 12	M	1235
Northern Peninsula Area	Did not go to school	F	3
Northern Peninsula Area	Did not go to school	M	5
Northern Peninsula Area	Year 8	F	30
Northern Peninsula Area	Year 8	M	32
Northern Peninsula Area	Year 9	F	26
Northern Peninsula Area	Year 9	M	38
Northern Peninsula Area	Year 10	F	150
Northern Peninsula Area	Year 10	M	149
Northern Peninsula Area	Year 11	F	182
Northern Peninsula Area	Year 11	M	131
Northern Peninsula Area	Year 12	F	438
Northern Peninsula Area	Year 12	M	360
Palm Island	Did not go to school	M	7
Palm Island	Year 8	F	70
Palm Island	Year 8	M	93
Palm Island	Year 9	F	74
Palm Island	Year 9	M	81
Palm Island	Year 10	F	190
Palm Island	Year 10	M	205
Palm Island	Year 11	F	132
Palm Island	Year 11	M	90
Palm Island	Year 12	F	224
Palm Island	Year 12	M	158
Paroo	Did not go to school	F	3
Paroo	Did not go to school	M	10
Paroo	Year 8	F	60
Paroo	Year 8	M	74
Paroo	Year 9	F	49
Paroo	Year 9	M	58
Paroo	Year 10	F	183
Paroo	Year 10	M	202
Paroo	Year 11	F	60
Paroo	Year 11	M	38
Paroo	Year 12	F	253
Paroo	Year 12	M	213
Pormpuraaw	Did not go to school	F	3
Pormpuraaw	Did not go to school	M	3
Pormpuraaw	Year 8	F	23
Pormpuraaw	Year 8	M	34
Pormpuraaw	Year 9	F	14
Pormpuraaw	Year 9	M	26
Pormpuraaw	Year 10	F	62
Pormpuraaw	Year 10	M	54
Pormpuraaw	Year 11	F	39
Pormpuraaw	Year 11	M	27
Pormpuraaw	Year 12	F	61
Pormpuraaw	Year 12	M	52
Quilpie	Did not go to school	M	4
Quilpie	Year 8	F	9
Quilpie	Year 8	M	14
Quilpie	Year 9	F	4
Quilpie	Year 9	M	23
Quilpie	Year 10	F	68
Quilpie	Year 10	M	95
Quilpie	Year 11	F	15
Quilpie	Year 11	M	17
Quilpie	Year 12	F	162
Quilpie	Year 12	M	104
Redland	Did not go to school	F	182
Redland	Did not go to school	M	161
Redland	Year 8	F	2462
Redland	Year 8	M	2305
Redland	Year 9	F	3165
Redland	Year 9	M	3317
Redland	Year 10	F	16751
Redland	Year 10	M	15534
Redland	Year 11	F	5036
Redland	Year 11	M	5449
Redland	Year 12	F	37036
Redland	Year 12	M	33323
Richmond	Did not go to school	M	4
Richmond	Year 8	F	11
Richmond	Year 8	M	29
Richmond	Year 9	F	14
Richmond	Year 9	M	16
Richmond	Year 10	F	58
Richmond	Year 10	M	101
Richmond	Year 11	F	27
Richmond	Year 11	M	18
Richmond	Year 12	F	138
Richmond	Year 12	M	86
Rockhampton	Did not go to school	F	161
Rockhampton	Did not go to school	M	206
Rockhampton	Year 8	F	1959
Rockhampton	Year 8	M	2079
Rockhampton	Year 9	F	1756
Rockhampton	Year 9	M	2105
Rockhampton	Year 10	F	8459
Rockhampton	Year 10	M	8318
Rockhampton	Year 11	F	2445
Rockhampton	Year 11	M	2461
Rockhampton	Year 12	F	15856
Rockhampton	Year 12	M	13480
Scenic Rim	Did not go to school	F	45
Scenic Rim	Did not go to school	M	61
Scenic Rim	Year 8	F	922
Scenic Rim	Year 8	M	1041
Scenic Rim	Year 9	F	964
Scenic Rim	Year 9	M	1213
Scenic Rim	Year 10	F	4460
Scenic Rim	Year 10	M	4783
Scenic Rim	Year 11	F	1364
Scenic Rim	Year 11	M	1410
Scenic Rim	Year 12	F	8917
Scenic Rim	Year 12	M	7389
Somerset	Did not go to school	F	45
Somerset	Did not go to school	M	53
Somerset	Year 8	F	591
Somerset	Year 8	M	716
Somerset	Year 9	F	632
Somerset	Year 9	M	888
Somerset	Year 10	F	2916
Somerset	Year 10	M	3177
Somerset	Year 11	F	831
Somerset	Year 11	M	852
Somerset	Year 12	F	4358
Somerset	Year 12	M	3661
South Burnett	Did not go to school	F	52
South Burnett	Did not go to school	M	64
South Burnett	Year 8	F	1017
South Burnett	Year 8	M	1215
South Burnett	Year 9	F	962
South Burnett	Year 9	M	1256
South Burnett	Year 10	F	4128
South Burnett	Year 10	M	4313
South Burnett	Year 11	F	1050
South Burnett	Year 11	M	1009
South Burnett	Year 12	F	5226
South Burnett	Year 12	M	4195
Southern Downs	Did not go to school	F	70
Southern Downs	Did not go to school	M	95
Southern Downs	Year 8	F	942
Southern Downs	Year 8	M	1079
Southern Downs	Year 9	F	1001
Southern Downs	Year 9	M	1129
Southern Downs	Year 10	F	4542
Southern Downs	Year 10	M	4447
Southern Downs	Year 11	F	1139
Southern Downs	Year 11	M	1106
Southern Downs	Year 12	F	6377
Southern Downs	Year 12	M	5380
Sunshine Coast	Did not go to school	F	320
Sunshine Coast	Did not go to school	M	355
Sunshine Coast	Year 8	F	4463
Sunshine Coast	Year 8	M	4277
Sunshine Coast	Year 9	F	6526
Sunshine Coast	Year 9	M	6748
Sunshine Coast	Year 10	F	34145
Sunshine Coast	Year 10	M	31213
Sunshine Coast	Year 11	F	11945
Sunshine Coast	Year 11	M	11842
Sunshine Coast	Year 12	F	82818
Sunshine Coast	Year 12	M	70983
Tablelands	Did not go to school	F	38
Tablelands	Did not go to school	M	50
Tablelands	Year 8	F	551
Tablelands	Year 8	M	660
Tablelands	Year 9	F	601
Tablelands	Year 9	M	686
Tablelands	Year 10	F	3005
Tablelands	Year 10	M	3027
Tablelands	Year 11	F	905
Tablelands	Year 11	M	862
Tablelands	Year 12	F	4827
Tablelands	Year 12	M	4068
Toowoomba	Did not go to school	F	755
Toowoomba	Did not go to school	M	486
Toowoomba	Year 8	F	3932
Toowoomba	Year 8	M	4045
Toowoomba	Year 9	F	3680
Toowoomba	Year 9	M	4003
Toowoomba	Year 10	F	17674
Toowoomba	Year 10	M	17054
Toowoomba	Year 11	F	5019
Toowoomba	Year 11	M	4827
Toowoomba	Year 12	F	37161
Toowoomba	Year 12	M	31575
Torres	Did not go to school	F	5
Torres	Did not go to school	M	6
Torres	Year 8	F	52
Torres	Year 8	M	55
Torres	Year 9	F	47
Torres	Year 9	M	53
Torres	Year 10	F	204
Torres	Year 10	M	218
Torres	Year 11	F	127
Torres	Year 11	M	112
Torres	Year 12	F	723
Torres	Year 12	M	647
Torres Strait Island	Did not go to school	F	16
Torres Strait Island	Did not go to school	M	21
Torres Strait Island	Year 8	F	120
Torres Strait Island	Year 8	M	114
Torres Strait Island	Year 9	F	52
Torres Strait Island	Year 9	M	98
Torres Strait Island	Year 10	F	224
Torres Strait Island	Year 10	M	259
Torres Strait Island	Year 11	F	178
Torres Strait Island	Year 11	M	167
Torres Strait Island	Year 12	F	718
Torres Strait Island	Year 12	M	594
Townsville	Did not go to school	F	361
Townsville	Did not go to school	M	371
Townsville	Year 8	F	2853
Townsville	Year 8	M	2869
Townsville	Year 9	F	3660
Townsville	Year 9	M	3900
Townsville	Year 10	F	17358
Townsville	Year 10	M	17566
Townsville	Year 11	F	6033
Townsville	Year 11	M	6569
Townsville	Year 12	F	42871
Townsville	Year 12	M	38301
Weipa	Year 8	F	18
Weipa	Year 8	M	28
Weipa	Year 9	F	44
Weipa	Year 9	M	62
Weipa	Year 10	F	237
Weipa	Year 10	M	363
Weipa	Year 11	F	113
Weipa	Year 11	M	146
Weipa	Year 12	F	866
Weipa	Year 12	M	735
Western Downs	Did not go to school	F	50
Western Downs	Did not go to school	M	59
Western Downs	Year 8	F	768
Western Downs	Year 8	M	996
Western Downs	Year 9	F	763
Western Downs	Year 9	M	988
Western Downs	Year 10	F	3473
Western Downs	Year 10	M	3947
Western Downs	Year 11	F	935
Western Downs	Year 11	M	986
Western Downs	Year 12	F	5842
Western Downs	Year 12	M	4772
Whitsunday	Did not go to school	F	58
Whitsunday	Did not go to school	M	80
Whitsunday	Year 8	F	558
Whitsunday	Year 8	M	716
Whitsunday	Year 9	F	778
Whitsunday	Year 9	M	949
Whitsunday	Year 10	F	3602
Whitsunday	Year 10	M	4273
Whitsunday	Year 11	F	1242
Whitsunday	Year 11	M	1451
Whitsunday	Year 12	F	7050
Whitsunday	Year 12	M	6008
Winton	Did not go to school	F	4
Winton	Year 8	F	23
Winton	Year 8	M	40
Winton	Year 9	F	19
Winton	Year 9	M	30
