LGA_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Blacktown	65-74	1	1	1	F	38
Blacktown	65-74	1	1	1	M	15
Blacktown	75-84				F	508
Blacktown	75-84				M	423
Blacktown	75-84	0			F	5881
Blacktown	75-84	0			M	5155
Blacktown	75-84	1	0	1	F	230
Blacktown	75-84	1	0	1	M	181
Blacktown	75-84	1	1	0	F	29
Blacktown	75-84	1	1	0	M	31
Blacktown	75-84	1	1	1	F	7
Blacktown	85+				F	351
Blacktown	85+				M	176
Blacktown	85+	0			F	2386
Blacktown	85+	0			M	1363
Blacktown	85+	1	0	1	F	11
Blacktown	85+	1	0	1	M	7
Blacktown	85+	1	1	0	F	5
Blacktown	85+	1	1	0	M	4
Bland	15-19				F	14
Bland	15-19				M	15
Bland	15-19	0			F	119
Bland	15-19	0			M	116
Bland	15-19	1	0	1	F	20
Bland	15-19	1	0	1	M	4
Bland	20-24				F	9
Bland	20-24				M	5
Bland	20-24	0			F	84
Bland	20-24	0			M	115
Bland	20-24	1	0	1	F	13
Bland	20-24	1	0	1	M	5
Bland	20-24	1	1	0	F	19
Bland	20-24	1	1	0	M	5
Bland	25-34				F	15
Bland	25-34				M	32
Bland	25-34	0			F	90
Bland	25-34	0			M	153
Bland	25-34	1	0	1	F	18
Bland	25-34	1	0	1	M	9
Bland	25-34	1	1	0	F	150
Bland	25-34	1	1	0	M	109
Bland	25-34	1	1	1	F	9
Bland	35-44				F	42
Bland	35-44				M	35
Bland	35-44	0			F	69
Bland	35-44	0			M	89
Bland	35-44	1	0	1	F	14
Bland	35-44	1	0	1	M	6
Bland	35-44	1	1	0	F	194
Bland	35-44	1	1	0	M	158
Bland	35-44	1	1	1	F	13
Bland	35-44	1	1	1	M	6
Bland	45-54				F	21
Bland	45-54				M	29
Bland	45-54	0			F	191
Bland	45-54	0			M	200
Bland	45-54	1	0	1	F	38
Bland	45-54	1	0	1	M	4
Bland	45-54	1	1	0	F	73
Bland	45-54	1	1	0	M	81
Bland	45-54	1	1	1	M	5
Bland	55-64				F	26
Bland	55-64				M	53
Bland	55-64	0			F	243
Bland	55-64	0			M	324
Bland	55-64	1	0	1	F	81
Bland	55-64	1	0	1	M	31
Bland	55-64	1	1	0	F	3
Bland	55-64	1	1	0	M	26
Bland	65-74				F	30
Bland	65-74				M	37
Bland	65-74	0			F	244
Bland	65-74	0			M	281
Bland	65-74	1	0	1	F	53
Bland	65-74	1	0	1	M	20
Bland	65-74	1	1	0	F	8
Bland	65-74	1	1	0	M	6
Bland	75-84				F	30
Bland	75-84				M	25
Bland	75-84	0			F	171
Bland	75-84	0			M	166
Bland	75-84	1	0	1	F	16
Bland	75-84	1	0	1	M	11
Bland	85+				F	18
Bland	85+				M	11
Bland	85+	0			F	93
Bland	85+	0			M	57
Blayney	15-19				F	10
Blayney	15-19				M	27
Blayney	15-19	0			F	180
Blayney	15-19	0			M	203
Blayney	15-19	1	0	1	F	23
Blayney	15-19	1	0	1	M	11
Blayney	20-24				F	15
Blayney	20-24				M	6
Blayney	20-24	0			F	113
Blayney	20-24	0			M	136
Blayney	20-24	1	0	1	F	10
Blayney	20-24	1	0	1	M	4
Blayney	20-24	1	1	0	F	15
Blayney	20-24	1	1	0	M	12
Blayney	25-34				F	19
Blayney	25-34				M	17
Blayney	25-34	0			F	155
Blayney	25-34	0			M	194
Blayney	25-34	1	0	1	F	13
Blayney	25-34	1	0	1	M	8
Blayney	25-34	1	1	0	F	213
Blayney	25-34	1	1	0	M	156
Blayney	25-34	1	1	1	F	19
Blayney	25-34	1	1	1	M	4
Blayney	35-44				F	27
Blayney	35-44				M	19
Blayney	35-44	0			F	92
Blayney	35-44	0			M	96
Blayney	35-44	1	0	1	F	7
Blayney	35-44	1	0	1	M	6
Blayney	35-44	1	1	0	F	274
Blayney	35-44	1	1	0	M	234
Blayney	35-44	1	1	1	F	14
Blayney	35-44	1	1	1	M	8
Blayney	45-54				F	25
Blayney	45-54				M	46
Blayney	45-54	0			F	309
Blayney	45-54	0			M	285
Blayney	45-54	1	0	1	F	30
Blayney	45-54	1	0	1	M	15
Blayney	45-54	1	1	0	F	142
Blayney	45-54	1	1	0	M	137
Blayney	45-54	1	1	1	F	10
Blayney	45-54	1	1	1	M	4
Blayney	55-64				F	37
Blayney	55-64				M	47
Blayney	55-64	0			F	408
Blayney	55-64	0			M	448
Blayney	55-64	1	0	1	F	82
Blayney	55-64	1	0	1	M	26
Blayney	55-64	1	1	0	F	21
Blayney	55-64	1	1	0	M	28
Blayney	65-74				F	29
Blayney	65-74				M	39
Blayney	65-74	0			F	324
Blayney	65-74	0			M	389
Blayney	65-74	1	0	1	F	63
Blayney	65-74	1	0	1	M	32
Blayney	65-74	1	1	0	F	6
Blayney	65-74	1	1	0	M	3
Blayney	75-84				F	25
Blayney	75-84				M	28
Blayney	75-84	0			F	203
Blayney	75-84	0			M	201
Blayney	75-84	1	0	1	F	11
Blayney	75-84	1	0	1	M	11
Blayney	85+				F	15
Blayney	85+				M	7
Blayney	85+	0			F	82
Blayney	85+	0			M	63
Blue Mountains	15-19				F	88
Blue Mountains	15-19				M	92
Blue Mountains	15-19	0			F	1943
Blue Mountains	15-19	0			M	2263
Blue Mountains	15-19	1	0	1	F	155
Blue Mountains	15-19	1	0	1	M	111
Blue Mountains	15-19	1	1	0	F	12
Blue Mountains	15-19	1	1	0	M	4
Blue Mountains	20-24				F	41
Blue Mountains	20-24				M	60
Blue Mountains	20-24	0			F	1364
Blue Mountains	20-24	0			M	1662
Blue Mountains	20-24	1	0	1	F	95
Blue Mountains	20-24	1	0	1	M	56
Blue Mountains	20-24	1	1	0	F	81
Blue Mountains	20-24	1	1	0	M	58
Blue Mountains	20-24	1	1	1	M	3
Blue Mountains	25-34				F	134
Blue Mountains	25-34				M	138
Blue Mountains	25-34	0			F	1848
Blue Mountains	25-34	0			M	2275
Blue Mountains	25-34	1	0	1	F	108
Blue Mountains	25-34	1	0	1	M	60
Blue Mountains	25-34	1	1	0	F	1491
Blue Mountains	25-34	1	1	0	M	997
Blue Mountains	25-34	1	1	1	F	56
Blue Mountains	25-34	1	1	1	M	19
Blue Mountains	35-44				F	148
Blue Mountains	35-44				M	180
Blue Mountains	35-44	0			F	1311
Blue Mountains	35-44	0			M	1641
Blue Mountains	35-44	1	0	1	F	79
Blue Mountains	35-44	1	0	1	M	69
Blue Mountains	35-44	1	1	0	F	3388
Blue Mountains	35-44	1	1	0	M	2645
Blue Mountains	35-44	1	1	1	F	83
Blue Mountains	35-44	1	1	1	M	45
Blue Mountains	45-54				F	190
Blue Mountains	45-54				M	181
Blue Mountains	45-54	0			F	3128
Blue Mountains	45-54	0			M	2992
Blue Mountains	45-54	1	0	1	F	225
Blue Mountains	45-54	1	0	1	M	114
Blue Mountains	45-54	1	1	0	F	2114
Blue Mountains	45-54	1	1	0	M	1948
Blue Mountains	45-54	1	1	1	F	40
Blue Mountains	45-54	1	1	1	M	29
Blue Mountains	55-64				F	160
Blue Mountains	55-64				M	162
Blue Mountains	55-64	0			F	4916
Blue Mountains	55-64	0			M	4331
Blue Mountains	55-64	1	0	1	F	719
Blue Mountains	55-64	1	0	1	M	301
Blue Mountains	55-64	1	1	0	F	171
Blue Mountains	55-64	1	1	0	M	429
Blue Mountains	55-64	1	1	1	F	11
Blue Mountains	55-64	1	1	1	M	9
Blue Mountains	65-74				F	178
Blue Mountains	65-74				M	172
Blue Mountains	65-74	0			F	4606
Blue Mountains	65-74	0			M	4363
Blue Mountains	65-74	1	0	1	F	674
Blue Mountains	65-74	1	0	1	M	411
Blue Mountains	65-74	1	1	0	F	38
Blue Mountains	65-74	1	1	0	M	72
Blue Mountains	65-74	1	1	1	F	3
Blue Mountains	75-84				F	155
Blue Mountains	75-84				M	122
Blue Mountains	75-84	0			F	2629
Blue Mountains	75-84	0			M	2148
Blue Mountains	75-84	1	0	1	F	102
Blue Mountains	75-84	1	0	1	M	75
Blue Mountains	75-84	1	1	0	F	7
Blue Mountains	75-84	1	1	0	M	8
Blue Mountains	85+				F	148
Blue Mountains	85+				M	35
Blue Mountains	85+	0			F	948
Blue Mountains	85+	0			M	613
Blue Mountains	85+	1	0	1	F	6
Blue Mountains	85+	1	0	1	M	5
Blue Mountains	85+	1	1	0	F	4
Bogan	15-19				F	4
Bogan	15-19				M	9
Bogan	15-19	0			F	58
Bogan	15-19	0			M	79
Bogan	15-19	1	0	1	F	6
Bogan	20-24				F	3
Bogan	20-24				M	16
Bogan	20-24	0			F	39
Bogan	20-24	0			M	59
Bogan	20-24	1	1	0	F	7
Bogan	20-24	1	1	0	M	9
Bogan	25-34				F	10
Bogan	25-34				M	10
Bogan	25-34	0			F	65
Bogan	25-34	0			M	84
Bogan	25-34	1	0	1	F	6
Bogan	25-34	1	1	0	F	89
Bogan	25-34	1	1	0	M	54
Bogan	35-44				F	7
Bogan	35-44				M	9
Bogan	35-44	0			F	29
Bogan	35-44	0			M	45
Bogan	35-44	1	0	1	F	5
Bogan	35-44	1	0	1	M	6
Bogan	35-44	1	1	0	F	66
Bogan	35-44	1	1	0	M	53
Bogan	45-54				F	20
Bogan	45-54				M	14
Bogan	45-54	0			F	105
Bogan	45-54	0			M	99
Bogan	45-54	1	0	1	F	10
Bogan	45-54	1	1	0	F	42
Bogan	45-54	1	1	0	M	48
Bogan	55-64				F	19
Bogan	55-64				M	21
Bogan	55-64	0			F	105
Bogan	55-64	0			M	128
Bogan	55-64	1	0	1	F	26
Bogan	55-64	1	0	1	M	9
Bogan	55-64	1	1	0	M	13
Bogan	65-74				F	10
Bogan	65-74				M	15
Bogan	65-74	0			F	82
Bogan	65-74	0			M	95
Bogan	65-74	1	0	1	F	11
Bogan	65-74	1	0	1	M	9
Bogan	75-84				F	21
Bogan	75-84				M	17
Bogan	75-84	0			F	85
Bogan	75-84	0			M	76
Bogan	75-84	1	0	1	F	6
Bogan	75-84	1	1	0	M	3
Bogan	85+				F	13
Bogan	85+	0			F	27
Bogan	85+	0			M	26
Bourke	15-19				F	15
Bourke	15-19				M	18
Bourke	15-19	0			F	41
Bourke	15-19	0			M	43
Bourke	15-19	1	0	1	F	4
Bourke	20-24				F	13
Bourke	20-24				M	11
Bourke	20-24	0			F	53
Bourke	20-24	0			M	50
Bourke	20-24	1	1	0	F	10
Bourke	25-34				F	29
Bourke	25-34				M	26
Bourke	25-34	0			F	79
Bourke	25-34	0			M	74
Bourke	25-34	1	0	1	F	3
Bourke	25-34	1	1	0	F	68
Bourke	25-34	1	1	0	M	36
Bourke	25-34	1	1	1	F	5
Bourke	35-44				F	34
Bourke	35-44				M	25
Bourke	35-44	0			F	40
Bourke	35-44	0			M	55
Bourke	35-44	1	0	1	F	5
Bourke	35-44	1	0	1	M	4
Bourke	35-44	1	1	0	F	59
Bourke	35-44	1	1	0	M	49
Bourke	45-54				F	27
Bourke	45-54				M	33
Bourke	45-54	0			F	76
Bourke	45-54	0			M	89
Bourke	45-54	1	0	1	F	10
Bourke	45-54	1	0	1	M	6
Bourke	45-54	1	1	0	F	31
Bourke	45-54	1	1	0	M	25
Bourke	55-64				F	26
Bourke	55-64				M	27
Bourke	55-64	0			F	109
Bourke	55-64	0			M	122
Bourke	55-64	1	0	1	F	14
Bourke	55-64	1	0	1	M	12
Bourke	55-64	1	1	0	F	5
Bourke	55-64	1	1	0	M	9
Bourke	65-74				F	13
Bourke	65-74				M	22
Bourke	65-74	0			F	74
Bourke	65-74	0			M	88
Bourke	65-74	1	0	1	F	10
Bourke	65-74	1	0	1	M	7
Bourke	75-84				F	15
Bourke	75-84				M	13
Bourke	75-84	0			F	42
Bourke	75-84	0			M	42
Bourke	75-84	1	0	1	M	4
Bourke	85+				F	4
Bourke	85+	0			F	21
Bourke	85+	0			M	9
Brewarrina	15-19				F	5
Brewarrina	15-19				M	7
Brewarrina	15-19	0			F	26
Brewarrina	15-19	0			M	39
Brewarrina	15-19	1	0	1	F	3
Brewarrina	15-19	1	1	0	F	6
Brewarrina	20-24				F	15
Brewarrina	20-24				M	13
Brewarrina	20-24	0			F	18
Brewarrina	20-24	0			M	34
Brewarrina	20-24	1	0	1	F	3
Brewarrina	25-34				F	21
Brewarrina	25-34				M	20
Brewarrina	25-34	0			F	51
Brewarrina	25-34	0			M	50
Brewarrina	25-34	1	0	1	F	6
Brewarrina	25-34	1	0	1	M	5
Brewarrina	25-34	1	1	0	F	38
Brewarrina	25-34	1	1	0	M	21
Brewarrina	25-34	1	1	1	F	3
Brewarrina	35-44				F	3
Brewarrina	35-44				M	11
Brewarrina	35-44	0			F	33
Brewarrina	35-44	0			M	23
Brewarrina	35-44	1	1	0	F	23
Brewarrina	35-44	1	1	0	M	29
Brewarrina	45-54				F	22
Brewarrina	45-54				M	12
Brewarrina	45-54	0			F	62
Brewarrina	45-54	0			M	50
Brewarrina	45-54	1	0	1	F	10
Brewarrina	45-54	1	1	0	F	16
Brewarrina	45-54	1	1	0	M	6
Brewarrina	55-64				F	21
Brewarrina	55-64				M	14
Brewarrina	55-64	0			F	68
Brewarrina	55-64	0			M	87
Brewarrina	55-64	1	0	1	F	13
Brewarrina	55-64	1	0	1	M	8
Brewarrina	65-74				F	8
Brewarrina	65-74				M	11
Brewarrina	65-74	0			F	45
Brewarrina	65-74	0			M	56
Brewarrina	65-74	1	0	1	F	10
Brewarrina	65-74	1	0	1	M	4
Brewarrina	75-84				F	6
Brewarrina	75-84				M	4
Brewarrina	75-84	0			F	19
Brewarrina	75-84	0			M	21
Brewarrina	85+				F	4
Brewarrina	85+	0			F	13
Brewarrina	85+	0			M	5
Broken Hill	15-19				F	44
Broken Hill	15-19				M	67
Broken Hill	15-19	0			F	376
Broken Hill	15-19	0			M	428
Broken Hill	15-19	1	0	1	F	28
Broken Hill	15-19	1	0	1	M	18
Broken Hill	15-19	1	1	0	F	3
Broken Hill	15-19	1	1	0	M	3
Broken Hill	20-24				F	38
Broken Hill	20-24				M	55
Broken Hill	20-24	0			F	297
Broken Hill	20-24	0			M	384
Broken Hill	20-24	1	0	1	F	30
Broken Hill	20-24	1	0	1	M	15
Broken Hill	20-24	1	1	0	F	53
Broken Hill	20-24	1	1	0	M	26
Broken Hill	25-34				F	98
Broken Hill	25-34				M	112
Broken Hill	25-34	0			F	486
Broken Hill	25-34	0			M	616
Broken Hill	25-34	1	0	1	F	33
Broken Hill	25-34	1	0	1	M	21
Broken Hill	25-34	1	1	0	F	470
Broken Hill	25-34	1	1	0	M	296
Broken Hill	25-34	1	1	1	F	42
Broken Hill	25-34	1	1	1	M	16
Broken Hill	35-44				F	87
Broken Hill	35-44				M	110
Broken Hill	35-44	0			F	324
Broken Hill	35-44	0			M	396
Broken Hill	35-44	1	0	1	F	38
Broken Hill	35-44	1	0	1	M	22
Broken Hill	35-44	1	1	0	F	494
Broken Hill	35-44	1	1	0	M	378
Broken Hill	35-44	1	1	1	F	18
Broken Hill	35-44	1	1	1	M	17
Broken Hill	45-54				F	80
Broken Hill	45-54				M	103
Broken Hill	45-54	0			F	622
Broken Hill	45-54	0			M	644
Broken Hill	45-54	1	0	1	F	97
Broken Hill	45-54	1	0	1	M	46
Broken Hill	45-54	1	1	0	F	185
Broken Hill	45-54	1	1	0	M	215
Broken Hill	45-54	1	1	1	F	13
Broken Hill	45-54	1	1	1	M	8
Broken Hill	55-64				F	78
Broken Hill	55-64				M	80
Broken Hill	55-64	0			F	993
Broken Hill	55-64	0			M	1011
Broken Hill	55-64	1	0	1	F	228
Broken Hill	55-64	1	0	1	M	107
Broken Hill	55-64	1	1	0	F	20
Broken Hill	55-64	1	1	0	M	47
Broken Hill	55-64	1	1	1	F	6
Broken Hill	65-74				F	69
Broken Hill	65-74				M	71
Broken Hill	65-74	0			F	900
Broken Hill	65-74	0			M	916
Broken Hill	65-74	1	0	1	F	142
Broken Hill	65-74	1	0	1	M	100
Broken Hill	65-74	1	1	0	F	10
Broken Hill	65-74	1	1	0	M	16
Broken Hill	75-84				F	94
Broken Hill	75-84				M	53
Broken Hill	75-84	0			F	603
Broken Hill	75-84	0			M	473
Broken Hill	75-84	1	0	1	F	28
Broken Hill	75-84	1	0	1	M	14
Broken Hill	75-84	1	1	0	F	3
Broken Hill	85+				F	85
Broken Hill	85+				M	42
Broken Hill	85+	0			F	299
Broken Hill	85+	0			M	163
Broken Hill	85+	1	0	1	M	6
Broken Hill	85+	1	1	0	F	3
Burwood	15-19				F	39
Burwood	15-19				M	30
Burwood	15-19	0			F	901
Burwood	15-19	0			M	819
Burwood	15-19	1	0	1	F	29
Burwood	15-19	1	0	1	M	12
Burwood	20-24				F	161
Burwood	20-24				M	213
Burwood	20-24	0			F	2180
Burwood	20-24	0			M	2364
Burwood	20-24	1	0	1	F	25
Burwood	20-24	1	0	1	M	23
Burwood	20-24	1	1	0	F	20
Burwood	20-24	1	1	0	M	9
Burwood	25-34				F	280
Burwood	25-34				M	364
Burwood	25-34	0			F	3342
Burwood	25-34	0			M	3709
Burwood	25-34	1	0	1	F	40
Burwood	25-34	1	0	1	M	27
Burwood	25-34	1	1	0	F	627
Burwood	25-34	1	1	0	M	404
Burwood	25-34	1	1	1	F	3
Burwood	25-34	1	1	1	M	3
Burwood	35-44				F	150
Burwood	35-44				M	155
Burwood	35-44	0			F	1002
Burwood	35-44	0			M	1345
Burwood	35-44	1	0	1	F	16
Burwood	35-44	1	0	1	M	21
Burwood	35-44	1	1	0	F	1297
Burwood	35-44	1	1	0	M	997
Burwood	35-44	1	1	1	F	8
Burwood	35-44	1	1	1	M	11
Burwood	45-54				F	115
Burwood	45-54				M	112
Burwood	45-54	0			F	1421
Burwood	45-54	0			M	1212
Burwood	45-54	1	0	1	F	27
Burwood	45-54	1	0	1	M	12
Burwood	45-54	1	1	0	F	839
Burwood	45-54	1	1	0	M	750
Burwood	45-54	1	1	1	F	8
Burwood	45-54	1	1	1	M	5
Burwood	55-64				F	110
Burwood	55-64				M	98
Burwood	55-64	0			F	1724
Burwood	55-64	0			M	1641
Burwood	55-64	1	0	1	F	181
Burwood	55-64	1	0	1	M	64
Burwood	55-64	1	1	0	F	105
Burwood	55-64	1	1	0	M	173
Burwood	55-64	1	1	1	F	5
Burwood	65-74				F	84
Burwood	65-74				M	67
Burwood	65-74	0			F	1306
Burwood	65-74	0			M	1174
Burwood	65-74	1	0	1	F	186
Burwood	65-74	1	0	1	M	122
Burwood	65-74	1	1	0	F	39
Burwood	65-74	1	1	0	M	39
Burwood	65-74	1	1	1	F	3
Burwood	75-84				F	125
Burwood	75-84				M	78
Burwood	75-84	0			F	924
Burwood	75-84	0			M	739
Burwood	75-84	1	0	1	F	48
Burwood	75-84	1	0	1	M	32
Burwood	75-84	1	1	0	F	11
Burwood	75-84	1	1	0	M	7
Burwood	85+				F	154
Burwood	85+				M	86
Burwood	85+	0			F	552
Burwood	85+	0			M	366
Burwood	85+	1	0	1	M	6
Burwood	85+	1	1	0	M	6
Byron	15-19				F	92
Byron	15-19				M	108
Byron	15-19	0			F	688
Byron	15-19	0			M	729
Byron	15-19	1	0	1	F	56
Byron	15-19	1	0	1	M	22
Byron	15-19	1	1	0	F	6
Byron	20-24				F	117
Byron	20-24				M	75
Byron	20-24	0			F	662
Byron	20-24	0			M	547
Byron	20-24	1	0	1	F	35
Byron	20-24	1	0	1	M	17
Byron	20-24	1	1	0	F	19
Byron	20-24	1	1	0	M	10
Byron	20-24	1	1	1	F	4
Byron	25-34				F	300
Byron	25-34				M	295
Byron	25-34	0			F	1746
Byron	25-34	0			M	1627
Byron	25-34	1	0	1	F	101
Byron	25-34	1	0	1	M	39
Byron	25-34	1	1	0	F	454
Byron	25-34	1	1	0	M	281
Byron	25-34	1	1	1	F	22
Byron	25-34	1	1	1	M	10
Byron	35-44				F	284
Byron	35-44				M	290
Byron	35-44	0			F	886
Byron	35-44	0			M	1044
Byron	35-44	1	0	1	F	107
Byron	35-44	1	0	1	M	48
Byron	35-44	1	1	0	F	1361
Byron	35-44	1	1	0	M	1015
Byron	35-44	1	1	1	F	73
Byron	35-44	1	1	1	M	34
Byron	45-54				F	275
Byron	45-54				M	252
Byron	45-54	0			F	1376
Byron	45-54	0			M	1164
Byron	45-54	1	0	1	F	102
Byron	45-54	1	0	1	M	58
Byron	45-54	1	1	0	F	992
Byron	45-54	1	1	0	M	895
Byron	45-54	1	1	1	F	45
Byron	45-54	1	1	1	M	39
Byron	55-64				F	255
Byron	55-64				M	241
Byron	55-64	0			F	2028
Byron	55-64	0			M	1861
Byron	55-64	1	0	1	F	332
Byron	55-64	1	0	1	M	117
Byron	55-64	1	1	0	F	100
Byron	55-64	1	1	0	M	243
Byron	55-64	1	1	1	F	13
Byron	55-64	1	1	1	M	10
Byron	65-74				F	171
Byron	65-74				M	225
Byron	65-74	0			F	1598
Byron	65-74	0			M	1828
Byron	65-74	1	0	1	F	376
Byron	65-74	1	0	1	M	209
Byron	65-74	1	1	0	F	18
Byron	65-74	1	1	0	M	58
Byron	75-84				F	75
Byron	75-84				M	77
Byron	75-84	0			F	689
Byron	75-84	0			M	686
Byron	75-84	1	0	1	F	68
Byron	75-84	1	0	1	M	33
Byron	75-84	1	1	0	F	3
Byron	75-84	1	1	0	M	4
Byron	85+				F	41
Byron	85+				M	21
Byron	85+	0			F	325
Byron	85+	0			M	189
Byron	85+	1	0	1	M	3
Cabonne	15-19				F	41
Cabonne	15-19				M	53
Cabonne	15-19	0			F	355
Cabonne	15-19	0			M	373
Cabonne	15-19	1	0	1	F	29
Cabonne	15-19	1	0	1	M	21
Cabonne	15-19	1	1	0	M	4
Cabonne	20-24				F	18
Cabonne	20-24				M	33
Cabonne	20-24	0			F	205
Cabonne	20-24	0			M	268
Cabonne	20-24	1	0	1	F	22
Cabonne	20-24	1	0	1	M	13
Cabonne	20-24	1	1	0	F	43
Cabonne	20-24	1	1	0	M	24
Cabonne	20-24	1	1	1	F	5
Cabonne	20-24	1	1	1	M	5
Cabonne	25-34				F	45
Cabonne	25-34				M	43
Cabonne	25-34	0			F	221
Cabonne	25-34	0			M	268
Cabonne	25-34	1	0	1	F	18
Cabonne	25-34	1	0	1	M	16
Cabonne	25-34	1	1	0	F	304
Cabonne	25-34	1	1	0	M	200
Cabonne	25-34	1	1	1	F	26
Cabonne	25-34	1	1	1	M	4
Cabonne	35-44				F	57
Cabonne	35-44				M	64
Cabonne	35-44	0			F	172
Cabonne	35-44	0			M	221
Cabonne	35-44	1	0	1	F	18
Cabonne	35-44	1	0	1	M	18
Cabonne	35-44	1	1	0	F	515
Cabonne	35-44	1	1	0	M	428
Cabonne	35-44	1	1	1	F	33
Cabonne	35-44	1	1	1	M	19
Cabonne	45-54				F	74
Cabonne	45-54				M	69
Cabonne	45-54	0			F	501
Cabonne	45-54	0			M	513
Cabonne	45-54	1	0	1	F	76
Cabonne	45-54	1	0	1	M	26
Cabonne	45-54	1	1	0	F	265
Cabonne	45-54	1	1	0	M	280
Cabonne	45-54	1	1	1	F	18
Cabonne	45-54	1	1	1	M	12
Cabonne	55-64				F	63
Cabonne	55-64				M	76
Cabonne	55-64	0			F	708
Cabonne	55-64	0			M	779
Cabonne	55-64	1	0	1	F	220
Cabonne	55-64	1	0	1	M	72
Cabonne	55-64	1	1	0	F	19
Cabonne	55-64	1	1	0	M	44
Cabonne	55-64	1	1	1	F	5
Cabonne	65-74				F	49
Cabonne	65-74				M	62
Cabonne	65-74	0			F	606
Cabonne	65-74	0			M	726
Cabonne	65-74	1	0	1	F	134
Cabonne	65-74	1	0	1	M	91
Cabonne	65-74	1	1	0	M	7
Cabonne	75-84				F	46
Cabonne	75-84				M	45
Cabonne	75-84	0			F	419
Cabonne	75-84	0			M	418
Cabonne	75-84	1	0	1	F	21
Cabonne	75-84	1	0	1	M	19
Cabonne	85+				F	29
Cabonne	85+				M	17
Cabonne	85+	0			F	169
Cabonne	85+	0			M	104
Camden	15-19				F	156
Camden	15-19				M	132
Camden	15-19	0			F	3310
Camden	15-19	0			M	3539
Camden	15-19	1	0	1	F	216
Camden	15-19	1	0	1	M	116
Camden	15-19	1	1	0	F	19
Camden	15-19	1	1	0	M	8
Camden	20-24				F	163
Camden	20-24				M	135
Camden	20-24	0			F	2883
Camden	20-24	0			M	3112
Camden	20-24	1	0	1	F	188
Camden	20-24	1	0	1	M	101
Camden	20-24	1	1	0	F	285
Camden	20-24	1	1	0	M	104
Camden	20-24	1	1	1	F	12
Camden	25-34				F	402
Camden	25-34				M	405
Camden	25-34	0			F	4501
Camden	25-34	0			M	5293
Camden	25-34	1	0	1	F	261
Camden	25-34	1	0	1	M	143
Camden	25-34	1	1	0	F	5019
Camden	25-34	1	1	0	M	3274
Camden	25-34	1	1	1	F	119
Camden	25-34	1	1	1	M	40
Camden	35-44				F	340
Camden	35-44				M	374
Camden	35-44	0			F	2111
Camden	35-44	0			M	2927
Camden	35-44	1	0	1	F	135
Camden	35-44	1	0	1	M	95
Camden	35-44	1	1	0	F	6832
Camden	35-44	1	1	0	M	5813
Camden	35-44	1	1	1	F	118
Camden	35-44	1	1	1	M	90
Camden	45-54				F	211
Camden	45-54				M	236
Camden	45-54	0			F	4149
Camden	45-54	0			M	4070
Camden	45-54	1	0	1	F	349
Camden	45-54	1	0	1	M	141
Camden	45-54	1	1	0	F	2400
Camden	45-54	1	1	0	M	2627
Camden	45-54	1	1	1	F	39
Camden	45-54	1	1	1	M	41
Camden	55-64				F	184
Camden	55-64				M	177
Camden	55-64	0			F	4172
Camden	55-64	0			M	4029
Camden	55-64	1	0	1	F	926
Camden	55-64	1	0	1	M	347
Camden	55-64	1	1	0	F	143
Camden	55-64	1	1	0	M	319
Camden	55-64	1	1	1	F	12
Camden	55-64	1	1	1	M	13
Camden	65-74				F	152
Camden	65-74				M	147
Camden	65-74	0			F	3044
Camden	65-74	0			M	2892
Camden	65-74	1	0	1	F	559
Camden	65-74	1	0	1	M	322
Camden	65-74	1	1	0	F	24
Camden	65-74	1	1	0	M	52
Camden	65-74	1	1	1	F	9
Camden	65-74	1	1	1	M	4
Camden	75-84				F	136
Camden	75-84				M	112
Camden	75-84	0			F	1634
Camden	75-84	0			M	1413
Camden	75-84	1	0	1	F	65
Camden	75-84	1	0	1	M	60
Camden	75-84	1	1	0	F	6
Camden	75-84	1	1	0	M	3
Camden	85+				F	130
Camden	85+				M	49
Camden	85+	0			F	660
Camden	85+	0			M	379
Campbelltown (NSW)	15-19				F	375
Campbelltown (NSW)	15-19				M	409
Campbelltown (NSW)	15-19	0			F	4566
Campbelltown (NSW)	15-19	0			M	4965
Campbelltown (NSW)	15-19	1	0	1	F	317
Campbelltown (NSW)	15-19	1	0	1	M	207
Campbelltown (NSW)	15-19	1	1	0	F	53
Campbelltown (NSW)	15-19	1	1	0	M	19
Campbelltown (NSW)	15-19	1	1	1	F	8
Campbelltown (NSW)	15-19	1	1	1	M	4
Campbelltown (NSW)	20-24				F	352
Campbelltown (NSW)	20-24				M	391
Campbelltown (NSW)	20-24	0			F	4239
Campbelltown (NSW)	20-24	0			M	4980
Campbelltown (NSW)	20-24	1	0	1	F	320
Campbelltown (NSW)	20-24	1	0	1	M	198
Campbelltown (NSW)	20-24	1	1	0	F	557
Campbelltown (NSW)	20-24	1	1	0	M	234
Campbelltown (NSW)	20-24	1	1	1	F	17
Campbelltown (NSW)	25-34				F	921
Campbelltown (NSW)	25-34				M	836
Campbelltown (NSW)	25-34	0			F	6367
Campbelltown (NSW)	25-34	0			M	7696
Campbelltown (NSW)	25-34	1	0	1	F	363
Campbelltown (NSW)	25-34	1	0	1	M	251
Campbelltown (NSW)	25-34	1	1	0	F	5802
Campbelltown (NSW)	25-34	1	1	0	M	3201
Campbelltown (NSW)	25-34	1	1	1	F	137
Campbelltown (NSW)	25-34	1	1	1	M	38
