LGA_NAME21	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Glenorchy	NZL	2010	48
Glenorchy	NZL	2015	18
Glenorchy	NZL	2016	10
Glenorchy	NZL	2018	3
Glenorchy	NZL	2019	4
Glenorchy	NZL	2020	3
Glenorchy	NZL	2021	4
Glenorchy	PAK		12
Glenorchy	PAK	2010	33
Glenorchy	PAK	2015	201
Glenorchy	PAK	2016	28
Glenorchy	PAK	2017	19
Glenorchy	PAK	2018	48
Glenorchy	PAK	2019	38
Glenorchy	PAK	2020	15
Glenorchy	PHL		7
Glenorchy	PHL	1980	9
Glenorchy	PHL	1990	54
Glenorchy	PHL	2000	26
Glenorchy	PHL	2010	111
Glenorchy	PHL	2015	92
Glenorchy	PHL	2016	27
Glenorchy	PHL	2017	28
Glenorchy	PHL	2018	25
Glenorchy	PHL	2019	19
Glenorchy	PHL	2020	14
Glenorchy	POL		6
Glenorchy	POL	1951	6
Glenorchy	POL	1960	15
Glenorchy	POL	1970	13
Glenorchy	POL	1980	10
Glenorchy	POL	1990	41
Glenorchy	POL	2000	15
Glenorchy	POL	2010	4
Glenorchy	POL	2015	7
Glenorchy	SGP		3
Glenorchy	SGP	1980	4
Glenorchy	SGP	1990	3
Glenorchy	SGP	2000	4
Glenorchy	SGP	2010	14
Glenorchy	SGP	2015	5
Glenorchy	SGP	2018	5
Glenorchy	SGP	2019	3
Glenorchy	THA		3
Glenorchy	THA	1980	4
Glenorchy	THA	1990	3
Glenorchy	THA	2000	6
Glenorchy	THA	2010	69
Glenorchy	THA	2015	38
Glenorchy	THA	2016	6
Glenorchy	THA	2017	9
Glenorchy	THA	2018	10
Glenorchy	THA	2019	5
Glenorchy	TWN	2000	4
Glenorchy	TWN	2010	3
Glenorchy	TWN	2015	36
Glenorchy	TWN	2016	9
Glenorchy	TWN	2017	7
Glenorchy	TWN	2018	9
Glenorchy	TWN	2019	5
Glenorchy	USA	1970	6
Glenorchy	USA	1980	14
Glenorchy	USA	1990	7
Glenorchy	USA	2000	21
Glenorchy	USA	2010	27
Glenorchy	USA	2015	10
Glenorchy	USA	2016	5
Glenorchy	USA	2017	3
Glenorchy	USA	2018	8
Glenorchy	USA	2019	4
Glenorchy	USA	2020	7
Glenorchy	VNM		7
Glenorchy	VNM	1980	9
Glenorchy	VNM	1990	6
Glenorchy	VNM	2000	10
Glenorchy	VNM	2010	43
Glenorchy	VNM	2015	126
Glenorchy	VNM	2016	35
Glenorchy	VNM	2017	20
Glenorchy	VNM	2018	19
Glenorchy	VNM	2019	40
Glenorchy	VNM	2020	20
Glenorchy	ZAF	1960	6
Glenorchy	ZAF	1970	3
Glenorchy	ZAF	1980	15
Glenorchy	ZAF	1990	16
Glenorchy	ZAF	2000	7
Glenorchy	ZAF	2010	33
Glenorchy	ZAF	2015	9
Glenorchy	ZAF	2016	3
Glenorchy	ZAF	2017	16
Hobart			23
Hobart		1951	28
Hobart		1960	56
Hobart		1970	96
Hobart		1980	130
Hobart		1990	144
Hobart		2000	150
Hobart		2010	331
Hobart		2015	330
Hobart		2016	119
Hobart		2017	108
Hobart		2018	138
Hobart		2019	123
Hobart		2020	78
Hobart		2021	18
Hobart	AFG	2015	9
Hobart	AFG	2016	4
Hobart	AFG	2017	4
Hobart	AFG	2018	4
Hobart	BGD		7
Hobart	BGD	1980	4
Hobart	BGD	2010	28
Hobart	BGD	2015	59
Hobart	BGD	2016	10
Hobart	BGD	2017	19
Hobart	BGD	2018	18
Hobart	BGD	2019	20
Hobart	BGD	2020	9
Hobart	CAN		5
Hobart	CAN	1951	6
Hobart	CAN	1960	3
Hobart	CAN	1970	3
Hobart	CAN	1980	28
Hobart	CAN	1990	20
Hobart	CAN	2000	32
Hobart	CAN	2010	41
Hobart	CAN	2015	28
Hobart	CAN	2016	3
Hobart	CAN	2017	10
Hobart	CAN	2018	11
Hobart	CAN	2019	10
Hobart	CHN		51
Hobart	CHN	1951	6
Hobart	CHN	1960	7
Hobart	CHN	1970	11
Hobart	CHN	1980	4
Hobart	CHN	1990	27
Hobart	CHN	2000	40
Hobart	CHN	2010	429
Hobart	CHN	2015	923
Hobart	CHN	2016	418
Hobart	CHN	2017	373
Hobart	CHN	2018	353
Hobart	CHN	2019	268
Hobart	CHN	2020	63
Hobart	CHN	2021	6
Hobart	DEU		4
Hobart	DEU	1951	29
Hobart	DEU	1960	41
Hobart	DEU	1970	15
Hobart	DEU	1980	26
Hobart	DEU	1990	48
Hobart	DEU	2000	34
Hobart	DEU	2010	36
Hobart	DEU	2015	22
Hobart	DEU	2017	3
Hobart	DEU	2018	4
Hobart	DEU	2019	14
Hobart	EGY	1990	9
Hobart	EGY	2010	12
Hobart	EGY	2015	6
Hobart	EGY	2016	3
Hobart	EGY	2018	5
Hobart	EGY	2019	10
Hobart	EGY	2020	5
Hobart	FJI		5
Hobart	FJI	1970	4
Hobart	FJI	1980	9
Hobart	FJI	1990	16
Hobart	FJI	2000	13
Hobart	FJI	2010	3
Hobart	FJI	2015	3
Hobart	GBR		64
Hobart	GBR	1951	90
Hobart	GBR	1960	279
Hobart	GBR	1970	621
Hobart	GBR	1980	434
Hobart	GBR	1990	282
Hobart	GBR	2000	213
Hobart	GBR	2010	324
Hobart	GBR	2015	166
Hobart	GBR	2016	25
Hobart	GBR	2017	14
Hobart	GBR	2018	32
Hobart	GBR	2019	43
Hobart	GBR	2020	22
Hobart	GBR	2021	13
Hobart	GRC		5
Hobart	GRC	1951	3
Hobart	GRC	1960	50
Hobart	GRC	1970	62
Hobart	GRC	1980	21
Hobart	GRC	1990	11
Hobart	GRC	2000	3
Hobart	GRC	2010	4
Hobart	GRC	2015	12
Hobart	HKG	1970	13
Hobart	HKG	1980	13
Hobart	HKG	1990	26
Hobart	HKG	2000	19
Hobart	HKG	2010	50
Hobart	HKG	2015	86
Hobart	HKG	2016	27
Hobart	HKG	2017	22
Hobart	HKG	2018	17
Hobart	HKG	2019	37
Hobart	HKG	2020	22
Hobart	HKG	2021	3
Hobart	HRV	1960	12
Hobart	HRV	1970	19
Hobart	HRV	1980	4
Hobart	HRV	2000	5
Hobart	HRV	2015	3
Hobart	IDN		7
Hobart	IDN	1960	6
Hobart	IDN	1970	3
Hobart	IDN	1990	10
Hobart	IDN	2000	9
Hobart	IDN	2010	28
Hobart	IDN	2015	43
Hobart	IDN	2016	10
Hobart	IDN	2017	17
Hobart	IDN	2018	11
Hobart	IDN	2019	16
Hobart	IDN	2020	7
Hobart	IND		23
Hobart	IND	1951	13
Hobart	IND	1960	4
Hobart	IND	1970	17
Hobart	IND	1980	11
Hobart	IND	1990	9
Hobart	IND	2000	39
Hobart	IND	2010	192
Hobart	IND	2015	360
Hobart	IND	2016	125
Hobart	IND	2017	117
Hobart	IND	2018	117
Hobart	IND	2019	175
Hobart	IND	2020	59
Hobart	IND	2021	14
Hobart	IRL		7
Hobart	IRL	1960	8
Hobart	IRL	1970	8
Hobart	IRL	1980	18
Hobart	IRL	1990	29
Hobart	IRL	2000	15
Hobart	IRL	2010	33
Hobart	IRL	2015	9
Hobart	IRL	2016	5
Hobart	IRL	2017	6
Hobart	IRL	2018	5
Hobart	IRL	2019	3
Hobart	IRN	1990	11
Hobart	IRN	2000	10
Hobart	IRN	2010	11
Hobart	IRN	2015	15
Hobart	IRN	2016	7
Hobart	IRN	2017	18
Hobart	IRN	2018	10
Hobart	IRN	2019	12
Hobart	IRN	2020	6
Hobart	IRQ	2000	6
Hobart	IRQ	2015	5
Hobart	IRQ	2016	9
Hobart	IRQ	2017	5
Hobart	ITA		9
Hobart	ITA	1951	4
Hobart	ITA	1960	91
Hobart	ITA	1970	56
Hobart	ITA	1980	11
Hobart	ITA	2000	9
Hobart	ITA	2010	11
Hobart	ITA	2015	17
Hobart	ITA	2016	10
Hobart	ITA	2018	9
Hobart	ITA	2019	3
Hobart	JPN		3
Hobart	JPN	1990	8
Hobart	JPN	2000	24
Hobart	JPN	2010	47
Hobart	JPN	2015	25
Hobart	JPN	2016	7
Hobart	JPN	2017	3
Hobart	JPN	2018	6
Hobart	JPN	2019	8
Hobart	JPN	2020	4
Hobart	KOR		8
Hobart	KOR	1980	5
Hobart	KOR	1990	27
Hobart	KOR	2000	8
Hobart	KOR	2010	46
Hobart	KOR	2015	40
Hobart	KOR	2016	23
Hobart	KOR	2017	12
Hobart	KOR	2018	19
Hobart	KOR	2019	26
Hobart	KOR	2020	3
Hobart	LBN	1970	6
Hobart	LBN	1980	11
Hobart	LBN	1990	6
Hobart	LBN	2000	3
Hobart	LBN	2010	3
Hobart	LBN	2015	3
Hobart	LBN	2016	4
Hobart	LKA		3
Hobart	LKA	1970	3
Hobart	LKA	1980	6
Hobart	LKA	1990	15
Hobart	LKA	2000	11
Hobart	LKA	2010	32
Hobart	LKA	2015	85
Hobart	LKA	2016	39
Hobart	LKA	2017	31
Hobart	LKA	2018	22
Hobart	LKA	2019	23
Hobart	LKA	2020	9
Hobart	MYS		4
Hobart	MYS	1960	8
Hobart	MYS	1970	19
Hobart	MYS	1980	28
Hobart	MYS	1990	27
Hobart	MYS	2000	30
Hobart	MYS	2010	50
Hobart	MYS	2015	91
Hobart	MYS	2016	47
Hobart	MYS	2017	48
Hobart	MYS	2018	39
Hobart	MYS	2019	30
Hobart	MYS	2020	17
Hobart	NLD		7
Hobart	NLD	1951	7
Hobart	NLD	1960	55
Hobart	NLD	1970	14
Hobart	NLD	1980	20
Hobart	NLD	1990	16
Hobart	NLD	2000	8
Hobart	NLD	2010	9
Hobart	NLD	2015	7
Hobart	NLD	2020	6
Hobart	NPL		12
Hobart	NPL	2000	9
Hobart	NPL	2010	72
Hobart	NPL	2015	306
Hobart	NPL	2016	175
Hobart	NPL	2017	185
Hobart	NPL	2018	134
Hobart	NPL	2019	77
Hobart	NPL	2020	11
Hobart	NZL		11
Hobart	NZL	1951	8
Hobart	NZL	1960	10
Hobart	NZL	1970	48
Hobart	NZL	1980	100
Hobart	NZL	1990	120
Hobart	NZL	2000	90
Hobart	NZL	2010	105
Hobart	NZL	2015	39
Hobart	NZL	2016	9
Hobart	NZL	2017	8
Hobart	NZL	2018	3
Hobart	NZL	2019	9
Hobart	NZL	2020	9
Hobart	NZL	2021	12
Hobart	PAK		5
Hobart	PAK	2010	7
Hobart	PAK	2015	92
Hobart	PAK	2016	16
Hobart	PAK	2017	20
Hobart	PAK	2018	20
Hobart	PAK	2019	27
Hobart	PAK	2020	10
Hobart	PHL		7
Hobart	PHL	1970	5
Hobart	PHL	1980	9
Hobart	PHL	1990	26
Hobart	PHL	2000	15
Hobart	PHL	2010	30
Hobart	PHL	2015	47
Hobart	PHL	2016	18
Hobart	PHL	2017	9
Hobart	PHL	2018	38
Hobart	PHL	2019	36
Hobart	PHL	2020	22
Hobart	POL		4
Hobart	POL	1951	7
Hobart	POL	1960	10
Hobart	POL	1970	6
Hobart	POL	1980	11
Hobart	POL	1990	27
Hobart	POL	2000	18
Hobart	POL	2010	12
Hobart	POL	2015	12
Hobart	POL	2016	4
Hobart	SGP		6
Hobart	SGP	1951	3
Hobart	SGP	1960	4
Hobart	SGP	1970	4
Hobart	SGP	1980	9
Hobart	SGP	1990	10
Hobart	SGP	2000	11
Hobart	SGP	2010	29
Hobart	SGP	2015	35
Hobart	SGP	2016	5
Hobart	SGP	2017	18
Hobart	SGP	2018	17
Hobart	SGP	2019	8
Hobart	SGP	2020	5
Hobart	THA	1970	5
Hobart	THA	1990	10
Hobart	THA	2000	13
Hobart	THA	2010	41
Hobart	THA	2015	31
Hobart	THA	2016	15
Hobart	THA	2017	4
Hobart	THA	2018	5
Hobart	THA	2019	4
Hobart	THA	2020	4
Hobart	TWN		4
Hobart	TWN	1990	7
Hobart	TWN	2000	5
Hobart	TWN	2010	27
Hobart	TWN	2015	105
Hobart	TWN	2016	10
Hobart	TWN	2017	14
Hobart	TWN	2018	20
Hobart	TWN	2019	11
Hobart	USA		3
Hobart	USA	1960	4
Hobart	USA	1970	26
Hobart	USA	1980	44
Hobart	USA	1990	44
Hobart	USA	2000	72
Hobart	USA	2010	82
Hobart	USA	2015	74
Hobart	USA	2016	12
Hobart	USA	2017	9
Hobart	USA	2018	14
Hobart	USA	2019	28
Hobart	USA	2020	14
Hobart	VNM		15
Hobart	VNM	1980	6
Hobart	VNM	1990	8
Hobart	VNM	2000	10
Hobart	VNM	2010	31
Hobart	VNM	2015	124
Hobart	VNM	2016	36
Hobart	VNM	2017	44
Hobart	VNM	2018	38
Hobart	VNM	2019	41
Hobart	VNM	2020	11
Hobart	ZAF		3
Hobart	ZAF	1960	10
Hobart	ZAF	1970	15
Hobart	ZAF	1980	45
Hobart	ZAF	1990	47
Hobart	ZAF	2000	40
Hobart	ZAF	2010	69
Hobart	ZAF	2015	30
Hobart	ZAF	2016	4
Hobart	ZAF	2018	6
Hobart	ZAF	2019	18
Hobart	ZAF	2021	10
Huon Valley			14
Huon Valley		1951	5
Huon Valley		1960	20
Huon Valley		1970	36
Huon Valley		1980	38
Huon Valley		1990	69
Huon Valley		2000	28
Huon Valley		2010	52
Huon Valley		2015	30
Huon Valley		2016	7
Huon Valley		2017	4
Huon Valley		2018	10
Huon Valley		2019	11
Huon Valley	CAN	1970	4
Huon Valley	CAN	1980	9
Huon Valley	CAN	1990	12
Huon Valley	CAN	2000	11
Huon Valley	CAN	2010	8
Huon Valley	CHN	1970	3
Huon Valley	CHN	1990	3
Huon Valley	CHN	2010	12
Huon Valley	CHN	2015	6
Huon Valley	CHN	2016	5
Huon Valley	CHN	2017	4
Huon Valley	CHN	2018	3
Huon Valley	CHN	2019	3
Huon Valley	CHN	2020	3
Huon Valley	DEU		5
Huon Valley	DEU	1951	6
Huon Valley	DEU	1960	14
Huon Valley	DEU	1970	12
Huon Valley	DEU	1980	10
Huon Valley	DEU	1990	17
Huon Valley	DEU	2000	15
Huon Valley	DEU	2010	20
Huon Valley	DEU	2016	4
Huon Valley	DEU	2019	3
Huon Valley	FJI	1990	5
Huon Valley	GBR		67
Huon Valley	GBR	1951	19
Huon Valley	GBR	1960	97
Huon Valley	GBR	1970	319
Huon Valley	GBR	1980	238
Huon Valley	GBR	1990	174
Huon Valley	GBR	2000	102
Huon Valley	GBR	2010	157
Huon Valley	GBR	2015	36
Huon Valley	GBR	2016	11
Huon Valley	GBR	2017	6
Huon Valley	GBR	2019	8
Huon Valley	GBR	2020	3
Huon Valley	GRC	1970	3
Huon Valley	GRC	1990	4
Huon Valley	HKG	1970	3
Huon Valley	HKG	2015	4
Huon Valley	HKG	2019	4
Huon Valley	IDN	1980	3
Huon Valley	IDN	1990	6
Huon Valley	IDN	2010	6
Huon Valley	IDN	2015	5
Huon Valley	IND	1970	9
Huon Valley	IND	1980	3
Huon Valley	IND	1990	3
Huon Valley	IND	2010	8
Huon Valley	IND	2015	3
Huon Valley	IND	2016	5
Huon Valley	IRL	1970	5
Huon Valley	IRL	1980	7
Huon Valley	IRL	2000	9
Huon Valley	IRL	2010	4
Huon Valley	IRL	2015	4
Huon Valley	ITA	1960	3
Huon Valley	ITA	1980	3
Huon Valley	ITA	2010	5
Huon Valley	ITA	2015	4
Huon Valley	JPN	1990	3
Huon Valley	JPN	2010	6
Huon Valley	JPN	2015	5
Huon Valley	JPN	2016	3
Huon Valley	KOR	1990	3
Huon Valley	KOR	2000	5
Huon Valley	KOR	2010	4
Huon Valley	KOR	2015	4
Huon Valley	LBN	1980	3
Huon Valley	LKA	2015	5
Huon Valley	MYS	1990	3
Huon Valley	MYS	2000	9
Huon Valley	NLD		5
Huon Valley	NLD	1951	7
Huon Valley	NLD	1960	28
Huon Valley	NLD	1970	9
Huon Valley	NLD	1980	9
Huon Valley	NLD	1990	6
Huon Valley	NLD	2000	11
Huon Valley	NLD	2010	7
Huon Valley	NPL		5
Huon Valley	NPL	2010	5
Huon Valley	NPL	2015	15
Huon Valley	NPL	2016	3
Huon Valley	NPL	2017	10
Huon Valley	NPL	2019	3
Huon Valley	NZL		6
Huon Valley	NZL	1960	5
Huon Valley	NZL	1970	33
Huon Valley	NZL	1980	67
Huon Valley	NZL	1990	66
Huon Valley	NZL	2000	35
Huon Valley	NZL	2010	25
Huon Valley	NZL	2015	17
Huon Valley	NZL	2018	6
Huon Valley	NZL	2019	5
Huon Valley	NZL	2020	3
Huon Valley	PHL		4
Huon Valley	PHL	1990	13
Huon Valley	PHL	2010	12
Huon Valley	PHL	2015	11
Huon Valley	PHL	2016	3
Huon Valley	PHL	2018	6
Huon Valley	POL	1990	6
Huon Valley	POL	2000	5
Huon Valley	SGP	1980	4
Huon Valley	SGP	1990	9
Huon Valley	SGP	2000	4
Huon Valley	SGP	2010	3
Huon Valley	THA	2010	7
Huon Valley	TWN	2000	4
Huon Valley	TWN	2010	5
Huon Valley	TWN	2015	5
Huon Valley	USA		3
Huon Valley	USA	1970	8
Huon Valley	USA	1980	18
Huon Valley	USA	1990	16
Huon Valley	USA	2000	20
Huon Valley	USA	2010	42
Huon Valley	USA	2015	10
Huon Valley	USA	2016	7
Huon Valley	USA	2018	3
Huon Valley	USA	2020	3
Huon Valley	VNM		3
Huon Valley	VNM	2015	4
Huon Valley	VNM	2020	3
Huon Valley	ZAF	1970	7
Huon Valley	ZAF	1980	14
Huon Valley	ZAF	1990	14
Huon Valley	ZAF	2000	19
Huon Valley	ZAF	2010	26
Huon Valley	ZAF	2015	5
Huon Valley	ZAF	2018	9
Huon Valley	ZAF	2020	4
Huon Valley	ZAF	2021	4
Kentish			6
Kentish		1951	4
Kentish		1970	15
Kentish		1980	19
Kentish		1990	9
Kentish		2000	8
Kentish		2010	10
Kentish		2015	8
Kentish		2018	4
Kentish		2019	3
Kentish	CAN	1980	3
Kentish	CAN	2000	4
Kentish	CAN	2010	4
Kentish	CHN	1990	3
Kentish	CHN	2000	3
Kentish	CHN	2010	6
Kentish	CHN	2016	3
Kentish	DEU	1960	3
Kentish	DEU	1970	3
Kentish	DEU	1980	4
Kentish	DEU	1990	8
Kentish	DEU	2010	12
Kentish	DEU	2015	3
Kentish	GBR		11
Kentish	GBR	1951	10
Kentish	GBR	1960	38
Kentish	GBR	1970	125
Kentish	GBR	1980	60
Kentish	GBR	1990	44
Kentish	GBR	2000	19
Kentish	GBR	2010	31
Kentish	GBR	2015	10
Kentish	HKG	2015	3
Kentish	IDN	2000	6
Kentish	IND	2016	3
Kentish	IND	2017	9
Kentish	IND	2018	3
Kentish	IRL	1960	3
Kentish	IRL	1970	3
Kentish	ITA	1970	3
Kentish	ITA	2000	4
Kentish	JPN	2000	4
Kentish	NLD	1960	6
Kentish	NLD	1970	3
Kentish	NLD	1980	3
Kentish	NLD	1990	5
Kentish	NLD	2000	4
Kentish	NLD	2010	8
Kentish	NPL	2015	10
Kentish	NPL	2016	6
Kentish	NPL	2017	10
Kentish	NPL	2018	8
Kentish	NPL	2020	4
Kentish	NZL		3
Kentish	NZL	1970	9
Kentish	NZL	1980	21
Kentish	NZL	1990	17
Kentish	NZL	2000	11
Kentish	NZL	2010	11
Kentish	NZL	2017	5
Kentish	PHL	2000	4
Kentish	PHL	2010	6
Kentish	PHL	2015	4
Kentish	POL	1990	4
Kentish	TWN	2018	6
Kentish	USA	1970	4
Kentish	USA	1980	5
Kentish	USA	1990	3
Kentish	USA	2015	3
Kentish	VNM	2010	4
Kentish	VNM	2016	4
Kentish	VNM	2020	4
Kentish	ZAF	2000	8
Kentish	ZAF	2010	3
Kentish	ZAF	2015	3
King Island		1970	6
King Island		2010	4
King Island		2015	3
King Island		2020	4
King Island	DEU	1960	4
King Island	DEU	2019	4
King Island	FJI	2010	5
King Island	GBR		6
King Island	GBR	1960	10
King Island	GBR	1970	9
King Island	GBR	1980	5
King Island	GBR	1990	3
King Island	GBR	2010	8
King Island	ITA	1960	3
King Island	LKA	2015	6
King Island	LKA	2017	5
King Island	LKA	2018	3
King Island	NLD	1960	5
King Island	NZL		4
King Island	NZL	1970	5
King Island	NZL	1980	3
King Island	NZL	1990	6
King Island	NZL	2000	3
King Island	NZL	2010	3
King Island	PHL	1990	4
King Island	PHL	2010	8
King Island	PHL	2015	3
King Island	PHL	2018	5
King Island	THA	2015	3
King Island	TWN	2017	3
King Island	USA	2010	3
King Island	ZAF	2010	9
King Island	ZAF	2015	7
Kingborough			18
Kingborough		1951	18
Kingborough		1960	44
Kingborough		1970	92
Kingborough		1980	104
Kingborough		1990	129
Kingborough		2000	95
Kingborough		2010	161
Kingborough		2015	134
Kingborough		2016	37
Kingborough		2017	52
Kingborough		2018	44
Kingborough		2019	39
Kingborough		2020	20
Kingborough	BGD	2010	10
Kingborough	BGD	2015	9
Kingborough	BGD	2017	4
Kingborough	BGD	2018	8
Kingborough	BGD	2020	4
Kingborough	CAN		4
Kingborough	CAN	1970	15
Kingborough	CAN	1980	27
Kingborough	CAN	1990	21
Kingborough	CAN	2000	28
Kingborough	CAN	2010	27
Kingborough	CAN	2015	13
Kingborough	CAN	2016	6
Kingborough	CAN	2017	3
Kingborough	CAN	2018	4
Kingborough	CHN		22
Kingborough	CHN	1960	3
Kingborough	CHN	1990	3
Kingborough	CHN	2000	19
Kingborough	CHN	2010	183
Kingborough	CHN	2015	366
Kingborough	CHN	2016	145
Kingborough	CHN	2017	134
Kingborough	CHN	2018	127
Kingborough	CHN	2019	98
Kingborough	CHN	2020	33
Kingborough	CHN	2021	3
Kingborough	DEU		7
Kingborough	DEU	1951	14
Kingborough	DEU	1960	33
Kingborough	DEU	1970	46
Kingborough	DEU	1980	23
Kingborough	DEU	1990	46
Kingborough	DEU	2000	17
Kingborough	DEU	2010	37
Kingborough	DEU	2015	15
Kingborough	DEU	2020	3
Kingborough	EGY	1990	3
Kingborough	FJI	1970	4
Kingborough	FJI	1980	4
Kingborough	FJI	1990	3
Kingborough	FJI	2010	3
Kingborough	GBR		67
Kingborough	GBR	1951	53
Kingborough	GBR	1960	247
Kingborough	GBR	1970	637
Kingborough	GBR	1980	498
Kingborough	GBR	1990	279
Kingborough	GBR	2000	168
Kingborough	GBR	2010	358
Kingborough	GBR	2015	147
Kingborough	GBR	2016	13
Kingborough	GBR	2017	24
Kingborough	GBR	2018	15
Kingborough	GBR	2019	11
Kingborough	GBR	2020	14
Kingborough	GBR	2021	10
Kingborough	GRC	1960	4
Kingborough	GRC	1970	5
Kingborough	GRC	1990	4
Kingborough	GRC	2000	6
Kingborough	HKG	1960	4
Kingborough	HKG	1980	3
Kingborough	HKG	1990	3
Kingborough	HKG	2000	4
Kingborough	HKG	2010	21
Kingborough	HKG	2015	26
Kingborough	HKG	2016	3
Kingborough	HKG	2017	12
Kingborough	HKG	2018	8
Kingborough	HKG	2019	19
Kingborough	HKG	2020	4
Kingborough	HRV	1960	9
Kingborough	HRV	2000	4
Kingborough	IDN	1951	4
Kingborough	IDN	1960	7
Kingborough	IDN	1980	5
Kingborough	IDN	2010	15
Kingborough	IDN	2015	9
Kingborough	IDN	2016	7
Kingborough	IND		5
Kingborough	IND	1960	5
Kingborough	IND	1970	12
Kingborough	IND	1980	8
Kingborough	IND	1990	8
Kingborough	IND	2000	7
Kingborough	IND	2010	45
Kingborough	IND	2015	87
Kingborough	IND	2016	19
Kingborough	IND	2017	19
Kingborough	IND	2018	19
Kingborough	IND	2019	30
Kingborough	IND	2020	8
Kingborough	IND	2021	4
Kingborough	IRL	1960	3
Kingborough	IRL	1970	10
Kingborough	IRL	1980	8
Kingborough	IRL	1990	25
Kingborough	IRL	2000	8
Kingborough	IRL	2010	8
Kingborough	IRL	2015	7
Kingborough	IRN	1990	3
Kingborough	IRN	2000	6
Kingborough	IRN	2010	9
Kingborough	IRN	2015	13
Kingborough	IRN	2016	5
Kingborough	IRN	2017	12
Kingborough	IRN	2020	9
Kingborough	ITA	1960	26
Kingborough	ITA	1970	11
Kingborough	ITA	1980	3
Kingborough	ITA	2000	4
Kingborough	ITA	2010	7
Kingborough	ITA	2015	4
Kingborough	ITA	2016	5
Kingborough	JPN	1980	4
Kingborough	JPN	1990	9
Kingborough	JPN	2000	10
Kingborough	JPN	2010	16
Kingborough	JPN	2015	7
Kingborough	JPN	2019	6
Kingborough	KOR	1990	13
Kingborough	KOR	2000	15
Kingborough	KOR	2010	43
Kingborough	KOR	2015	31
Kingborough	KOR	2016	14
Kingborough	KOR	2017	12
Kingborough	KOR	2018	9
Kingborough	KOR	2019	4
Kingborough	LKA	1980	4
Kingborough	LKA	2000	7
Kingborough	LKA	2010	15
Kingborough	LKA	2015	39
Kingborough	LKA	2016	9
Kingborough	LKA	2017	4
Kingborough	LKA	2018	5
Kingborough	MYS		3
Kingborough	MYS	1960	8
Kingborough	MYS	1970	5
Kingborough	MYS	1980	11
Kingborough	MYS	1990	11
Kingborough	MYS	2000	14
Kingborough	MYS	2010	46
Kingborough	MYS	2015	42
Kingborough	MYS	2016	8
Kingborough	MYS	2017	9
Kingborough	MYS	2019	3
Kingborough	NLD		3
Kingborough	NLD	1951	21
Kingborough	NLD	1960	156
Kingborough	NLD	1970	23
Kingborough	NLD	1980	37
Kingborough	NLD	1990	32
Kingborough	NLD	2000	8
Kingborough	NLD	2010	20
Kingborough	NLD	2015	4
Kingborough	NLD	2018	4
Kingborough	NPL		5
Kingborough	NPL	2010	26
Kingborough	NPL	2015	73
Kingborough	NPL	2016	54
Kingborough	NPL	2017	43
Kingborough	NPL	2018	28
Kingborough	NPL	2019	26
Kingborough	NPL	2020	11
Kingborough	NZL		9
Kingborough	NZL	1960	8
Kingborough	NZL	1970	27
Kingborough	NZL	1980	83
Kingborough	NZL	1990	111
Kingborough	NZL	2000	72
Kingborough	NZL	2010	81
Kingborough	NZL	2015	43
Kingborough	NZL	2016	9
Kingborough	NZL	2017	12
Kingborough	NZL	2019	5
Kingborough	NZL	2020	4
Kingborough	PAK	2010	3
Kingborough	PAK	2015	25
Kingborough	PAK	2016	5
Kingborough	PAK	2017	5
Kingborough	PAK	2018	12
Kingborough	PAK	2019	10
Kingborough	PHL	1980	9
Kingborough	PHL	1990	22
Kingborough	PHL	2000	18
Kingborough	PHL	2010	25
Kingborough	PHL	2015	32
Kingborough	PHL	2016	13
Kingborough	PHL	2017	5
Kingborough	PHL	2018	17
Kingborough	PHL	2020	7
Kingborough	POL	1980	9
Kingborough	POL	1990	15
Kingborough	POL	2000	7
Kingborough	POL	2010	7
Kingborough	POL	2015	3
Kingborough	SGP	1960	4
Kingborough	SGP	1970	5
Kingborough	SGP	1980	7
Kingborough	SGP	1990	3
Kingborough	SGP	2000	3
Kingborough	SGP	2010	18
Kingborough	SGP	2015	3
Kingborough	SGP	2017	3
Kingborough	SGP	2019	8
Kingborough	SGP	2020	6
Kingborough	THA	1980	3
Kingborough	THA	1990	3
Kingborough	THA	2000	16
Kingborough	THA	2010	35
Kingborough	THA	2015	6
Kingborough	THA	2016	7
Kingborough	THA	2017	3
Kingborough	THA	2020	5
Kingborough	TWN	2000	3
Kingborough	TWN	2015	19
Kingborough	TWN	2016	6
Kingborough	TWN	2018	4
Kingborough	USA		7
Kingborough	USA	1970	18
Kingborough	USA	1980	36
Kingborough	USA	1990	28
Kingborough	USA	2000	23
Kingborough	USA	2010	76
Kingborough	USA	2015	31
Kingborough	USA	2016	9
Kingborough	USA	2017	7
Kingborough	USA	2018	7
Kingborough	USA	2019	12
Kingborough	USA	2020	6
Kingborough	USA	2021	3
Kingborough	VNM		4
Kingborough	VNM	2010	13
Kingborough	VNM	2015	28
Kingborough	VNM	2016	5
Kingborough	VNM	2017	15
Kingborough	VNM	2018	5
Kingborough	VNM	2019	7
Kingborough	VNM	2020	4
Kingborough	ZAF		5
Kingborough	ZAF	1970	14
Kingborough	ZAF	1980	39
Kingborough	ZAF	1990	35
Kingborough	ZAF	2000	59
Kingborough	ZAF	2010	125
Kingborough	ZAF	2015	37
