LGA_NAME21	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Waroona	35-44	1	M	19
Waroona	45-54		F	24
Waroona	45-54		M	37
Waroona	45-54	0	F	201
Waroona	45-54	0	M	230
Waroona	45-54	1	F	62
Waroona	45-54	1	M	24
Waroona	55-64		F	22
Waroona	55-64		M	28
Waroona	55-64	0	F	252
Waroona	55-64	0	M	255
Waroona	55-64	1	F	66
Waroona	55-64	1	M	40
Waroona	65-74		F	17
Waroona	65-74		M	26
Waroona	65-74	0	F	242
Waroona	65-74	0	M	263
Waroona	65-74	1	F	37
Waroona	65-74	1	M	34
Waroona	75-84		F	27
Waroona	75-84		M	16
Waroona	75-84	0	F	109
Waroona	75-84	0	M	125
Waroona	75-84	1	F	16
Waroona	75-84	1	M	12
Waroona	85+		F	17
Waroona	85+		M	10
Waroona	85+	0	F	40
Waroona	85+	0	M	32
Waroona	85+	1	F	5
Waroona	85+	1	M	4
West Arthur	15-19		M	3
West Arthur	15-19	0	F	13
West Arthur	15-19	0	M	9
West Arthur	20-24	0	F	8
West Arthur	20-24	0	M	18
West Arthur	25-34		F	9
West Arthur	25-34	0	F	23
West Arthur	25-34	0	M	19
West Arthur	35-44		F	8
West Arthur	35-44		M	12
West Arthur	35-44	0	F	28
West Arthur	35-44	0	M	27
West Arthur	35-44	1	M	5
West Arthur	45-54		F	7
West Arthur	45-54		M	3
West Arthur	45-54	0	F	41
West Arthur	45-54	0	M	44
West Arthur	45-54	1	F	16
West Arthur	55-64		F	5
West Arthur	55-64		M	8
West Arthur	55-64	0	F	46
West Arthur	55-64	0	M	61
West Arthur	55-64	1	F	13
West Arthur	55-64	1	M	11
West Arthur	65-74		F	6
West Arthur	65-74		M	3
West Arthur	65-74	0	F	40
West Arthur	65-74	0	M	47
West Arthur	65-74	1	F	7
West Arthur	65-74	1	M	8
West Arthur	75-84		F	4
West Arthur	75-84		M	5
West Arthur	75-84	0	F	13
West Arthur	75-84	0	M	23
West Arthur	75-84	1	F	3
West Arthur	85+		M	3
West Arthur	85+	0	F	6
West Arthur	85+	0	M	9
Westonia	15-19	0	F	3
Westonia	20-24	0	F	4
Westonia	25-34		F	3
Westonia	25-34		M	3
Westonia	25-34	0	F	11
Westonia	25-34	0	M	7
Westonia	35-44		F	3
Westonia	35-44	0	F	7
Westonia	35-44	0	M	19
Westonia	45-54	0	F	3
Westonia	45-54	0	M	9
Westonia	45-54	1	F	4
Westonia	45-54	1	M	3
Westonia	55-64	0	F	15
Westonia	55-64	0	M	22
Westonia	55-64	1	F	7
Westonia	55-64	1	M	4
Westonia	65-74	0	F	7
Westonia	65-74	0	M	19
Westonia	75-84	0	F	5
Westonia	75-84	0	M	5
Westonia	75-84	1	F	3
Westonia	75-84	1	M	4
Westonia	85+	0	F	6
Westonia	85+	0	M	4
Wickepin	15-19	0	F	6
Wickepin	15-19	0	M	7
Wickepin	20-24		F	3
Wickepin	20-24		M	5
Wickepin	20-24	0	F	9
Wickepin	20-24	0	M	14
Wickepin	25-34		F	3
Wickepin	25-34		M	5
Wickepin	25-34	0	F	27
Wickepin	25-34	0	M	31
Wickepin	25-34	1	F	4
Wickepin	25-34	1	M	4
Wickepin	35-44		F	7
Wickepin	35-44		M	4
Wickepin	35-44	0	F	28
Wickepin	35-44	0	M	24
Wickepin	35-44	1	F	9
Wickepin	35-44	1	M	3
Wickepin	45-54		F	8
Wickepin	45-54		M	6
Wickepin	45-54	0	F	27
Wickepin	45-54	0	M	36
Wickepin	45-54	1	F	5
Wickepin	45-54	1	M	7
Wickepin	55-64		F	15
Wickepin	55-64		M	13
Wickepin	55-64	0	F	39
Wickepin	55-64	0	M	49
Wickepin	55-64	1	F	14
Wickepin	55-64	1	M	10
Wickepin	65-74		M	11
Wickepin	65-74	0	F	24
Wickepin	65-74	0	M	33
Wickepin	65-74	1	F	6
Wickepin	65-74	1	M	7
Wickepin	75-84		F	7
Wickepin	75-84		M	5
Wickepin	75-84	0	F	21
Wickepin	75-84	0	M	24
Wickepin	75-84	1	F	4
Wickepin	85+		F	4
Wickepin	85+	0	F	9
Wickepin	85+	0	M	6
Williams	15-19	0	F	11
Williams	15-19	0	M	18
Williams	20-24		F	3
Williams	20-24		M	6
Williams	20-24	0	F	10
Williams	20-24	0	M	17
Williams	25-34		F	5
Williams	25-34		M	6
Williams	25-34	0	F	46
Williams	25-34	0	M	39
Williams	25-34	1	F	8
Williams	25-34	1	M	4
Williams	35-44		F	4
Williams	35-44		M	11
Williams	35-44	0	F	57
Williams	35-44	0	M	66
Williams	35-44	1	F	9
Williams	35-44	1	M	6
Williams	45-54		F	5
Williams	45-54		M	9
Williams	45-54	0	F	45
Williams	45-54	0	M	50
Williams	45-54	1	F	9
Williams	45-54	1	M	5
Williams	55-64		F	11
Williams	55-64		M	3
Williams	55-64	0	F	59
Williams	55-64	0	M	52
Williams	55-64	1	F	12
Williams	55-64	1	M	10
Williams	65-74		F	9
Williams	65-74		M	8
Williams	65-74	0	F	33
Williams	65-74	0	M	42
Williams	65-74	1	F	9
Williams	65-74	1	M	3
Williams	75-84		F	5
Williams	75-84		M	3
Williams	75-84	0	F	28
Williams	75-84	0	M	28
Williams	75-84	1	F	3
Williams	85+	0	F	10
Williams	85+	0	M	4
Wiluna	15-19		F	5
Wiluna	15-19		M	7
Wiluna	15-19	0	F	3
Wiluna	15-19	0	M	12
Wiluna	20-24		M	15
Wiluna	20-24	0	F	8
Wiluna	20-24	0	M	23
Wiluna	20-24	1	M	3
Wiluna	25-34		F	10
Wiluna	25-34		M	33
Wiluna	25-34	0	F	19
Wiluna	25-34	0	M	40
Wiluna	25-34	1	M	7
Wiluna	35-44		F	9
Wiluna	35-44		M	29
Wiluna	35-44	0	F	13
Wiluna	35-44	0	M	33
Wiluna	35-44	1	F	4
Wiluna	45-54		F	8
Wiluna	45-54		M	22
Wiluna	45-54	0	F	17
Wiluna	45-54	0	M	29
Wiluna	45-54	1	F	3
Wiluna	45-54	1	M	6
Wiluna	55-64		M	7
Wiluna	55-64	0	F	14
Wiluna	55-64	0	M	17
Wiluna	65-74		F	6
Wiluna	65-74		M	7
Wiluna	65-74	0	F	10
Wiluna	65-74	0	M	12
Wongan-Ballidu	15-19		M	4
Wongan-Ballidu	15-19	0	F	17
Wongan-Ballidu	15-19	0	M	16
Wongan-Ballidu	20-24		F	5
Wongan-Ballidu	20-24		M	6
Wongan-Ballidu	20-24	0	F	24
Wongan-Ballidu	20-24	0	M	27
Wongan-Ballidu	25-34		F	4
Wongan-Ballidu	25-34		M	11
Wongan-Ballidu	25-34	0	F	59
Wongan-Ballidu	25-34	0	M	72
Wongan-Ballidu	35-44		F	7
Wongan-Ballidu	35-44		M	9
Wongan-Ballidu	35-44	0	F	67
Wongan-Ballidu	35-44	0	M	65
Wongan-Ballidu	35-44	1	F	10
Wongan-Ballidu	35-44	1	M	12
Wongan-Ballidu	45-54		F	5
Wongan-Ballidu	45-54		M	10
Wongan-Ballidu	45-54	0	F	53
Wongan-Ballidu	45-54	0	M	67
Wongan-Ballidu	45-54	1	F	10
Wongan-Ballidu	45-54	1	M	11
Wongan-Ballidu	55-64		F	8
Wongan-Ballidu	55-64		M	11
Wongan-Ballidu	55-64	0	F	66
Wongan-Ballidu	55-64	0	M	87
Wongan-Ballidu	55-64	1	F	18
Wongan-Ballidu	55-64	1	M	11
Wongan-Ballidu	65-74		F	7
Wongan-Ballidu	65-74		M	6
Wongan-Ballidu	65-74	0	F	63
Wongan-Ballidu	65-74	0	M	85
Wongan-Ballidu	65-74	1	F	15
Wongan-Ballidu	65-74	1	M	13
Wongan-Ballidu	75-84		M	5
Wongan-Ballidu	75-84	0	F	21
Wongan-Ballidu	75-84	0	M	35
Wongan-Ballidu	75-84	1	F	6
Wongan-Ballidu	75-84	1	M	5
Wongan-Ballidu	85+	0	F	9
Wongan-Ballidu	85+	0	M	5
Woodanilling	15-19	0	F	4
Woodanilling	15-19	0	M	7
Woodanilling	20-24	0	F	4
Woodanilling	20-24	0	M	10
Woodanilling	25-34		M	4
Woodanilling	25-34	0	F	18
Woodanilling	25-34	0	M	15
Woodanilling	25-34	1	M	3
Woodanilling	35-44		F	4
Woodanilling	35-44		M	5
Woodanilling	35-44	0	F	19
Woodanilling	35-44	0	M	12
Woodanilling	35-44	1	F	7
Woodanilling	35-44	1	M	6
Woodanilling	45-54	0	F	18
Woodanilling	45-54	0	M	23
Woodanilling	45-54	1	F	4
Woodanilling	45-54	1	M	7
Woodanilling	55-64		M	5
Woodanilling	55-64	0	F	20
Woodanilling	55-64	0	M	40
Woodanilling	55-64	1	F	7
Woodanilling	55-64	1	M	7
Woodanilling	65-74		F	3
Woodanilling	65-74		M	3
Woodanilling	65-74	0	F	20
Woodanilling	65-74	0	M	28
Woodanilling	75-84		F	5
Woodanilling	75-84	0	F	4
Woodanilling	75-84	0	M	9
Woodanilling	85+	0	F	5
Wyalkatchem	15-19	0	F	7
Wyalkatchem	15-19	0	M	5
Wyalkatchem	20-24		F	3
Wyalkatchem	20-24	0	F	8
Wyalkatchem	20-24	0	M	8
Wyalkatchem	25-34		F	4
Wyalkatchem	25-34	0	F	20
Wyalkatchem	25-34	0	M	17
Wyalkatchem	35-44	0	F	19
Wyalkatchem	35-44	0	M	17
Wyalkatchem	35-44	1	M	4
Wyalkatchem	45-54		F	4
Wyalkatchem	45-54	0	F	13
Wyalkatchem	45-54	0	M	28
Wyalkatchem	45-54	1	F	3
Wyalkatchem	45-54	1	M	4
Wyalkatchem	55-64		F	3
Wyalkatchem	55-64	0	F	17
Wyalkatchem	55-64	0	M	33
Wyalkatchem	55-64	1	F	6
Wyalkatchem	55-64	1	M	8
Wyalkatchem	65-74		F	5
Wyalkatchem	65-74	0	F	26
Wyalkatchem	65-74	0	M	30
Wyalkatchem	65-74	1	F	5
Wyalkatchem	65-74	1	M	3
Wyalkatchem	75-84		M	4
Wyalkatchem	75-84	0	F	25
Wyalkatchem	75-84	0	M	24
Wyalkatchem	75-84	1	M	5
Wyalkatchem	85+		F	3
Wyalkatchem	85+	0	M	3
Wyndham-East Kimberley	15-19		F	42
Wyndham-East Kimberley	15-19		M	39
Wyndham-East Kimberley	15-19	0	F	153
Wyndham-East Kimberley	15-19	0	M	143
Wyndham-East Kimberley	15-19	1	F	15
Wyndham-East Kimberley	15-19	1	M	10
Wyndham-East Kimberley	20-24		F	45
Wyndham-East Kimberley	20-24		M	49
Wyndham-East Kimberley	20-24	0	F	171
Wyndham-East Kimberley	20-24	0	M	159
Wyndham-East Kimberley	20-24	1	F	28
Wyndham-East Kimberley	20-24	1	M	13
Wyndham-East Kimberley	25-34		F	129
Wyndham-East Kimberley	25-34		M	112
Wyndham-East Kimberley	25-34	0	F	523
Wyndham-East Kimberley	25-34	0	M	463
Wyndham-East Kimberley	25-34	1	F	50
Wyndham-East Kimberley	25-34	1	M	29
Wyndham-East Kimberley	35-44		F	94
Wyndham-East Kimberley	35-44		M	100
Wyndham-East Kimberley	35-44	0	F	424
Wyndham-East Kimberley	35-44	0	M	404
Wyndham-East Kimberley	35-44	1	F	50
Wyndham-East Kimberley	35-44	1	M	34
Wyndham-East Kimberley	45-54		F	92
Wyndham-East Kimberley	45-54		M	113
Wyndham-East Kimberley	45-54	0	F	358
Wyndham-East Kimberley	45-54	0	M	370
Wyndham-East Kimberley	45-54	1	F	62
Wyndham-East Kimberley	45-54	1	M	26
Wyndham-East Kimberley	55-64		F	70
Wyndham-East Kimberley	55-64		M	84
Wyndham-East Kimberley	55-64	0	F	320
Wyndham-East Kimberley	55-64	0	M	343
Wyndham-East Kimberley	55-64	1	F	49
Wyndham-East Kimberley	55-64	1	M	19
Wyndham-East Kimberley	65-74		F	33
Wyndham-East Kimberley	65-74		M	55
Wyndham-East Kimberley	65-74	0	F	120
Wyndham-East Kimberley	65-74	0	M	178
Wyndham-East Kimberley	65-74	1	F	13
Wyndham-East Kimberley	65-74	1	M	21
Wyndham-East Kimberley	75-84		F	15
Wyndham-East Kimberley	75-84		M	17
Wyndham-East Kimberley	75-84	0	F	40
Wyndham-East Kimberley	75-84	0	M	56
Wyndham-East Kimberley	75-84	1	F	5
Wyndham-East Kimberley	85+		F	5
Wyndham-East Kimberley	85+	0	F	9
Wyndham-East Kimberley	85+	0	M	4
Yalgoo	20-24		F	5
Yalgoo	20-24		M	13
Yalgoo	20-24	0	F	4
Yalgoo	20-24	0	M	12
Yalgoo	25-34		F	6
Yalgoo	25-34		M	44
Yalgoo	25-34	0	F	11
Yalgoo	25-34	0	M	39
Yalgoo	35-44		F	9
Yalgoo	35-44		M	20
Yalgoo	35-44	0	F	5
Yalgoo	35-44	0	M	14
Yalgoo	45-54		F	7
Yalgoo	45-54		M	19
Yalgoo	45-54	0	F	14
Yalgoo	45-54	0	M	16
Yalgoo	45-54	1	M	4
Yalgoo	55-64		F	4
Yalgoo	55-64		M	11
Yalgoo	55-64	0	F	6
Yalgoo	55-64	0	M	12
Yalgoo	55-64	1	F	4
Yalgoo	65-74		M	6
Yalgoo	65-74	0	F	8
Yalgoo	65-74	0	M	9
Yalgoo	75-84	0	F	6
Yalgoo	75-84	0	M	6
Yilgarn	15-19	0	M	12
Yilgarn	20-24		M	11
Yilgarn	20-24	0	F	14
Yilgarn	20-24	0	M	21
Yilgarn	20-24	1	M	4
Yilgarn	25-34		F	12
Yilgarn	25-34		M	33
Yilgarn	25-34	0	F	50
Yilgarn	25-34	0	M	83
Yilgarn	25-34	1	F	5
Yilgarn	35-44		F	11
Yilgarn	35-44		M	36
Yilgarn	35-44	0	F	46
Yilgarn	35-44	0	M	75
Yilgarn	35-44	1	M	8
Yilgarn	45-54		F	14
Yilgarn	45-54		M	35
Yilgarn	45-54	0	F	67
Yilgarn	45-54	0	M	89
Yilgarn	45-54	1	F	10
Yilgarn	45-54	1	M	9
Yilgarn	55-64		F	3
Yilgarn	55-64		M	29
Yilgarn	55-64	0	F	57
Yilgarn	55-64	0	M	105
Yilgarn	55-64	1	F	6
Yilgarn	55-64	1	M	10
Yilgarn	65-74		F	7
Yilgarn	65-74		M	12
Yilgarn	65-74	0	F	37
Yilgarn	65-74	0	M	60
Yilgarn	65-74	1	F	7
Yilgarn	65-74	1	M	5
Yilgarn	75-84		M	6
Yilgarn	75-84	0	F	15
Yilgarn	75-84	0	M	19
Yilgarn	75-84	1	M	4
Yilgarn	85+		F	3
Yilgarn	85+	0	F	8
Yilgarn	85+	0	M	6
York	15-19		M	10
York	15-19	0	F	49
York	15-19	0	M	56
York	15-19	1	F	4
York	15-19	1	M	7
York	20-24		F	8
York	20-24		M	5
York	20-24	0	F	34
York	20-24	0	M	40
York	20-24	1	F	7
York	25-34		F	17
York	25-34		M	18
York	25-34	0	F	96
York	25-34	0	M	104
York	25-34	1	F	12
York	25-34	1	M	7
York	35-44		F	13
York	35-44		M	16
York	35-44	0	F	137
York	35-44	0	M	113
York	35-44	1	F	28
York	35-44	1	M	24
York	45-54		F	16
York	45-54		M	27
York	45-54	0	F	132
York	45-54	0	M	135
York	45-54	1	F	50
York	45-54	1	M	26
York	55-64		F	22
York	55-64		M	33
York	55-64	0	F	218
York	55-64	0	M	232
York	55-64	1	F	74
York	55-64	1	M	48
York	65-74		F	15
York	65-74		M	30
York	65-74	0	F	256
York	65-74	0	M	289
York	65-74	1	F	59
York	65-74	1	M	30
York	75-84		F	33
York	75-84		M	18
York	75-84	0	F	133
York	75-84	0	M	152
York	75-84	1	F	14
York	75-84	1	M	15
York	85+		F	4
York	85+		M	13
York	85+	0	F	49
York	85+	0	M	38
York	85+	1	F	4
No usual address (WA)	15-19		F	60
No usual address (WA)	15-19		M	44
No usual address (WA)	15-19	0	F	74
No usual address (WA)	15-19	0	M	65
No usual address (WA)	15-19	1	F	12
No usual address (WA)	15-19	1	M	12
No usual address (WA)	20-24		F	103
No usual address (WA)	20-24		M	133
No usual address (WA)	20-24	0	F	141
No usual address (WA)	20-24	0	M	157
No usual address (WA)	20-24	1	F	12
No usual address (WA)	20-24	1	M	14
No usual address (WA)	25-34		F	266
No usual address (WA)	25-34		M	391
No usual address (WA)	25-34	0	F	404
No usual address (WA)	25-34	0	M	402
No usual address (WA)	25-34	1	F	21
No usual address (WA)	25-34	1	M	27
No usual address (WA)	35-44		F	284
No usual address (WA)	35-44		M	531
No usual address (WA)	35-44	0	F	277
No usual address (WA)	35-44	0	M	359
No usual address (WA)	35-44	1	F	55
No usual address (WA)	35-44	1	M	38
No usual address (WA)	45-54		F	219
No usual address (WA)	45-54		M	514
No usual address (WA)	45-54	0	F	213
No usual address (WA)	45-54	0	M	297
No usual address (WA)	45-54	1	F	38
No usual address (WA)	45-54	1	M	36
No usual address (WA)	55-64		F	160
No usual address (WA)	55-64		M	331
No usual address (WA)	55-64	0	F	278
No usual address (WA)	55-64	0	M	303
No usual address (WA)	55-64	1	F	43
No usual address (WA)	55-64	1	M	29
No usual address (WA)	65-74		F	95
No usual address (WA)	65-74		M	152
No usual address (WA)	65-74	0	F	197
No usual address (WA)	65-74	0	M	269
No usual address (WA)	65-74	1	F	24
No usual address (WA)	65-74	1	M	25
No usual address (WA)	75-84		F	14
No usual address (WA)	75-84		M	48
No usual address (WA)	75-84	0	F	23
No usual address (WA)	75-84	0	M	64
No usual address (WA)	75-84	1	M	3
No usual address (WA)	85+		F	12
No usual address (WA)	85+		M	9
No usual address (WA)	85+	0	F	5
No usual address (WA)	85+	0	M	7
Migratory - Offshore - Shipping (WA)	15-19		M	7
Migratory - Offshore - Shipping (WA)	15-19	0	M	3
Migratory - Offshore - Shipping (WA)	20-24		F	5
Migratory - Offshore - Shipping (WA)	20-24		M	13
Migratory - Offshore - Shipping (WA)	20-24	0	F	5
Migratory - Offshore - Shipping (WA)	20-24	0	M	9
Migratory - Offshore - Shipping (WA)	25-34		F	3
Migratory - Offshore - Shipping (WA)	25-34		M	44
Migratory - Offshore - Shipping (WA)	25-34	0	F	8
Migratory - Offshore - Shipping (WA)	25-34	0	M	54
Migratory - Offshore - Shipping (WA)	35-44		F	3
Migratory - Offshore - Shipping (WA)	35-44		M	71
Migratory - Offshore - Shipping (WA)	35-44	0	F	9
Migratory - Offshore - Shipping (WA)	35-44	0	M	82
Migratory - Offshore - Shipping (WA)	35-44	1	M	6
Migratory - Offshore - Shipping (WA)	45-54		F	8
Migratory - Offshore - Shipping (WA)	45-54		M	46
Migratory - Offshore - Shipping (WA)	45-54	0	F	5
Migratory - Offshore - Shipping (WA)	45-54	0	M	54
Migratory - Offshore - Shipping (WA)	55-64		M	20
Migratory - Offshore - Shipping (WA)	55-64	0	F	5
Migratory - Offshore - Shipping (WA)	55-64	0	M	30
Migratory - Offshore - Shipping (WA)	65-74		M	4
Migratory - Offshore - Shipping (WA)	65-74	0	F	5
Migratory - Offshore - Shipping (WA)	65-74	0	M	6
Break O'Day	15-19		F	10
Break O'Day	15-19		M	19
Break O'Day	15-19	0	F	72
Break O'Day	15-19	0	M	93
Break O'Day	15-19	1	F	12
Break O'Day	15-19	1	M	8
Break O'Day	20-24		F	9
Break O'Day	20-24		M	15
Break O'Day	20-24	0	F	92
Break O'Day	20-24	0	M	84
Break O'Day	20-24	1	F	10
Break O'Day	20-24	1	M	12
Break O'Day	25-34		F	23
Break O'Day	25-34		M	19
Break O'Day	25-34	0	F	195
Break O'Day	25-34	0	M	203
Break O'Day	25-34	1	F	34
Break O'Day	25-34	1	M	20
Break O'Day	35-44		F	26
Break O'Day	35-44		M	24
Break O'Day	35-44	0	F	249
Break O'Day	35-44	0	M	252
Break O'Day	35-44	1	F	67
Break O'Day	35-44	1	M	29
Break O'Day	45-54		F	31
Break O'Day	45-54		M	24
Break O'Day	45-54	0	F	322
Break O'Day	45-54	0	M	300
Break O'Day	45-54	1	F	91
Break O'Day	45-54	1	M	62
Break O'Day	55-64		F	44
Break O'Day	55-64		M	53
Break O'Day	55-64	0	F	473
Break O'Day	55-64	0	M	527
Break O'Day	55-64	1	F	167
Break O'Day	55-64	1	M	97
Break O'Day	65-74		F	42
Break O'Day	65-74		M	62
Break O'Day	65-74	0	F	448
Break O'Day	65-74	0	M	599
Break O'Day	65-74	1	F	104
Break O'Day	65-74	1	M	82
Break O'Day	75-84		F	24
Break O'Day	75-84		M	36
Break O'Day	75-84	0	F	224
Break O'Day	75-84	0	M	260
Break O'Day	75-84	1	F	48
Break O'Day	75-84	1	M	44
Break O'Day	85+		F	14
Break O'Day	85+		M	9
Break O'Day	85+	0	F	69
Break O'Day	85+	0	M	57
Break O'Day	85+	1	M	5
Brighton	15-19		F	56
Brighton	15-19		M	52
Brighton	15-19	0	F	455
Brighton	15-19	0	M	531
Brighton	15-19	1	F	20
Brighton	15-19	1	M	23
Brighton	20-24		F	50
Brighton	20-24		M	38
Brighton	20-24	0	F	562
Brighton	20-24	0	M	522
Brighton	20-24	1	F	42
Brighton	20-24	1	M	34
Brighton	25-34		F	94
Brighton	25-34		M	75
Brighton	25-34	0	F	1177
Brighton	25-34	0	M	1126
Brighton	25-34	1	F	233
Brighton	25-34	1	M	90
Brighton	35-44		F	70
Brighton	35-44		M	88
Brighton	35-44	0	F	939
Brighton	35-44	0	M	909
Brighton	35-44	1	F	263
Brighton	35-44	1	M	133
Brighton	45-54		F	46
Brighton	45-54		M	72
Brighton	45-54	0	F	900
Brighton	45-54	0	M	946
Brighton	45-54	1	F	255
Brighton	45-54	1	M	119
Brighton	55-64		F	60
Brighton	55-64		M	48
Brighton	55-64	0	F	800
Brighton	55-64	0	M	813
Brighton	55-64	1	F	225
Brighton	55-64	1	M	134
Brighton	65-74		F	48
Brighton	65-74		M	56
Brighton	65-74	0	F	714
Brighton	65-74	0	M	676
Brighton	65-74	1	F	139
Brighton	65-74	1	M	107
Brighton	75-84		F	33
Brighton	75-84		M	25
Brighton	75-84	0	F	316
Brighton	75-84	0	M	295
Brighton	75-84	1	F	47
Brighton	75-84	1	M	42
Brighton	85+		F	10
Brighton	85+		M	10
Brighton	85+	0	F	96
Brighton	85+	0	M	55
Brighton	85+	1	F	6
Brighton	85+	1	M	5
Burnie	15-19		F	45
Burnie	15-19		M	51
Burnie	15-19	0	F	548
Burnie	15-19	0	M	544
Burnie	15-19	1	F	31
Burnie	15-19	1	M	28
Burnie	20-24		F	30
Burnie	20-24		M	39
Burnie	20-24	0	F	550
Burnie	20-24	0	M	514
Burnie	20-24	1	F	50
Burnie	20-24	1	M	25
Burnie	25-34		F	66
Burnie	25-34		M	71
Burnie	25-34	0	F	1095
Burnie	25-34	0	M	1107
Burnie	25-34	1	F	187
Burnie	25-34	1	M	85
Burnie	35-44		F	68
Burnie	35-44		M	62
Burnie	35-44	0	F	923
Burnie	35-44	0	M	879
Burnie	35-44	1	F	224
Burnie	35-44	1	M	119
Burnie	45-54		F	71
Burnie	45-54		M	90
Burnie	45-54	0	F	998
Burnie	45-54	0	M	1007
Burnie	45-54	1	F	264
Burnie	45-54	1	M	167
Burnie	55-64		F	47
Burnie	55-64		M	67
Burnie	55-64	0	F	1017
Burnie	55-64	0	M	999
Burnie	55-64	1	F	306
Burnie	55-64	1	M	182
Burnie	65-74		F	55
Burnie	65-74		M	57
Burnie	65-74	0	F	837
Burnie	65-74	0	M	840
Burnie	65-74	1	F	193
Burnie	65-74	1	M	112
Burnie	75-84		F	58
Burnie	75-84		M	44
Burnie	75-84	0	F	518
Burnie	75-84	0	M	468
Burnie	75-84	1	F	64
Burnie	75-84	1	M	79
Burnie	85+		F	18
Burnie	85+		M	10
Burnie	85+	0	F	244
Burnie	85+	0	M	142
Burnie	85+	1	F	15
Burnie	85+	1	M	18
Central Coast (Tas.)	15-19		F	38
Central Coast (Tas.)	15-19		M	54
Central Coast (Tas.)	15-19	0	F	573
Central Coast (Tas.)	15-19	0	M	555
Central Coast (Tas.)	15-19	1	F	27
Central Coast (Tas.)	15-19	1	M	37
Central Coast (Tas.)	20-24		F	34
Central Coast (Tas.)	20-24		M	26
Central Coast (Tas.)	20-24	0	F	467
Central Coast (Tas.)	20-24	0	M	485
Central Coast (Tas.)	20-24	1	F	55
Central Coast (Tas.)	20-24	1	M	29
Central Coast (Tas.)	25-34		F	57
Central Coast (Tas.)	25-34		M	65
Central Coast (Tas.)	25-34	0	F	989
Central Coast (Tas.)	25-34	0	M	975
Central Coast (Tas.)	25-34	1	F	147
Central Coast (Tas.)	25-34	1	M	77
Central Coast (Tas.)	35-44		F	67
Central Coast (Tas.)	35-44		M	83
Central Coast (Tas.)	35-44	0	F	937
Central Coast (Tas.)	35-44	0	M	898
Central Coast (Tas.)	35-44	1	F	217
Central Coast (Tas.)	35-44	1	M	144
Central Coast (Tas.)	45-54		F	71
Central Coast (Tas.)	45-54		M	80
Central Coast (Tas.)	45-54	0	F	1152
Central Coast (Tas.)	45-54	0	M	1081
Central Coast (Tas.)	45-54	1	F	339
Central Coast (Tas.)	45-54	1	M	167
Central Coast (Tas.)	55-64		F	78
Central Coast (Tas.)	55-64		M	80
Central Coast (Tas.)	55-64	0	F	1382
Central Coast (Tas.)	55-64	0	M	1415
Central Coast (Tas.)	55-64	1	F	436
Central Coast (Tas.)	55-64	1	M	242
Central Coast (Tas.)	65-74		F	84
Central Coast (Tas.)	65-74		M	99
Central Coast (Tas.)	65-74	0	F	1229
Central Coast (Tas.)	65-74	0	M	1220
Central Coast (Tas.)	65-74	1	F	299
Central Coast (Tas.)	65-74	1	M	226
Central Coast (Tas.)	75-84		F	88
Central Coast (Tas.)	75-84		M	69
Central Coast (Tas.)	75-84	0	F	776
Central Coast (Tas.)	75-84	0	M	664
Central Coast (Tas.)	75-84	1	F	124
Central Coast (Tas.)	75-84	1	M	112
Central Coast (Tas.)	85+		F	25
Central Coast (Tas.)	85+		M	31
Central Coast (Tas.)	85+	0	F	352
Central Coast (Tas.)	85+	0	M	200
Central Coast (Tas.)	85+	1	F	8
Central Coast (Tas.)	85+	1	M	24
Central Highlands (Tas.)	15-19		F	10
Central Highlands (Tas.)	15-19		M	12
Central Highlands (Tas.)	15-19	0	F	39
Central Highlands (Tas.)	15-19	0	M	53
Central Highlands (Tas.)	15-19	1	M	7
Central Highlands (Tas.)	20-24		F	9
Central Highlands (Tas.)	20-24		M	8
Central Highlands (Tas.)	20-24	0	F	39
Central Highlands (Tas.)	20-24	0	M	55
Central Highlands (Tas.)	20-24	1	M	3
Central Highlands (Tas.)	25-34		F	8
Central Highlands (Tas.)	25-34		M	10
Central Highlands (Tas.)	25-34	0	F	97
Central Highlands (Tas.)	25-34	0	M	101
Central Highlands (Tas.)	25-34	1	F	13
Central Highlands (Tas.)	25-34	1	M	14
Central Highlands (Tas.)	35-44		F	7
Central Highlands (Tas.)	35-44		M	24
Central Highlands (Tas.)	35-44	0	F	98
Central Highlands (Tas.)	35-44	0	M	104
Central Highlands (Tas.)	35-44	1	F	25
Central Highlands (Tas.)	35-44	1	M	7
Central Highlands (Tas.)	45-54		F	5
Central Highlands (Tas.)	45-54		M	13
Central Highlands (Tas.)	45-54	0	F	95
Central Highlands (Tas.)	45-54	0	M	133
Central Highlands (Tas.)	45-54	1	F	24
Central Highlands (Tas.)	45-54	1	M	17
Central Highlands (Tas.)	55-64		F	25
Central Highlands (Tas.)	55-64		M	30
Central Highlands (Tas.)	55-64	0	F	147
Central Highlands (Tas.)	55-64	0	M	212
Central Highlands (Tas.)	55-64	1	F	40
Central Highlands (Tas.)	55-64	1	M	28
Central Highlands (Tas.)	65-74		F	13
Central Highlands (Tas.)	65-74		M	22
Central Highlands (Tas.)	65-74	0	F	152
Central Highlands (Tas.)	65-74	0	M	200
Central Highlands (Tas.)	65-74	1	F	28
Central Highlands (Tas.)	65-74	1	M	19
Central Highlands (Tas.)	75-84		F	3
Central Highlands (Tas.)	75-84		M	9
Central Highlands (Tas.)	75-84	0	F	57
