LGA_NAME21	Age	MaxSchoolingCompleted	Sex	adults
Joondalup	20-24	Year 9	M	32
Joondalup	20-24	Year 10	F	211
Joondalup	20-24	Year 10	M	314
Joondalup	20-24	Year 11	F	170
Joondalup	20-24	Year 11	M	298
Joondalup	20-24	Year 12	F	3696
Joondalup	20-24	Year 12	M	3990
Joondalup	25-34		F	289
Joondalup	25-34		M	401
Joondalup	25-34	Did not go to school	F	17
Joondalup	25-34	Did not go to school	M	17
Joondalup	25-34	Year 8 or below	F	17
Joondalup	25-34	Year 8 or below	M	34
Joondalup	25-34	Year 9	F	46
Joondalup	25-34	Year 9	M	96
Joondalup	25-34	Year 10	F	549
Joondalup	25-34	Year 10	M	903
Joondalup	25-34	Year 11	F	485
Joondalup	25-34	Year 11	M	771
Joondalup	25-34	Year 12	F	6805
Joondalup	25-34	Year 12	M	5851
Joondalup	35-44		F	257
Joondalup	35-44		M	501
Joondalup	35-44	Did not go to school	F	10
Joondalup	35-44	Did not go to school	M	20
Joondalup	35-44	Year 8 or below	F	42
Joondalup	35-44	Year 8 or below	M	37
Joondalup	35-44	Year 9	F	71
Joondalup	35-44	Year 9	M	109
Joondalup	35-44	Year 10	F	824
Joondalup	35-44	Year 10	M	1275
Joondalup	35-44	Year 11	F	672
Joondalup	35-44	Year 11	M	993
Joondalup	35-44	Year 12	F	9055
Joondalup	35-44	Year 12	M	7469
Joondalup	45-54		F	265
Joondalup	45-54		M	540
Joondalup	45-54	Did not go to school	F	22
Joondalup	45-54	Did not go to school	M	20
Joondalup	45-54	Year 8 or below	F	52
Joondalup	45-54	Year 8 or below	M	41
Joondalup	45-54	Year 9	F	99
Joondalup	45-54	Year 9	M	156
Joondalup	45-54	Year 10	F	1674
Joondalup	45-54	Year 10	M	2035
Joondalup	45-54	Year 11	F	1073
Joondalup	45-54	Year 11	M	1066
Joondalup	45-54	Year 12	F	8383
Joondalup	45-54	Year 12	M	7330
Joondalup	55-64		F	287
Joondalup	55-64		M	422
Joondalup	55-64	Did not go to school	F	26
Joondalup	55-64	Did not go to school	M	21
Joondalup	55-64	Year 8 or below	F	102
Joondalup	55-64	Year 8 or below	M	60
Joondalup	55-64	Year 9	F	194
Joondalup	55-64	Year 9	M	239
Joondalup	55-64	Year 10	F	2638
Joondalup	55-64	Year 10	M	2667
Joondalup	55-64	Year 11	F	1452
Joondalup	55-64	Year 11	M	1116
Joondalup	55-64	Year 12	F	6630
Joondalup	55-64	Year 12	M	5877
Joondalup	65-74		F	356
Joondalup	65-74		M	316
Joondalup	65-74	Did not go to school	F	26
Joondalup	65-74	Did not go to school	M	15
Joondalup	65-74	Year 8 or below	F	235
Joondalup	65-74	Year 8 or below	M	214
Joondalup	65-74	Year 9	F	435
Joondalup	65-74	Year 9	M	406
Joondalup	65-74	Year 10	F	3215
Joondalup	65-74	Year 10	M	2598
Joondalup	65-74	Year 11	F	942
Joondalup	65-74	Year 11	M	737
Joondalup	65-74	Year 12	F	4061
Joondalup	65-74	Year 12	M	4523
Joondalup	75-84		F	353
Joondalup	75-84		M	247
Joondalup	75-84	Did not go to school	F	41
Joondalup	75-84	Did not go to school	M	31
Joondalup	75-84	Year 8 or below	F	308
Joondalup	75-84	Year 8 or below	M	242
Joondalup	75-84	Year 9	F	336
Joondalup	75-84	Year 9	M	303
Joondalup	75-84	Year 10	F	1378
Joondalup	75-84	Year 10	M	1011
Joondalup	75-84	Year 11	F	293
Joondalup	75-84	Year 11	M	256
Joondalup	75-84	Year 12	F	1405
Joondalup	75-84	Year 12	M	1634
Joondalup	85+		F	289
Joondalup	85+		M	146
Joondalup	85+	Did not go to school	F	24
Joondalup	85+	Did not go to school	M	18
Joondalup	85+	Year 8 or below	F	257
Joondalup	85+	Year 8 or below	M	134
Joondalup	85+	Year 9	F	201
Joondalup	85+	Year 9	M	114
Joondalup	85+	Year 10	F	461
Joondalup	85+	Year 10	M	247
Joondalup	85+	Year 11	F	90
Joondalup	85+	Year 11	M	54
Joondalup	85+	Year 12	F	418
Joondalup	85+	Year 12	M	337
Kalamunda	15-19		F	63
Kalamunda	15-19		M	58
Kalamunda	15-19	Year 8 or below	F	9
Kalamunda	15-19	Year 8 or below	M	7
Kalamunda	15-19	Year 9	F	22
Kalamunda	15-19	Year 9	M	41
Kalamunda	15-19	Year 10	F	107
Kalamunda	15-19	Year 10	M	150
Kalamunda	15-19	Year 11	F	61
Kalamunda	15-19	Year 11	M	99
Kalamunda	15-19	Year 12	F	513
Kalamunda	15-19	Year 12	M	460
Kalamunda	20-24		F	51
Kalamunda	20-24		M	77
Kalamunda	20-24	Did not go to school	F	3
Kalamunda	20-24	Year 8 or below	M	5
Kalamunda	20-24	Year 9	F	14
Kalamunda	20-24	Year 9	M	23
Kalamunda	20-24	Year 10	F	98
Kalamunda	20-24	Year 10	M	185
Kalamunda	20-24	Year 11	F	101
Kalamunda	20-24	Year 11	M	175
Kalamunda	20-24	Year 12	F	1189
Kalamunda	20-24	Year 12	M	1229
Kalamunda	25-34		F	149
Kalamunda	25-34		M	198
Kalamunda	25-34	Did not go to school	F	14
Kalamunda	25-34	Did not go to school	M	9
Kalamunda	25-34	Year 8 or below	F	28
Kalamunda	25-34	Year 8 or below	M	21
Kalamunda	25-34	Year 9	F	37
Kalamunda	25-34	Year 9	M	57
Kalamunda	25-34	Year 10	F	367
Kalamunda	25-34	Year 10	M	506
Kalamunda	25-34	Year 11	F	293
Kalamunda	25-34	Year 11	M	375
Kalamunda	25-34	Year 12	F	2437
Kalamunda	25-34	Year 12	M	1960
Kalamunda	35-44		F	166
Kalamunda	35-44		M	222
Kalamunda	35-44	Did not go to school	F	26
Kalamunda	35-44	Did not go to school	M	20
Kalamunda	35-44	Year 8 or below	F	19
Kalamunda	35-44	Year 8 or below	M	26
Kalamunda	35-44	Year 9	F	48
Kalamunda	35-44	Year 9	M	85
Kalamunda	35-44	Year 10	F	492
Kalamunda	35-44	Year 10	M	643
Kalamunda	35-44	Year 11	F	337
Kalamunda	35-44	Year 11	M	478
Kalamunda	35-44	Year 12	F	2973
Kalamunda	35-44	Year 12	M	2427
Kalamunda	45-54		F	138
Kalamunda	45-54		M	206
Kalamunda	45-54	Did not go to school	F	22
Kalamunda	45-54	Did not go to school	M	27
Kalamunda	45-54	Year 8 or below	F	48
Kalamunda	45-54	Year 8 or below	M	32
Kalamunda	45-54	Year 9	F	71
Kalamunda	45-54	Year 9	M	129
Kalamunda	45-54	Year 10	F	821
Kalamunda	45-54	Year 10	M	992
Kalamunda	45-54	Year 11	F	440
Kalamunda	45-54	Year 11	M	466
Kalamunda	45-54	Year 12	F	2418
Kalamunda	45-54	Year 12	M	2068
Kalamunda	55-64		F	153
Kalamunda	55-64		M	198
Kalamunda	55-64	Did not go to school	F	14
Kalamunda	55-64	Did not go to school	M	29
Kalamunda	55-64	Year 8 or below	F	65
Kalamunda	55-64	Year 8 or below	M	65
Kalamunda	55-64	Year 9	F	123
Kalamunda	55-64	Year 9	M	165
Kalamunda	55-64	Year 10	F	1060
Kalamunda	55-64	Year 10	M	1205
Kalamunda	55-64	Year 11	F	510
Kalamunda	55-64	Year 11	M	396
Kalamunda	55-64	Year 12	F	1774
Kalamunda	55-64	Year 12	M	1468
Kalamunda	65-74		F	140
Kalamunda	65-74		M	128
Kalamunda	65-74	Did not go to school	F	23
Kalamunda	65-74	Did not go to school	M	15
Kalamunda	65-74	Year 8 or below	F	140
Kalamunda	65-74	Year 8 or below	M	134
Kalamunda	65-74	Year 9	F	180
Kalamunda	65-74	Year 9	M	201
Kalamunda	65-74	Year 10	F	1145
Kalamunda	65-74	Year 10	M	975
Kalamunda	65-74	Year 11	F	304
Kalamunda	65-74	Year 11	M	217
Kalamunda	65-74	Year 12	F	1326
Kalamunda	65-74	Year 12	M	1290
Kalamunda	75-84		F	167
Kalamunda	75-84		M	109
Kalamunda	75-84	Did not go to school	F	22
Kalamunda	75-84	Did not go to school	M	10
Kalamunda	75-84	Year 8 or below	F	166
Kalamunda	75-84	Year 8 or below	M	169
Kalamunda	75-84	Year 9	F	178
Kalamunda	75-84	Year 9	M	158
Kalamunda	75-84	Year 10	F	581
Kalamunda	75-84	Year 10	M	448
Kalamunda	75-84	Year 11	F	137
Kalamunda	75-84	Year 11	M	97
Kalamunda	75-84	Year 12	F	656
Kalamunda	75-84	Year 12	M	692
Kalamunda	85+		F	123
Kalamunda	85+		M	75
Kalamunda	85+	Did not go to school	F	11
Kalamunda	85+	Did not go to school	M	8
Kalamunda	85+	Year 8 or below	F	89
Kalamunda	85+	Year 8 or below	M	88
Kalamunda	85+	Year 9	F	81
Kalamunda	85+	Year 9	M	41
Kalamunda	85+	Year 10	F	190
Kalamunda	85+	Year 10	M	124
Kalamunda	85+	Year 11	F	32
Kalamunda	85+	Year 11	M	25
Kalamunda	85+	Year 12	F	211
Kalamunda	85+	Year 12	M	178
Kalgoorlie-Boulder	15-19		F	72
Kalgoorlie-Boulder	15-19		M	71
Kalgoorlie-Boulder	15-19	Did not go to school	F	4
Kalgoorlie-Boulder	15-19	Did not go to school	M	3
Kalgoorlie-Boulder	15-19	Year 8 or below	F	3
Kalgoorlie-Boulder	15-19	Year 8 or below	M	7
Kalgoorlie-Boulder	15-19	Year 9	F	26
Kalgoorlie-Boulder	15-19	Year 9	M	26
Kalgoorlie-Boulder	15-19	Year 10	F	81
Kalgoorlie-Boulder	15-19	Year 10	M	140
Kalgoorlie-Boulder	15-19	Year 11	F	54
Kalgoorlie-Boulder	15-19	Year 11	M	83
Kalgoorlie-Boulder	15-19	Year 12	F	173
Kalgoorlie-Boulder	15-19	Year 12	M	151
Kalgoorlie-Boulder	20-24		F	89
Kalgoorlie-Boulder	20-24		M	134
Kalgoorlie-Boulder	20-24	Did not go to school	F	4
Kalgoorlie-Boulder	20-24	Year 8 or below	F	5
Kalgoorlie-Boulder	20-24	Year 8 or below	M	15
Kalgoorlie-Boulder	20-24	Year 9	F	13
Kalgoorlie-Boulder	20-24	Year 9	M	31
Kalgoorlie-Boulder	20-24	Year 10	F	147
Kalgoorlie-Boulder	20-24	Year 10	M	184
Kalgoorlie-Boulder	20-24	Year 11	F	75
Kalgoorlie-Boulder	20-24	Year 11	M	135
Kalgoorlie-Boulder	20-24	Year 12	F	581
Kalgoorlie-Boulder	20-24	Year 12	M	576
Kalgoorlie-Boulder	25-34		F	234
Kalgoorlie-Boulder	25-34		M	298
Kalgoorlie-Boulder	25-34	Did not go to school	F	5
Kalgoorlie-Boulder	25-34	Did not go to school	M	8
Kalgoorlie-Boulder	25-34	Year 8 or below	F	11
Kalgoorlie-Boulder	25-34	Year 8 or below	M	14
Kalgoorlie-Boulder	25-34	Year 9	F	40
Kalgoorlie-Boulder	25-34	Year 9	M	48
Kalgoorlie-Boulder	25-34	Year 10	F	320
Kalgoorlie-Boulder	25-34	Year 10	M	515
Kalgoorlie-Boulder	25-34	Year 11	F	242
Kalgoorlie-Boulder	25-34	Year 11	M	320
Kalgoorlie-Boulder	25-34	Year 12	F	1476
Kalgoorlie-Boulder	25-34	Year 12	M	1284
Kalgoorlie-Boulder	35-44		F	206
Kalgoorlie-Boulder	35-44		M	269
Kalgoorlie-Boulder	35-44	Did not go to school	F	8
Kalgoorlie-Boulder	35-44	Did not go to school	M	23
Kalgoorlie-Boulder	35-44	Year 8 or below	F	24
Kalgoorlie-Boulder	35-44	Year 8 or below	M	28
Kalgoorlie-Boulder	35-44	Year 9	F	42
Kalgoorlie-Boulder	35-44	Year 9	M	61
Kalgoorlie-Boulder	35-44	Year 10	F	371
Kalgoorlie-Boulder	35-44	Year 10	M	514
Kalgoorlie-Boulder	35-44	Year 11	F	200
Kalgoorlie-Boulder	35-44	Year 11	M	296
Kalgoorlie-Boulder	35-44	Year 12	F	1243
Kalgoorlie-Boulder	35-44	Year 12	M	1116
Kalgoorlie-Boulder	45-54		F	171
Kalgoorlie-Boulder	45-54		M	232
Kalgoorlie-Boulder	45-54	Did not go to school	F	8
Kalgoorlie-Boulder	45-54	Did not go to school	M	10
Kalgoorlie-Boulder	45-54	Year 8 or below	F	30
Kalgoorlie-Boulder	45-54	Year 8 or below	M	35
Kalgoorlie-Boulder	45-54	Year 9	F	55
Kalgoorlie-Boulder	45-54	Year 9	M	96
Kalgoorlie-Boulder	45-54	Year 10	F	482
Kalgoorlie-Boulder	45-54	Year 10	M	666
Kalgoorlie-Boulder	45-54	Year 11	F	238
Kalgoorlie-Boulder	45-54	Year 11	M	278
Kalgoorlie-Boulder	45-54	Year 12	F	849
Kalgoorlie-Boulder	45-54	Year 12	M	766
Kalgoorlie-Boulder	55-64		F	159
Kalgoorlie-Boulder	55-64		M	232
Kalgoorlie-Boulder	55-64	Did not go to school	F	8
Kalgoorlie-Boulder	55-64	Did not go to school	M	15
Kalgoorlie-Boulder	55-64	Year 8 or below	F	39
Kalgoorlie-Boulder	55-64	Year 8 or below	M	61
Kalgoorlie-Boulder	55-64	Year 9	F	62
Kalgoorlie-Boulder	55-64	Year 9	M	113
Kalgoorlie-Boulder	55-64	Year 10	F	473
Kalgoorlie-Boulder	55-64	Year 10	M	730
Kalgoorlie-Boulder	55-64	Year 11	F	230
Kalgoorlie-Boulder	55-64	Year 11	M	205
Kalgoorlie-Boulder	55-64	Year 12	F	563
Kalgoorlie-Boulder	55-64	Year 12	M	520
Kalgoorlie-Boulder	65-74		F	113
Kalgoorlie-Boulder	65-74		M	151
Kalgoorlie-Boulder	65-74	Did not go to school	F	3
Kalgoorlie-Boulder	65-74	Did not go to school	M	5
Kalgoorlie-Boulder	65-74	Year 8 or below	F	62
Kalgoorlie-Boulder	65-74	Year 8 or below	M	68
Kalgoorlie-Boulder	65-74	Year 9	F	69
Kalgoorlie-Boulder	65-74	Year 9	M	97
Kalgoorlie-Boulder	65-74	Year 10	F	291
Kalgoorlie-Boulder	65-74	Year 10	M	362
Kalgoorlie-Boulder	65-74	Year 11	F	57
Kalgoorlie-Boulder	65-74	Year 11	M	85
Kalgoorlie-Boulder	65-74	Year 12	F	198
Kalgoorlie-Boulder	65-74	Year 12	M	226
Kalgoorlie-Boulder	75-84		F	53
Kalgoorlie-Boulder	75-84		M	72
Kalgoorlie-Boulder	75-84	Did not go to school	F	4
Kalgoorlie-Boulder	75-84	Did not go to school	M	3
Kalgoorlie-Boulder	75-84	Year 8 or below	F	56
Kalgoorlie-Boulder	75-84	Year 8 or below	M	48
Kalgoorlie-Boulder	75-84	Year 9	F	41
Kalgoorlie-Boulder	75-84	Year 9	M	52
Kalgoorlie-Boulder	75-84	Year 10	F	103
Kalgoorlie-Boulder	75-84	Year 10	M	105
Kalgoorlie-Boulder	75-84	Year 11	F	12
Kalgoorlie-Boulder	75-84	Year 11	M	14
Kalgoorlie-Boulder	75-84	Year 12	F	61
Kalgoorlie-Boulder	75-84	Year 12	M	59
Kalgoorlie-Boulder	85+		F	55
Kalgoorlie-Boulder	85+		M	15
Kalgoorlie-Boulder	85+	Did not go to school	F	6
Kalgoorlie-Boulder	85+	Year 8 or below	F	29
Kalgoorlie-Boulder	85+	Year 8 or below	M	19
Kalgoorlie-Boulder	85+	Year 9	F	9
Kalgoorlie-Boulder	85+	Year 9	M	6
Kalgoorlie-Boulder	85+	Year 10	F	15
Kalgoorlie-Boulder	85+	Year 10	M	17
Kalgoorlie-Boulder	85+	Year 12	F	20
Kalgoorlie-Boulder	85+	Year 12	M	10
Karratha	15-19		F	63
Karratha	15-19		M	107
Karratha	15-19	Year 8 or below	F	5
Karratha	15-19	Year 8 or below	M	3
Karratha	15-19	Year 9	F	13
Karratha	15-19	Year 9	M	18
Karratha	15-19	Year 10	F	29
Karratha	15-19	Year 10	M	55
Karratha	15-19	Year 11	F	22
Karratha	15-19	Year 11	M	50
Karratha	15-19	Year 12	F	96
Karratha	15-19	Year 12	M	111
Karratha	20-24		F	89
Karratha	20-24		M	118
Karratha	20-24	Did not go to school	F	4
Karratha	20-24	Year 8 or below	F	5
Karratha	20-24	Year 8 or below	M	6
Karratha	20-24	Year 9	F	3
Karratha	20-24	Year 9	M	16
Karratha	20-24	Year 10	F	57
Karratha	20-24	Year 10	M	93
Karratha	20-24	Year 11	F	49
Karratha	20-24	Year 11	M	71
Karratha	20-24	Year 12	F	314
Karratha	20-24	Year 12	M	338
Karratha	25-34		F	315
Karratha	25-34		M	424
Karratha	25-34	Did not go to school	F	4
Karratha	25-34	Did not go to school	M	3
Karratha	25-34	Year 8 or below	F	3
Karratha	25-34	Year 8 or below	M	16
Karratha	25-34	Year 9	F	25
Karratha	25-34	Year 9	M	51
Karratha	25-34	Year 10	F	210
Karratha	25-34	Year 10	M	373
Karratha	25-34	Year 11	F	163
Karratha	25-34	Year 11	M	232
Karratha	25-34	Year 12	F	1285
Karratha	25-34	Year 12	M	1000
Karratha	35-44		F	279
Karratha	35-44		M	460
Karratha	35-44	Did not go to school	M	14
Karratha	35-44	Year 8 or below	F	11
Karratha	35-44	Year 8 or below	M	6
Karratha	35-44	Year 9	F	23
Karratha	35-44	Year 9	M	54
Karratha	35-44	Year 10	F	237
Karratha	35-44	Year 10	M	477
Karratha	35-44	Year 11	F	181
Karratha	35-44	Year 11	M	269
Karratha	35-44	Year 12	F	1208
Karratha	35-44	Year 12	M	1115
Karratha	45-54		F	195
Karratha	45-54		M	315
Karratha	45-54	Did not go to school	F	3
Karratha	45-54	Did not go to school	M	7
Karratha	45-54	Year 8 or below	F	20
Karratha	45-54	Year 8 or below	M	26
Karratha	45-54	Year 9	F	35
Karratha	45-54	Year 9	M	50
Karratha	45-54	Year 10	F	288
Karratha	45-54	Year 10	M	433
Karratha	45-54	Year 11	F	184
Karratha	45-54	Year 11	M	220
Karratha	45-54	Year 12	F	676
Karratha	45-54	Year 12	M	679
Karratha	55-64		F	130
Karratha	55-64		M	213
Karratha	55-64	Did not go to school	M	11
Karratha	55-64	Year 8 or below	F	15
Karratha	55-64	Year 8 or below	M	27
Karratha	55-64	Year 9	F	34
Karratha	55-64	Year 9	M	48
Karratha	55-64	Year 10	F	212
Karratha	55-64	Year 10	M	354
Karratha	55-64	Year 11	F	88
Karratha	55-64	Year 11	M	140
Karratha	55-64	Year 12	F	269
Karratha	55-64	Year 12	M	322
Karratha	65-74		F	42
Karratha	65-74		M	75
Karratha	65-74	Did not go to school	M	3
Karratha	65-74	Year 8 or below	F	24
Karratha	65-74	Year 8 or below	M	32
Karratha	65-74	Year 9	F	20
Karratha	65-74	Year 9	M	21
Karratha	65-74	Year 10	F	70
Karratha	65-74	Year 10	M	95
Karratha	65-74	Year 11	F	13
Karratha	65-74	Year 11	M	20
Karratha	65-74	Year 12	F	60
Karratha	65-74	Year 12	M	85
Karratha	75-84		F	13
Karratha	75-84		M	15
Karratha	75-84	Did not go to school	F	3
Karratha	75-84	Year 8 or below	F	8
Karratha	75-84	Year 8 or below	M	14
Karratha	75-84	Year 9	F	3
Karratha	75-84	Year 9	M	4
Karratha	75-84	Year 10	F	16
Karratha	75-84	Year 10	M	7
Karratha	75-84	Year 11	F	4
Karratha	75-84	Year 11	M	6
Karratha	75-84	Year 12	F	14
Karratha	75-84	Year 12	M	15
Karratha	85+	Year 8 or below	F	3
Karratha	85+	Year 8 or below	M	4
Karratha	85+	Year 12	F	3
Katanning	15-19		F	15
Katanning	15-19		M	17
Katanning	15-19	Year 8 or below	M	3
Katanning	15-19	Year 9	F	6
Katanning	15-19	Year 9	M	5
Katanning	15-19	Year 10	F	9
Katanning	15-19	Year 10	M	13
Katanning	15-19	Year 11	F	11
Katanning	15-19	Year 11	M	12
Katanning	15-19	Year 12	F	27
Katanning	15-19	Year 12	M	9
Katanning	20-24		F	13
Katanning	20-24		M	9
Katanning	20-24	Year 8 or below	F	3
Katanning	20-24	Year 9	M	3
Katanning	20-24	Year 10	F	8
Katanning	20-24	Year 10	M	15
Katanning	20-24	Year 11	F	10
Katanning	20-24	Year 11	M	19
Katanning	20-24	Year 12	F	82
Katanning	20-24	Year 12	M	74
Katanning	25-34		F	28
Katanning	25-34		M	34
Katanning	25-34	Did not go to school	M	4
Katanning	25-34	Year 8 or below	F	12
Katanning	25-34	Year 8 or below	M	9
Katanning	25-34	Year 9	F	5
Katanning	25-34	Year 9	M	9
Katanning	25-34	Year 10	F	36
Katanning	25-34	Year 10	M	53
Katanning	25-34	Year 11	F	25
Katanning	25-34	Year 11	M	34
Katanning	25-34	Year 12	F	143
Katanning	25-34	Year 12	M	131
Katanning	35-44		F	26
Katanning	35-44		M	47
Katanning	35-44	Did not go to school	F	9
Katanning	35-44	Did not go to school	M	7
Katanning	35-44	Year 8 or below	F	14
Katanning	35-44	Year 8 or below	M	16
Katanning	35-44	Year 9	F	11
Katanning	35-44	Year 9	M	10
Katanning	35-44	Year 10	F	34
Katanning	35-44	Year 10	M	58
Katanning	35-44	Year 11	F	24
Katanning	35-44	Year 11	M	23
Katanning	35-44	Year 12	F	110
Katanning	35-44	Year 12	M	103
Katanning	45-54		F	21
Katanning	45-54		M	26
Katanning	45-54	Did not go to school	F	10
Katanning	45-54	Did not go to school	M	12
Katanning	45-54	Year 8 or below	F	12
Katanning	45-54	Year 8 or below	M	11
Katanning	45-54	Year 9	F	9
Katanning	45-54	Year 9	M	11
Katanning	45-54	Year 10	F	51
Katanning	45-54	Year 10	M	67
Katanning	45-54	Year 11	F	36
Katanning	45-54	Year 11	M	30
Katanning	45-54	Year 12	F	92
Katanning	45-54	Year 12	M	87
Katanning	55-64		F	23
Katanning	55-64		M	29
Katanning	55-64	Did not go to school	F	10
Katanning	55-64	Did not go to school	M	13
Katanning	55-64	Year 8 or below	F	9
Katanning	55-64	Year 8 or below	M	13
Katanning	55-64	Year 9	F	11
Katanning	55-64	Year 9	M	18
Katanning	55-64	Year 10	F	75
Katanning	55-64	Year 10	M	91
Katanning	55-64	Year 11	F	41
Katanning	55-64	Year 11	M	23
Katanning	55-64	Year 12	F	72
Katanning	55-64	Year 12	M	85
Katanning	65-74		F	25
Katanning	65-74		M	22
Katanning	65-74	Did not go to school	F	20
Katanning	65-74	Did not go to school	M	9
Katanning	65-74	Year 8 or below	F	12
Katanning	65-74	Year 8 or below	M	28
Katanning	65-74	Year 9	F	17
Katanning	65-74	Year 9	M	18
Katanning	65-74	Year 10	F	67
Katanning	65-74	Year 10	M	73
Katanning	65-74	Year 11	F	25
Katanning	65-74	Year 11	M	15
Katanning	65-74	Year 12	F	49
Katanning	65-74	Year 12	M	43
Katanning	75-84		F	21
Katanning	75-84		M	14
Katanning	75-84	Did not go to school	F	7
Katanning	75-84	Did not go to school	M	7
Katanning	75-84	Year 8 or below	F	20
Katanning	75-84	Year 8 or below	M	26
Katanning	75-84	Year 9	F	17
Katanning	75-84	Year 9	M	6
Katanning	75-84	Year 10	F	29
Katanning	75-84	Year 10	M	28
Katanning	75-84	Year 11	F	7
Katanning	75-84	Year 11	M	5
Katanning	75-84	Year 12	F	27
Katanning	75-84	Year 12	M	22
Katanning	85+		F	10
Katanning	85+		M	15
Katanning	85+	Did not go to school	M	3
Katanning	85+	Year 8 or below	F	19
Katanning	85+	Year 8 or below	M	12
Katanning	85+	Year 9	F	6
Katanning	85+	Year 9	M	8
Katanning	85+	Year 10	F	13
Katanning	85+	Year 12	F	4
Katanning	85+	Year 12	M	3
Kellerberrin	15-19		F	4
Kellerberrin	15-19		M	4
Kellerberrin	15-19	Year 10	F	3
Kellerberrin	15-19	Year 10	M	4
Kellerberrin	15-19	Year 11	M	3
Kellerberrin	15-19	Year 12	F	7
Kellerberrin	15-19	Year 12	M	12
Kellerberrin	20-24		F	3
Kellerberrin	20-24		M	5
Kellerberrin	20-24	Year 11	F	3
Kellerberrin	20-24	Year 11	M	3
Kellerberrin	20-24	Year 12	F	11
Kellerberrin	20-24	Year 12	M	15
Kellerberrin	25-34		F	4
Kellerberrin	25-34		M	11
Kellerberrin	25-34	Year 9	M	4
Kellerberrin	25-34	Year 10	F	4
Kellerberrin	25-34	Year 10	M	12
Kellerberrin	25-34	Year 11	F	4
Kellerberrin	25-34	Year 11	M	3
Kellerberrin	25-34	Year 12	F	28
Kellerberrin	25-34	Year 12	M	24
Kellerberrin	35-44		F	4
Kellerberrin	35-44		M	9
Kellerberrin	35-44	Year 9	M	3
Kellerberrin	35-44	Year 10	F	13
Kellerberrin	35-44	Year 10	M	11
Kellerberrin	35-44	Year 11	F	11
Kellerberrin	35-44	Year 11	M	6
Kellerberrin	35-44	Year 12	F	35
Kellerberrin	35-44	Year 12	M	24
Kellerberrin	45-54		F	10
Kellerberrin	45-54		M	12
Kellerberrin	45-54	Year 9	M	4
Kellerberrin	45-54	Year 10	F	26
Kellerberrin	45-54	Year 10	M	20
Kellerberrin	45-54	Year 11	F	12
Kellerberrin	45-54	Year 11	M	4
Kellerberrin	45-54	Year 12	F	29
Kellerberrin	45-54	Year 12	M	32
Kellerberrin	55-64		F	9
Kellerberrin	55-64		M	19
Kellerberrin	55-64	Year 8 or below	F	6
Kellerberrin	55-64	Year 8 or below	M	4
Kellerberrin	55-64	Year 9	F	3
Kellerberrin	55-64	Year 9	M	14
Kellerberrin	55-64	Year 10	F	32
Kellerberrin	55-64	Year 10	M	34
Kellerberrin	55-64	Year 11	F	18
Kellerberrin	55-64	Year 11	M	10
Kellerberrin	55-64	Year 12	F	29
Kellerberrin	55-64	Year 12	M	20
Kellerberrin	65-74		F	4
Kellerberrin	65-74		M	15
Kellerberrin	65-74	Year 8 or below	F	4
Kellerberrin	65-74	Year 8 or below	M	7
Kellerberrin	65-74	Year 9	F	4
Kellerberrin	65-74	Year 9	M	13
Kellerberrin	65-74	Year 10	F	33
Kellerberrin	65-74	Year 10	M	31
Kellerberrin	65-74	Year 11	F	5
Kellerberrin	65-74	Year 11	M	5
Kellerberrin	65-74	Year 12	F	16
Kellerberrin	65-74	Year 12	M	17
Kellerberrin	75-84		F	18
Kellerberrin	75-84		M	19
Kellerberrin	75-84	Year 8 or below	F	5
Kellerberrin	75-84	Year 8 or below	M	9
Kellerberrin	75-84	Year 9	F	11
Kellerberrin	75-84	Year 10	F	16
Kellerberrin	75-84	Year 10	M	13
Kellerberrin	75-84	Year 11	F	5
Kellerberrin	75-84	Year 12	F	7
Kellerberrin	75-84	Year 12	M	10
Kellerberrin	85+		F	9
Kellerberrin	85+		M	5
Kellerberrin	85+	Year 8 or below	F	6
Kellerberrin	85+	Year 8 or below	M	3
Kellerberrin	85+	Year 9	F	7
Kellerberrin	85+	Year 9	M	4
Kellerberrin	85+	Year 10	F	8
Kellerberrin	85+	Year 10	M	3
Kent	15-19	Year 12	M	4
Kent	20-24		M	3
Kent	20-24	Year 12	F	4
Kent	20-24	Year 12	M	14
Kent	25-34		F	3
Kent	25-34	Year 10	F	3
Kent	25-34	Year 10	M	5
Kent	25-34	Year 12	F	22
Kent	25-34	Year 12	M	18
Kent	35-44		F	4
Kent	35-44		M	6
Kent	35-44	Year 10	F	3
Kent	35-44	Year 10	M	3
Kent	35-44	Year 11	M	4
Kent	35-44	Year 12	F	30
Kent	35-44	Year 12	M	35
Kent	45-54		F	6
Kent	45-54		M	7
Kent	45-54	Year 10	F	4
Kent	45-54	Year 10	M	14
Kent	45-54	Year 11	F	4
Kent	45-54	Year 11	M	3
Kent	45-54	Year 12	F	18
Kent	45-54	Year 12	M	21
Kent	55-64		M	4
Kent	55-64	Year 8 or below	M	3
Kent	55-64	Year 10	F	3
Kent	55-64	Year 10	M	11
Kent	55-64	Year 11	F	3
Kent	55-64	Year 11	M	3
Kent	55-64	Year 12	F	12
Kent	55-64	Year 12	M	9
Kent	65-74		F	4
Kent	65-74		M	3
Kent	65-74	Year 9	M	3
Kent	65-74	Year 10	F	6
Kent	65-74	Year 10	M	7
Kent	65-74	Year 11	F	5
Kent	65-74	Year 12	F	6
